"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_gender","ppt_language","ptptID","url","first_guess","correct","key_press","responses","image","verb","phrase","condition","test_part"
"3961.000000000010","Welcome to the experiment. Press Continue to begin.",0,"html-button-response",0,3969,"0.0-0.0",95667,"ListA","man","chinese","CMA8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282083",NA,NA,"external-html",1,287466,"0.0-1.0",95667,"ListA","man","chinese","CMA8","consent.html",NA,NA,NA,NA,NA,NA,NA,NA,NA
"18354","<p>在下一页中，您将看到8个人物肖像和他们各自的名字。</p><p>请花费几分钟的时间记住这些人物及其所对应的名字。</p><p>之后的实验中需要您对人物的名字做出回忆，</p><p>因此在实验开始前请确保您已 经完全记住这些人物及其所对应的名字。</p><p><strong>然后您将完成一个测试以检验您对人物和名字的记忆。</strong></p><p>完成此记忆测试后，您将正式进入实验。</p><p>准备好了吗？</p>",0,"html-button-response",2,305828,"0.0-2.0",95667,"ListA","man","chinese","CMA8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108107","<img src='img/portrait_matrix_listA_chinese.jpg' style='width:900px;height:500px;''></img><p>如果您已经记住了所有的人物和名字，请点击继续。</p><p><strong>请注意：您对先前记忆的面孔将在本实验中被测试5次。</strong></p>",0,"html-button-response",3,414936,"0.0-3.0-0.0",95667,"ListA","man","chinese","CMA8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6417","<img src=""portrait/WW2.jpg""style=""height:400px;""></img>",3,"html-button-response",4,422357,"0.0-3.0-1.0",95667,"ListA","man","chinese","CMA8",NA,TRUE,3,NA,NA,NA,NA,NA,NA,NA
"null","正确",NA,"html-keyboard-response",5,423870,"0.0-3.0-2.0-0.0",95667,"ListA","man","chinese","CMA8",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"1909.999999999940","<img src=""portrait/WM2.jpg""style=""height:400px;""></img>",7,"html-button-response",6,425784,"0.0-3.0-4.0",95667,"ListA","man","chinese","CMA8",NA,TRUE,7,NA,NA,NA,NA,NA,NA,NA
"null","正确",NA,"html-keyboard-response",7,427288,"0.0-3.0-5.0-0.0",95667,"ListA","man","chinese","CMA8",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"3325.999999999940","<img src=""portrait/WW1.jpg""style=""height:400px;""></img>",1,"html-button-response",8,430617,"0.0-3.0-7.0",95667,"ListA","man","chinese","CMA8",NA,TRUE,1,NA,NA,NA,NA,NA,NA,NA
"null","正确",NA,"html-keyboard-response",9,432121,"0.0-3.0-8.0-0.0",95667,"ListA","man","chinese","CMA8",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"4671.000000000060","<img src=""portrait/BW2.jpg""style=""height:400px;""></img>",2,"html-button-response",10,436797,"0.0-3.0-10.0",95667,"ListA","man","chinese","CMA8",NA,TRUE,2,NA,NA,NA,NA,NA,NA,NA
"null","正确",NA,"html-keyboard-response",11,438301,"0.0-3.0-11.0-0.0",95667,"ListA","man","chinese","CMA8",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"2785","<img src=""portrait/BW1.jpg""style=""height:400px;""></img>",0,"html-button-response",12,441092,"0.0-3.0-13.0",95667,"ListA","man","chinese","CMA8",NA,TRUE,0,NA,NA,NA,NA,NA,NA,NA
"null","正确",NA,"html-keyboard-response",13,442596,"0.0-3.0-14.0-0.0",95667,"ListA","man","chinese","CMA8",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"3175","<img src=""portrait/WM1.jpg""style=""height:400px;""></img>",6,"html-button-response",14,445775,"0.0-3.0-16.0",95667,"ListA","man","chinese","CMA8",NA,TRUE,6,NA,NA,NA,NA,NA,NA,NA
"null","正确",NA,"html-keyboard-response",15,447278,"0.0-3.0-17.0-0.0",95667,"ListA","man","chinese","CMA8",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
