"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_gender","ppt_language","url","first_guess","correct","key_press","responses","image","verb","phrase","condition","test_part"
"2086.2000000476837","Welcome to the experiment. Press Continue to begin.",0,"html-button-response",0,2088,"0.0-0.0",32912,"ListB","woman","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8337.799999952316",NA,NA,"external-html",1,11505,"0.0-1.0",32912,"ListB","woman","english","consent.html",NA,NA,NA,NA,NA,NA,NA,NA,NA
"18632.099999904633","<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><p>The experiment will start after you have completed this memory test.</p><p>Ready?</p>",0,"html-button-response",2,30138,"0.0-2.0",32912,"ListB","woman","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102261.69999980927","<img src='img/portrait_matrix_listB.jpg' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 5 times during this experiment.</strong></p>",0,"html-button-response",3,133407,"0.0-3.0-0.0",32912,"ListB","woman","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8654.799999952316","<img src=""portrait/BW2.jpg""style=""height:400px;""></img>",2,"html-button-response",4,143071,"0.0-3.0-1.0",32912,"ListB","woman","english",NA,"true",2,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",5,144589,"0.0-3.0-2.0-0.0",32912,"ListB","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"1629.2000000476837","<img src=""portrait/WW2.jpg""style=""height:400px;""></img>",3,"html-button-response",6,146221,"0.0-3.0-4.0",32912,"ListB","woman","english",NA,"true",3,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",7,147741,"0.0-3.0-5.0-0.0",32912,"ListB","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"1661.7000000476837","<img src=""portrait/WW1.jpg""style=""height:400px;""></img>",1,"html-button-response",8,149406,"0.0-3.0-7.0",32912,"ListB","woman","english",NA,"true",1,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",9,150917,"0.0-3.0-8.0-0.0",32912,"ListB","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"3018.7999999523163","<img src=""portrait/WM1.jpg""style=""height:400px;""></img>",6,"html-button-response",10,153938,"0.0-3.0-10.0",32912,"ListB","woman","english",NA,"true",6,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",11,155461,"0.0-3.0-11.0-0.0",32912,"ListB","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"6292.200000047684","<img src=""portrait/BM2.jpg""style=""height:400px;""></img>",4,"html-button-response",12,161755,"0.0-3.0-13.0",32912,"ListB","woman","english",NA,"true",5,NA,NA,NA,NA,NA,NA,NA
"3842.2000000476837","<img src=""portrait/BM2.jpg""style=""height:400px;""></img>",5,"html-button-response",13,166606,"0.0-3.0-15.0-0.0",32912,"ListB","woman","english",NA,"false",5,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",14,168120,"0.0-3.0-15.0-1.0-0.0",32912,"ListB","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"2182.0999999046326","<img src=""portrait/WM2.jpg""style=""height:400px;""></img>",7,"html-button-response",15,170306,"0.0-3.0-16.0",32912,"ListB","woman","english",NA,"true",7,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",16,171828,"0.0-3.0-17.0-0.0",32912,"ListB","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"9608.299999952316","<img src=""portrait/BW1.jpg""style=""height:400px;""></img>",0,"html-button-response",17,181438,"0.0-3.0-19.0",32912,"ListB","woman","english",NA,"true",0,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",18,182962,"0.0-3.0-20.0-0.0",32912,"ListB","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"12524","<img src=""portrait/BM1.jpg""style=""height:400px;""></img>",4,"html-button-response",19,195488,"0.0-3.0-22.0",32912,"ListB","woman","english",NA,"true",4,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",20,197003,"0.0-3.0-23.0-0.0",32912,"ListB","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"2066","<p>You got 7 out of 8 right first time. Press Continue.</p>",0,"html-button-response",21,199072,"0.0-3.0-25.0",32912,"ListB","woman","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3407.199999809265","As you did not score 100%, the memory game will repeat. Press Continue.",0,"html-button-response",22,203488,"0.0-3.0-26.0-0.0",32912,"ListB","woman","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7356.299999952316","<img src='img/portrait_matrix_listB.jpg' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 5 times during this experiment.</strong></p>",0,"html-button-response",23,211854,"0.0-3.1-0.1",32912,"ListB","woman","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3372.5","<img src=""portrait/BW2.jpg""style=""height:400px;""></img>",2,"html-button-response",24,216237,"0.0-3.1-1.1",32912,"ListB","woman","english",NA,"true",2,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",25,217762,"0.0-3.1-2.1-0.1",32912,"ListB","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"1957.2000000476837","<img src=""portrait/WW2.jpg""style=""height:400px;""></img>",3,"html-button-response",26,219722,"0.0-3.1-4.1",32912,"ListB","woman","english",NA,"true",3,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",27,221242,"0.0-3.1-5.1-0.1",32912,"ListB","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"2427.7000000476837","<img src=""portrait/WW1.jpg""style=""height:400px;""></img>",1,"html-button-response",28,223672,"0.0-3.1-7.1",32912,"ListB","woman","english",NA,"true",1,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",29,225194,"0.0-3.1-8.1-0.1",32912,"ListB","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"2592.5","<img src=""portrait/WM1.jpg""style=""height:400px;""></img>",6,"html-button-response",30,227789,"0.0-3.1-10.1",32912,"ListB","woman","english",NA,"true",6,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",31,229305,"0.0-3.1-11.1-0.1",32912,"ListB","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"1997.5","<img src=""portrait/BM2.jpg""style=""height:400px;""></img>",5,"html-button-response",32,231306,"0.0-3.1-13.1",32912,"ListB","woman","english",NA,"true",5,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",33,232817,"0.0-3.1-14.1-0.1",32912,"ListB","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"2435.2999999523163","<img src=""portrait/WM2.jpg""style=""height:400px;""></img>",7,"html-button-response",34,235256,"0.0-3.1-16.1",32912,"ListB","woman","english",NA,"true",7,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",35,236777,"0.0-3.1-17.1-0.1",32912,"ListB","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"3658.7000000476837","<img src=""portrait/BW1.jpg""style=""height:400px;""></img>",0,"html-button-response",36,240438,"0.0-3.1-19.1",32912,"ListB","woman","english",NA,"true",0,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",37,241961,"0.0-3.1-20.1-0.1",32912,"ListB","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"2791.5","<img src=""portrait/BM1.jpg""style=""height:400px;""></img>",4,"html-button-response",38,244755,"0.0-3.1-22.1",32912,"ListB","woman","english",NA,"true",4,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",39,246270,"0.0-3.1-23.1-0.1",32912,"ListB","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
