"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_gender","ppt_language","ptptID","url","first_guess","correct","key_press","responses","image","verb","phrase","condition","test_part"
"831.5","Welcome to the experiment. Press Continue to begin.",0,"html-button-response",0,834,"0.0-0.0",84940,"ListB","woman","chinese","SW_C_F_B11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3985.7000000476837",NA,NA,"external-html",1,5834,"0.0-1.0",84940,"ListB","woman","chinese","SW_C_F_B11","consent.html",NA,NA,NA,NA,NA,NA,NA,NA,NA
"764.5","<p>在下一页中，您将看到8个人物肖像和他们各自的名字。</p><p>请花费几分钟的时间记住这些人物及其所对应的名字。</p><p>之后的实验中需要您对人物的名字做出回忆，</p><p>因此在实验开始前请确保您已 经完全记住这些人物及其所对应的名字。</p><p><strong>然后您将完成一个测试以检验您对人物和名字的记忆。</strong></p><p>完成此记忆测试后，您将正式进入实验。</p><p>准备好了吗？</p>",0,"html-button-response",2,6601,"0.0-2.0",84940,"ListB","woman","chinese","SW_C_F_B11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12162.100000023842","<img src='img/portrait_matrix_listB_chinese.jpg' style='width:900px;height:500px;''></img><p>如果您已经记住了所有的人物和名字，请点击继续。</p><p><strong>请注意：您对先前记忆的面孔将在本实验中被测试5次。</strong></p>",0,"html-button-response",3,19769,"0.0-3.0-0.0",84940,"ListB","woman","chinese","SW_C_F_B11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3163.600000023842","<img src=""portrait/BW2.jpg""style=""height:400px;""></img>",2,"html-button-response",4,23946,"0.0-3.0-1.0",84940,"ListB","woman","chinese","SW_C_F_B11",NA,"true",2,NA,NA,NA,NA,NA,NA,NA
"null","正确",NA,"html-keyboard-response",5,25453,"0.0-3.0-2.0-0.0",84940,"ListB","woman","chinese","SW_C_F_B11",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"1250.3999999761581","<img src=""portrait/BW1.jpg""style=""height:400px;""></img>",0,"html-button-response",6,26705,"0.0-3.0-4.0",84940,"ListB","woman","chinese","SW_C_F_B11",NA,"true",0,NA,NA,NA,NA,NA,NA,NA
"null","正确",NA,"html-keyboard-response",7,28225,"0.0-3.0-5.0-0.0",84940,"ListB","woman","chinese","SW_C_F_B11",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"2926.5","<img src=""portrait/WM2.jpg""style=""height:400px;""></img>",7,"html-button-response",8,31154,"0.0-3.0-7.0",84940,"ListB","woman","chinese","SW_C_F_B11",NA,"true",7,NA,NA,NA,NA,NA,NA,NA
"null","正确",NA,"html-keyboard-response",9,32661,"0.0-3.0-8.0-0.0",84940,"ListB","woman","chinese","SW_C_F_B11",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"1441.5","<img src=""portrait/WW2.jpg""style=""height:400px;""></img>",3,"html-button-response",10,34105,"0.0-3.0-10.0",84940,"ListB","woman","chinese","SW_C_F_B11",NA,"true",3,NA,NA,NA,NA,NA,NA,NA
"null","正确",NA,"html-keyboard-response",11,35616,"0.0-3.0-11.0-0.0",84940,"ListB","woman","chinese","SW_C_F_B11",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"1919.699999988079","<img src=""portrait/BM2.jpg""style=""height:400px;""></img>",5,"html-button-response",12,37538,"0.0-3.0-13.0",84940,"ListB","woman","chinese","SW_C_F_B11",NA,"true",5,NA,NA,NA,NA,NA,NA,NA
"null","正确",NA,"html-keyboard-response",13,39060,"0.0-3.0-14.0-0.0",84940,"ListB","woman","chinese","SW_C_F_B11",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
