"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_gender","ppt_language","url","first_guess","correct","key_press","responses","image","verb","phrase","condition","test_part"
"1556","Welcome to the experiment. Press Continue to begin.",0,"html-button-response",0,1561,"0.0-0.0",84336,"ListA","woman","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3972",NA,NA,"external-html",1,6593,"0.0-1.0",84336,"ListA","woman","english","consent.html",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3145","<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><p>The experiment will start after you have completed this memory test.</p><p>Ready?</p>",0,"html-button-response",2,9739,"0.0-2.0",84336,"ListA","woman","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2801","<img src='img/portrait_matrix_listA.jpg' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 5 times during this experiment.</strong></p>",0,"html-button-response",3,13542,"0.0-3.0-0.0",84336,"ListA","woman","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4333","<img src=""portrait/WM2.jpg""style=""height:400px;""></img>",7,"html-button-response",4,18879,"0.0-3.0-1.0",84336,"ListA","woman","english",NA,TRUE,7,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",5,20386,"0.0-3.0-2.0-0.0",84336,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"2567","<img src=""portrait/BM2.jpg""style=""height:400px;""></img>",4,"html-button-response",6,22956,"0.0-3.0-4.0",84336,"ListA","woman","english",NA,TRUE,5,NA,NA,NA,NA,NA,NA,NA
"5212","<img src=""portrait/BM2.jpg""style=""height:400px;""></img>",5,"html-button-response",7,29171,"0.0-3.0-6.0-0.0",84336,"ListA","woman","english",NA,FALSE,5,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",8,30677,"0.0-3.0-6.0-1.0-0.0",84336,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"4338","<img src=""portrait/WW2.jpg""style=""height:400px;""></img>",3,"html-button-response",9,35018,"0.0-3.0-7.0",84336,"ListA","woman","english",NA,TRUE,3,NA,NA,NA,NA,NA,NA,NA
