"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_gender","ppt_language","ptptID","url","first_guess","correct","key_press","responses","image","verb","phrase","condition","test_part"
"1152","Welcome to the experiment. Press Continue to begin.",0,"html-button-response",0,1155,"0.0-0.0",80810,"ListA","man","english","SW_E_M_A5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11504",NA,NA,"external-html",1,13678,"0.0-1.0",80810,"ListA","man","english","SW_E_M_A5","consent.html",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1339","<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><p>The experiment will start after you have completed this memory test.</p><p>Ready?</p>",0,"html-button-response",2,15018,"0.0-2.0",80810,"ListA","man","english","SW_E_M_A5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149041","<img src='img/portrait_matrix_listA.jpg' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 5 times during this experiment.</strong></p>",0,"html-button-response",3,165064,"0.0-3.0-0.0",80810,"ListA","man","english","SW_E_M_A5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13696","<img src=""portrait/BM1.jpg""style=""height:400px;""></img>",4,"html-button-response",4,179765,"0.0-3.0-1.0",80810,"ListA","man","english","SW_E_M_A5",NA,"true",4,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",5,181295,"0.0-3.0-2.0-0.0",80810,"ListA","man","english","SW_E_M_A5",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"3345","<img src=""portrait/WW2.jpg""style=""height:400px;""></img>",3,"html-button-response",6,184640,"0.0-3.0-4.0",80810,"ListA","man","english","SW_E_M_A5",NA,"true",3,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",7,186157,"0.0-3.0-5.0-0.0",80810,"ListA","man","english","SW_E_M_A5",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"3429","<img src=""portrait/WM1.jpg""style=""height:400px;""></img>",6,"html-button-response",8,189589,"0.0-3.0-7.0",80810,"ListA","man","english","SW_E_M_A5",NA,"true",6,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",9,191108,"0.0-3.0-8.0-0.0",80810,"ListA","man","english","SW_E_M_A5",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"5103","<img src=""portrait/BW1.jpg""style=""height:400px;""></img>",0,"html-button-response",10,196212,"0.0-3.0-10.0",80810,"ListA","man","english","SW_E_M_A5",NA,"true",0,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",11,197727,"0.0-3.0-11.0-0.0",80810,"ListA","man","english","SW_E_M_A5",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"18209","<img src=""portrait/WW1.jpg""style=""height:400px;""></img>",1,"html-button-response",12,215937,"0.0-3.0-13.0",80810,"ListA","man","english","SW_E_M_A5",NA,"true",1,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",13,217449,"0.0-3.0-14.0-0.0",80810,"ListA","man","english","SW_E_M_A5",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"21982","<img src=""portrait/WM2.jpg""style=""height:400px;""></img>",7,"html-button-response",14,239433,"0.0-3.0-16.0",80810,"ListA","man","english","SW_E_M_A5",NA,"true",7,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",15,240955,"0.0-3.0-17.0-0.0",80810,"ListA","man","english","SW_E_M_A5",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"2683","<img src=""portrait/BM2.jpg""style=""height:400px;""></img>",5,"html-button-response",16,243639,"0.0-3.0-19.0",80810,"ListA","man","english","SW_E_M_A5",NA,"true",5,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",17,245155,"0.0-3.0-20.0-0.0",80810,"ListA","man","english","SW_E_M_A5",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"38247","<img src=""portrait/BW2.jpg""style=""height:400px;""></img>",2,"html-button-response",18,283403,"0.0-3.0-22.0",80810,"ListA","man","english","SW_E_M_A5",NA,"true",2,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",19,284921,"0.0-3.0-23.0-0.0",80810,"ListA","man","english","SW_E_M_A5",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"24858","<p>You got 8 out of 8 right first time. Press Continue.</p>",0,"html-button-response",20,309781,"0.0-3.0-25.0",80810,"ListA","man","english","SW_E_M_A5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1533","<p>In this experiment, you will view photographs of the people from the memory game.</p><p>By using the <strong>exact</strong> phrase given <i>after</i> the photograph appears and recalling the correct names of the people in the photographs, form a sentence describing an interaction. You do not need to capitalise names.</p><p>Type your answer in the space provided. Please complete every sentence before moving onto the next trial.</p><p>You will only have a few seconds to memorise each given photograph and phrase before you can respond, so try your best to focus.</p><p>An example is given below. Press 'Continue' when you are ready.</p><img src='img/speaking_example.jpg' style='width:800px;height:460px;''></img>",0,"html-button-response",21,312327,"0.0-4.0",80810,"ListA","man","english","SW_E_M_A5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3106","<p>Before the experiment starts, you will watch two example trials. Press 'Continue'.</p>",0,"html-button-response",22,316446,"0.0-5.0",80810,"ListA","man","english","SW_E_M_A5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"null","<img src='img/meet.gif' style='height:400px;''></img>",NA,"html-keyboard-response",23,319462,"0.0-6.0",80810,"ListA","man","english","SW_E_M_A5",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","<p>is meeting</p>",NA,"html-keyboard-response",24,321472,"0.0-7.0",80810,"ListA","man","english","SW_E_M_A5",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"5071","<p><b>Answer:</b> kate is meeting beth</p>",0,"html-button-response",25,326544,"0.0-8.0",80810,"ListA","man","english","SW_E_M_A5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"null","<img src='img/spy.gif' style='height:400px;''></img>",NA,"html-keyboard-response",26,329555,"0.0-9.0",80810,"ListA","man","english","SW_E_M_A5",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","<p>is being spied on by</p>",NA,"html-keyboard-response",27,331560,"0.0-10.0",80810,"ListA","man","english","SW_E_M_A5",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"2772","<p><b>Answer:</b> luke is being spied on by dave</p>",0,"html-button-response",28,334332,"0.0-11.0",80810,"ListA","man","english","SW_E_M_A5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1142","<p>Ready to start the experiment?</p><br><p><strong>Remember to describe the picture using a full sentence,</strong></p><p><strong>that combines the names of the people with the <i>exact</i> phrase given.</strong></p><p><strong>To receive full payment you must do this correctly.</strong></p><p><strong> You do not need to capitalise names or use punctuation.</strong></p><br><p>Press 'Continue' to begin.</p>",0,"html-button-response",29,336483,"0.0-12.0",80810,"ListA","man","english","SW_E_M_A5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"null","<div style=""font-size:60px;"">+</div>",NA,"html-keyboard-response",30,338011,"0.0-13.0-0.0",80810,"ListA","man","english","SW_E_M_A5",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","<img src='gifs/MaleRace3b.gif' style='height:400px;''></img>",NA,"html-keyboard-response",31,340014,"0.0-13.0-1.0",80810,"ListA","man","english","SW_E_M_A5",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","is introducing",NA,"html-keyboard-response",32,343020,"0.0-13.0-2.0",80810,"ListA","man","english","SW_E_M_A5",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"21162",NA,NA,"survey-text",33,364185,"0.0-13.0-3.0",80810,"ListA","man","english","SW_E_M_A5",NA,NA,NA,NA,"{""Q0"":""mike is introducing luke ""}","<img src='gifs/MaleRace3b.gif' style='height:400px;''></img>","introducing","is introducing","english",NA
"null","<div style=""font-size:60px;"">+</div>",NA,"html-keyboard-response",34,364687,"0.0-13.0-0.1",80810,"ListA","man","english","SW_E_M_A5",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","<img src='gifs/ChineseGender4a.gif' style='height:400px;''></img>",NA,"html-keyboard-response",35,366695,"0.0-13.0-1.1",80810,"ListA","man","english","SW_E_M_A5",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","is employing",NA,"html-keyboard-response",36,369698,"0.0-13.0-2.1",80810,"ListA","man","english","SW_E_M_A5",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"18409",NA,NA,"survey-text",37,388109,"0.0-13.0-3.1",80810,"ListA","man","english","SW_E_M_A5",NA,NA,NA,NA,"{""Q0"":""kate is employing mike""}","<img src='gifs/ChineseGender4a.gif' style='height:400px;''></img>","employing","is employing","english",NA
"null","<div style=""font-size:60px;"">+</div>",NA,"html-keyboard-response",38,388624,"0.0-13.0-0.2",80810,"ListA","man","english","SW_E_M_A5",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","<img src='gifs/ChineseGender3b.gif' style='height:400px;''></img>",NA,"html-keyboard-response",39,390632,"0.0-13.0-1.2",80810,"ListA","man","english","SW_E_M_A5",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","is employing",NA,"html-keyboard-response",40,393634,"0.0-13.0-2.2",80810,"ListA","man","english","SW_E_M_A5",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"13503",NA,NA,"survey-text",41,407138,"0.0-13.0-3.2",80810,"ListA","man","english","SW_E_M_A5",NA,NA,NA,NA,"{""Q0"":""mike is employing beth ""}","<img src='gifs/ChineseGender3b.gif' style='height:400px;''></img>","employing","is employing","english",NA
