"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_gender","ppt_language","url","first_guess","correct","key_press","responses","image","verb","phrase","condition","test_part"
"5137.300000011921","Welcome to the experiment. Press Continue to begin.",0,"html-button-response",0,5140,"0.0-0.0",83432,"ListA","woman","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169814.79999998212",NA,NA,"external-html",1,176083,"0.0-1.0",83432,"ListA","woman","english","consent.html",NA,NA,NA,NA,NA,NA,NA,NA,NA
"17671.399999976158","<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><p>The experiment will start after you have completed this memory test.</p><p>Ready?</p>",0,"html-button-response",2,193756,"0.0-2.0",83432,"ListA","woman","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44432.29999998212","<img src='img/portrait_matrix_listA.jpg' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 5 times during this experiment.</strong></p>",0,"html-button-response",3,239196,"0.0-3.0-0.0",83432,"ListA","woman","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8498","<img src=""portrait/BW2.jpg""style=""height:400px;""></img>",0,"html-button-response",4,248710,"0.0-3.0-1.0",83432,"ListA","woman","english",NA,"true",2,NA,NA,NA,NA,NA,NA,NA
"4040.9000000059605","<img src=""portrait/BW2.jpg""style=""height:400px;""></img>",2,"html-button-response",5,253765,"0.0-3.0-3.0-0.0",83432,"ListA","woman","english",NA,"false",2,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",6,255287,"0.0-3.0-3.0-1.0-0.0",83432,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"3882.300000011921","<img src=""portrait/BW1.jpg""style=""height:400px;""></img>",0,"html-button-response",7,259173,"0.0-3.0-4.0",83432,"ListA","woman","english",NA,"true",0,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",8,260685,"0.0-3.0-5.0-0.0",83432,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"3612.5","<img src=""portrait/BM1.jpg""style=""height:400px;""></img>",5,"html-button-response",9,264301,"0.0-3.0-7.0",83432,"ListA","woman","english",NA,"true",4,NA,NA,NA,NA,NA,NA,NA
"2116.800000011921","<img src=""portrait/BM1.jpg""style=""height:400px;""></img>",4,"html-button-response",10,267430,"0.0-3.0-9.0-0.0",83432,"ListA","woman","english",NA,"false",4,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",11,268935,"0.0-3.0-9.0-1.0-0.0",83432,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"2620.899999976158","<img src=""portrait/WM2.jpg""style=""height:400px;""></img>",7,"html-button-response",12,271560,"0.0-3.0-10.0",83432,"ListA","woman","english",NA,"true",7,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",13,273070,"0.0-3.0-11.0-0.0",83432,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"3197.100000023842","<img src=""portrait/BM2.jpg""style=""height:400px;""></img>",5,"html-button-response",14,276270,"0.0-3.0-13.0",83432,"ListA","woman","english",NA,"true",5,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",15,277783,"0.0-3.0-14.0-0.0",83432,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"2694.600000023842","<img src=""portrait/WM1.jpg""style=""height:400px;""></img>",6,"html-button-response",16,280481,"0.0-3.0-16.0",83432,"ListA","woman","english",NA,"true",6,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",17,281992,"0.0-3.0-17.0-0.0",83432,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"2263.300000011921","<img src=""portrait/WW1.jpg""style=""height:400px;""></img>",1,"html-button-response",18,284258,"0.0-3.0-19.0",83432,"ListA","woman","english",NA,"true",1,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",19,285768,"0.0-3.0-20.0-0.0",83432,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"1714.800000011921","<img src=""portrait/WW2.jpg""style=""height:400px;""></img>",3,"html-button-response",20,287485,"0.0-3.0-22.0",83432,"ListA","woman","english",NA,"true",3,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",21,289000,"0.0-3.0-23.0-0.0",83432,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"1528.8999999761581","<p>You got 6 out of 8 right first time. Press Continue.</p>",0,"html-button-response",22,290533,"0.0-3.0-25.0",83432,"ListA","woman","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2789.7000000178814","As you did not score 100%, the memory game will repeat. Press Continue.",0,"html-button-response",23,294334,"0.0-3.0-26.0-0.0",83432,"ListA","woman","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10769.199999988079","<img src='img/portrait_matrix_listA.jpg' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 5 times during this experiment.</strong></p>",0,"html-button-response",24,306117,"0.0-3.1-0.1",83432,"ListA","woman","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3822.0999999940395","<img src=""portrait/BW2.jpg""style=""height:400px;""></img>",2,"html-button-response",25,310951,"0.0-3.1-1.1",83432,"ListA","woman","english",NA,"true",2,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",26,312468,"0.0-3.1-2.1-0.1",83432,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"2313.5999999940395","<img src=""portrait/BW1.jpg""style=""height:400px;""></img>",0,"html-button-response",27,314784,"0.0-3.1-4.1",83432,"ListA","woman","english",NA,"true",0,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",28,316293,"0.0-3.1-5.1-0.1",83432,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"1634.199999988079","<img src=""portrait/BM1.jpg""style=""height:400px;""></img>",4,"html-button-response",29,317930,"0.0-3.1-7.1",83432,"ListA","woman","english",NA,"true",4,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",30,319455,"0.0-3.1-8.1-0.1",83432,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"1658.4000000059605","<img src=""portrait/WM2.jpg""style=""height:400px;""></img>",7,"html-button-response",31,321117,"0.0-3.1-10.1",83432,"ListA","woman","english",NA,"true",7,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",32,322639,"0.0-3.1-11.1-0.1",83432,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"1628.9000000059605","<img src=""portrait/BM2.jpg""style=""height:400px;""></img>",5,"html-button-response",33,324271,"0.0-3.1-13.1",83432,"ListA","woman","english",NA,"true",5,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",34,325783,"0.0-3.1-14.1-0.1",83432,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"3581.4000000059605","<img src=""portrait/WM1.jpg""style=""height:400px;""></img>",6,"html-button-response",35,329368,"0.0-3.1-16.1",83432,"ListA","woman","english",NA,"true",6,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",36,330887,"0.0-3.1-17.1-0.1",83432,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"5294","<img src=""portrait/WW1.jpg""style=""height:400px;""></img>",1,"html-button-response",37,336184,"0.0-3.1-19.1",83432,"ListA","woman","english",NA,"true",1,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",38,337695,"0.0-3.1-20.1-0.1",83432,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"1229.3999999761581","<img src=""portrait/WW2.jpg""style=""height:400px;""></img>",3,"html-button-response",39,338927,"0.0-3.1-22.1",83432,"ListA","woman","english",NA,"true",3,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",40,340447,"0.0-3.1-23.1-0.1",83432,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"1361.5","<p>You got 8 out of 8 right first time. Press Continue.</p>",0,"html-button-response",41,341811,"0.0-3.1-25.1",83432,"ListA","woman","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34683.80000001192","<p>In this experiment, you will view photographs of the people from the memory game.</p><p>By using the <strong>exact</strong> phrase given <i>after</i> the photograph appears and recalling the correct names of the people in the photographs, form a sentence describing an interaction. You do not need to capitalise names.</p><p>Type your answer in the space provided. Please complete every sentence before moving onto the next trial.</p><p>You will only have a few seconds to memorise each given photograph and phrase before you can respond, so try your best to focus.</p><p>An example is given below. Press 'Continue' when you are ready.</p><img src='img/speaking_example.jpg' style='width:800px;height:460px;''></img>",0,"html-button-response",42,377504,"0.0-4.0",83432,"ListA","woman","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
