"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_gender","ppt_language","url","first_guess","correct","key_press","responses","image","verb","phrase","condition","test_part"
"36292.599999997765","Welcome to the experiment. Press Continue to begin.",0,"html-button-response",0,36299,"0.0-0.0",51361,"ListB","woman","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12689.60000000149",NA,NA,"external-html",1,50005,"0.0-1.0",51361,"ListB","woman","english","consent.html",NA,NA,NA,NA,NA,NA,NA,NA,NA
"27872.099999997765","<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><p>The experiment will start after you have completed this memory test.</p><p>Ready?</p>",0,"html-button-response",2,77880,"0.0-2.0",51361,"ListB","woman","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247275.5","<img src='img/portrait_matrix_listB.jpg' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 5 times during this experiment.</strong></p>",0,"html-button-response",3,326173,"0.0-3.0-0.0",51361,"ListB","woman","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7385.39999999851","<img src=""portrait/BW1.jpg""style=""height:400px;""></img>",0,"html-button-response",4,334564,"0.0-3.0-1.0",51361,"ListB","woman","english",NA,"true",0,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",5,336081,"0.0-3.0-2.0-0.0",51361,"ListB","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"2860","<img src=""portrait/WM2.jpg""style=""height:400px;""></img>",7,"html-button-response",6,338943,"0.0-3.0-4.0",51361,"ListB","woman","english",NA,"true",7,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",7,340456,"0.0-3.0-5.0-0.0",51361,"ListB","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"2569.7000000029802","<img src=""portrait/WW2.jpg""style=""height:400px;""></img>",3,"html-button-response",8,343028,"0.0-3.0-7.0",51361,"ListB","woman","english",NA,"true",3,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",9,344537,"0.0-3.0-8.0-0.0",51361,"ListB","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"3008","<img src=""portrait/BM2.jpg""style=""height:400px;""></img>",5,"html-button-response",10,347547,"0.0-3.0-10.0",51361,"ListB","woman","english",NA,"true",5,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",11,349056,"0.0-3.0-11.0-0.0",51361,"ListB","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"3366.89999999851","<img src=""portrait/BM1.jpg""style=""height:400px;""></img>",4,"html-button-response",12,352424,"0.0-3.0-13.0",51361,"ListB","woman","english",NA,"true",4,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",13,353945,"0.0-3.0-14.0-0.0",51361,"ListB","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"5637.699999999255","<img src=""portrait/WM1.jpg""style=""height:400px;""></img>",6,"html-button-response",14,359585,"0.0-3.0-16.0",51361,"ListB","woman","english",NA,"true",6,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",15,361096,"0.0-3.0-17.0-0.0",51361,"ListB","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"6420.60000000149","<img src=""portrait/BW2.jpg""style=""height:400px;""></img>",2,"html-button-response",16,367518,"0.0-3.0-19.0",51361,"ListB","woman","english",NA,"true",2,NA,NA,NA,NA,NA,NA,NA
