"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_gender","ppt_language","url","first_guess","correct","key_press","responses","image","verb","phrase","condition","test_part"
"63858","Welcome to the experiment. Press Continue to begin.",0,"html-button-response",0,63862,"0.0-0.0",81808,"ListB","woman","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24348",NA,NA,"external-html",1,89360,"0.0-1.0",81808,"ListB","woman","english","consent.html",NA,NA,NA,NA,NA,NA,NA,NA,NA
"25735","<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><p>The experiment will start after you have completed this memory test.</p><p>Ready?</p>",0,"html-button-response",2,115096,"0.0-2.0",81808,"ListB","woman","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84045.99999999999","<img src='img/portrait_matrix_listB.jpg' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 5 times during this experiment.</strong></p>",0,"html-button-response",3,200145,"0.0-3.0-0.0",81808,"ListB","woman","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2259","<img src=""portrait/WW2.jpg""style=""height:400px;""></img>",3,"html-button-response",4,203408,"0.0-3.0-1.0",81808,"ListB","woman","english",NA,"true",3,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",5,204916,"0.0-3.0-2.0-0.0",81808,"ListB","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"3924","<img src=""portrait/WM1.jpg""style=""height:400px;""></img>",6,"html-button-response",6,208843,"0.0-3.0-4.0",81808,"ListB","woman","english",NA,"true",6,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",7,210347,"0.0-3.0-5.0-0.0",81808,"ListB","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"6092.999999999971","<img src=""portrait/BW1.jpg""style=""height:400px;""></img>",0,"html-button-response",8,216443,"0.0-3.0-7.0",81808,"ListB","woman","english",NA,"true",0,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",9,217948,"0.0-3.0-8.0-0.0",81808,"ListB","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"1701","<img src=""portrait/BM2.jpg""style=""height:400px;""></img>",5,"html-button-response",10,219652,"0.0-3.0-10.0",81808,"ListB","woman","english",NA,"true",5,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",11,221156,"0.0-3.0-11.0-0.0",81808,"ListB","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"2000.999999999971","<img src=""portrait/WW1.jpg""style=""height:400px;""></img>",1,"html-button-response",12,223160,"0.0-3.0-13.0",81808,"ListB","woman","english",NA,"true",1,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",13,224665,"0.0-3.0-14.0-0.0",81808,"ListB","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"1561","<img src=""portrait/WM2.jpg""style=""height:400px;""></img>",7,"html-button-response",14,226230,"0.0-3.0-16.0",81808,"ListB","woman","english",NA,"true",7,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",15,227735,"0.0-3.0-17.0-0.0",81808,"ListB","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"1786.999999999971","<img src=""portrait/BM1.jpg""style=""height:400px;""></img>",4,"html-button-response",16,229525,"0.0-3.0-19.0",81808,"ListB","woman","english",NA,"true",4,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",17,231028,"0.0-3.0-20.0-0.0",81808,"ListB","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"2086","<img src=""portrait/BW2.jpg""style=""height:400px;""></img>",2,"html-button-response",18,233117,"0.0-3.0-22.0",81808,"ListB","woman","english",NA,"true",2,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",19,234622,"0.0-3.0-23.0-0.0",81808,"ListB","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"2310","<p>You got 8 out of 8 right first time. Press Continue.</p>",0,"html-button-response",20,236934,"0.0-3.0-25.0",81808,"ListB","woman","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134136","<p>In this experiment, you will view photographs of the people from the memory game.</p><p>By using the <strong>exact</strong> phrase given <i>after</i> the photograph appears and recalling the correct names of the people in the photographs, form a sentence describing an interaction. You do not need to capitalise names.</p><p>Type your answer in the space provided. Please complete every sentence before moving onto the next trial.</p><p>You will only have a few seconds to memorise each given photograph and phrase before you can respond, so try your best to focus.</p><p>An example is given below. Press 'Continue' when you are ready.</p><img src='img/speaking_example.jpg' style='width:800px;height:460px;''></img>",0,"html-button-response",21,372074,"0.0-4.0",81808,"ListB","woman","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6525.999999999942","<p>Before the experiment starts, you will watch two example trials. Press 'Continue'.</p>",0,"html-button-response",22,379604,"0.0-5.0",81808,"ListB","woman","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"null","<img src='img/meet.gif' style='height:400px;''></img>",NA,"html-keyboard-response",23,382608,"0.0-6.0",81808,"ListB","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","<p>is meeting</p>",NA,"html-keyboard-response",24,384612,"0.0-7.0",81808,"ListB","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"9481","<p><b>Answer:</b> jane is meeting ruth</p>",0,"html-button-response",25,394095,"0.0-8.0",81808,"ListB","woman","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"null","<img src='img/spy.gif' style='height:400px;''></img>",NA,"html-keyboard-response",26,397102,"0.0-9.0",81808,"ListB","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","<p>is being spied on by</p>",NA,"html-keyboard-response",27,399107,"0.0-10.0",81808,"ListB","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"28138","<p><b>Answer:</b> fred is being spied on by mike</p>",0,"html-button-response",28,427248,"0.0-11.0",81808,"ListB","woman","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10133","<p>Ready to start the experiment?</p><br><p><strong>Remember to describe the picture using a full sentence,</strong></p><p><strong>that combines the names of the people with the <i>exact</i> phrase given.</strong></p><p><strong>To receive full payment you must do this correctly.</strong></p><p><strong> You do not need to capitalise names or use punctuation.</strong></p><br><p>Press 'Continue' to begin.</p>",0,"html-button-response",29,438386,"0.0-12.0",81808,"ListB","woman","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"null","<div style=""font-size:60px;"">+</div>",NA,"html-keyboard-response",30,439891,"0.0-13.0-0.0",81808,"ListB","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","<img src='gifs/MaleRace2b.gif' style='height:400px;''></img>",NA,"html-keyboard-response",31,441896,"0.0-13.0-1.0",81808,"ListB","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","is listening to",NA,"html-keyboard-response",32,444900,"0.0-13.0-2.0",81808,"ListB","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"15085",NA,NA,"survey-text",33,459999,"0.0-13.0-3.0",81808,"ListB","woman","english",NA,NA,NA,NA,"{""Q0"":""luke is listening to mike""}","<img src='gifs/MaleRace2b.gif' style='height:400px;''></img>","listening to","is listening to","english",NA
"null","<div style=""font-size:60px;"">+</div>",NA,"html-keyboard-response",34,460502,"0.0-13.0-0.1",81808,"ListB","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","<img src='gifs/BlackGender2a.gif' style='height:400px;''></img>",NA,"html-keyboard-response",35,462505,"0.0-13.0-1.1",81808,"ListB","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","is touching",NA,"html-keyboard-response",36,465508,"0.0-13.0-2.1",81808,"ListB","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"7778",NA,NA,"survey-text",37,473292,"0.0-13.0-3.1",81808,"ListB","woman","english",NA,NA,NA,NA,"{""Q0"":""mike is touching beth""}","<img src='gifs/BlackGender2a.gif' style='height:400px;''></img>","touching","is touching","english",NA
"null","<div style=""font-size:60px;"">+</div>",NA,"html-keyboard-response",38,473795,"0.0-13.0-0.2",81808,"ListB","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","<img src='gifs/FemaleRace1b.gif' style='height:400px;''></img>",NA,"html-keyboard-response",39,475798,"0.0-13.0-1.2",81808,"ListB","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","is promising",NA,"html-keyboard-response",40,478801,"0.0-13.0-2.2",81808,"ListB","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"13067.000000000058",NA,NA,"survey-text",41,491874,"0.0-13.0-3.2",81808,"ListB","woman","english",NA,NA,NA,NA,"{""Q0"":""jane is promising beth""}","<img src='gifs/FemaleRace1b.gif' style='height:400px;''></img>","promising","is promising","english",NA
"null","<div style=""font-size:60px;"">+</div>",NA,"html-keyboard-response",42,492376,"0.0-13.0-0.3",81808,"ListB","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","<img src='gifs/BlackGender3a.gif' style='height:400px;''></img>",NA,"html-keyboard-response",43,494379,"0.0-13.0-1.3",81808,"ListB","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","is praising",NA,"html-keyboard-response",44,497382,"0.0-13.0-2.3",81808,"ListB","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"6303",NA,NA,"survey-text",45,503691,"0.0-13.0-3.3",81808,"ListB","woman","english",NA,NA,NA,NA,"{""Q0"":""kate is praising fred""}","<img src='gifs/BlackGender3a.gif' style='height:400px;''></img>","praising","is praising","english",NA
"null","<div style=""font-size:60px;"">+</div>",NA,"html-keyboard-response",46,504194,"0.0-13.0-0.4",81808,"ListB","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","<img src='gifs/MaleRace1b.gif' style='height:400px;''></img>",NA,"html-keyboard-response",47,506199,"0.0-13.0-1.4",81808,"ListB","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","is promising",NA,"html-keyboard-response",48,509201,"0.0-13.0-2.4",81808,"ListB","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"7097.999999999942",NA,NA,"survey-text",49,516305,"0.0-13.0-3.4",81808,"ListB","woman","english",NA,NA,NA,NA,"{""Q0"":""luke is promising fred""}","<img src='gifs/MaleRace1b.gif' style='height:400px;''></img>","promising","is promising","english",NA
"null","<div style=""font-size:60px;"">+</div>",NA,"html-keyboard-response",50,516807,"0.0-13.0-0.5",81808,"ListB","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","<img src='gifs/ChineseGender4b.gif' style='height:400px;''></img>",NA,"html-keyboard-response",51,518811,"0.0-13.0-1.5",81808,"ListB","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","is introducing",NA,"html-keyboard-response",52,521815,"0.0-13.0-2.5",81808,"ListB","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"8300.999999999942",NA,NA,"survey-text",53,530126,"0.0-13.0-3.5",81808,"ListB","woman","english",NA,NA,NA,NA,"{""Q0"":""jane is introducing dave""}","<img src='gifs/ChineseGender4b.gif' style='height:400px;''></img>","introducing","is introducing","english",NA
"null","<div style=""font-size:60px;"">+</div>",NA,"html-keyboard-response",54,530629,"0.0-13.0-0.6",81808,"ListB","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
