"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_gender","ppt_language","url","first_guess","correct","key_press","responses","image","verb","phrase","condition","test_part"
"26458.5999999046","Welcome to the experiment. Press Continue to begin.",0,"html-button-response",0,26460,"0.0-0.0",8181,"ListA","woman","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3327.600000023840",NA,NA,"external-html",1,30792,"0.0-1.0",8181,"ListA","woman","english","consent.html",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1193.200000047680","<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><p>The experiment will start after you have completed this memory test.</p><p>Ready?</p>",0,"html-button-response",2,31986,"0.0-2.0",8181,"ListA","woman","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2269.700000047680","<img src='img/portrait_matrix_listA.jpg' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 5 times during this experiment.</strong></p>",0,"html-button-response",3,35265,"0.0-3.0-0.0",8181,"ListA","woman","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1926.299999952320","<img src=""portrait/BM1.jpg""style=""height:400px;""></img>",4,"html-button-response",4,38193,"0.0-3.0-1.0",8181,"ListA","woman","english",NA,TRUE,4,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",5,39707,"0.0-3.0-2.0-0.0",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"3215.399999976160","<img src=""portrait/BM2.jpg""style=""height:400px;""></img>",5,"html-button-response",6,42924,"0.0-3.0-4.0",8181,"ListA","woman","english",NA,TRUE,5,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",7,44441,"0.0-3.0-5.0-0.0",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"3247.899999976160","<img src=""portrait/WW1.jpg""style=""height:400px;""></img>",1,"html-button-response",8,47690,"0.0-3.0-7.0",8181,"ListA","woman","english",NA,TRUE,1,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",9,49202,"0.0-3.0-8.0-0.0",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"1476.899999976160","<img src=""portrait/BW1.jpg""style=""height:400px;""></img>",0,"html-button-response",10,50680,"0.0-3.0-10.0",8181,"ListA","woman","english",NA,TRUE,0,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",11,52193,"0.0-3.0-11.0-0.0",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"1764.400000095370","<img src=""portrait/WW2.jpg""style=""height:400px;""></img>",3,"html-button-response",12,53958,"0.0-3.0-13.0",8181,"ListA","woman","english",NA,TRUE,3,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",13,55473,"0.0-3.0-14.0-0.0",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"3173.5","<img src=""portrait/BW2.jpg""style=""height:400px;""></img>",2,"html-button-response",14,58647,"0.0-3.0-16.0",8181,"ListA","woman","english",NA,TRUE,2,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",15,60163,"0.0-3.0-17.0-0.0",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"1372","<img src=""portrait/WM1.jpg""style=""height:400px;""></img>",6,"html-button-response",16,61536,"0.0-3.0-19.0",8181,"ListA","woman","english",NA,TRUE,6,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",17,63037,"0.0-3.0-20.0-0.0",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"789.2000000476839","<img src=""portrait/WM2.jpg""style=""height:400px;""></img>",7,"html-button-response",18,63827,"0.0-3.0-22.0",8181,"ListA","woman","english",NA,TRUE,7,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",19,65334,"0.0-3.0-23.0-0.0",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"1074.5","<p>You got 8 out of 8 right first time. Press Continue.</p>",0,"html-button-response",20,66409,"0.0-3.0-25.0",8181,"ListA","woman","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19076.3999999762","<p>In this experiment, you will view photographs of the people from the memory game.</p><p>By using the <strong>exact</strong> phrase given <i>after</i> the photograph appears and recalling the correct names of the people in the photographs, form a sentence describing an interaction. You do not need to capitalise names.</p><p>Type your answer in the space provided. Please complete every sentence before moving onto the next trial.</p><p>You will only have a few seconds to memorise each given photograph and phrase before you can respond, so try your best to focus.</p><p>An example is given below. Press 'Continue' when you are ready.</p><img src='img/speaking_example.jpg' style='width:800px;height:460px;''></img>",0,"html-button-response",21,86499,"0.0-4.0",8181,"ListA","woman","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1867.899999976160","<p>Before the experiment starts, you will watch two example trials. Press 'Continue'.</p>",0,"html-button-response",22,89369,"0.0-5.0",8181,"ListA","woman","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"null","<img src='img/meet.gif' style='height:400px;''></img>",NA,"html-keyboard-response",23,92376,"0.0-6.0",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","<p>is meeting</p>",NA,"html-keyboard-response",24,94378,"0.0-7.0",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"4532.300000071530","<p><b>Answer:</b> kate is meeting beth</p>",0,"html-button-response",25,98911,"0.0-8.0",8181,"ListA","woman","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"null","<img src='img/spy.gif' style='height:400px;''></img>",NA,"html-keyboard-response",26,101913,"0.0-9.0",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","<p>is being spied on by</p>",NA,"html-keyboard-response",27,103921,"0.0-10.0",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"1699.600000023840","<p><b>Answer:</b> luke is being spied on by dave</p>",0,"html-button-response",28,105621,"0.0-11.0",8181,"ListA","woman","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14359.1000000238","<p>Ready to start the experiment?</p><br><p><strong>Remember to describe the picture using a full sentence,</strong></p><p><strong>that combines the names of the people with the <i>exact</i> phrase given.</strong></p><p><strong>To receive full payment you must do this correctly.</strong></p><p><strong> You do not need to capitalise names or use punctuation.</strong></p><br><p>Press 'Continue' to begin.</p>",0,"html-button-response",29,120985,"0.0-12.0",8181,"ListA","woman","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"null","<div style=""font-size:60px;"">+</div>",NA,"html-keyboard-response",30,122487,"0.0-13.0-0.0",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","<img src='gifs/ChineseGender4b.gif' style='height:400px;''></img>",NA,"html-keyboard-response",31,124491,"0.0-13.0-1.0",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","is mentioning",NA,"html-keyboard-response",32,127496,"0.0-13.0-2.0",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"18542.6000000238",NA,NA,"survey-text",33,146040,"0.0-13.0-3.0",8181,"ListA","woman","english",NA,NA,NA,NA,"{""Q0"":""mike is mentioning kate""}","<img src='gifs/ChineseGender4b.gif' style='height:400px;''></img>","mention","is mentioning","english",NA
"null","<div style=""font-size:60px;"">+</div>",NA,"html-keyboard-response",34,146552,"0.0-13.0-0.1",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","<img src='gifs/MaleRace4a.gif' style='height:400px;''></img>",NA,"html-keyboard-response",35,148555,"0.0-13.0-1.1",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","is mentioning",NA,"html-keyboard-response",36,151564,"0.0-13.0-2.1",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"5550",NA,NA,"survey-text",37,157115,"0.0-13.0-3.1",8181,"ListA","woman","english",NA,NA,NA,NA,"{""Q0"":""mike is mentioning dave""}","<img src='gifs/MaleRace4a.gif' style='height:400px;''></img>","mention","is mentioning","english",NA
"null","<div style=""font-size:60px;"">+</div>",NA,"html-keyboard-response",38,157624,"0.0-13.0-0.2",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","<img src='gifs/ChineseGender4a.gif' style='height:400px;''></img>",NA,"html-keyboard-response",39,159627,"0.0-13.0-1.2",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","is walking towards",NA,"html-keyboard-response",40,162638,"0.0-13.0-2.2",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"9347.400000095369",NA,NA,"survey-text",41,171987,"0.0-13.0-3.2",8181,"ListA","woman","english",NA,NA,NA,NA,"{""Q0"":""kate is walking towards mike""}","<img src='gifs/ChineseGender4a.gif' style='height:400px;''></img>","walking towards","is walking towards","english",NA
"null","<div style=""font-size:60px;"">+</div>",NA,"html-keyboard-response",42,172496,"0.0-13.0-0.3",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","<img src='gifs/MaleRace1b.gif' style='height:400px;''></img>",NA,"html-keyboard-response",43,174497,"0.0-13.0-1.3",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","is introducing",NA,"html-keyboard-response",44,177504,"0.0-13.0-2.3",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"11406.2000000477",NA,NA,"survey-text",45,188911,"0.0-13.0-3.3",8181,"ListA","woman","english",NA,NA,NA,NA,"{""Q0"":""luke is introducing fred""}","<img src='gifs/MaleRace1b.gif' style='height:400px;''></img>","introducing","is introducing","english",NA
"null","<div style=""font-size:60px;"">+</div>",NA,"html-keyboard-response",46,189412,"0.0-13.0-0.4",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","<img src='gifs/ChineseGender1b.gif' style='height:400px;''></img>",NA,"html-keyboard-response",47,191414,"0.0-13.0-1.4",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","is joining",NA,"html-keyboard-response",48,194416,"0.0-13.0-2.4",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"8370.5",NA,NA,"survey-text",49,202787,"0.0-13.0-3.4",8181,"ListA","woman","english",NA,NA,NA,NA,"{""Q0"":""kate is joining fred""}","<img src='gifs/ChineseGender1b.gif' style='height:400px;''></img>","join","is joining","english",NA
"null","<div style=""font-size:60px;"">+</div>",NA,"html-keyboard-response",50,203296,"0.0-13.0-0.5",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","<img src='gifs/BlackGender2b.gif' style='height:400px;''></img>",NA,"html-keyboard-response",51,205297,"0.0-13.0-1.5",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","is touching",NA,"html-keyboard-response",52,208313,"0.0-13.0-2.5",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"6952.5",NA,NA,"survey-text",53,215267,"0.0-13.0-3.5",8181,"ListA","woman","english",NA,NA,NA,NA,"{""Q0"":""ruth is touching dave""}","<img src='gifs/BlackGender2b.gif' style='height:400px;''></img>","touching","is touching","english",NA
"null","<div style=""font-size:60px;"">+</div>",NA,"html-keyboard-response",54,215783,"0.0-13.0-0.6",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","<img src='gifs/BlackGender1b.gif' style='height:400px;''></img>",NA,"html-keyboard-response",55,217788,"0.0-13.0-1.6",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","is accompanying",NA,"html-keyboard-response",56,220789,"0.0-13.0-2.6",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"14508.7999999523",NA,NA,"survey-text",57,235299,"0.0-13.0-3.6",8181,"ListA","woman","english",NA,NA,NA,NA,"{""Q0"":""luke is accompanying ruth""}","<img src='gifs/BlackGender1b.gif' style='height:400px;''></img>","accompanying","is accompanying","english",NA
"null","<div style=""font-size:60px;"">+</div>",NA,"html-keyboard-response",58,235802,"0.0-13.0-0.7",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","<img src='gifs/MaleRace2a.gif' style='height:400px;''></img>",NA,"html-keyboard-response",59,237815,"0.0-13.0-1.7",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","is walking towards",NA,"html-keyboard-response",60,240827,"0.0-13.0-2.7",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"7664.899999976160",NA,NA,"survey-text",61,248494,"0.0-13.0-3.7",8181,"ListA","woman","english",NA,NA,NA,NA,"{""Q0"":""fred is walking towards dave""}","<img src='gifs/MaleRace2a.gif' style='height:400px;''></img>","walking towards","is walking towards","english",NA
"null","<div style=""font-size:60px;"">+</div>",NA,"html-keyboard-response",62,248996,"0.0-13.0-0.8",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","<img src='gifs/BlackGender1a.gif' style='height:400px;''></img>",NA,"html-keyboard-response",63,251012,"0.0-13.0-1.8",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","is listening to",NA,"html-keyboard-response",64,254015,"0.0-13.0-2.8",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"6065.899999976160",NA,NA,"survey-text",65,260082,"0.0-13.0-3.8",8181,"ListA","woman","english",NA,NA,NA,NA,"{""Q0"":""ruth is listening to luke""}","<img src='gifs/BlackGender1a.gif' style='height:400px;''></img>","listening to","is listening to","english",NA
"null","<div style=""font-size:60px;"">+</div>",NA,"html-keyboard-response",66,260587,"0.0-13.0-0.9",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","<img src='gifs/BlackGender4b.gif' style='height:400px;''></img>",NA,"html-keyboard-response",67,262600,"0.0-13.0-1.9",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","is employing",NA,"html-keyboard-response",68,265603,"0.0-13.0-2.9",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"9240.299999952320",NA,NA,"survey-text",69,274844,"0.0-13.0-3.9",8181,"ListA","woman","english",NA,NA,NA,NA,"{""Q0"":""jane is employing dave""}","<img src='gifs/BlackGender4b.gif' style='height:400px;''></img>","employing","is employing","english",NA
"null","<div style=""font-size:60px;"">+</div>",NA,"html-keyboard-response",70,275345,"0.0-13.0-0.10",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","<img src='gifs/MaleRace3b.gif' style='height:400px;''></img>",NA,"html-keyboard-response",71,277356,"0.0-13.0-1.10",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","is touching",NA,"html-keyboard-response",72,280369,"0.0-13.0-2.10",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"6004.200000047680",NA,NA,"survey-text",73,286374,"0.0-13.0-3.10",8181,"ListA","woman","english",NA,NA,NA,NA,"{""Q0"":""mike is touching luke""}","<img src='gifs/MaleRace3b.gif' style='height:400px;''></img>","touching","is touching","english",NA
"null","<div style=""font-size:60px;"">+</div>",NA,"html-keyboard-response",74,286885,"0.0-13.0-0.11",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","<img src='gifs/BlackGender1b.gif' style='height:400px;''></img>",NA,"html-keyboard-response",75,288886,"0.0-13.0-1.11",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","is approaching",NA,"html-keyboard-response",76,291898,"0.0-13.0-2.11",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"14823",NA,NA,"survey-text",77,306722,"0.0-13.0-3.11",8181,"ListA","woman","english",NA,NA,NA,NA,"{""Q0"":""luke is approaching ruth""}","<img src='gifs/BlackGender1b.gif' style='height:400px;''></img>","approaching","is approaching","english",NA
"null","<div style=""font-size:60px;"">+</div>",NA,"html-keyboard-response",78,307237,"0.0-13.0-0.12",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","<img src='gifs/FemaleRace4a.gif' style='height:400px;''></img>",NA,"html-keyboard-response",79,309238,"0.0-13.0-1.12",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","is praising",NA,"html-keyboard-response",80,312254,"0.0-13.0-2.12",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"10576.1999999285",NA,NA,"survey-text",81,322831,"0.0-13.0-3.12",8181,"ListA","woman","english",NA,NA,NA,NA,"{""Q0"":""jane is praising beth""}","<img src='gifs/FemaleRace4a.gif' style='height:400px;''></img>","praising","is praising","english",NA
"null","<div style=""font-size:60px;"">+</div>",NA,"html-keyboard-response",82,323332,"0.0-13.0-0.13",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","<img src='gifs/MaleRace2a.gif' style='height:400px;''></img>",NA,"html-keyboard-response",83,325341,"0.0-13.0-1.13",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","is listening to",NA,"html-keyboard-response",84,328350,"0.0-13.0-2.13",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"11471.6999999285",NA,NA,"survey-text",85,339824,"0.0-13.0-3.13",8181,"ListA","woman","english",NA,NA,NA,NA,"{""Q0"":""fred is listening to dave""}","<img src='gifs/MaleRace2a.gif' style='height:400px;''></img>","listening to","is listening to","english",NA
"null","<div style=""font-size:60px;"">+</div>",NA,"html-keyboard-response",86,340325,"0.0-13.0-0.14",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","<img src='gifs/MaleRace4a.gif' style='height:400px;''></img>",NA,"html-keyboard-response",87,342326,"0.0-13.0-1.14",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","is employing",NA,"html-keyboard-response",88,345327,"0.0-13.0-2.14",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"11539",NA,NA,"survey-text",89,356867,"0.0-13.0-3.14",8181,"ListA","woman","english",NA,NA,NA,NA,"{""Q0"":""dave is employing mike""}","<img src='gifs/MaleRace4a.gif' style='height:400px;''></img>","employing","is employing","english",NA
"null","<div style=""font-size:60px;"">+</div>",NA,"html-keyboard-response",90,357369,"0.0-13.0-0.15",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","<img src='gifs/BlackGender2a.gif' style='height:400px;''></img>",NA,"html-keyboard-response",91,359375,"0.0-13.0-1.15",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","is employing",NA,"html-keyboard-response",92,362377,"0.0-13.0-2.15",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"8964.600000023840",NA,NA,"survey-text",93,371343,"0.0-13.0-3.15",8181,"ListA","woman","english",NA,NA,NA,NA,"{""Q0"":""ruth is employing dave""}","<img src='gifs/BlackGender2a.gif' style='height:400px;''></img>","employing","is employing","english",NA
"null","<div style=""font-size:60px;"">+</div>",NA,"html-keyboard-response",94,371845,"0.0-13.0-0.16",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","<img src='gifs/BlackGender4b.gif' style='height:400px;''></img>",NA,"html-keyboard-response",95,373846,"0.0-13.0-1.16",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","is listening to",NA,"html-keyboard-response",96,376847,"0.0-13.0-2.16",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"12220.7999999523",NA,NA,"survey-text",97,389069,"0.0-13.0-3.16",8181,"ListA","woman","english",NA,NA,NA,NA,"{""Q0"":""dave is listening to jane""}","<img src='gifs/BlackGender4b.gif' style='height:400px;''></img>","listening to","is listening to","english",NA
"null","<div style=""font-size:60px;"">+</div>",NA,"html-keyboard-response",98,389582,"0.0-13.0-0.17",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","<img src='gifs/ChineseGender2b.gif' style='height:400px;''></img>",NA,"html-keyboard-response",99,391591,"0.0-13.0-1.17",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","is joining",NA,"html-keyboard-response",100,394599,"0.0-13.0-2.17",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"6643.300000071530",NA,NA,"survey-text",101,401243,"0.0-13.0-3.17",8181,"ListA","woman","english",NA,NA,NA,NA,"{""Q0"":""fred is joining beth""}","<img src='gifs/ChineseGender2b.gif' style='height:400px;''></img>","join","is joining","english",NA
"4001.899999976160","<img src='img/portrait_matrix_listA.jpg' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 5 times during this experiment.</strong></p>",0,"html-button-response",102,405246,"0.0-14.0-0.0",8181,"ListA","woman","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1528.899999976160","<img src=""portrait/WW2.jpg""style=""height:400px;""></img>",3,"html-button-response",103,407777,"0.0-14.0-1.0",8181,"ListA","woman","english",NA,TRUE,3,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",104,409288,"0.0-14.0-2.0-0.0",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"2553.800000071530","<img src=""portrait/BM1.jpg""style=""height:400px;""></img>",4,"html-button-response",105,411842,"0.0-14.0-4.0",8181,"ListA","woman","english",NA,TRUE,4,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",106,413352,"0.0-14.0-5.0-0.0",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"2974.700000047680","<img src=""portrait/BW2.jpg""style=""height:400px;""></img>",2,"html-button-response",107,416328,"0.0-14.0-7.0",8181,"ListA","woman","english",NA,TRUE,2,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",108,417831,"0.0-14.0-8.0-0.0",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"1370.399999976160","<img src=""portrait/WM2.jpg""style=""height:400px;""></img>",7,"html-button-response",109,419202,"0.0-14.0-10.0",8181,"ListA","woman","english",NA,TRUE,7,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",110,420704,"0.0-14.0-11.0-0.0",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"2059.100000023840","<img src=""portrait/WW1.jpg""style=""height:400px;""></img>",1,"html-button-response",111,422764,"0.0-14.0-13.0",8181,"ListA","woman","english",NA,TRUE,1,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",112,424271,"0.0-14.0-14.0-0.0",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"1353.5","<img src=""portrait/BW1.jpg""style=""height:400px;""></img>",0,"html-button-response",113,425626,"0.0-14.0-16.0",8181,"ListA","woman","english",NA,TRUE,0,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",114,427135,"0.0-14.0-17.0-0.0",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"1789.300000071530","<img src=""portrait/BM2.jpg""style=""height:400px;""></img>",5,"html-button-response",115,428925,"0.0-14.0-19.0",8181,"ListA","woman","english",NA,TRUE,5,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",116,430439,"0.0-14.0-20.0-0.0",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"1456.899999976160","<img src=""portrait/WM1.jpg""style=""height:400px;""></img>",6,"html-button-response",117,431897,"0.0-14.0-22.0",8181,"ListA","woman","english",NA,TRUE,6,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",118,433399,"0.0-14.0-23.0-0.0",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"1170.100000023840","<p>You got 8 out of 8 right first time. Press Continue.</p>",0,"html-button-response",119,434570,"0.0-14.0-25.0",8181,"ListA","woman","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"null","<div style=""font-size:60px;"">+</div>",NA,"html-keyboard-response",120,436081,"0.0-15.0-0.0",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","<img src='gifs/BlackGender4a.gif' style='height:400px;''></img>",NA,"html-keyboard-response",121,438090,"0.0-15.0-1.0",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","is approaching",NA,"html-keyboard-response",122,441092,"0.0-15.0-2.0",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"6917",NA,NA,"survey-text",123,448010,"0.0-15.0-3.0",8181,"ListA","woman","english",NA,NA,NA,NA,"{""Q0"":""jane is approaching dave""}","<img src='gifs/BlackGender4a.gif' style='height:400px;''></img>","approaching","is approaching","english",NA
"null","<div style=""font-size:60px;"">+</div>",NA,"html-keyboard-response",124,448518,"0.0-15.0-0.1",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","<img src='gifs/ChineseGender4b.gif' style='height:400px;''></img>",NA,"html-keyboard-response",125,450530,"0.0-15.0-1.1",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"null","is mentioning",NA,"html-keyboard-response",126,453533,"0.0-15.0-2.1",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"8044.699999928470",NA,NA,"survey-text",127,461579,"0.0-15.0-3.1",8181,"ListA","woman","english",NA,NA,NA,NA,"{""Q0"":""kate is mentioning mike""}","<img src='gifs/ChineseGender4b.gif' style='height:400px;''></img>","mention","is mentioning","english",NA
"null","<div style=""font-size:60px;"">+</div>",NA,"html-keyboard-response",128,462087,"0.0-15.0-0.2",8181,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
