"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_gender","url","key_press","sentence_type","verb","test_part","responses","question_order","left_part","right_part"
"1700.0000000000005","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","1705","0.0-0.0","42093","2B","woman","","","","","","","","",""
"15922.000000000004","","","external-html","1","18672","0.0-1.0","42093","2B","woman","consent.html","","","","","","","",""
"6974","<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>","0","html-button-response","2","25647","0.0-2.0","42093","2B","woman","","","","","","","","",""
"2707","<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>","0","html-button-response","3","29356","0.0-3.0","42093","2B","woman","","","","","","","","",""
"null","The police officer is arresting the robber","","html-keyboard-response","4","32360","0.0-4.0","42093","2B","woman","","null","","","","","","",""
"27829","<img src='img/Example-trial.jpg' style='height:550px;''></img>","0","html-button-response","5","60190","0.0-5.0","42093","2B","woman","","","","","","","","",""
"5493","<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>","0","html-button-response","6","66685","0.0-6.0","42093","2B","woman","","","","","","","","",""
"null","Mike is fighting with Luke","","html-keyboard-response","7","69689","0.0-7.0-0.0","42093","2B","woman","","null","M4 is fighting with M2","fight2","sentence","","","",""
"9432.000000000015","","","survey-likert-extra-labels","8","79124","0.0-7.0-2.0","42093","2B","woman","","","M4 is fighting with M2","fight2","rating_volition","{""Q0"":3}","[0]","M4 wanted to fight M2","M2 wanted to fight M4"
"9757.000000000015","","","survey-likert-extra-labels","9","88886","0.0-7.0-3.0-0.0","42093","2B","woman","","","M4 is fighting with M2","fight2","rating_causation","{""Q0"":3}","[0]","M4 started the fight with M2","M2 started the fight with M4"
"null","Dave is shouting at Fred","","html-keyboard-response","10","90890","0.0-8.0-0.0","42093","2B","woman","","null","M3 is shouting at M1","shout2","sentence","","","",""
"18003.999999999985","","","survey-likert-extra-labels","11","108895","0.0-8.0-2.0","42093","2B","woman","","","M3 is shouting at M1","shout2","rating_volition","{""Q0"":1}","[0]","M3 wanted to shout at M1","M1 wanted to shout at M3"
"8098","","","survey-likert-extra-labels","12","116998","0.0-8.0-3.0-0.0","42093","2B","woman","","","M3 is shouting at M1","shout2","rating_causation","{""Q0"":3}","[0]","M3 shouted at M1 first","M1 shouted at M3 first"
"null","Jane is fighting with Ruth","","html-keyboard-response","13","119004","0.0-9.0-0.0","42093","2B","woman","","null","W4 is fighting with W2","fight1","sentence","","","",""
"4910.000000000015","","","survey-likert-extra-labels","14","123916","0.0-9.0-2.0","42093","2B","woman","","","W4 is fighting with W2","fight1","rating_volition","{""Q0"":1}","[0]","W4 wanted to fight W2","W2 wanted to fight W4"
"9826","","","survey-likert-extra-labels","15","133747","0.0-9.0-3.0-0.0","42093","2B","woman","","","W4 is fighting with W2","fight1","rating_causation","{""Q0"":3}","[0]","W4 started the fight with W2","W2 started the fight with W4"
"null","Mike is playing with Luke","","html-keyboard-response","16","135753","0.0-10.0-0.0","42093","2B","woman","","null","M4 is playing with M2","play2","sentence","","","",""
"7625","","","survey-likert-extra-labels","17","143380","0.0-10.0-2.0","42093","2B","woman","","","M4 is playing with M2","play2","rating_volition","{""Q0"":3}","[0]","M4 wanted to play with M2","M2 wanted to play with M4"
"3660","","","survey-likert-extra-labels","18","147044","0.0-10.0-3.0-0.0","42093","2B","woman","","","M4 is playing with M2","play2","rating_causation","{""Q0"":3}","[0]","M4 asked to play with M2","M2 asked to play with M4"
"null","Kate is playing with Dave","","html-keyboard-response","19","149049","0.0-11.0-0.0","42093","2B","woman","","null","W1 is playing with M3","play3","sentence","","","",""
"2710","","","survey-likert-extra-labels","20","151761","0.0-11.0-1.0-0.0","42093","2B","woman","","","W1 is playing with M3","play3","rating_causation","{""Q0"":3}","[0]","W1 asked to play with M3","M3 asked to play with W1"
"2424","","","survey-likert-extra-labels","21","154189","0.0-11.0-2.0","42093","2B","woman","","","W1 is playing with M3","play3","rating_volition","{""Q0"":3}","[0]","W1 wanted to play with M3","M3 wanted to play with W1"
"null","Dave is arguing with Fred","","html-keyboard-response","22","156194","0.0-12.0-0.0","42093","2B","woman","","null","M3 is arguing with M1","argue2","sentence","","","",""
"3218","","","survey-likert-extra-labels","23","159414","0.0-12.0-2.0","42093","2B","woman","","","M3 is arguing with M1","argue2","rating_volition","{""Q0"":3}","[0]","M3 wanted to argue with M1","M1 wanted to argue with M3"
"2927","","","survey-likert-extra-labels","24","162345","0.0-12.0-3.0-0.0","42093","2B","woman","","","M3 is arguing with M1","argue2","rating_causation","{""Q0"":3}","[0]","M3 started an argument with M1","M1 started an argument with M3"
"null","Fred is dancing with Dave","","html-keyboard-response","25","164351","0.0-13.0-0.0","42093","2B","woman","","null","M1 is dancing with M3","dance2","sentence","","","",""
"2682","","","survey-likert-extra-labels","26","167034","0.0-13.0-2.0","42093","2B","woman","","","M1 is dancing with M3","dance2","rating_volition","{""Q0"":3}","[0]","M3 wanted to dance with M1","M1 wanted to dance with M3"
"2100","","","survey-likert-extra-labels","27","169138","0.0-13.0-3.0-0.0","42093","2B","woman","","","M1 is dancing with M3","dance2","rating_causation","{""Q0"":3}","[0]","M3 asked M1 to dance","M1 asked M3 to dance"
"null","Fred is kissing Dave","","html-keyboard-response","28","171143","0.0-14.0-0.0","42093","2B","woman","","null","M1 is kissing M3","kiss2","sentence","","","",""
"6667","","","survey-likert-extra-labels","29","177812","0.0-14.0-2.0","42093","2B","woman","","","M1 is kissing M3","kiss2","rating_volition","{""Q0"":3}","[0]","M3 wanted to kiss M1","M1 wanted to kiss M3"
