"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_gender","url","key_press","sentence_type","verb","test_part","responses","question_order","left_part","right_part"
"1990.334999994957","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","1995","0.0-0.0","96751","4B","woman","","","","","","","","",""
"15776.730000005045","","","external-html","1","18815","0.0-1.0","96751","4B","woman","consent.html","","","","","","","",""
"5271.200000002864","<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>","0","html-button-response","2","24089","0.0-2.0","96751","4B","woman","","","","","","","","",""
"2456.884999999602","<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>","0","html-button-response","3","27564","0.0-3.0","96751","4B","woman","","","","","","","","",""
"null","The police officer is arresting the robber","","html-keyboard-response","4","30591","0.0-4.0","96751","4B","woman","","null","","","","","","",""
"12838.159999999334","<img src='img/Example-trial.jpg' style='height:550px;''></img>","0","html-button-response","5","43432","0.0-5.0","96751","4B","woman","","","","","","","","",""
"2772.354999993695","<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>","0","html-button-response","6","47220","0.0-6.0","96751","4B","woman","","","","","","","","",""
"null","Luke is playing with Mike","","html-keyboard-response","7","50237","0.0-7.0-0.0","96751","4B","woman","","null","M2 is playing with M4","play2","sentence","","","",""
"7278.525000001537","","","survey-likert-extra-labels","8","57518","0.0-7.0-2.0","96751","4B","woman","","","M2 is playing with M4","play2","rating_volition","{""Q0"":3}","[0]","M4 wanted to play with M2","M2 wanted to play with M4"
"8191.945000005944","","","survey-likert-extra-labels","9","65714","0.0-7.0-3.0-0.0","96751","4B","woman","","","M2 is playing with M4","play2","rating_causation","{""Q0"":3}","[0]","M4 asked to play with M2","M2 asked to play with M4"
"null","Dave is kissing Fred","","html-keyboard-response","10","67729","0.0-8.0-0.0","96751","4B","woman","","null","M3 is kissing M1","kiss2","sentence","","","",""
"5483.609999995679","","","survey-likert-extra-labels","11","73216","0.0-8.0-2.0","96751","4B","woman","","","M3 is kissing M1","kiss2","rating_volition","{""Q0"":1}","[0]","M3 wanted to kiss M1","M1 wanted to kiss M3"
"6432.66500000027","","","survey-likert-extra-labels","12","79653","0.0-8.0-3.0-0.0","96751","4B","woman","","","M3 is kissing M1","kiss2","rating_causation","{""Q0"":1}","[0]","M3 asked to kiss M1","M1 asked to kiss M3"
"null","Fred is marrying Beth","","html-keyboard-response","13","81660","0.0-9.0-0.0","96751","4B","woman","","null","M1 is marrying W3","marry4","sentence","","","",""
"9724.475000002712","","","survey-likert-extra-labels","14","91387","0.0-9.0-2.0","96751","4B","woman","","","M1 is marrying W3","marry4","rating_volition","{""Q0"":3}","[0]","M1 wanted to marry W3","W3 wanted to marry M1"
"7016.609999998764","","","survey-likert-extra-labels","15","98409","0.0-9.0-3.0-0.0","96751","4B","woman","","","M1 is marrying W3","marry4","rating_causation","{""Q0"":3}","[0]","M1 asked to marry W3","W3 asked to marry M1"
"null","Ruth is arguing with Mike","","html-keyboard-response","16","100425","0.0-10.0-0.0","96751","4B","woman","","null","W2 is arguing with M4","argue3","sentence","","","",""
"5701.834999999846","","","survey-likert-extra-labels","17","106130","0.0-10.0-1.0-0.0","96751","4B","woman","","","W2 is arguing with M4","argue3","rating_causation","{""Q0"":4}","[0]","M4 started an argument with W2","W2 started an argument with M4"
"3222.135000003618","","","survey-likert-extra-labels","18","109354","0.0-10.0-2.0","96751","4B","woman","","","W2 is arguing with M4","argue3","rating_volition","{""Q0"":4}","[0]","M4 wanted to argue with W2","W2 wanted to argue with M4"
"null","Fred is shouting at Dave","","html-keyboard-response","19","111358","0.0-11.0-0.0","96751","4B","woman","","null","M1 is shouting at M3","shout2","sentence","","","",""
"4802.349999998114","","","survey-likert-extra-labels","20","116163","0.0-11.0-1.0-0.0","96751","4B","woman","","","M1 is shouting at M3","shout2","rating_causation","{""Q0"":3}","[0]","M3 shouted at M1 first","M1 shouted at M3 first"
