"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_gender","url","key_press","sentence_type","verb","test_part","responses","question_order","left_part","right_part"
"3990.2000000001863","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","4009","0.0-0.0","49148","1A","woman","","","","","","","","",""
"28034.1000000044","","","external-html","1","33133","0.0-1.0","49148","1A","woman","consent.html","","","","","","","",""
"6764.100000000326","<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>","0","html-button-response","2","39910","0.0-2.0","49148","1A","woman","","","","","","","","",""
"1706.6000000049826","<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>","0","html-button-response","3","42642","0.0-3.0","49148","1A","woman","","","","","","","","",""
"null","The police officer is arresting the robber","","html-keyboard-response","4","45659","0.0-4.0","49148","1A","woman","","null","","","","","","",""
"20797.59999999078","<img src='img/Example-trial.jpg' style='height:550px;''></img>","0","html-button-response","5","66471","0.0-5.0","49148","1A","woman","","","","","","","","",""
"3107.6000000030035","<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>","0","html-button-response","6","70633","0.0-6.0","49148","1A","woman","","","","","","","","",""
"null","Dave is kissing Jane","","html-keyboard-response","7","73649","0.0-7.0-0.0","49148","1A","woman","","null","M4 is kissing W2","kiss4","sentence","","","",""
"10704.800000006799","","","survey-likert-extra-labels","8","84371","0.0-7.0-2.0","49148","1A","woman","","","M4 is kissing W2","kiss4","rating_volition","{""Q0"":6}","[0]","W2 wanted to kiss M4","M4 wanted to kiss W2"
"4807.699999990291","","","survey-likert-extra-labels","9","89197","0.0-7.0-3.0-0.0","49148","1A","woman","","","M4 is kissing W2","kiss4","rating_causation","{""Q0"":6}","[0]","W2 asked to kiss M4","M4 asked to kiss W2"
"null","Jane is touching Beth","","html-keyboard-response","10","91210","0.0-8.0-0.0","49148","1A","woman","","null","W2 is touching W4","touch1","sentence","","","",""
"10509.399999995367","","","survey-likert-extra-labels","11","101732","0.0-8.0-1.0-0.0","49148","1A","woman","","","W2 is touching W4","touch1","rating_causation","{""Q0"":3}","[0]","W2 asked to touch W4","W4 asked to touch W2"
"6013.600000005681","","","survey-likert-extra-labels","12","107764","0.0-8.0-2.0","49148","1A","woman","","","W2 is touching W4","touch1","rating_volition","{""Q0"":3}","[0]","W2 wanted to touch W4","W4 wanted to touch W2"
"null","Kate is feeding Luke","","html-keyboard-response","13","109778","0.0-9.0-0.0","49148","1A","woman","","null","W3 is feeding M1","feed","sentence","","","",""
"21508.500000010827","","","survey-likert-extra-labels","14","131298","0.0-9.0-1.0-0.0","49148","1A","woman","","","W3 is feeding M1","feed","rating_causation","{""Q0"":4}","[0]","W3 is eating M1's food","M1 is eating W3's food"
