"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_gender","url","key_press","sentence_type","verb","test_part","responses","question_order","left_part","right_part"
"2457.3250000000257","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","2463","0.0-0.0","48074","3A","woman","","","","","","","","",""
"53268.320000000014","","","external-html","1","56778","0.0-1.0","48074","3A","woman","consent.html","","","","","","","",""
"17413.160000000003","<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>","0","html-button-response","2","74197","0.0-2.0","48074","3A","woman","","","","","","","","",""
"3669.924999999974","<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>","0","html-button-response","3","78871","0.0-3.0","48074","3A","woman","","","","","","","","",""
"null","The police officer is arresting the robber","","html-keyboard-response","4","81876","0.0-4.0","48074","3A","woman","","null","","","","","","",""
"14048.335000000006","<img src='img/Example-trial.jpg' style='height:550px;''></img>","0","html-button-response","5","95928","0.0-5.0","48074","3A","woman","","","","","","","","",""
"4214.800000000032","<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>","0","html-button-response","6","101146","0.0-6.0","48074","3A","woman","","","","","","","","",""
"null","Jane is arguing with Dave","","html-keyboard-response","7","104152","0.0-7.0-0.0","48074","3A","woman","","null","W2 is arguing with M4","argue3","sentence","","","",""
"14807.760000000024","","","survey-likert-extra-labels","8","118965","0.0-7.0-1.0-0.0","48074","3A","woman","","","W2 is arguing with M4","argue3","rating_causation","{""Q0"":2}","[0]","W2 started an argument with M4","M4 started an argument with W2"
"6584.414999999921","","","survey-likert-extra-labels","9","125554","0.0-7.0-2.0","48074","3A","woman","","","W2 is arguing with M4","argue3","rating_volition","{""Q0"":3}","[0]","W2 wanted to argue with M4","M4 wanted to argue with W2"
"null","Dave is talking to Jane","","html-keyboard-response","10","127559","0.0-8.0-0.0","48074","3A","woman","","null","M4 is talking to W2","talk3","sentence","","","",""
"7040.25","","","survey-likert-extra-labels","11","134603","0.0-8.0-1.0-0.0","48074","3A","woman","","","M4 is talking to W2","talk3","rating_causation","{""Q0"":4}","[0]","W2 started a conversation with M4","M4 started a conversation with W2"
"10082.229999999981","","","survey-likert-extra-labels","12","144691","0.0-8.0-2.0","48074","3A","woman","","","M4 is talking to W2","talk3","rating_volition","{""Q0"":4}","[0]","W2 wanted to talk to M4","M4 wanted to talk to W2"
"null","Luke is kissing Fred","","html-keyboard-response","13","146695","0.0-9.0-0.0","48074","3A","woman","","null","M1 is kissing M3","kiss2","sentence","","","",""
"10893.235000000015","","","survey-likert-extra-labels","14","157592","0.0-9.0-1.0-0.0","48074","3A","woman","","","M1 is kissing M3","kiss2","rating_causation","{""Q0"":2}","[0]","M1 asked to kiss M3","M3 asked to kiss M1"
"5899.604999999952","","","survey-likert-extra-labels","15","163497","0.0-9.0-2.0","48074","3A","woman","","","M1 is kissing M3","kiss2","rating_volition","{""Q0"":1}","[0]","M1 wanted to kiss M3","M3 wanted to kiss M1"
"null","Luke is touching Kate","","html-keyboard-response","16","165501","0.0-10.0-0.0","48074","3A","woman","","null","M1 is touching W3","touch3","sentence","","","",""
"8341.530000000028","","","survey-likert-extra-labels","17","173846","0.0-10.0-1.0-0.0","48074","3A","woman","","","M1 is touching W3","touch3","rating_causation","{""Q0"":4}","[0]","W3 asked to touch M1","M1 asked to touch W3"
"5626.809999999969","","","survey-likert-extra-labels","18","179478","0.0-10.0-2.0","48074","3A","woman","","","M1 is touching W3","touch3","rating_volition","{""Q0"":5}","[0]","W3 wanted to touch M1","M1 wanted to touch W3"
"null","Ruth is kissing Kate","","html-keyboard-response","19","181482","0.0-11.0-0.0","48074","3A","woman","","null","W1 is kissing W3","kiss1","sentence","","","",""
"5642.224999999948","","","survey-likert-extra-labels","20","187127","0.0-11.0-2.0","48074","3A","woman","","","W1 is kissing W3","kiss1","rating_volition","{""Q0"":1}","[0]","W1 wanted to kiss W3","W3 wanted to kiss W1"
"5350.529999999941","","","survey-likert-extra-labels","21","192482","0.0-11.0-3.0-0.0","48074","3A","woman","","","W1 is kissing W3","kiss1","rating_causation","{""Q0"":1}","[0]","W1 asked to kiss W3","W3 asked to kiss W1"
"null","Beth is talking to Mike","","html-keyboard-response","22","194486","0.0-12.0-0.0","48074","3A","woman","","null","W4 is talking to M2","talk4","sentence","","","",""
"5653.874999999971","","","survey-likert-extra-labels","23","200143","0.0-12.0-2.0","48074","3A","woman","","","W4 is talking to M2","talk4","rating_volition","{""Q0"":2}","[0]","M2 wanted to talk to W4","W4 wanted to talk to M2"
"5649.509999999951","","","survey-likert-extra-labels","24","205797","0.0-12.0-3.0-0.0","48074","3A","woman","","","W4 is talking to M2","talk4","rating_causation","{""Q0"":4}","[0]","M2 started a conversation with W4","W4 started a conversation with M2"
"null","Ruth is playing with Fred","","html-keyboard-response","25","207801","0.0-13.0-0.0","48074","3A","woman","","null","W1 is playing with M3","play3","sentence","","","",""
"4619.749999999942","","","survey-likert-extra-labels","26","212425","0.0-13.0-1.0-0.0","48074","3A","woman","","","W1 is playing with M3","play3","rating_causation","{""Q0"":4}","[0]","M3 asked to play with W1","W1 asked to play with M3"
