"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_gender","url","key_press","sentence_type","verb","test_part","responses","question_order","left_part","right_part"
"2286","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","2290","0.0-0.0","54913","1A","man","","","","","","","","",""
"111693","","","external-html","1","115027","0.0-1.0","54913","1A","man","consent.html","","","","","","","",""
"1528","<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>","0","html-button-response","2","116556","0.0-2.0","54913","1A","man","","","","","","","","",""
"2677","<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>","0","html-button-response","3","120235","0.0-3.0","54913","1A","man","","","","","","","","",""
"null","The police officer is arresting the robber","","html-keyboard-response","4","123237","0.0-4.0","54913","1A","man","","null","","","","","","",""
"7685","<img src='img/Example-trial.jpg' style='height:550px;''></img>","0","html-button-response","5","130922","0.0-5.0","54913","1A","man","","","","","","","","",""
"1563","<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>","0","html-button-response","6","133487","0.0-6.0","54913","1A","man","","","","","","","","",""
"null","Kate is flirting with Luke","","html-keyboard-response","7","136489","0.0-7.0-0.0","54913","1A","man","","null","W3 is flirting with M1","flirt3","sentence","","","",""
"9747","","","survey-likert-extra-labels","8","146238","0.0-7.0-1.0-0.0","54913","1A","man","","","W3 is flirting with M1","flirt3","rating_causation","{""Q0"":2}","[0]","W3 started flirting with M1 first","M1 started flirting with W3 first"
"5183","","","survey-likert-extra-labels","9","151422","0.0-7.0-2.0","54913","1A","man","","","W3 is flirting with M1","flirt3","rating_volition","{""Q0"":4}","[0]","W3 wanted to flirt with M1","M1 wanted to flirt with W3"
"null","Ruth is fighting with Fred","","html-keyboard-response","10","153424","0.0-8.0-0.0","54913","1A","man","","null","W1 is fighting with M3","fight4","sentence","","","",""
"5571","","","survey-likert-extra-labels","11","158996","0.0-8.0-1.0-0.0","54913","1A","man","","","W1 is fighting with M3","fight4","rating_causation","{""Q0"":4}","[0]","M3 started the fight with W1","W1 started the fight with M3"
"3439.000000000029","","","survey-likert-extra-labels","12","162436","0.0-8.0-2.0","54913","1A","man","","","W1 is fighting with M3","fight4","rating_volition","{""Q0"":4}","[0]","M3 wanted to fight W1","W1 wanted to fight M3"
"null","Ruth is dancing with Kate","","html-keyboard-response","13","164437","0.0-9.0-0.0","54913","1A","man","","null","W1 is dancing with W3","dance1","sentence","","","",""
"5929","","","survey-likert-extra-labels","14","170367","0.0-9.0-2.0","54913","1A","man","","","W1 is dancing with W3","dance1","rating_volition","{""Q0"":2}","[0]","W1 wanted to dance with W3","W3 wanted to dance with W1"
"4927","","","survey-likert-extra-labels","15","175295","0.0-9.0-3.0-0.0","54913","1A","man","","","W1 is dancing with W3","dance1","rating_causation","{""Q0"":2}","[0]","W1 asked W3 to dance","W3 asked W1 to dance"
"null","Beth is fighting with Jane","","html-keyboard-response","16","177296","0.0-10.0-0.0","54913","1A","man","","null","W4 is fighting with W2","fight1","sentence","","","",""
"3409","","","survey-likert-extra-labels","17","180706","0.0-10.0-2.0","54913","1A","man","","","W4 is fighting with W2","fight1","rating_volition","{""Q0"":4}","[0]","W2 wanted to fight W4","W4 wanted to fight W2"
"3429.000000000029","","","survey-likert-extra-labels","18","184137","0.0-10.0-3.0-0.0","54913","1A","man","","","W4 is fighting with W2","fight1","rating_causation","{""Q0"":4}","[0]","W2 started the fight with W4","W4 started the fight with W2"
"null","Mike is talking to Beth","","html-keyboard-response","19","186139","0.0-11.0-0.0","54913","1A","man","","null","M2 is talking to W4","talk4","sentence","","","",""
"2688","","","survey-likert-extra-labels","20","188829","0.0-11.0-2.0","54913","1A","man","","","M2 is talking to W4","talk4","rating_volition","{""Q0"":2}","[0]","M2 wanted to talk to W4","W4 wanted to talk to M2"
"2743","","","survey-likert-extra-labels","21","191573","0.0-11.0-3.0-0.0","54913","1A","man","","","M2 is talking to W4","talk4","rating_causation","{""Q0"":2}","[0]","M2 started a conversation with W4","W4 started a conversation with M2"
"null","Jane is playing with Beth","","html-keyboard-response","22","193574","0.0-12.0-0.0","54913","1A","man","","null","W2 is playing with W4","play1","sentence","","","",""
"5277","","","survey-likert-extra-labels","23","198852","0.0-12.0-2.0","54913","1A","man","","","W2 is playing with W4","play1","rating_volition","{""Q0"":2}","[0]","W2 wanted to play with W4","W4 wanted to play with W2"
"2316","","","survey-likert-extra-labels","24","201170","0.0-12.0-3.0-0.0","54913","1A","man","","","W2 is playing with W4","play1","rating_causation","{""Q0"":2}","[0]","W2 asked to play with W4","W4 asked to play with W2"
"null","Luke is dancing with Fred","","html-keyboard-response","25","203171","0.0-13.0-0.0","54913","1A","man","","null","M1 is dancing with M3","dance2","sentence","","","",""
"3724.999999999971","","","survey-likert-extra-labels","26","206896","0.0-13.0-1.0-0.0","54913","1A","man","","","M1 is dancing with M3","dance2","rating_causation","{""Q0"":2}","[0]","M1 asked M3 to dance","M3 asked M1 to dance"
"4306.999999999971","","","survey-likert-extra-labels","27","211205","0.0-13.0-2.0","54913","1A","man","","","M1 is dancing with M3","dance2","rating_volition","{""Q0"":2}","[0]","M1 wanted to dance with M3","M3 wanted to dance with M1"
"null","Jane is dancing with Dave","","html-keyboard-response","28","213206","0.0-14.0-0.0","54913","1A","man","","null","W2 is dancing with M4","dance3","sentence","","","",""
"6446.999999999971","","","survey-likert-extra-labels","29","219654","0.0-14.0-2.0","54913","1A","man","","","W2 is dancing with M4","dance3","rating_volition","{""Q0"":2}","[0]","W2 wanted to dance with M4","M4 wanted to dance with W2"
"4364","","","survey-likert-extra-labels","30","224019","0.0-14.0-3.0-0.0","54913","1A","man","","","W2 is dancing with M4","dance3","rating_causation","{""Q0"":2}","[0]","W2 asked M4 to dance","M4 asked W2 to dance"
"null","Luke is talking to Fred","","html-keyboard-response","31","226021","0.0-15.0-0.0","54913","1A","man","","null","M1 is talking to M3","talk2","sentence","","","",""
"3531.999999999971","","","survey-likert-extra-labels","32","229554","0.0-15.0-2.0","54913","1A","man","","","M1 is talking to M3","talk2","rating_volition","{""Q0"":2}","[0]","M1 wanted to talk to M3","M3 wanted to talk to M1"
"1810","","","survey-likert-extra-labels","33","231365","0.0-15.0-3.0-0.0","54913","1A","man","","","M1 is talking to M3","talk2","rating_causation","{""Q0"":2}","[0]","M1 started a conversation with M3","M3 started a conversation with M1"
"null","Dave is arguing with Jane","","html-keyboard-response","34","233366","0.0-16.0-0.0","54913","1A","man","","null","M4 is arguing with W2","argue3","sentence","","","",""
"3656.999999999971","","","survey-likert-extra-labels","35","237024","0.0-16.0-1.0-0.0","54913","1A","man","","","M4 is arguing with W2","argue3","rating_causation","{""Q0"":4}","[0]","W2 started an argument with M4","M4 started an argument with W2"
"4398","","","survey-likert-extra-labels","36","241423","0.0-16.0-2.0","54913","1A","man","","","M4 is arguing with W2","argue3","rating_volition","{""Q0"":4}","[0]","W2 wanted to argue with M4","M4 wanted to argue with W2"
"null","Mike is dancing with Beth","","html-keyboard-response","37","243424","0.0-17.0-0.0","54913","1A","man","","null","M2 is dancing with W4","dance4","sentence","","","",""
"15098","","","survey-likert-extra-labels","38","258523","0.0-17.0-1.0-0.0","54913","1A","man","","","M2 is dancing with W4","dance4","rating_causation","{""Q0"":2}","[0]","M2 asked W4 to dance","W4 asked M2 to dance"
