"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_gender","url","key_press","sentence_type","verb","test_part","responses","question_order","left_part","right_part"
"3562.964999990072","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","3568","0.0-0.0","9628","2A","woman","","","","","","","","",""
"29517.545000009704","","","external-html","1","34139","0.0-1.0","9628","2A","woman","consent.html","","","","","","","",""
"26422.469999990426","<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>","0","html-button-response","2","60565","0.0-2.0","9628","2A","woman","","","","","","","","",""
"2177.1999999764375","<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>","0","html-button-response","3","63747","0.0-3.0","9628","2A","woman","","","","","","","","",""
"null","The police officer is arresting the robber","","html-keyboard-response","4","66753","0.0-4.0","9628","2A","woman","","null","","","","","","",""
"18602.84500004491","<img src='img/Example-trial.jpg' style='height:550px;''></img>","0","html-button-response","5","85359","0.0-5.0","9628","2A","woman","","","","","","","","",""
"1928.440000046976","<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>","0","html-button-response","6","88291","0.0-6.0","9628","2A","woman","","","","","","","","",""
"null","Dave is shouting at Jane","","html-keyboard-response","7","91301","0.0-7.0-0.0","9628","2A","woman","","null","M4 is shouting at W2","shout4","sentence","","","",""
"13922.120000002906","","","survey-likert-extra-labels","8","105230","0.0-7.0-1.0-0.0","9628","2A","woman","","","M4 is shouting at W2","shout4","rating_causation","{""Q0"":3}","[0]","M4 shouted at W2 first","W2 shouted at M4 first"
"8786.38000000501","","","survey-likert-extra-labels","9","114023","0.0-7.0-2.0","9628","2A","woman","","","M4 is shouting at W2","shout4","rating_volition","{""Q0"":1}","[0]","M4 wanted to shout at W2","W2 wanted to shout at M4"
"null","Mike is marrying Dave","","html-keyboard-response","10","116029","0.0-8.0-0.0","9628","2A","woman","","null","M2 is marrying M4","marry2","sentence","","","",""
"12923.944999987725","","","survey-likert-extra-labels","11","128956","0.0-8.0-2.0","9628","2A","woman","","","M2 is marrying M4","marry2","rating_volition","{""Q0"":6}","[0]","M4 wanted to marry M2","M2 wanted to marry M4"
"9928.215000021737","","","survey-likert-extra-labels","12","138890","0.0-8.0-3.0-0.0","9628","2A","woman","","","M2 is marrying M4","marry2","rating_causation","{""Q0"":3}","[0]","M4 asked to marry M2","M2 asked to marry M4"
"null","Ruth is talking to Kate","","html-keyboard-response","13","140895","0.0-9.0-0.0","9628","2A","woman","","null","W1 is talking to W3","talk1","sentence","","","",""
"7158.255000016652","","","survey-likert-extra-labels","14","148057","0.0-9.0-1.0-0.0","9628","2A","woman","","","W1 is talking to W3","talk1","rating_causation","{""Q0"":3}","[0]","W3 started a conversation with W1","W1 started a conversation with W3"
"7708.165000018198","","","survey-likert-extra-labels","15","155771","0.0-9.0-2.0","9628","2A","woman","","","W1 is talking to W3","talk1","rating_volition","{""Q0"":6}","[0]","W3 wanted to talk to W1","W1 wanted to talk to W3"
"null","Mike is kissing Beth","","html-keyboard-response","16","157777","0.0-10.0-0.0","9628","2A","woman","","null","M2 is kissing W4","kiss3","sentence","","","",""
"5705.56500001112","","","survey-likert-extra-labels","17","163486","0.0-10.0-2.0","9628","2A","woman","","","M2 is kissing W4","kiss3","rating_volition","{""Q0"":6}","[0]","W4 wanted to kiss M2","M2 wanted to kiss W4"
"7134.680000017397","","","survey-likert-extra-labels","18","170626","0.0-10.0-3.0-0.0","9628","2A","woman","","","M2 is kissing W4","kiss3","rating_causation","{""Q0"":3}","[0]","W4 asked to kiss M2","M2 asked to kiss W4"
"null","Luke is driving Fred","","html-keyboard-response","19","172631","0.0-11.0-0.0","9628","2A","woman","","null","M1 is driving M3","drive","sentence","","","",""
"8501.160000043456","","","survey-likert-extra-labels","20","181135","0.0-11.0-2.0","9628","2A","woman","","","M1 is driving M3","drive","rating_volition","{""Q0"":0}","[0]","M3 is M1's passenger","M1 is M3's passenger"
"4792.0000000158325","","","survey-likert-extra-labels","21","185933","0.0-11.0-3.0-0.0","9628","2A","woman","","","M1 is driving M3","drive","rating_causation","{""Q0"":6}","[0]","M3 is taking M1 somewhere","M1 is taking M3 somewhere"
"null","Ruth is chasing Kate","","html-keyboard-response","22","187938","0.0-12.0-0.0","9628","2A","woman","","null","W1 is chasing W3","chase","sentence","","","",""
"6037.955000007059","","","survey-likert-extra-labels","23","193979","0.0-12.0-2.0","9628","2A","woman","","","W1 is chasing W3","chase","rating_volition","{""Q0"":0}","[0]","W1 is behind W3","W3 is behind W1"
"5159.465000033379","","","survey-likert-extra-labels","24","199145","0.0-12.0-3.0-0.0","9628","2A","woman","","","W1 is chasing W3","chase","rating_causation","{""Q0"":6}","[0]","W1 is running away from W3","W3 is running away from W1"
"null","Jane is dancing with Dave","","html-keyboard-response","25","201150","0.0-13.0-0.0","9628","2A","woman","","null","W2 is dancing with M4","dance3","sentence","","","",""
"5891.940000001341","","","survey-likert-extra-labels","26","207046","0.0-13.0-1.0-0.0","9628","2A","woman","","","W2 is dancing with M4","dance3","rating_causation","{""Q0"":3}","[0]","M4 asked W2 to dance","W2 asked M4 to dance"
"5805.590000003576","","","survey-likert-extra-labels","27","212857","0.0-13.0-2.0","9628","2A","woman","","","W2 is dancing with M4","dance3","rating_volition","{""Q0"":3}","[0]","M4 wanted to dance with W2","W2 wanted to dance with M4"
"null","Luke is playing with Kate","","html-keyboard-response","28","214862","0.0-14.0-0.0","9628","2A","woman","","null","M1 is playing with W3","play4","sentence","","","",""
