"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_gender","url","key_press","sentence_type","verb","test_part","responses","question_order","left_part","right_part"
"2318.420000025071","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","2321","0.0-0.0","9189","4A","woman","","","","","","","","",""
"26151.440000045113","","","external-html","1","29539","0.0-1.0","9189","4A","woman","consent.html","","","","","","","",""
"10220.39999999106","<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>","0","html-button-response","2","39761","0.0-2.0","9189","4A","woman","","","","","","","","",""
"2885.46999997925","<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>","0","html-button-response","3","43652","0.0-3.0","9189","4A","woman","","","","","","","","",""
"null","The police officer is arresting the robber","","html-keyboard-response","4","46660","0.0-4.0","9189","4A","woman","","null","","","","","","",""
"18677.330000035","<img src='img/Example-trial.jpg' style='height:550px;''></img>","0","html-button-response","5","65338","0.0-5.0","9189","4A","woman","","","","","","","","",""
"2368.765000021085","<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>","0","html-button-response","6","68713","0.0-6.0","9189","4A","woman","","","","","","","","",""
"null","Ruth is chasing Kate","","html-keyboard-response","7","71721","0.0-7.0-0.0","9189","4A","woman","","null","W1 is chasing W3","chase","sentence","","","",""
"11545.630000007804","","","survey-likert-extra-labels","8","83270","0.0-7.0-2.0","9189","4A","woman","","","W1 is chasing W3","chase","rating_volition","{""Q0"":0}","[0]","W1 is behind W3","W3 is behind W1"
"8991.95499997586","","","survey-likert-extra-labels","9","92264","0.0-7.0-3.0-0.0","9189","4A","woman","","","W1 is chasing W3","chase","rating_causation","{""Q0"":6}","[0]","W1 is running away from W3","W3 is running away from W1"
"null","Beth is touching Jane","","html-keyboard-response","10","94270","0.0-8.0-0.0","9189","4A","woman","","null","W4 is touching W2","touch1","sentence","","","",""
"7877.425000013318","","","survey-likert-extra-labels","11","102148","0.0-8.0-2.0","9189","4A","woman","","","W4 is touching W2","touch1","rating_volition","{""Q0"":0}","[0]","W4 wanted to touch W2","W2 wanted to touch W4"
"8696.080000023358","","","survey-likert-extra-labels","12","110847","0.0-8.0-3.0-0.0","9189","4A","woman","","","W4 is touching W2","touch1","rating_causation","{""Q0"":0}","[0]","W4 asked to touch W2","W2 asked to touch W4"
"null","Ruth is arguing with Kate","","html-keyboard-response","13","112850","0.0-9.0-0.0","9189","4A","woman","","null","W1 is arguing with W3","argue1","sentence","","","",""
"9197.464999975637","","","survey-likert-extra-labels","14","122048","0.0-9.0-2.0","9189","4A","woman","","","W1 is arguing with W3","argue1","rating_volition","{""Q0"":6}","[0]","W3 wanted to argue with W1","W1 wanted to argue with W3"
"8640.54000005126","","","survey-likert-extra-labels","15","130691","0.0-9.0-3.0-0.0","9189","4A","woman","","","W1 is arguing with W3","argue1","rating_causation","{""Q0"":6}","[0]","W3 started an argument with W1","W1 started an argument with W3"
"null","Kate is fighting with Luke","","html-keyboard-response","16","132695","0.0-10.0-0.0","9189","4A","woman","","null","W3 is fighting with M1","fight3","sentence","","","",""
"9558.54499997804","","","survey-likert-extra-labels","17","142255","0.0-10.0-2.0","9189","4A","woman","","","W3 is fighting with M1","fight3","rating_volition","{""Q0"":6}","[0]","M1 wanted to fight W3","W3 wanted to fight M1"
"8349.560000002384","","","survey-likert-extra-labels","18","150607","0.0-10.0-3.0-0.0","9189","4A","woman","","","W3 is fighting with M1","fight3","rating_causation","{""Q0"":3}","[0]","M1 started the fight with W3","W3 started the fight with M1"
"null","Kate is playing with Luke","","html-keyboard-response","19","152609","0.0-11.0-0.0","9189","4A","woman","","null","W3 is playing with M1","play4","sentence","","","",""
"7847.534999949858","","","survey-likert-extra-labels","20","160458","0.0-11.0-2.0","9189","4A","woman","","","W3 is playing with M1","play4","rating_volition","{""Q0"":4}","[0]","M1 wanted to play with W3","W3 wanted to play with M1"
"4481.255000049714","","","survey-likert-extra-labels","21","164943","0.0-11.0-3.0-0.0","9189","4A","woman","","","W3 is playing with M1","play4","rating_causation","{""Q0"":3}","[0]","M1 asked to play with W3","W3 asked to play with M1"
"null","Jane is teaching Dave","","html-keyboard-response","22","166949","0.0-12.0-0.0","9189","4A","woman","","null","W2 is teaching M4","teach","sentence","","","",""
"5824.360000027809","","","survey-likert-extra-labels","23","172775","0.0-12.0-2.0","9189","4A","woman","","","W2 is teaching M4","teach","rating_volition","{""Q0"":0}","[0]","W2 is educating M4","M4 is educating W2"
"5972.209999978077","","","survey-likert-extra-labels","24","178751","0.0-12.0-3.0-0.0","9189","4A","woman","","","W2 is teaching M4","teach","rating_causation","{""Q0"":6}","[0]","W2 is learning from M4","M4 is learning from W2"
"null","Luke is arguing with Fred","","html-keyboard-response","25","180757","0.0-13.0-0.0","9189","4A","woman","","null","M1 is arguing with M3","argue2","sentence","","","",""
"4040.229999984149","","","survey-likert-extra-labels","26","184800","0.0-13.0-1.0-0.0","9189","4A","woman","","","M1 is arguing with M3","argue2","rating_causation","{""Q0"":3}","[0]","M3 started an argument with M1","M1 started an argument with M3"
"3283.705000008922","","","survey-likert-extra-labels","27","188087","0.0-13.0-2.0","9189","4A","woman","","","M1 is arguing with M3","argue2","rating_volition","{""Q0"":3}","[0]","M3 wanted to argue with M1","M1 wanted to argue with M3"
"null","Fred is fighting with Ruth","","html-keyboard-response","28","190089","0.0-14.0-0.0","9189","4A","woman","","null","M3 is fighting with W1","fight4","sentence","","","",""
"4358.354999974836","","","survey-likert-extra-labels","29","194451","0.0-14.0-1.0-0.0","9189","4A","woman","","","M3 is fighting with W1","fight4","rating_causation","{""Q0"":3}","[0]","W1 started the fight with M3","M3 started the fight with W1"
"2782.5399999856018","","","survey-likert-extra-labels","30","197236","0.0-14.0-2.0","9189","4A","woman","","","M3 is fighting with W1","fight4","rating_volition","{""Q0"":3}","[0]","W1 wanted to fight M3","M3 wanted to fight W1"
"null","Mike is playing with Dave","","html-keyboard-response","31","199241","0.0-15.0-0.0","9189","4A","woman","","null","M2 is playing with M4","play2","sentence","","","",""
"4348.379999981262","","","survey-likert-extra-labels","32","203591","0.0-15.0-2.0","9189","4A","woman","","","M2 is playing with M4","play2","rating_volition","{""Q0"":3}","[0]","M4 wanted to play with M2","M2 wanted to play with M4"
"6247.45999998413","","","survey-likert-extra-labels","33","209842","0.0-15.0-3.0-0.0","9189","4A","woman","","","M2 is playing with M4","play2","rating_causation","{""Q0"":3}","[0]","M4 asked to play with M2","M2 asked to play with M4"
"null","Mike is arguing with Beth","","html-keyboard-response","34","211847","0.0-16.0-0.0","9189","4A","woman","","null","M2 is arguing with W4","argue4","sentence","","","",""
"3721.194999990985","","","survey-likert-extra-labels","35","215571","0.0-16.0-2.0","9189","4A","woman","","","M2 is arguing with W4","argue4","rating_volition","{""Q0"":3}","[0]","W4 wanted to argue with M2","M2 wanted to argue with W4"
"5678.5600000293925","","","survey-likert-extra-labels","36","221252","0.0-16.0-3.0-0.0","9189","4A","woman","","","M2 is arguing with W4","argue4","rating_causation","{""Q0"":3}","[0]","W4 started an argument with M2","M2 started an argument with W4"
"null","Luke is marrying Kate","","html-keyboard-response","37","223257","0.0-17.0-0.0","9189","4A","woman","","null","M1 is marrying W3","marry4","sentence","","","",""
"8722.194999980275","","","survey-likert-extra-labels","38","231981","0.0-17.0-2.0","9189","4A","woman","","","M1 is marrying W3","marry4","rating_volition","{""Q0"":2}","[0]","M1 wanted to marry W3","W3 wanted to marry M1"
"9905.629999993835","","","survey-likert-extra-labels","39","241889","0.0-17.0-3.0-0.0","9189","4A","woman","","","M1 is marrying W3","marry4","rating_causation","{""Q0"":1}","[0]","M1 asked to marry W3","W3 asked to marry M1"
"null","Beth is marrying Jane","","html-keyboard-response","40","243893","0.0-18.0-0.0","9189","4A","woman","","null","W4 is marrying W2","marry1","sentence","","","",""
"6274.799999955576","","","survey-likert-extra-labels","41","250169","0.0-18.0-2.0","9189","4A","woman","","","W4 is marrying W2","marry1","rating_volition","{""Q0"":2}","[0]","W4 wanted to marry W2","W2 wanted to marry W4"
"5835.250000003725","","","survey-likert-extra-labels","42","256007","0.0-18.0-3.0-0.0","9189","4A","woman","","","W4 is marrying W2","marry1","rating_causation","{""Q0"":2}","[0]","W4 asked to marry W2","W2 asked to marry W4"
"null","Jane is fighting with Beth","","html-keyboard-response","43","258010","0.0-19.0-0.0","9189","4A","woman","","null","W2 is fighting with W4","fight1","sentence","","","",""
"3580.275000014808","","","survey-likert-extra-labels","44","261591","0.0-19.0-2.0","9189","4A","woman","","","W2 is fighting with W4","fight1","rating_volition","{""Q0"":3}","[0]","W4 wanted to fight W2","W2 wanted to fight W4"
"3285.7749999966472","","","survey-likert-extra-labels","45","264879","0.0-19.0-3.0-0.0","9189","4A","woman","","","W2 is fighting with W4","fight1","rating_causation","{""Q0"":3}","[0]","W4 started the fight with W2","W2 started the fight with W4"
"null","Mike is reminding Beth","","html-keyboard-response","46","266882","0.0-20.0-0.0","9189","4A","woman","","null","M2 is reminding W4","remind","sentence","","","",""
"6793.514999968465","","","survey-likert-extra-labels","47","273677","0.0-20.0-2.0","9189","4A","woman","","","M2 is reminding W4","remind","rating_volition","{""Q0"":0}","[0]","M2 is telling W4 again","W4 is telling M2 again"
"4725.495000020601","","","survey-likert-extra-labels","48","278406","0.0-20.0-3.0-0.0","9189","4A","woman","","","M2 is reminding W4","remind","rating_causation","{""Q0"":6}","[0]","M2 is remembering","W4 is remembering"
"null","Jane is carrying Beth","","html-keyboard-response","49","280412","0.0-21.0-0.0","9189","4A","woman","","null","W2 is carrying W4","carry","sentence","","","",""
"5198.7349999835715","","","survey-likert-extra-labels","50","285611","0.0-21.0-2.0","9189","4A","woman","","","W2 is carrying W4","carry","rating_volition","{""Q0"":0}","[0]","W2 is transporting W4","W4 is transporting W2"
"5416.689999983646","","","survey-likert-extra-labels","51","291030","0.0-21.0-3.0-0.0","9189","4A","woman","","","W2 is carrying W4","carry","rating_causation","{""Q0"":6}","[0]","W2 is being moved by W4","W4 is being moved by W2"
"null","Ruth is touching Fred","","html-keyboard-response","52","293033","0.0-22.0-0.0","9189","4A","woman","","null","W1 is touching M3","touch4","sentence","","","",""
"6456.865000014659","","","survey-likert-extra-labels","53","299491","0.0-22.0-2.0","9189","4A","woman","","","W1 is touching M3","touch4","rating_volition","{""Q0"":1}","[0]","W1 wanted to touch M3","M3 wanted to touch W1"
