"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_gender","url","key_press","sentence_type","verb","test_part","responses","question_order","left_part","right_part"
"5903.395000001183","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","5908","0.0-0.0","82415","1B","woman","","","","","","","","",""
"17158.504999999423","","","external-html","1","24135","0.0-1.0","82415","1B","woman","consent.html","","","","","","","",""
"10891.155000004801","<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>","0","html-button-response","2","35029","0.0-2.0","82415","1B","woman","","","","","","","","",""
"3082.945000001928","<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>","0","html-button-response","3","39115","0.0-3.0","82415","1B","woman","","","","","","","","",""
"null","The police officer is arresting the robber","","html-keyboard-response","4","42120","0.0-4.0","82415","1B","woman","","null","","","","","","",""
"15543.389999998908","<img src='img/Example-trial.jpg' style='height:550px;''></img>","0","html-button-response","5","57669","0.0-5.0","82415","1B","woman","","","","","","","","",""
"1656.6399999937858","<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>","0","html-button-response","6","60328","0.0-6.0","82415","1B","woman","","","","","","","","",""
"null","Beth is feeding Fred","","html-keyboard-response","7","63332","0.0-7.0-0.0","82415","1B","woman","","null","W3 is feeding M1","feed","sentence","","","",""
"24894.834999999148","","","survey-likert-extra-labels","8","88233","0.0-7.0-1.0-0.0","82415","1B","woman","","","W3 is feeding M1","feed","rating_causation","{""Q0"":6}","[0]","W3 is eating M1's food","M1 is eating W3's food"
"11945.045000000391","","","survey-likert-extra-labels","9","100190","0.0-7.0-2.0","82415","1B","woman","","","W3 is feeding M1","feed","rating_volition","{""Q0"":0}","[0]","W3 is giving M1 food","M1 is giving W3 food"
"null","Luke is posing for Mike","","html-keyboard-response","10","102201","0.0-8.0-0.0","82415","1B","woman","","null","M2 is posing for M4","pose","sentence","","","",""
"11995.975000005274","","","survey-likert-extra-labels","11","114201","0.0-8.0-1.0-0.0","82415","1B","woman","","","M2 is posing for M4","pose","rating_causation","{""Q0"":5}","[0]","M2 is photographing M4","M4 is photographing M2"
"10117.719999994733","","","survey-likert-extra-labels","12","124330","0.0-8.0-2.0","82415","1B","woman","","","M2 is posing for M4","pose","rating_volition","{""Q0"":0}","[0]","M2 is modelling for M4","M4 is modelling for M2"
"null","Beth is arguing with Kate","","html-keyboard-response","13","126342","0.0-9.0-0.0","82415","1B","woman","","null","W3 is arguing with W1","argue1","sentence","","","",""
"10845.079999999143","","","survey-likert-extra-labels","14","137190","0.0-9.0-2.0","82415","1B","woman","","","W3 is arguing with W1","argue1","rating_volition","{""Q0"":6}","[0]","W1 wanted to argue with W3","W3 wanted to argue with W1"
"11537.864999998419","","","survey-likert-extra-labels","15","148739","0.0-9.0-3.0-0.0","82415","1B","woman","","","W3 is arguing with W1","argue1","rating_causation","{""Q0"":5}","[0]","W1 started an argument with W3","W3 started an argument with W1"
"null","Fred is dancing with Dave","","html-keyboard-response","16","150749","0.0-10.0-0.0","82415","1B","woman","","null","M1 is dancing with M3","dance2","sentence","","","",""
"12408.344999996189","","","survey-likert-extra-labels","17","163160","0.0-10.0-2.0","82415","1B","woman","","","M1 is dancing with M3","dance2","rating_volition","{""Q0"":5}","[0]","M1 wanted to dance with M3","M3 wanted to dance with M1"
"11634.734999999637","","","survey-likert-extra-labels","18","174808","0.0-10.0-3.0-0.0","82415","1B","woman","","","M1 is dancing with M3","dance2","rating_causation","{""Q0"":1}","[0]","M1 asked M3 to dance","M3 asked M1 to dance"
"null","Fred is shouting at Dave","","html-keyboard-response","19","176820","0.0-11.0-0.0","82415","1B","woman","","null","M1 is shouting at M3","shout2","sentence","","","",""
"5303.055000003951","","","survey-likert-extra-labels","20","182126","0.0-11.0-2.0","82415","1B","woman","","","M1 is shouting at M3","shout2","rating_volition","{""Q0"":1}","[0]","M1 wanted to shout at M3","M3 wanted to shout at M1"
"10537.304999998014","","","survey-likert-extra-labels","21","192676","0.0-11.0-3.0-0.0","82415","1B","woman","","","M1 is shouting at M3","shout2","rating_causation","{""Q0"":2}","[0]","M1 shouted at M3 first","M3 shouted at M1 first"
