"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_gender","url","key_press","sentence_type","verb","test_part","responses","question_order","left_part","right_part"
"1180.6550000001153","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","1188","0.0-0.0","50780","2B","man","","","","","","","","",""
"8072.384999999485","","","external-html","1","10322","0.0-1.0","50780","2B","man","consent.html","","","","","","","",""
"9269.414999998844","<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>","0","html-button-response","2","19595","0.0-2.0","50780","2B","man","","","","","","","","",""
"4260.5100000000675","<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>","0","html-button-response","3","24866","0.0-3.0","50780","2B","man","","","","","","","","",""
"null","The police officer is arresting the robber","","html-keyboard-response","4","27903","0.0-4.0","50780","2B","man","","null","","","","","","",""
"13094.010000000708","<img src='img/Example-trial.jpg' style='height:550px;''></img>","0","html-button-response","5","41000","0.0-5.0","50780","2B","man","","","","","","","","",""
"1877.249999999549","<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>","0","html-button-response","6","43889","0.0-6.0","50780","2B","man","","","","","","","","",""
"null","Beth is touching Fred","","html-keyboard-response","7","46915","0.0-7.0-0.0","50780","2B","man","","null","W3 is touching M1","touch3","sentence","","","",""
"8372.769999999946","","","survey-likert-extra-labels","8","55292","0.0-7.0-1.0-0.0","50780","2B","man","","","W3 is touching M1","touch3","rating_causation","{""Q0"":6}","[0]","M1 asked to touch W3","W3 asked to touch M1"
"7419.514999999592","","","survey-likert-extra-labels","9","62719","0.0-7.0-2.0","50780","2B","man","","","W3 is touching M1","touch3","rating_volition","{""Q0"":6}","[0]","M1 wanted to touch W3","W3 wanted to touch M1"
"null","Luke is reminding Jane","","html-keyboard-response","10","64726","0.0-8.0-0.0","50780","2B","man","","null","M2 is reminding W4","remind","sentence","","","",""
"5402.470000000903","","","survey-likert-extra-labels","11","70132","0.0-8.0-1.0-0.0","50780","2B","man","","","M2 is reminding W4","remind","rating_causation","{""Q0"":6}","[0]","M2 is remembering","W4 is remembering"
"8135.6550000000425","","","survey-likert-extra-labels","12","78275","0.0-8.0-2.0","50780","2B","man","","","M2 is reminding W4","remind","rating_volition","{""Q0"":0}","[0]","M2 is telling W4 again","W4 is telling M2 again"
"null","Jane is playing with Ruth","","html-keyboard-response","13","80287","0.0-9.0-0.0","50780","2B","man","","null","W4 is playing with W2","play1","sentence","","","",""
"10904.570000000604","","","survey-likert-extra-labels","14","91195","0.0-9.0-2.0","50780","2B","man","","","W4 is playing with W2","play1","rating_volition","{""Q0"":0}","[0]","W4 wanted to play with W2","W2 wanted to play with W4"
"5549.530000000232","","","survey-likert-extra-labels","15","96749","0.0-9.0-3.0-0.0","50780","2B","man","","","W4 is playing with W2","play1","rating_causation","{""Q0"":0}","[0]","W4 asked to play with W2","W2 asked to play with W4"
"null","Beth is feeding Fred","","html-keyboard-response","16","98759","0.0-10.0-0.0","50780","2B","man","","null","W3 is feeding M1","feed","sentence","","","",""
"5105.4649999987305","","","survey-likert-extra-labels","17","103868","0.0-10.0-1.0-0.0","50780","2B","man","","","W3 is feeding M1","feed","rating_causation","{""Q0"":6}","[0]","W3 is eating M1's food","M1 is eating W3's food"
"4674.675000000207","","","survey-likert-extra-labels","18","108547","0.0-10.0-2.0","50780","2B","man","","","W3 is feeding M1","feed","rating_volition","{""Q0"":0}","[0]","W3 is giving M1 food","M1 is giving W3 food"
"null","Luke is kissing Jane","","html-keyboard-response","19","110553","0.0-11.0-0.0","50780","2B","man","","null","M2 is kissing W4","kiss3","sentence","","","",""
"5354.370000000927","","","survey-likert-extra-labels","20","115910","0.0-11.0-2.0","50780","2B","man","","","M2 is kissing W4","kiss3","rating_volition","{""Q0"":6}","[0]","W4 wanted to kiss M2","M2 wanted to kiss W4"
"4340.94499999992","","","survey-likert-extra-labels","21","120257","0.0-11.0-3.0-0.0","50780","2B","man","","","M2 is kissing W4","kiss3","rating_causation","{""Q0"":6}","[0]","W4 asked to kiss M2","M2 asked to kiss W4"
"null","Dave is arguing with Fred","","html-keyboard-response","22","122269","0.0-12.0-0.0","50780","2B","man","","null","M3 is arguing with M1","argue2","sentence","","","",""
"8403.69999999892","","","survey-likert-extra-labels","23","130675","0.0-12.0-1.0-0.0","50780","2B","man","","","M3 is arguing with M1","argue2","rating_causation","{""Q0"":3}","[0]","M3 started an argument with M1","M1 started an argument with M3"
"8358.140000000276","","","survey-likert-extra-labels","24","139039","0.0-12.0-2.0","50780","2B","man","","","M3 is arguing with M1","argue2","rating_volition","{""Q0"":2}","[0]","M3 wanted to argue with M1","M1 wanted to argue with M3"
"null","Beth is flirting with Fred","","html-keyboard-response","25","141048","0.0-13.0-0.0","50780","2B","man","","null","W3 is flirting with M1","flirt3","sentence","","","",""
"6946.535000000935","","","survey-likert-extra-labels","26","147998","0.0-13.0-1.0-0.0","50780","2B","man","","","W3 is flirting with M1","flirt3","rating_causation","{""Q0"":4}","[0]","M1 started flirting with W3 first","W3 started flirting with M1 first"
"6110.320000001608","","","survey-likert-extra-labels","27","154114","0.0-13.0-2.0","50780","2B","man","","","W3 is flirting with M1","flirt3","rating_volition","{""Q0"":4}","[0]","M1 wanted to flirt with W3","W3 wanted to flirt with M1"
"null","Kate is kissing Beth","","html-keyboard-response","28","156128","0.0-14.0-0.0","50780","2B","man","","null","W1 is kissing W3","kiss1","sentence","","","",""
"11084.580000000657","","","survey-likert-extra-labels","29","167216","0.0-14.0-2.0","50780","2B","man","","","W1 is kissing W3","kiss1","rating_volition","{""Q0"":5}","[0]","W3 wanted to kiss W1","W1 wanted to kiss W3"
"4633.07499999975","","","survey-likert-extra-labels","30","171855","0.0-14.0-3.0-0.0","50780","2B","man","","","W1 is kissing W3","kiss1","rating_causation","{""Q0"":6}","[0]","W3 asked to kiss W1","W1 asked to kiss W3"
"null","Ruth is kissing Mike","","html-keyboard-response","31","173860","0.0-15.0-0.0","50780","2B","man","","null","W2 is kissing M4","kiss4","sentence","","","",""
"8669.114999998797","","","survey-likert-extra-labels","32","182532","0.0-15.0-2.0","50780","2B","man","","","W2 is kissing M4","kiss4","rating_volition","{""Q0"":4}","[0]","M4 wanted to kiss W2","W2 wanted to kiss M4"
"2792.4399999992747","","","survey-likert-extra-labels","33","185330","0.0-15.0-3.0-0.0","50780","2B","man","","","W2 is kissing M4","kiss4","rating_causation","{""Q0"":6}","[0]","M4 asked to kiss W2","W2 asked to kiss M4"
"null","Kate is talking to Beth","","html-keyboard-response","34","187335","0.0-16.0-0.0","50780","2B","man","","null","W1 is talking to W3","talk1","sentence","","","",""
"6363.62999999983","","","survey-likert-extra-labels","35","193702","0.0-16.0-1.0-0.0","50780","2B","man","","","W1 is talking to W3","talk1","rating_causation","{""Q0"":3}","[0]","W3 started a conversation with W1","W1 started a conversation with W3"
"7133.265000000392","","","survey-likert-extra-labels","36","200841","0.0-16.0-2.0","50780","2B","man","","","W1 is talking to W3","talk1","rating_volition","{""Q0"":4}","[0]","W3 wanted to talk to W1","W1 wanted to talk to W3"
"null","Fred is driving Dave","","html-keyboard-response","37","202851","0.0-17.0-0.0","50780","2B","man","","null","M1 is driving M3","drive","sentence","","","",""
