"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_gender","url","key_press","sentence_type","verb","test_part","responses","question_order","left_part","right_part"
"3023.255000007339","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","3027","0.0-0.0","62312","3B","woman","","","","","","","","",""
"28857.23500000313","","","external-html","1","32954","0.0-1.0","62312","3B","woman","consent.html","","","","","","","",""
"11302.249999949709","<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>","0","html-button-response","2","44259","0.0-2.0","62312","3B","woman","","","","","","","","",""
"3015.3850000351667","<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>","0","html-button-response","3","48280","0.0-3.0","62312","3B","woman","","","","","","","","",""
"null","The police officer is arresting the robber","","html-keyboard-response","4","51288","0.0-4.0","62312","3B","woman","","null","","","","","","",""
"33750.55500003509","<img src='img/Example-trial.jpg' style='height:550px;''></img>","0","html-button-response","5","85039","0.0-5.0","62312","3B","woman","","","","","","","","",""
"3237.3000000370666","<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>","0","html-button-response","6","89284","0.0-6.0","62312","3B","woman","","","","","","","","",""
"null","Dave is hiring Kate","","html-keyboard-response","7","92292","0.0-7.0-0.0","62312","3B","woman","","null","M3 is hiring W1","hire","sentence","","","",""
"6231.2849999871105","","","survey-likert-extra-labels","8","98527","0.0-7.0-2.0","62312","3B","woman","","","M3 is hiring W1","hire","rating_volition","{""Q0"":0}","[0]","M3 is employing W1","W1 is employing M3"
"8315.699999919161","","","survey-likert-extra-labels","9","106849","0.0-7.0-3.0-0.0","62312","3B","woman","","","M3 is hiring W1","hire","rating_causation","{""Q0"":6}","[0]","M3 will work for W1","W1 will work for M3"
"null","Fred is touching Beth","","html-keyboard-response","10","108854","0.0-8.0-0.0","62312","3B","woman","","null","M1 is touching W3","touch3","sentence","","","",""
"16052.935000043362","","","survey-likert-extra-labels","11","124908","0.0-8.0-1.0-0.0","62312","3B","woman","","","M1 is touching W3","touch3","rating_causation","{""Q0"":4}","[0]","W3 asked to touch M1","M1 asked to touch W3"
"10646.835000021383","","","survey-likert-extra-labels","12","135561","0.0-8.0-2.0","62312","3B","woman","","","M1 is touching W3","touch3","rating_volition","{""Q0"":5}","[0]","W3 wanted to touch M1","M1 wanted to touch W3"
"null","Mike is playing with Luke","","html-keyboard-response","13","137570","0.0-9.0-0.0","62312","3B","woman","","null","M4 is playing with M2","play2","sentence","","","",""
"10040.159999975003","","","survey-likert-extra-labels","14","147615","0.0-9.0-1.0-0.0","62312","3B","woman","","","M4 is playing with M2","play2","rating_causation","{""Q0"":3}","[0]","M2 asked to play with M4","M4 asked to play with M2"
"10466.189999948256","","","survey-likert-extra-labels","15","158088","0.0-9.0-2.0","62312","3B","woman","","","M4 is playing with M2","play2","rating_volition","{""Q0"":3}","[0]","M2 wanted to play with M4","M4 wanted to play with M2"
