"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_gender","url","key_press","sentence_type","verb","test_part","responses","question_order","left_part","right_part"
"1324.6349999681115","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","1328","0.0-0.0","63586","3B","man","","","","","","","","",""
"6715.994999976829","","","external-html","1","9095","0.0-1.0","63586","3B","man","consent.html","","","","","","","",""
"7309.484999976121","<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>","0","html-button-response","2","16407","0.0-2.0","63586","3B","man","","","","","","","","",""
"11881.560000008903","<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>","0","html-button-response","3","29303","0.0-3.0","63586","3B","man","","","","","","","","",""
"null","The police officer is arresting the robber","","html-keyboard-response","4","32306","0.0-4.0","63586","3B","man","","null","","","","","","",""
"7522.604999947362","<img src='img/Example-trial.jpg' style='height:550px;''></img>","0","html-button-response","5","39833","0.0-5.0","63586","3B","man","","","","","","","","",""
"10012.209999957122","<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>","0","html-button-response","6","50855","0.0-6.0","63586","3B","man","","","","","","","","",""
"null","Dave is shouting at Fred","","html-keyboard-response","7","53863","0.0-7.0-0.0","63586","3B","man","","null","M3 is shouting at M1","shout2","sentence","","","",""
"9614.25500002224","","","survey-likert-extra-labels","8","63480","0.0-7.0-1.0-0.0","63586","3B","man","","","M3 is shouting at M1","shout2","rating_causation","{""Q0"":5}","[0]","M1 shouted at M3 first","M3 shouted at M1 first"
"5827.554999967106","","","survey-likert-extra-labels","9","69312","0.0-7.0-2.0","63586","3B","man","","","M3 is shouting at M1","shout2","rating_volition","{""Q0"":4}","[0]","M1 wanted to shout at M3","M3 wanted to shout at M1"
"null","Fred is playing with Beth","","html-keyboard-response","10","71314","0.0-8.0-0.0","63586","3B","man","","null","M1 is playing with W3","play4","sentence","","","",""
"7147.395000094548","","","survey-likert-extra-labels","11","78464","0.0-8.0-1.0-0.0","63586","3B","man","","","M1 is playing with W3","play4","rating_causation","{""Q0"":1}","[0]","W3 asked to play with M1","M1 asked to play with W3"
"3532.884999993257","","","survey-likert-extra-labels","12","81999","0.0-8.0-2.0","63586","3B","man","","","M1 is playing with W3","play4","rating_volition","{""Q0"":3}","[0]","W3 wanted to play with M1","M1 wanted to play with W3"
"null","Jane is dancing with Luke","","html-keyboard-response","13","84011","0.0-9.0-0.0","63586","3B","man","","null","W4 is dancing with M2","dance4","sentence","","","",""
"49474.485000013374","","","survey-likert-extra-labels","14","133487","0.0-9.0-2.0","63586","3B","man","","","W4 is dancing with M2","dance4","rating_volition","{""Q0"":4}","[0]","M2 wanted to dance with W4","W4 wanted to dance with M2"
"4293.229999952018","","","survey-likert-extra-labels","15","137783","0.0-9.0-3.0-0.0","63586","3B","man","","","W4 is dancing with M2","dance4","rating_causation","{""Q0"":1}","[0]","M2 asked W4 to dance","W4 asked M2 to dance"
"null","Dave is talking to Fred","","html-keyboard-response","16","139786","0.0-10.0-0.0","63586","3B","man","","null","M3 is talking to M1","talk2","sentence","","","",""
"5603.680000058375","","","survey-likert-extra-labels","17","145392","0.0-10.0-1.0-0.0","63586","3B","man","","","M3 is talking to M1","talk2","rating_causation","{""Q0"":5}","[0]","M1 started a conversation with M3","M3 started a conversation with M1"
"3028.5400000866503","","","survey-likert-extra-labels","18","148424","0.0-10.0-2.0","63586","3B","man","","","M3 is talking to M1","talk2","rating_volition","{""Q0"":3}","[0]","M1 wanted to talk to M3","M3 wanted to talk to M1"
"null","Ruth is fighting with Jane","","html-keyboard-response","19","150426","0.0-11.0-0.0","63586","3B","man","","null","W2 is fighting with W4","fight1","sentence","","","",""
"4603.180000092834","","","survey-likert-extra-labels","20","155031","0.0-11.0-2.0","63586","3B","man","","","W2 is fighting with W4","fight1","rating_volition","{""Q0"":1}","[0]","W2 wanted to fight W4","W4 wanted to fight W2"
"3381.5199999371544","","","survey-likert-extra-labels","21","158415","0.0-11.0-3.0-0.0","63586","3B","man","","","W2 is fighting with W4","fight1","rating_causation","{""Q0"":3}","[0]","W2 started the fight with W4","W4 started the fight with W2"
"null","Jane is playing with Ruth","","html-keyboard-response","22","160425","0.0-12.0-0.0","63586","3B","man","","null","W4 is playing with W2","play1","sentence","","","",""
"18462.124999961816","","","survey-likert-extra-labels","23","178895","0.0-12.0-2.0","63586","3B","man","","","W4 is playing with W2","play1","rating_volition","{""Q0"":1}","[0]","W2 wanted to play with W4","W4 wanted to play with W2"
"5877.0100000547245","","","survey-likert-extra-labels","24","184775","0.0-12.0-3.0-0.0","63586","3B","man","","","W4 is playing with W2","play1","rating_causation","{""Q0"":2}","[0]","W2 asked to play with W4","W4 asked to play with W2"
"null","Dave is hiring Kate","","html-keyboard-response","25","186785","0.0-13.0-0.0","63586","3B","man","","null","M3 is hiring W1","hire","sentence","","","",""
"9860.334999975748","","","survey-likert-extra-labels","26","196647","0.0-13.0-1.0-0.0","63586","3B","man","","","M3 is hiring W1","hire","rating_causation","{""Q0"":6}","[0]","M3 will work for W1","W1 will work for M3"
"7189.119999995455","","","survey-likert-extra-labels","27","203839","0.0-13.0-2.0","63586","3B","man","","","M3 is hiring W1","hire","rating_volition","{""Q0"":2}","[0]","M3 is employing W1","W1 is employing M3"
"null","Luke is reminding Jane","","html-keyboard-response","28","205842","0.0-14.0-0.0","63586","3B","man","","null","M2 is reminding W4","remind","sentence","","","",""
"6603.969999938272","","","survey-likert-extra-labels","29","212447","0.0-14.0-2.0","63586","3B","man","","","M2 is reminding W4","remind","rating_volition","{""Q0"":1}","[0]","M2 is telling W4 again","W4 is telling M2 again"
"5452.665000106208","","","survey-likert-extra-labels","30","217903","0.0-14.0-3.0-0.0","63586","3B","man","","","M2 is reminding W4","remind","rating_causation","{""Q0"":5}","[0]","M2 is remembering","W4 is remembering"
"null","Jane is talking to Luke","","html-keyboard-response","31","219907","0.0-15.0-0.0","63586","3B","man","","null","W4 is talking to M2","talk4","sentence","","","",""
"6506.829999969341","","","survey-likert-extra-labels","32","226415","0.0-15.0-1.0-0.0","63586","3B","man","","","W4 is talking to M2","talk4","rating_causation","{""Q0"":5}","[0]","M2 started a conversation with W4","W4 started a conversation with M2"
"2861.034999950789","","","survey-likert-extra-labels","33","229279","0.0-15.0-2.0","63586","3B","man","","","W4 is talking to M2","talk4","rating_volition","{""Q0"":4}","[0]","M2 wanted to talk to W4","W4 wanted to talk to M2"
"null","Jane is flirting with Ruth","","html-keyboard-response","34","231284","0.0-16.0-0.0","63586","3B","man","","null","W4 is flirting with W2","flirt1","sentence","","","",""
"5409.184999996796","","","survey-likert-extra-labels","35","236695","0.0-16.0-2.0","63586","3B","man","","","W4 is flirting with W2","flirt1","rating_volition","{""Q0"":6}","[0]","W2 wanted to flirt with W4","W4 wanted to flirt with W2"
"4286.315000033937","","","survey-likert-extra-labels","36","240984","0.0-16.0-3.0-0.0","63586","3B","man","","","W4 is flirting with W2","flirt1","rating_causation","{""Q0"":5}","[0]","W2 started flirting with W4 first","W4 started flirting with W2 first"
"null","Beth is feeding Fred","","html-keyboard-response","37","242993","0.0-17.0-0.0","63586","3B","man","","null","W3 is feeding M1","feed","sentence","","","",""
"18444.735000026412","","","survey-likert-extra-labels","38","261439","0.0-17.0-2.0","63586","3B","man","","","W3 is feeding M1","feed","rating_volition","{""Q0"":0}","[0]","W3 is giving M1 food","M1 is giving W3 food"
"33565.24499994703","","","survey-likert-extra-labels","39","295008","0.0-17.0-3.0-0.0","63586","3B","man","","","W3 is feeding M1","feed","rating_causation","{""Q0"":5}","[0]","W3 is eating M1's food","M1 is eating W3's food"
"null","Ruth is kissing Mike","","html-keyboard-response","40","297026","0.0-18.0-0.0","63586","3B","man","","null","W2 is kissing M4","kiss4","sentence","","","",""
"3293.2899999432266","","","survey-likert-extra-labels","41","300321","0.0-18.0-1.0-0.0","63586","3B","man","","","W2 is kissing M4","kiss4","rating_causation","{""Q0"":3}","[0]","W2 asked to kiss M4","M4 asked to kiss W2"
"4195.8700000541285","","","survey-likert-extra-labels","42","304519","0.0-18.0-2.0","63586","3B","man","","","W2 is kissing M4","kiss4","rating_volition","{""Q0"":1}","[0]","W2 wanted to kiss M4","M4 wanted to kiss W2"
"null","Kate is touching Dave","","html-keyboard-response","43","306522","0.0-19.0-0.0","63586","3B","man","","null","W1 is touching M3","touch4","sentence","","","",""
"5787.735000019893","","","survey-likert-extra-labels","44","312312","0.0-19.0-2.0","63586","3B","man","","","W1 is touching M3","touch4","rating_volition","{""Q0"":5}","[0]","M3 wanted to touch W1","W1 wanted to touch M3"
"11029.280000017025","","","survey-likert-extra-labels","45","323343","0.0-19.0-3.0-0.0","63586","3B","man","","","W1 is touching M3","touch4","rating_causation","{""Q0"":4}","[0]","M3 asked to touch W1","W1 asked to touch M3"
"null","Fred is driving Dave","","html-keyboard-response","46","325355","0.0-20.0-0.0","63586","3B","man","","null","M1 is driving M3","drive","sentence","","","",""
"10387.54499994684","","","survey-likert-extra-labels","47","335744","0.0-20.0-1.0-0.0","63586","3B","man","","","M1 is driving M3","drive","rating_causation","{""Q0"":6}","[0]","M3 is taking M1 somewhere","M1 is taking M3 somewhere"
"4155.599999940023","","","survey-likert-extra-labels","48","339903","0.0-20.0-2.0","63586","3B","man","","","M1 is driving M3","drive","rating_volition","{""Q0"":0}","[0]","M3 is M1's passenger","M1 is M3's passenger"
"null","Ruth is marrying Jane","","html-keyboard-response","49","341906","0.0-21.0-0.0","63586","3B","man","","null","W2 is marrying W4","marry1","sentence","","","",""
"6635.81999996677","","","survey-likert-extra-labels","50","348543","0.0-21.0-1.0-0.0","63586","3B","man","","","W2 is marrying W4","marry1","rating_causation","{""Q0"":2}","[0]","W2 asked to marry W4","W4 asked to marry W2"
"3925.924999988638","","","survey-likert-extra-labels","51","352471","0.0-21.0-2.0","63586","3B","man","","","W2 is marrying W4","marry1","rating_volition","{""Q0"":1}","[0]","W2 wanted to marry W4","W4 wanted to marry W2"
"null","Beth is marrying Fred","","html-keyboard-response","52","354475","0.0-22.0-0.0","63586","3B","man","","null","W3 is marrying M1","marry4","sentence","","","",""
"6394.725000020117","","","survey-likert-extra-labels","53","360872","0.0-22.0-2.0","63586","3B","man","","","W3 is marrying M1","marry4","rating_volition","{""Q0"":2}","[0]","W3 wanted to marry M1","M1 wanted to marry W3"
"2828.8949999259785","","","survey-likert-extra-labels","54","363703","0.0-22.0-3.0-0.0","63586","3B","man","","","W3 is marrying M1","marry4","rating_causation","{""Q0"":2}","[0]","W3 asked to marry M1","M1 asked to marry W3"
"null","Luke is posing for Mike","","html-keyboard-response","55","365706","0.0-23.0-0.0","63586","3B","man","","null","M2 is posing for M4","pose","sentence","","","",""
"7155.380000011064","","","survey-likert-extra-labels","56","372863","0.0-23.0-2.0","63586","3B","man","","","M2 is posing for M4","pose","rating_volition","{""Q0"":1}","[0]","M2 is modelling for M4","M4 is modelling for M2"
