"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_gender","url","key_press","sentence_type","verb","test_part","responses","question_order","left_part","right_part"
"2374.0000000000005","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","2382","0.0-0.0","70362","2B","woman","","","","","","","","",""
"16383","","","external-html","1","19899","0.0-1.0","70362","2B","woman","consent.html","","","","","","","",""
"16893","<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>","0","html-button-response","2","36795","0.0-2.0","70362","2B","woman","","","","","","","","",""
"4177","<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>","0","html-button-response","3","41976","0.0-3.0","70362","2B","woman","","","","","","","","",""
"null","The police officer is arresting the robber","","html-keyboard-response","4","44982","0.0-4.0","70362","2B","woman","","null","","","","","","",""
"17886","<img src='img/Example-trial.jpg' style='height:550px;''></img>","0","html-button-response","5","62870","0.0-5.0","70362","2B","woman","","","","","","","","",""
"2694","<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>","0","html-button-response","6","66567","0.0-6.0","70362","2B","woman","","","","","","","","",""
"null","Luke is marrying Mike","","html-keyboard-response","7","69572","0.0-7.0-0.0","70362","2B","woman","","null","M2 is marrying M4","marry2","sentence","","","",""
"32165","","","survey-likert-extra-labels","8","101745","0.0-7.0-2.0","70362","2B","woman","","","M2 is marrying M4","marry2","rating_volition","{""Q0"":6}","[0]","M4 wanted to marry M2","M2 wanted to marry M4"
"12639","","","survey-likert-extra-labels","9","114387","0.0-7.0-3.0-0.0","70362","2B","woman","","","M2 is marrying M4","marry2","rating_causation","{""Q0"":6}","[0]","M4 asked to marry M2","M2 asked to marry M4"
"null","Kate is playing with Dave","","html-keyboard-response","10","116390","0.0-8.0-0.0","70362","2B","woman","","null","W1 is playing with M3","play3","sentence","","","",""
"13128","","","survey-likert-extra-labels","11","129523","0.0-8.0-1.0-0.0","70362","2B","woman","","","W1 is playing with M3","play3","rating_causation","{""Q0"":0}","[0]","W1 asked to play with M3","M3 asked to play with W1"
"11843.00000000003","","","survey-likert-extra-labels","12","141370","0.0-8.0-2.0","70362","2B","woman","","","W1 is playing with M3","play3","rating_volition","{""Q0"":0}","[0]","W1 wanted to play with M3","M3 wanted to play with W1"
"null","Ruth is flirting with Jane","","html-keyboard-response","13","143372","0.0-9.0-0.0","70362","2B","woman","","null","W2 is flirting with W4","flirt1","sentence","","","",""
"16438","","","survey-likert-extra-labels","14","159813","0.0-9.0-2.0","70362","2B","woman","","","W2 is flirting with W4","flirt1","rating_volition","{""Q0"":5}","[0]","W4 wanted to flirt with W2","W2 wanted to flirt with W4"
"12868","","","survey-likert-extra-labels","15","172684","0.0-9.0-3.0-0.0","70362","2B","woman","","","W2 is flirting with W4","flirt1","rating_causation","{""Q0"":1}","[0]","W4 started flirting with W2 first","W2 started flirting with W4 first"
