"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_gender","url","key_press","sentence_type","verb","test_part","responses","question_order","left_part","right_part"
"2121.404999983497","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","2123","0.0-0.0","1942","4B","woman","","","","","","","","",""
"31391.335000051185","","","external-html","1","34566","0.0-1.0","1942","4B","woman","consent.html","","","","","","","",""
"13348.454999970272","<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>","0","html-button-response","2","47916","0.0-2.0","1942","4B","woman","","","","","","","","",""
"3254.439999931492","<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>","0","html-button-response","3","52173","0.0-3.0","1942","4B","woman","","","","","","","","",""
"null","The police officer is arresting the robber","","html-keyboard-response","4","55180","0.0-4.0","1942","4B","woman","","null","","","","","","",""
"18865.875000017695","<img src='img/Example-trial.jpg' style='height:550px;''></img>","0","html-button-response","5","74048","0.0-5.0","1942","4B","woman","","","","","","","","",""
"3256.1999999452382","<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>","0","html-button-response","6","78305","0.0-6.0","1942","4B","woman","","","","","","","","",""
"null","Beth is talking to Kate","","html-keyboard-response","7","81316","0.0-7.0-0.0","1942","4B","woman","","null","W3 is talking to W1","talk1","sentence","","","",""
"7254.844999988563","","","survey-likert-extra-labels","8","88573","0.0-7.0-1.0-0.0","1942","4B","woman","","","W3 is talking to W1","talk1","rating_causation","{""Q0"":3}","[0]","W3 started a conversation with W1","W1 started a conversation with W3"
"9189.6499999566","","","survey-likert-extra-labels","9","97764","0.0-7.0-2.0","1942","4B","woman","","","W3 is talking to W1","talk1","rating_volition","{""Q0"":1}","[0]","W3 wanted to talk to W1","W1 wanted to talk to W3"
"null","Fred is marrying Beth","","html-keyboard-response","10","99767","0.0-8.0-0.0","1942","4B","woman","","null","M1 is marrying W3","marry4","sentence","","","",""
"5453.235000022687","","","survey-likert-extra-labels","11","105223","0.0-8.0-1.0-0.0","1942","4B","woman","","","M1 is marrying W3","marry4","rating_causation","{""Q0"":3}","[0]","M1 asked to marry W3","W3 asked to marry M1"
"10483.469999977387","","","survey-likert-extra-labels","12","115709","0.0-8.0-2.0","1942","4B","woman","","","M1 is marrying W3","marry4","rating_volition","{""Q0"":3}","[0]","M1 wanted to marry W3","W3 wanted to marry M1"
"null","Beth is feeding Fred","","html-keyboard-response","13","117710","0.0-9.0-0.0","1942","4B","woman","","null","W3 is feeding M1","feed","sentence","","","",""
"9829.079999937676","","","survey-likert-extra-labels","14","127541","0.0-9.0-2.0","1942","4B","woman","","","W3 is feeding M1","feed","rating_volition","{""Q0"":0}","[0]","W3 is giving M1 food","M1 is giving W3 food"
"4831.134999985807","","","survey-likert-extra-labels","15","132374","0.0-9.0-3.0-0.0","1942","4B","woman","","","W3 is feeding M1","feed","rating_causation","{""Q0"":6}","[0]","W3 is eating M1's food","M1 is eating W3's food"
"null","Luke is reminding Jane","","html-keyboard-response","16","134378","0.0-10.0-0.0","1942","4B","woman","","null","M2 is reminding W4","remind","sentence","","","",""
"5017.665000050329","","","survey-likert-extra-labels","17","139398","0.0-10.0-2.0","1942","4B","woman","","","M2 is reminding W4","remind","rating_volition","{""Q0"":0}","[0]","M2 is telling W4 again","W4 is telling M2 again"
"5903.404999990016","","","survey-likert-extra-labels","18","145304","0.0-10.0-3.0-0.0","1942","4B","woman","","","M2 is reminding W4","remind","rating_causation","{""Q0"":0}","[0]","M2 is remembering","W4 is remembering"
"null","Ruth is carrying Jane","","html-keyboard-response","19","147306","0.0-11.0-0.0","1942","4B","woman","","null","W2 is carrying W4","carry","sentence","","","",""
"10529.16500007268","","","survey-likert-extra-labels","20","157837","0.0-11.0-1.0-0.0","1942","4B","woman","","","W2 is carrying W4","carry","rating_causation","{""Q0"":5}","[0]","W2 is being moved by W4","W4 is being moved by W2"
"5105.199999990873","","","survey-likert-extra-labels","21","162944","0.0-11.0-2.0","1942","4B","woman","","","W2 is carrying W4","carry","rating_volition","{""Q0"":0}","[0]","W2 is transporting W4","W4 is transporting W2"
"null","Dave is dancing with Fred","","html-keyboard-response","22","164948","0.0-12.0-0.0","1942","4B","woman","","null","M3 is dancing with M1","dance2","sentence","","","",""
