"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_gender","url","key_press","sentence_type","verb","test_part","responses","question_order","left_part","right_part"
"1880.074999993667","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","1883","0.0-0.0","20014","3A","man","","","","","","","","",""
"24476.959999999963","","","external-html","1","27418","0.0-1.0","20014","3A","man","consent.html","","","","","","","",""
"38685.89500000235","<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>","0","html-button-response","2","66107","0.0-2.0","20014","3A","man","","","","","","","","",""
"3653.5450000083074","<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>","0","html-button-response","3","70763","0.0-3.0","20014","3A","man","","","","","","","","",""
"null","The police officer is arresting the robber","","html-keyboard-response","4","73768","0.0-4.0","20014","3A","man","","null","","","","","","",""
"13801.080000004731","<img src='img/Example-trial.jpg' style='height:550px;''></img>","0","html-button-response","5","87570","0.0-5.0","20014","3A","man","","","","","","","","",""
"1693.585000000894","<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>","0","html-button-response","6","90267","0.0-6.0","20014","3A","man","","","","","","","","",""
"null","Jane is teaching Dave","","html-keyboard-response","7","93273","0.0-7.0-0.0","20014","3A","man","","null","W2 is teaching M4","teach","sentence","","","",""
"4022.9200000176206","","","survey-likert-extra-labels","8","97299","0.0-7.0-1.0-0.0","20014","3A","man","","","W2 is teaching M4","teach","rating_causation","{""Q0"":6}","[0]","W2 is learning from M4","M4 is learning from W2"
"4173.320000059903","","","survey-likert-extra-labels","9","101475","0.0-7.0-2.0","20014","3A","man","","","W2 is teaching M4","teach","rating_volition","{""Q0"":0}","[0]","W2 is educating M4","M4 is educating W2"
"null","Beth is talking to Mike","","html-keyboard-response","10","103477","0.0-8.0-0.0","20014","3A","man","","null","W4 is talking to M2","talk4","sentence","","","",""
"3891.60999993328","","","survey-likert-extra-labels","11","107371","0.0-8.0-1.0-0.0","20014","3A","man","","","W4 is talking to M2","talk4","rating_causation","{""Q0"":3}","[0]","M2 started a conversation with W4","W4 started a conversation with M2"
"5166.154999984428","","","survey-likert-extra-labels","12","112539","0.0-8.0-2.0","20014","3A","man","","","W4 is talking to M2","talk4","rating_volition","{""Q0"":4}","[0]","M2 wanted to talk to W4","W4 wanted to talk to M2"
"null","Dave is shouting at Jane","","html-keyboard-response","13","114542","0.0-9.0-0.0","20014","3A","man","","null","M4 is shouting at W2","shout4","sentence","","","",""
"5035.349999903701","","","survey-likert-extra-labels","14","119579","0.0-9.0-1.0-0.0","20014","3A","man","","","M4 is shouting at W2","shout4","rating_causation","{""Q0"":4}","[0]","W2 shouted at M4 first","M4 shouted at W2 first"
"3588.969999924302","","","survey-likert-extra-labels","15","123171","0.0-9.0-2.0","20014","3A","man","","","M4 is shouting at W2","shout4","rating_volition","{""Q0"":5}","[0]","W2 wanted to shout at M4","M4 wanted to shout at W2"
"null","Luke is playing with Kate","","html-keyboard-response","16","125173","0.0-10.0-0.0","20014","3A","man","","null","M1 is playing with W3","play4","sentence","","","",""
"8211.005000048317","","","survey-likert-extra-labels","17","133386","0.0-10.0-1.0-0.0","20014","3A","man","","","M1 is playing with W3","play4","rating_causation","{""Q0"":4}","[0]","W3 asked to play with M1","M1 asked to play with W3"
"4053.7949999561533","","","survey-likert-extra-labels","18","137443","0.0-10.0-2.0","20014","3A","man","","","M1 is playing with W3","play4","rating_volition","{""Q0"":5}","[0]","W3 wanted to play with M1","M1 wanted to play with W3"
"null","Fred is shouting at Luke","","html-keyboard-response","19","139445","0.0-11.0-0.0","20014","3A","man","","null","M3 is shouting at M1","shout2","sentence","","","",""
"7283.670000033453","","","survey-likert-extra-labels","20","146731","0.0-11.0-2.0","20014","3A","man","","","M3 is shouting at M1","shout2","rating_volition","{""Q0"":4}","[0]","M1 wanted to shout at M3","M3 wanted to shout at M1"
"3261.7199999513105","","","survey-likert-extra-labels","21","149995","0.0-11.0-3.0-0.0","20014","3A","man","","","M3 is shouting at M1","shout2","rating_causation","{""Q0"":3}","[0]","M1 shouted at M3 first","M3 shouted at M1 first"
"null","Beth is playing with Jane","","html-keyboard-response","22","151997","0.0-12.0-0.0","20014","3A","man","","null","W4 is playing with W2","play1","sentence","","","",""
"4923.739999998361","","","survey-likert-extra-labels","23","156923","0.0-12.0-1.0-0.0","20014","3A","man","","","W4 is playing with W2","play1","rating_causation","{""Q0"":4}","[0]","W2 asked to play with W4","W4 asked to play with W2"
"2558.08500002604","","","survey-likert-extra-labels","24","159483","0.0-12.0-2.0","20014","3A","man","","","W4 is playing with W2","play1","rating_volition","{""Q0"":5}","[0]","W2 wanted to play with W4","W4 wanted to play with W2"
"null","Jane is fighting with Beth","","html-keyboard-response","25","161485","0.0-13.0-0.0","20014","3A","man","","null","W2 is fighting with W4","fight1","sentence","","","",""
"3107.339999987744","","","survey-likert-extra-labels","26","164595","0.0-13.0-2.0","20014","3A","man","","","W2 is fighting with W4","fight1","rating_volition","{""Q0"":1}","[0]","W2 wanted to fight W4","W4 wanted to fight W2"
"2926.4599999878556","","","survey-likert-extra-labels","27","167523","0.0-13.0-3.0-0.0","20014","3A","man","","","W2 is fighting with W4","fight1","rating_causation","{""Q0"":3}","[0]","W2 started the fight with W4","W4 started the fight with W2"
"null","Ruth is touching Fred","","html-keyboard-response","28","169525","0.0-14.0-0.0","20014","3A","man","","null","W1 is touching M3","touch4","sentence","","","",""
"3955.985000007786","","","survey-likert-extra-labels","29","173483","0.0-14.0-2.0","20014","3A","man","","","W1 is touching M3","touch4","rating_volition","{""Q0"":5}","[0]","M3 wanted to touch W1","W1 wanted to touch M3"
