"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_gender","url","key_press","sentence_type","verb","test_part","responses","question_order","left_part","right_part"
"5650.065000008908","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","5655","0.0-0.0","28879","3B","woman","","","","","","","","",""
"35469.28499999922","","","external-html","1","24508","0.0-1.0","28879","3B","woman","consent.html","","","","","","","",""
"18514.815000002272","<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>","0","html-button-response","2","43024","0.0-2.0","28879","3B","woman","","","","","","","","",""
"3298.7800000119023","<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>","0","html-button-response","3","47327","0.0-3.0","28879","3B","woman","","","","","","","","",""
"null","The police officer is arresting the robber","","html-keyboard-response","4","50333","0.0-4.0","28879","3B","woman","","null","","","","","","",""
"21337.625000000116","<img src='img/Example-trial.jpg' style='height:550px;''></img>","0","html-button-response","5","71674","0.0-5.0","28879","3B","woman","","","","","","","","",""
"3848.5450000007404","<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>","0","html-button-response","6","73719","0.0-6.0","28879","3B","woman","","","","","","","","",""
"null","Beth is dancing with Kate","","html-keyboard-response","7","76725","0.0-7.0-0.0","28879","3B","woman","","null","W3 is dancing with W1","dance1","sentence","","","",""
"11001.499999998487","","","survey-likert-extra-labels","8","87728","0.0-7.0-1.0-0.0","28879","3B","woman","","","W3 is dancing with W1","dance1","rating_causation","{""Q0"":6}","[0]","W1 asked W3 to dance","W3 asked W1 to dance"
"8111.074999993434","","","survey-likert-extra-labels","9","95843","0.0-7.0-2.0","28879","3B","woman","","","W3 is dancing with W1","dance1","rating_volition","{""Q0"":5}","[0]","W1 wanted to dance with W3","W3 wanted to dance with W1"
"null","Fred is flirting with Beth","","html-keyboard-response","10","97848","0.0-8.0-0.0","28879","3B","woman","","null","M1 is flirting with W3","flirt3","sentence","","","",""
"8005.340000003343","","","survey-likert-extra-labels","11","105855","0.0-8.0-2.0","28879","3B","woman","","","M1 is flirting with W3","flirt3","rating_volition","{""Q0"":6}","[0]","W3 wanted to flirt with M1","M1 wanted to flirt with W3"
"9849.980000013602","","","survey-likert-extra-labels","12","115709","0.0-8.0-3.0-0.0","28879","3B","woman","","","M1 is flirting with W3","flirt3","rating_causation","{""Q0"":4}","[0]","W3 started flirting with M1 first","M1 started flirting with W3 first"
"null","Jane is touching Ruth","","html-keyboard-response","13","117714","0.0-9.0-0.0","28879","3B","woman","","null","W4 is touching W2","touch1","sentence","","","",""
"10118.600000001607","","","survey-likert-extra-labels","14","127835","0.0-9.0-1.0-0.0","28879","3B","woman","","","W4 is touching W2","touch1","rating_causation","{""Q0"":4}","[0]","W2 asked to touch W4","W4 asked to touch W2"
"7815.410000010161","","","survey-likert-extra-labels","15","135657","0.0-9.0-2.0","28879","3B","woman","","","W4 is touching W2","touch1","rating_volition","{""Q0"":5}","[0]","W2 wanted to touch W4","W4 wanted to touch W2"
"null","Ruth is teaching Mike","","html-keyboard-response","16","137661","0.0-10.0-0.0","28879","3B","woman","","null","W2 is teaching M4","teach","sentence","","","",""
"11583.9399999968","","","survey-likert-extra-labels","17","149247","0.0-10.0-1.0-0.0","28879","3B","woman","","","W2 is teaching M4","teach","rating_causation","{""Q0"":4}","[0]","W2 is learning from M4","M4 is learning from W2"
"9972.475000002305","","","survey-likert-extra-labels","18","159225","0.0-10.0-2.0","28879","3B","woman","","","W2 is teaching M4","teach","rating_volition","{""Q0"":0}","[0]","W2 is educating M4","M4 is educating W2"
"null","Dave is talking to Fred","","html-keyboard-response","19","161229","0.0-11.0-0.0","28879","3B","woman","","null","M3 is talking to M1","talk2","sentence","","","",""
