"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_gender","url","key_press","sentence_type","verb","test_part","responses","question_order","left_part","right_part"
"233972.5149999722","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","233991","0.0-0.0","75873","2A","man","","","","","","","","",""
"8942.359999986365","","","external-html","1","244029","0.0-1.0","75873","2A","man","consent.html","","","","","","","",""
"66029.22000002582","<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>","0","html-button-response","2","310065","0.0-2.0","75873","2A","man","","","","","","","","",""
"2890.110000036657","<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>","0","html-button-response","3","313959","0.0-3.0","75873","2A","man","","","","","","","","",""
"null","The police officer is arresting the robber","","html-keyboard-response","4","316967","0.0-4.0","75873","2A","man","","null","","","","","","",""
"10829.165000002831","<img src='img/Example-trial.jpg' style='height:550px;''></img>","0","html-button-response","5","327799","0.0-5.0","75873","2A","man","","","","","","","","",""
"1627.5200000382029","<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>","0","html-button-response","6","330431","0.0-6.0","75873","2A","man","","","","","","","","",""
"null","Dave is fighting with Mike","","html-keyboard-response","7","333444","0.0-7.0-0.0","75873","2A","man","","null","M4 is fighting with M2","fight2","sentence","","","",""
"9164.49500003364","","","survey-likert-extra-labels","8","342623","0.0-7.0-2.0","75873","2A","man","","","M4 is fighting with M2","fight2","rating_volition","{""Q0"":3}","[0]","M4 wanted to fight M2","M2 wanted to fight M4"
"8733.440000039991","","","survey-likert-extra-labels","9","351370","0.0-7.0-3.0-0.0","75873","2A","man","","","M4 is fighting with M2","fight2","rating_causation","{""Q0"":3}","[0]","M4 started the fight with M2","M2 started the fight with M4"
"null","Beth is shouting at Mike","","html-keyboard-response","10","353381","0.0-8.0-0.0","75873","2A","man","","null","W4 is shouting at M2","shout3","sentence","","","",""
"21021.27999998629","","","survey-likert-extra-labels","11","374411","0.0-8.0-2.0","75873","2A","man","","","W4 is shouting at M2","shout3","rating_volition","{""Q0"":3}","[0]","W4 wanted to shout at M2","M2 wanted to shout at W4"
"5828.704999992624","","","survey-likert-extra-labels","12","380252","0.0-8.0-3.0-0.0","75873","2A","man","","","W4 is shouting at M2","shout3","rating_causation","{""Q0"":3}","[0]","W4 shouted at M2 first","M2 shouted at W4 first"
"null","Ruth is chasing Kate","","html-keyboard-response","13","382262","0.0-9.0-0.0","75873","2A","man","","null","W1 is chasing W3","chase","sentence","","","",""
"6496.335000032559","","","survey-likert-extra-labels","14","388764","0.0-9.0-1.0-0.0","75873","2A","man","","","W1 is chasing W3","chase","rating_causation","{""Q0"":6}","[0]","W1 is running away from W3","W3 is running away from W1"
"9123.699999996461","","","survey-likert-extra-labels","15","397900","0.0-9.0-2.0","75873","2A","man","","","W1 is chasing W3","chase","rating_volition","{""Q0"":0}","[0]","W1 is behind W3","W3 is behind W1"
"null","Beth is fighting with Jane","","html-keyboard-response","16","399912","0.0-10.0-0.0","75873","2A","man","","null","W4 is fighting with W2","fight1","sentence","","","",""
"2819.3650000030175","","","survey-likert-extra-labels","17","402737","0.0-10.0-2.0","75873","2A","man","","","W4 is fighting with W2","fight1","rating_volition","{""Q0"":3}","[0]","W4 wanted to fight W2","W2 wanted to fight W4"
"5027.775000024121","","","survey-likert-extra-labels","18","407778","0.0-10.0-3.0-0.0","75873","2A","man","","","W4 is fighting with W2","fight1","rating_causation","{""Q0"":3}","[0]","W4 started the fight with W2","W2 started the fight with W4"
"null","Dave is shouting at Jane","","html-keyboard-response","19","409787","0.0-11.0-0.0","75873","2A","man","","null","M4 is shouting at W2","shout4","sentence","","","",""
"5339.14499997627","","","survey-likert-extra-labels","20","415132","0.0-11.0-2.0","75873","2A","man","","","M4 is shouting at W2","shout4","rating_volition","{""Q0"":3}","[0]","M4 wanted to shout at W2","W2 wanted to shout at M4"
"4370.04499998875","","","survey-likert-extra-labels","21","419515","0.0-11.0-3.0-0.0","75873","2A","man","","","M4 is shouting at W2","shout4","rating_causation","{""Q0"":3}","[0]","M4 shouted at W2 first","W2 shouted at M4 first"
"null","Mike is dancing with Beth","","html-keyboard-response","22","421526","0.0-12.0-0.0","75873","2A","man","","null","M2 is dancing with W4","dance4","sentence","","","",""
"6935.534999996889","","","survey-likert-extra-labels","23","428466","0.0-12.0-2.0","75873","2A","man","","","M2 is dancing with W4","dance4","rating_volition","{""Q0"":0}","[0]","W4 wanted to dance with M2","M2 wanted to dance with W4"
"7259.850000031292","","","survey-likert-extra-labels","24","435739","0.0-12.0-3.0-0.0","75873","2A","man","","","M2 is dancing with W4","dance4","rating_causation","{""Q0"":3}","[0]","W4 asked M2 to dance","M2 asked W4 to dance"
"null","Kate is marrying Luke","","html-keyboard-response","25","437749","0.0-13.0-0.0","75873","2A","man","","null","W3 is marrying M1","marry4","sentence","","","",""
"11632.225000008475","","","survey-likert-extra-labels","26","449387","0.0-13.0-1.0-0.0","75873","2A","man","","","W3 is marrying M1","marry4","rating_causation","{""Q0"":3}","[0]","M1 asked to marry W3","W3 asked to marry M1"
