"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_gender","url","key_press","sentence_type","verb","test_part","responses","question_order","left_part","right_part"
"4606.840000022203","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","4616","0.0-0.0","81629","4A","woman","","","","","","","","",""
"87581.1049999902","","","external-html","1","93283","0.0-1.0","81629","4A","woman","consent.html","","","","","","","",""
"16119.405000004917","<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>","0","html-button-response","2","109407","0.0-2.0","81629","4A","woman","","","","","","","","",""
"4762.74499995634","<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>","0","html-button-response","3","115183","0.0-3.0","81629","4A","woman","","","","","","","","",""
"null","The police officer is arresting the robber","","html-keyboard-response","4","118194","0.0-4.0","81629","4A","woman","","null","","","","","","",""
"14715.10999999009","<img src='img/Example-trial.jpg' style='height:550px;''></img>","0","html-button-response","5","132915","0.0-5.0","81629","4A","woman","","","","","","","","",""
"5940.340000088327","<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>","0","html-button-response","6","139858","0.0-6.0","81629","4A","woman","","","","","","","","",""
"null","Mike is playing with Dave","","html-keyboard-response","7","142884","0.0-7.0-0.0","81629","4A","woman","","null","M2 is playing with M4","play2","sentence","","","",""
"13468.149999971502","","","survey-likert-extra-labels","8","156357","0.0-7.0-2.0","81629","4A","woman","","","M2 is playing with M4","play2","rating_volition","{""Q0"":5}","[0]","M4 wanted to play with M2","M2 wanted to play with M4"
"10200.230000074953","","","survey-likert-extra-labels","9","166578","0.0-7.0-3.0-0.0","81629","4A","woman","","","M2 is playing with M4","play2","rating_causation","{""Q0"":5}","[0]","M4 asked to play with M2","M2 asked to play with M4"
"null","Beth is dancing with Mike","","html-keyboard-response","10","168600","0.0-8.0-0.0","81629","4A","woman","","null","W4 is dancing with M2","dance4","sentence","","","",""
"10932.174999965355","","","survey-likert-extra-labels","11","179536","0.0-8.0-2.0","81629","4A","woman","","","W4 is dancing with M2","dance4","rating_volition","{""Q0"":1}","[0]","W4 wanted to dance with M2","M2 wanted to dance with W4"
"7503.580000018701","","","survey-likert-extra-labels","12","187057","0.0-8.0-3.0-0.0","81629","4A","woman","","","W4 is dancing with M2","dance4","rating_causation","{""Q0"":1}","[0]","W4 asked M2 to dance","M2 asked W4 to dance"
"null","Luke is driving Fred","","html-keyboard-response","13","189090","0.0-9.0-0.0","81629","4A","woman","","null","M1 is driving M3","drive","sentence","","","",""
"20415.690000052564","","","survey-likert-extra-labels","14","209514","0.0-9.0-2.0","81629","4A","woman","","","M1 is driving M3","drive","rating_volition","{""Q0"":2}","[0]","M3 is M1's passenger","M1 is M3's passenger"
"19306.259999983013","","","survey-likert-extra-labels","15","228839","0.0-9.0-3.0-0.0","81629","4A","woman","","","M1 is driving M3","drive","rating_causation","{""Q0"":5}","[0]","M3 is taking M1 somewhere","M1 is taking M3 somewhere"
"null","Dave is talking to Jane","","html-keyboard-response","16","230866","0.0-10.0-0.0","81629","4A","woman","","null","M4 is talking to W2","talk3","sentence","","","",""
"8549.894999945536","","","survey-likert-extra-labels","17","239419","0.0-10.0-2.0","81629","4A","woman","","","M4 is talking to W2","talk3","rating_volition","{""Q0"":1}","[0]","M4 wanted to talk to W2","W2 wanted to talk to M4"
"10151.515000034124","","","survey-likert-extra-labels","18","249589","0.0-10.0-3.0-0.0","81629","4A","woman","","","M4 is talking to W2","talk3","rating_causation","{""Q0"":2}","[0]","M4 started a conversation with W2","W2 started a conversation with M4"
"null","Luke is shouting at Fred","","html-keyboard-response","19","251614","0.0-11.0-0.0","81629","4A","woman","","null","M1 is shouting at M3","shout2","sentence","","","",""
"12512.535000103526","","","survey-likert-extra-labels","20","264131","0.0-11.0-1.0-0.0","81629","4A","woman","","","M1 is shouting at M3","shout2","rating_causation","{""Q0"":3}","[0]","M3 shouted at M1 first","M1 shouted at M3 first"
"10689.725000062026","","","survey-likert-extra-labels","21","274839","0.0-11.0-2.0","81629","4A","woman","","","M1 is shouting at M3","shout2","rating_volition","{""Q0"":5}","[0]","M3 wanted to shout at M1","M1 wanted to shout at M3"
"null","Fred is hiring Ruth","","html-keyboard-response","22","276864","0.0-12.0-0.0","81629","4A","woman","","null","M3 is hiring W1","hire","sentence","","","",""
"13065.609999932349","","","survey-likert-extra-labels","23","289933","0.0-12.0-2.0","81629","4A","woman","","","M3 is hiring W1","hire","rating_volition","{""Q0"":0}","[0]","M3 is employing W1","W1 is employing M3"
"7511.415000073612","","","survey-likert-extra-labels","24","297467","0.0-12.0-3.0-0.0","81629","4A","woman","","","M3 is hiring W1","hire","rating_causation","{""Q0"":6}","[0]","M3 will work for W1","W1 will work for M3"
"null","Mike is arguing with Beth","","html-keyboard-response","25","299494","0.0-13.0-0.0","81629","4A","woman","","null","M2 is arguing with W4","argue4","sentence","","","",""
"14575.285000028089","","","survey-likert-extra-labels","26","314074","0.0-13.0-2.0","81629","4A","woman","","","M2 is arguing with W4","argue4","rating_volition","{""Q0"":4}","[0]","W4 wanted to argue with M2","M2 wanted to argue with W4"
"12819.509999942966","","","survey-likert-extra-labels","27","326912","0.0-13.0-3.0-0.0","81629","4A","woman","","","M2 is arguing with W4","argue4","rating_causation","{""Q0"":5}","[0]","W4 started an argument with M2","M2 started an argument with W4"
"null","Kate is feeding Luke","","html-keyboard-response","28","328936","0.0-14.0-0.0","81629","4A","woman","","null","W3 is feeding M1","feed","sentence","","","",""
"11712.255000020377","","","survey-likert-extra-labels","29","340653","0.0-14.0-2.0","81629","4A","woman","","","W3 is feeding M1","feed","rating_volition","{""Q0"":0}","[0]","W3 is giving M1 food","M1 is giving W3 food"
