"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_gender","url","key_press","sentence_type","verb","test_part","responses","question_order","left_part","right_part"
"1724","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","1725","0.0-0.0","98197","4B","man","","","","","","","","",""
"26953","","","external-html","1","29714","0.0-1.0","98197","4B","man","consent.html","","","","","","","",""
"21817","<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>","0","html-button-response","2","51531","0.0-2.0","98197","4B","man","","","","","","","","",""
"4325","<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>","0","html-button-response","3","56865","0.0-3.0","98197","4B","man","","","","","","","","",""
"null","The police officer is arresting the robber","","html-keyboard-response","4","59879","0.0-4.0","98197","4B","man","","null","","","","","","",""
"41846","<img src='img/Example-trial.jpg' style='height:550px;''></img>","0","html-button-response","5","101725","0.0-5.0","98197","4B","man","","","","","","","","",""
"3932","<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>","0","html-button-response","6","106664","0.0-6.0","98197","4B","man","","","","","","","","",""
"null","Fred is marrying Beth","","html-keyboard-response","7","109677","0.0-7.0-0.0","98197","4B","man","","null","M1 is marrying W3","marry4","sentence","","","",""
"21844","","","survey-likert-extra-labels","8","131523","0.0-7.0-1.0-0.0","98197","4B","man","","","M1 is marrying W3","marry4","rating_causation","{""Q0"":3}","[0]","M1 asked to marry W3","W3 asked to marry M1"
"8431","","","survey-likert-extra-labels","9","139955","0.0-7.0-2.0","98197","4B","man","","","M1 is marrying W3","marry4","rating_volition","{""Q0"":3}","[0]","M1 wanted to marry W3","W3 wanted to marry M1"
"null","Ruth is carrying Jane","","html-keyboard-response","10","141962","0.0-8.0-0.0","98197","4B","man","","null","W2 is carrying W4","carry","sentence","","","",""
"8890","","","survey-likert-extra-labels","11","150854","0.0-8.0-2.0","98197","4B","man","","","W2 is carrying W4","carry","rating_volition","{""Q0"":0}","[0]","W2 is transporting W4","W4 is transporting W2"
"9004","","","survey-likert-extra-labels","12","159858","0.0-8.0-3.0-0.0","98197","4B","man","","","W2 is carrying W4","carry","rating_causation","{""Q0"":6}","[0]","W2 is being moved by W4","W4 is being moved by W2"
"null","Kate is marrying Dave","","html-keyboard-response","13","161872","0.0-9.0-0.0","98197","4B","man","","null","W1 is marrying M3","marry3","sentence","","","",""
"9610","","","survey-likert-extra-labels","14","171483","0.0-9.0-1.0-0.0","98197","4B","man","","","W1 is marrying M3","marry3","rating_causation","{""Q0"":3}","[0]","W1 asked to marry M3","M3 asked to marry W1"
"7207","","","survey-likert-extra-labels","15","178692","0.0-9.0-2.0","98197","4B","man","","","W1 is marrying M3","marry3","rating_volition","{""Q0"":3}","[0]","W1 wanted to marry M3","M3 wanted to marry W1"
"null","Dave is talking to Fred","","html-keyboard-response","16","180706","0.0-10.0-0.0","98197","4B","man","","null","M3 is talking to M1","talk2","sentence","","","",""
"13601","","","survey-likert-extra-labels","17","194307","0.0-10.0-1.0-0.0","98197","4B","man","","","M3 is talking to M1","talk2","rating_causation","{""Q0"":3}","[0]","M3 started a conversation with M1","M1 started a conversation with M3"
"3152","","","survey-likert-extra-labels","18","197460","0.0-10.0-2.0","98197","4B","man","","","M3 is talking to M1","talk2","rating_volition","{""Q0"":3}","[0]","M3 wanted to talk to M1","M1 wanted to talk to M3"
"null","Ruth is fighting with Jane","","html-keyboard-response","19","199464","0.0-11.0-0.0","98197","4B","man","","null","W2 is fighting with W4","fight1","sentence","","","",""
"8921","","","survey-likert-extra-labels","20","208385","0.0-11.0-1.0-0.0","98197","4B","man","","","W2 is fighting with W4","fight1","rating_causation","{""Q0"":3}","[0]","W4 started the fight with W2","W2 started the fight with W4"
"3502","","","survey-likert-extra-labels","21","211890","0.0-11.0-2.0","98197","4B","man","","","W2 is fighting with W4","fight1","rating_volition","{""Q0"":3}","[0]","W4 wanted to fight W2","W2 wanted to fight W4"
"null","Fred is driving Dave","","html-keyboard-response","22","213900","0.0-12.0-0.0","98197","4B","man","","null","M1 is driving M3","drive","sentence","","","",""
