"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_gender","url","key_press","sentence_type","verb","test_part","responses","question_order","left_part","right_part"
"3334.9400000006426","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","3342","0.0-0.0","55597","4A","man","","","","","","","","",""
"25145.28000000064","","","external-html","1","29529","0.0-1.0","55597","4A","man","consent.html","","","","","","","",""
"5334.319999999934","<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>","0","html-button-response","2","34865","0.0-2.0","55597","4A","man","","","","","","","","",""
"3871.020000000499","<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>","0","html-button-response","3","39741","0.0-3.0","55597","4A","man","","","","","","","","",""
"null","The police officer is arresting the robber","","html-keyboard-response","4","42748","0.0-4.0","55597","4A","man","","null","","","","","","",""
"15937.78999999995","<img src='img/Example-trial.jpg' style='height:550px;''></img>","0","html-button-response","5","58691","0.0-5.0","55597","4A","man","","","","","","","","",""
"2041.2349999987782","<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>","0","html-button-response","6","61737","0.0-6.0","55597","4A","man","","","","","","","","",""
"null","Luke is touching Kate","","html-keyboard-response","7","64741","0.0-7.0-0.0","55597","4A","man","","null","M1 is touching W3","touch3","sentence","","","",""
"15580.04499999879","","","survey-likert-extra-labels","8","80326","0.0-7.0-2.0","55597","4A","man","","","M1 is touching W3","touch3","rating_volition","{""Q0"":1}","[0]","M1 wanted to touch W3","W3 wanted to touch M1"
"10307.82999999974","","","survey-likert-extra-labels","9","90639","0.0-7.0-3.0-0.0","55597","4A","man","","","M1 is touching W3","touch3","rating_causation","{""Q0"":3}","[0]","M1 asked to touch W3","W3 asked to touch M1"
"null","Ruth is marrying Fred","","html-keyboard-response","10","92649","0.0-8.0-0.0","55597","4A","man","","null","W1 is marrying M3","marry3","sentence","","","",""
"5735.625000001164","","","survey-likert-extra-labels","11","98387","0.0-8.0-1.0-0.0","55597","4A","man","","","W1 is marrying M3","marry3","rating_causation","{""Q0"":3}","[0]","W1 asked to marry M3","M3 asked to marry W1"
"12197.369999999864","","","survey-likert-extra-labels","12","110594","0.0-8.0-2.0","55597","4A","man","","","W1 is marrying M3","marry3","rating_volition","{""Q0"":3}","[0]","W1 wanted to marry M3","M3 wanted to marry W1"
"null","Jane is carrying Beth","","html-keyboard-response","13","112604","0.0-9.0-0.0","55597","4A","man","","null","W2 is carrying W4","carry","sentence","","","",""
"9382.610000000568","","","survey-likert-extra-labels","14","121990","0.0-9.0-1.0-0.0","55597","4A","man","","","W2 is carrying W4","carry","rating_causation","{""Q0"":6}","[0]","W2 is being moved by W4","W4 is being moved by W2"
"9783.610000000393","","","survey-likert-extra-labels","15","131781","0.0-9.0-2.0","55597","4A","man","","","W2 is carrying W4","carry","rating_volition","{""Q0"":0}","[0]","W2 is transporting W4","W4 is transporting W2"
"null","Fred is fighting with Ruth","","html-keyboard-response","16","133789","0.0-10.0-0.0","55597","4A","man","","null","M3 is fighting with W1","fight4","sentence","","","",""
"9188.689999999042","","","survey-likert-extra-labels","17","142980","0.0-10.0-1.0-0.0","55597","4A","man","","","M3 is fighting with W1","fight4","rating_causation","{""Q0"":3}","[0]","W1 started the fight with M3","M3 started the fight with W1"
"8087.950000001001","","","survey-likert-extra-labels","18","151078","0.0-10.0-2.0","55597","4A","man","","","M3 is fighting with W1","fight4","rating_volition","{""Q0"":4}","[0]","W1 wanted to fight M3","M3 wanted to fight W1"
"null","Jane is fighting with Beth","","html-keyboard-response","19","153089","0.0-11.0-0.0","55597","4A","man","","null","W2 is fighting with W4","fight1","sentence","","","",""
"8273.240000000427","","","survey-likert-extra-labels","20","161365","0.0-11.0-2.0","55597","4A","man","","","W2 is fighting with W4","fight1","rating_volition","{""Q0"":4}","[0]","W4 wanted to fight W2","W2 wanted to fight W4"
