"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_gender","url","key_press","sentence_type","verb","test_part","responses","question_order","left_part","right_part"
"5987.665000022389","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","5992","0.0-0.0","56629","3A","man","","","","","","","","",""
"48157.14500006288","","","external-html","1","55271","0.0-1.0","56629","3A","man","consent.html","","","","","","","",""
"23284.860000014305","<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>","0","html-button-response","2","78557","0.0-2.0","56629","3A","man","","","","","","","","",""
"4717.829999979585","<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>","0","html-button-response","3","84278","0.0-3.0","56629","3A","man","","","","","","","","",""
"null","The police officer is arresting the robber","","html-keyboard-response","4","87280","0.0-4.0","56629","3A","man","","null","","","","","","",""
"50636.220000102185","<img src='img/Example-trial.jpg' style='height:550px;''></img>","0","html-button-response","5","137917","0.0-5.0","56629","3A","man","","","","","","","","",""
"2957.634999998845","<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>","0","html-button-response","6","141877","0.0-6.0","56629","3A","man","","","","","","","","",""
"null","Dave is touching Mike","","html-keyboard-response","7","144881","0.0-7.0-0.0","56629","3A","man","","null","M4 is touching M2","touch2","sentence","","","",""
"28282.60500007309","","","survey-likert-extra-labels","8","173166","0.0-7.0-2.0","56629","3A","man","","","M4 is touching M2","touch2","rating_volition","{""Q0"":5}","[0]","M2 wanted to touch M4","M4 wanted to touch M2"
"21323.255000053905","","","survey-likert-extra-labels","9","194493","0.0-7.0-3.0-0.0","56629","3A","man","","","M4 is touching M2","touch2","rating_causation","{""Q0"":5}","[0]","M2 asked to touch M4","M4 asked to touch M2"
"null","Fred is hiring Ruth","","html-keyboard-response","10","196498","0.0-8.0-0.0","56629","3A","man","","null","M3 is hiring W1","hire","sentence","","","",""
"6946.639999980107","","","survey-likert-extra-labels","11","203446","0.0-8.0-1.0-0.0","56629","3A","man","","","M3 is hiring W1","hire","rating_causation","{""Q0"":5}","[0]","M3 will work for W1","W1 will work for M3"
"18069.290000014007","","","survey-likert-extra-labels","12","221518","0.0-8.0-2.0","56629","3A","man","","","M3 is hiring W1","hire","rating_volition","{""Q0"":0}","[0]","M3 is employing W1","W1 is employing M3"
"null","Kate is talking to Ruth","","html-keyboard-response","13","223522","0.0-9.0-0.0","56629","3A","man","","null","W3 is talking to W1","talk1","sentence","","","",""
"7802.129999967292","","","survey-likert-extra-labels","14","231326","0.0-9.0-2.0","56629","3A","man","","","W3 is talking to W1","talk1","rating_volition","{""Q0"":5}","[0]","W1 wanted to talk to W3","W3 wanted to talk to W1"
"12508.499999996275","","","survey-likert-extra-labels","15","243838","0.0-9.0-3.0-0.0","56629","3A","man","","","W3 is talking to W1","talk1","rating_causation","{""Q0"":3}","[0]","W1 started a conversation with W3","W3 started a conversation with W1"
"null","Luke is arguing with Fred","","html-keyboard-response","16","245842","0.0-10.0-0.0","56629","3A","man","","null","M1 is arguing with M3","argue2","sentence","","","",""
"21098.14000001643","","","survey-likert-extra-labels","17","266942","0.0-10.0-1.0-0.0","56629","3A","man","","","M1 is arguing with M3","argue2","rating_causation","{""Q0"":3}","[0]","M1 started an argument with M3","M3 started an argument with M1"
"22452.894999994896","","","survey-likert-extra-labels","18","289398","0.0-10.0-2.0","56629","3A","man","","","M1 is arguing with M3","argue2","rating_volition","{""Q0"":3}","[0]","M1 wanted to argue with M3","M3 wanted to argue with M1"
"null","Mike is kissing Beth","","html-keyboard-response","19","291402","0.0-11.0-0.0","56629","3A","man","","null","M2 is kissing W4","kiss3","sentence","","","",""
"18146.394999930635","","","survey-likert-extra-labels","20","309550","0.0-11.0-1.0-0.0","56629","3A","man","","","M2 is kissing W4","kiss3","rating_causation","{""Q0"":2}","[0]","M2 asked to kiss W4","W4 asked to kiss M2"
"6204.314999980852","","","survey-likert-extra-labels","21","315758","0.0-11.0-2.0","56629","3A","man","","","M2 is kissing W4","kiss3","rating_volition","{""Q0"":3}","[0]","M2 wanted to kiss W4","W4 wanted to kiss M2"
"null","Kate is fighting with Luke","","html-keyboard-response","22","317761","0.0-12.0-0.0","56629","3A","man","","null","W3 is fighting with M1","fight3","sentence","","","",""
"17386.51499990374","","","survey-likert-extra-labels","23","335150","0.0-12.0-2.0","56629","3A","man","","","W3 is fighting with M1","fight3","rating_volition","{""Q0"":3}","[0]","W3 wanted to fight M1","M1 wanted to fight W3"
"7044.549999991432","","","survey-likert-extra-labels","24","342198","0.0-12.0-3.0-0.0","56629","3A","man","","","W3 is fighting with M1","fight3","rating_causation","{""Q0"":3}","[0]","W3 started the fight with M1","M1 started the fight with W3"
"null","Dave is talking to Jane","","html-keyboard-response","25","344201","0.0-13.0-0.0","56629","3A","man","","null","M4 is talking to W2","talk3","sentence","","","",""
"5618.8149999361485","","","survey-likert-extra-labels","26","349821","0.0-13.0-1.0-0.0","56629","3A","man","","","M4 is talking to W2","talk3","rating_causation","{""Q0"":3}","[0]","W2 started a conversation with M4","M4 started a conversation with W2"
"3677.015000022948","","","survey-likert-extra-labels","27","353501","0.0-13.0-2.0","56629","3A","man","","","M4 is talking to W2","talk3","rating_volition","{""Q0"":3}","[0]","W2 wanted to talk to M4","M4 wanted to talk to W2"
"null","Jane is arguing with Dave","","html-keyboard-response","28","355504","0.0-14.0-0.0","56629","3A","man","","null","W2 is arguing with M4","argue3","sentence","","","",""
