"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_gender","url","key_press","sentence_type","verb","test_part","responses","question_order","left_part","right_part"
"17759.824999957345","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","17765","0.0-0.0","16838","4B","woman","","","","","","","","",""
"25360.575000056997","","","external-html","1","44305","0.0-1.0","16838","4B","woman","consent.html","","","","","","","",""
"26006.859999964945","<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>","0","html-button-response","2","70314","0.0-2.0","16838","4B","woman","","","","","","","","",""
"1906.3149999128655","<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>","0","html-button-response","3","73224","0.0-3.0","16838","4B","woman","","","","","","","","",""
"null","The police officer is arresting the robber","","html-keyboard-response","4","76229","0.0-4.0","16838","4B","woman","","null","","","","","","",""
"43964.91499990225","<img src='img/Example-trial.jpg' style='height:550px;''></img>","0","html-button-response","5","120197","0.0-5.0","16838","4B","woman","","","","","","","","",""
"2714.0549999894574","<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>","0","html-button-response","6","123914","0.0-6.0","16838","4B","woman","","","","","","","","",""
"null","Beth is talking to Kate","","html-keyboard-response","7","126921","0.0-7.0-0.0","16838","4B","woman","","null","W3 is talking to W1","talk1","sentence","","","",""
"23737.9550000187","","","survey-likert-extra-labels","8","150663","0.0-7.0-2.0","16838","4B","woman","","","W3 is talking to W1","talk1","rating_volition","{""Q0"":0}","[0]","W3 wanted to talk to W1","W1 wanted to talk to W3"
"20213.31000002101","","","survey-likert-extra-labels","9","170888","0.0-7.0-3.0-0.0","16838","4B","woman","","","W3 is talking to W1","talk1","rating_causation","{""Q0"":1}","[0]","W3 started a conversation with W1","W1 started a conversation with W3"
"null","Mike is touching Luke","","html-keyboard-response","10","172899","0.0-8.0-0.0","16838","4B","woman","","null","M4 is touching M2","touch2","sentence","","","",""
"24542.20999998506","","","survey-likert-extra-labels","11","197445","0.0-8.0-1.0-0.0","16838","4B","woman","","","M4 is touching M2","touch2","rating_causation","{""Q0"":0}","[0]","M4 asked to touch M2","M2 asked to touch M4"
"10162.260000011884","","","survey-likert-extra-labels","12","207618","0.0-8.0-2.0","16838","4B","woman","","","M4 is touching M2","touch2","rating_volition","{""Q0"":0}","[0]","M4 wanted to touch M2","M2 wanted to touch M4"
"null","Luke is posing for Mike","","html-keyboard-response","13","209628","0.0-9.0-0.0","16838","4B","woman","","null","M2 is posing for M4","pose","sentence","","","",""
"15373.335000011139","","","survey-likert-extra-labels","14","225005","0.0-9.0-1.0-0.0","16838","4B","woman","","","M2 is posing for M4","pose","rating_causation","{""Q0"":6}","[0]","M2 is photographing M4","M4 is photographing M2"
"9473.800000036135","","","survey-likert-extra-labels","15","234488","0.0-9.0-2.0","16838","4B","woman","","","M2 is posing for M4","pose","rating_volition","{""Q0"":0}","[0]","M2 is modelling for M4","M4 is modelling for M2"
"null","Kate is flirting with Dave","","html-keyboard-response","16","236497","0.0-10.0-0.0","16838","4B","woman","","null","W1 is flirting with M3","flirt4","sentence","","","",""
"22882.1450000396","","","survey-likert-extra-labels","17","259382","0.0-10.0-1.0-0.0","16838","4B","woman","","","W1 is flirting with M3","flirt4","rating_causation","{""Q0"":3}","[0]","W1 started flirting with M3 first","M3 started flirting with W1 first"
"6497.135000070557","","","survey-likert-extra-labels","18","265892","0.0-10.0-2.0","16838","4B","woman","","","W1 is flirting with M3","flirt4","rating_volition","{""Q0"":0}","[0]","W1 wanted to flirt with M3","M3 wanted to flirt with W1"
"null","Ruth is shouting at Mike","","html-keyboard-response","19","267903","0.0-11.0-0.0","16838","4B","woman","","null","W2 is shouting at M4","shout4","sentence","","","",""
"20490.98000000231","","","survey-likert-extra-labels","20","288396","0.0-11.0-1.0-0.0","16838","4B","woman","","","W2 is shouting at M4","shout4","rating_causation","{""Q0"":4}","[0]","M4 shouted at W2 first","W2 shouted at M4 first"
"10467.84000005573","","","survey-likert-extra-labels","21","298873","0.0-11.0-2.0","16838","4B","woman","","","W2 is shouting at M4","shout4","rating_volition","{""Q0"":3}","[0]","M4 wanted to shout at W2","W2 wanted to shout at M4"
"null","Ruth is playing with Jane","","html-keyboard-response","22","300885","0.0-12.0-0.0","16838","4B","woman","","null","W2 is playing with W4","play1","sentence","","","",""
"5715.985000017099","","","survey-likert-extra-labels","23","306604","0.0-12.0-2.0","16838","4B","woman","","","W2 is playing with W4","play1","rating_volition","{""Q0"":6}","[0]","W4 wanted to play with W2","W2 wanted to play with W4"
"7652.409999980591","","","survey-likert-extra-labels","24","314267","0.0-12.0-3.0-0.0","16838","4B","woman","","","W2 is playing with W4","play1","rating_causation","{""Q0"":3}","[0]","W4 asked to play with W2","W2 asked to play with W4"
