"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_gender","url","key_press","sentence_type","verb","test_part","responses","question_order","left_part","right_part"
"2735.499999980675","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","2751","0.0-0.0","49578","4A","man","","","","","","","","",""
"36162.19999999157","","","external-html","1","40059","0.0-1.0","49578","4A","man","consent.html","","","","","","","",""
"12159.700000018347","<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>","0","html-button-response","2","52233","0.0-2.0","49578","4A","man","","","","","","","","",""
"3451.7999999807216","<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>","0","html-button-response","3","56702","0.0-3.0","49578","4A","man","","","","","","","","",""
"null","The police officer is arresting the robber","","html-keyboard-response","4","59734","0.0-4.0","49578","4A","man","","null","","","","","","",""
"12749.89999999525","<img src='img/Example-trial.jpg' style='height:550px;''></img>","0","html-button-response","5","72501","0.0-5.0","49578","4A","man","","","","","","","","",""
"3913.0000000004657","<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>","0","html-button-response","6","77432","0.0-6.0","49578","4A","man","","","","","","","","",""
"null","Fred is fighting with Ruth","","html-keyboard-response","7","80471","0.0-7.0-0.0","49578","4A","man","","null","M3 is fighting with W1","fight4","sentence","","","",""
"13751.300000003539","","","survey-likert-extra-labels","8","94248","0.0-7.0-2.0","49578","4A","man","","","M3 is fighting with W1","fight4","rating_volition","{""Q0"":6}","[0]","W1 wanted to fight M3","M3 wanted to fight W1"
"12091.400000004796","","","survey-likert-extra-labels","9","106363","0.0-7.0-3.0-0.0","49578","4A","man","","","M3 is fighting with W1","fight4","rating_causation","{""Q0"":6}","[0]","W1 started the fight with M3","M3 started the fight with W1"
"null","Fred is playing with Ruth","","html-keyboard-response","10","108376","0.0-8.0-0.0","49578","4A","man","","null","M3 is playing with W1","play3","sentence","","","",""
"4569.7000000218395","","","survey-likert-extra-labels","11","112965","0.0-8.0-2.0","49578","4A","man","","","M3 is playing with W1","play3","rating_volition","{""Q0"":6}","[0]","W1 wanted to play with M3","M3 wanted to play with W1"
