"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_gender","url","key_press","sentence_type","verb","test_part","responses","question_order","left_part","right_part"
"845.0949999996737","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","848","0.0-0.0","4000","3B","man","","","","","","","","",""
"5393.469999999979","","","external-html","1","7304","0.0-1.0","4000","3B","man","consent.html","","","","","","","",""
"2408.559999999852","<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>","0","html-button-response","2","9715","0.0-2.0","4000","3B","man","","","","","","","","",""
"1184.255000000121","<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>","0","html-button-response","3","11902","0.0-3.0","4000","3B","man","","","","","","","","",""
"null","The police officer is arresting the robber","","html-keyboard-response","4","14916","0.0-4.0","4000","3B","man","","null","","","","","","",""
"7741.224999999758","<img src='img/Example-trial.jpg' style='height:550px;''></img>","0","html-button-response","5","22659","0.0-5.0","4000","3B","man","","","","","","","","",""
"2811.9849999993676","<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>","0","html-button-response","6","26475","0.0-6.0","4000","3B","man","","","","","","","","",""
"null","Kate is kissing Beth","","html-keyboard-response","7","29496","0.0-7.0-0.0","4000","3B","man","","null","W1 is kissing W3","kiss1","sentence","","","",""
"22642.33999999942","","","survey-likert-extra-labels","8","52143","0.0-7.0-2.0","4000","3B","man","","","W1 is kissing W3","kiss1","rating_volition","{""Q0"":1}","[0]","W1 wanted to kiss W3","W3 wanted to kiss W1"
"4218.634999999267","","","survey-likert-extra-labels","9","56365","0.0-7.0-3.0-0.0","4000","3B","man","","","W1 is kissing W3","kiss1","rating_causation","{""Q0"":0}","[0]","W1 asked to kiss W3","W3 asked to kiss W1"
"null","Luke is arguing with Jane","","html-keyboard-response","10","58368","0.0-8.0-0.0","4000","3B","man","","null","M2 is arguing with W4","argue4","sentence","","","",""
"14710.085000000618","","","survey-likert-extra-labels","11","73079","0.0-8.0-1.0-0.0","4000","3B","man","","","M2 is arguing with W4","argue4","rating_causation","{""Q0"":3}","[0]","M2 started an argument with W4","W4 started an argument with M2"
"7445.095000000045","","","survey-likert-extra-labels","12","80527","0.0-8.0-2.0","4000","3B","man","","","M2 is arguing with W4","argue4","rating_volition","{""Q0"":2}","[0]","M2 wanted to argue with W4","W4 wanted to argue with M2"
"null","Ruth is carrying Jane","","html-keyboard-response","13","82528","0.0-9.0-0.0","4000","3B","man","","null","W2 is carrying W4","carry","sentence","","","",""
"601125.8850000004","","","survey-likert-extra-labels","14","683655","0.0-9.0-1.0-0.0","4000","3B","man","","","W2 is carrying W4","carry","rating_causation","{""Q0"":0}","[0]","W2 is being moved by W4","W4 is being moved by W2"
"13781.575000000885","","","survey-likert-extra-labels","15","697439","0.0-9.0-2.0","4000","3B","man","","","W2 is carrying W4","carry","rating_volition","{""Q0"":0}","[0]","W2 is transporting W4","W4 is transporting W2"
"null","Kate is touching Dave","","html-keyboard-response","16","699442","0.0-10.0-0.0","4000","3B","man","","null","W1 is touching M3","touch4","sentence","","","",""
"7970.419999999693","","","survey-likert-extra-labels","17","707415","0.0-10.0-1.0-0.0","4000","3B","man","","","W1 is touching M3","touch4","rating_causation","{""Q0"":3}","[0]","M3 asked to touch W1","W1 asked to touch M3"
"3470.2350000006845","","","survey-likert-extra-labels","18","710887","0.0-10.0-2.0","4000","3B","man","","","W1 is touching M3","touch4","rating_volition","{""Q0"":3}","[0]","M3 wanted to touch W1","W1 wanted to touch M3"
"null","Fred is driving Dave","","html-keyboard-response","19","712890","0.0-11.0-0.0","4000","3B","man","","null","M1 is driving M3","drive","sentence","","","",""
"13251.780000000494","","","survey-likert-extra-labels","20","726145","0.0-11.0-1.0-0.0","4000","3B","man","","","M1 is driving M3","drive","rating_causation","{""Q0"":6}","[0]","M3 is taking M1 somewhere","M1 is taking M3 somewhere"
"11057.979999999632","","","survey-likert-extra-labels","21","737208","0.0-11.0-2.0","4000","3B","man","","","M1 is driving M3","drive","rating_volition","{""Q0"":0}","[0]","M3 is M1's passenger","M1 is M3's passenger"
"null","Beth is dancing with Kate","","html-keyboard-response","22","740209","0.0-12.0-0.0","4000","3B","man","","null","W3 is dancing with W1","dance1","sentence","","","",""
"66016.70500000007","","","survey-likert-extra-labels","23","806228","0.0-12.0-1.0-0.0","4000","3B","man","","","W3 is dancing with W1","dance1","rating_causation","{""Q0"":3}","[0]","W1 asked W3 to dance","W3 asked W1 to dance"
"2510.395000001183","","","survey-likert-extra-labels","24","808741","0.0-12.0-2.0","4000","3B","man","","","W3 is dancing with W1","dance1","rating_volition","{""Q0"":3}","[0]","W1 wanted to dance with W3","W3 wanted to dance with W1"
"null","Kate is chasing Beth","","html-keyboard-response","25","810743","0.0-13.0-0.0","4000","3B","man","","null","W1 is chasing W3","chase","sentence","","","",""
"9386.144999998505","","","survey-likert-extra-labels","26","820130","0.0-13.0-1.0-0.0","4000","3B","man","","","W1 is chasing W3","chase","rating_causation","{""Q0"":6}","[0]","W1 is running away from W3","W3 is running away from W1"
"6069.859999999637","","","survey-likert-extra-labels","27","826202","0.0-13.0-2.0","4000","3B","man","","","W1 is chasing W3","chase","rating_volition","{""Q0"":0}","[0]","W1 is behind W3","W3 is behind W1"
"null","Kate is flirting with Dave","","html-keyboard-response","28","828205","0.0-14.0-0.0","4000","3B","man","","null","W1 is flirting with M3","flirt4","sentence","","","",""
"3106.514999999432","","","survey-likert-extra-labels","29","831314","0.0-14.0-1.0-0.0","4000","3B","man","","","W1 is flirting with M3","flirt4","rating_causation","{""Q0"":3}","[0]","M3 started flirting with W1 first","W1 started flirting with M3 first"
"2631.535000000382","","","survey-likert-extra-labels","30","833947","0.0-14.0-2.0","4000","3B","man","","","W1 is flirting with M3","flirt4","rating_volition","{""Q0"":3}","[0]","M3 wanted to flirt with W1","W1 wanted to flirt with M3"
"null","Jane is shouting at Luke","","html-keyboard-response","31","836209","0.0-15.0-0.0","4000","3B","man","","null","W4 is shouting at M2","shout3","sentence","","","",""
"64504.31000000029","","","survey-likert-extra-labels","32","900718","0.0-15.0-1.0-0.0","4000","3B","man","","","W4 is shouting at M2","shout3","rating_causation","{""Q0"":3}","[0]","M2 shouted at W4 first","W4 shouted at M2 first"
"2124.7800000001444","","","survey-likert-extra-labels","33","902846","0.0-15.0-2.0","4000","3B","man","","","W4 is shouting at M2","shout3","rating_volition","{""Q0"":3}","[0]","M2 wanted to shout at W4","W4 wanted to shout at M2"
"null","Fred is playing with Beth","","html-keyboard-response","34","904848","0.0-16.0-0.0","4000","3B","man","","null","M1 is playing with W3","play4","sentence","","","",""
"3024.409999999916","","","survey-likert-extra-labels","35","907876","0.0-16.0-1.0-0.0","4000","3B","man","","","M1 is playing with W3","play4","rating_causation","{""Q0"":3}","[0]","W3 asked to play with M1","M1 asked to play with W3"
"1831.7549999991897","","","survey-likert-extra-labels","36","909710","0.0-16.0-2.0","4000","3B","man","","","M1 is playing with W3","play4","rating_volition","{""Q0"":3}","[0]","W3 wanted to play with M1","M1 wanted to play with W3"
"null","Jane is talking to Luke","","html-keyboard-response","37","911712","0.0-17.0-0.0","4000","3B","man","","null","W4 is talking to M2","talk4","sentence","","","",""
"7460.889999998501","","","survey-likert-extra-labels","38","919174","0.0-17.0-1.0-0.0","4000","3B","man","","","W4 is talking to M2","talk4","rating_causation","{""Q0"":3}","[0]","M2 started a conversation with W4","W4 started a conversation with M2"
"968.5449999998091","","","survey-likert-extra-labels","39","920146","0.0-17.0-2.0","4000","3B","man","","","W4 is talking to M2","talk4","rating_volition","{""Q0"":3}","[0]","M2 wanted to talk to W4","W4 wanted to talk to M2"
"null","Ruth is marrying Jane","","html-keyboard-response","40","922148","0.0-18.0-0.0","4000","3B","man","","null","W2 is marrying W4","marry1","sentence","","","",""
"3931.1349999989616","","","survey-likert-extra-labels","41","926082","0.0-18.0-1.0-0.0","4000","3B","man","","","W2 is marrying W4","marry1","rating_causation","{""Q0"":3}","[0]","W2 asked to marry W4","W4 asked to marry W2"
"2981.460000000894","","","survey-likert-extra-labels","42","929066","0.0-18.0-2.0","4000","3B","man","","","W2 is marrying W4","marry1","rating_volition","{""Q0"":3}","[0]","W2 wanted to marry W4","W4 wanted to marry W2"
"null","Ruth is fighting with Jane","","html-keyboard-response","43","931069","0.0-19.0-0.0","4000","3B","man","","null","W2 is fighting with W4","fight1","sentence","","","",""
"3951.105000000098","","","survey-likert-extra-labels","44","935022","0.0-19.0-1.0-0.0","4000","3B","man","","","W2 is fighting with W4","fight1","rating_causation","{""Q0"":3}","[0]","W2 started the fight with W4","W4 started the fight with W2"
"2114.6299999982584","","","survey-likert-extra-labels","45","937139","0.0-19.0-2.0","4000","3B","man","","","W2 is fighting with W4","fight1","rating_volition","{""Q0"":3}","[0]","W2 wanted to fight W4","W4 wanted to fight W2"
"null","Jane is playing with Ruth","","html-keyboard-response","46","939140","0.0-20.0-0.0","4000","3B","man","","null","W4 is playing with W2","play1","sentence","","","",""
"52777.14500000002","","","survey-likert-extra-labels","47","991919","0.0-20.0-1.0-0.0","4000","3B","man","","","W4 is playing with W2","play1","rating_causation","{""Q0"":3}","[0]","W2 asked to play with W4","W4 asked to play with W2"
"3253.670000000042","","","survey-likert-extra-labels","48","995175","0.0-20.0-2.0","4000","3B","man","","","W4 is playing with W2","play1","rating_volition","{""Q0"":3}","[0]","W2 wanted to play with W4","W4 wanted to play with W2"
"null","Mike is touching Luke","","html-keyboard-response","49","997177","0.0-21.0-0.0","4000","3B","man","","null","M4 is touching M2","touch2","sentence","","","",""
"2315.17500000156","","","survey-likert-extra-labels","50","999495","0.0-21.0-1.0-0.0","4000","3B","man","","","M4 is touching M2","touch2","rating_causation","{""Q0"":3}","[0]","M2 asked to touch M4","M4 asked to touch M2"
"1284.6399999998976","","","survey-likert-extra-labels","51","1000782","0.0-21.0-2.0","4000","3B","man","","","M4 is touching M2","touch2","rating_volition","{""Q0"":3}","[0]","M2 wanted to touch M4","M4 wanted to touch M2"
"null","Luke is kissing Jane","","html-keyboard-response","52","1002784","0.0-22.0-0.0","4000","3B","man","","null","M2 is kissing W4","kiss3","sentence","","","",""
"3279.8400000011316","","","survey-likert-extra-labels","53","1006067","0.0-22.0-1.0-0.0","4000","3B","man","","","M2 is kissing W4","kiss3","rating_causation","{""Q0"":3}","[0]","M2 asked to kiss W4","W4 asked to kiss M2"
"3501.8699999999953","","","survey-likert-extra-labels","54","1009570","0.0-22.0-2.0","4000","3B","man","","","M2 is kissing W4","kiss3","rating_volition","{""Q0"":3}","[0]","M2 wanted to kiss W4","W4 wanted to kiss M2"
"null","Luke is marrying Mike","","html-keyboard-response","55","1011573","0.0-23.0-0.0","4000","3B","man","","null","M2 is marrying M4","marry2","sentence","","","",""
"252375.42000000027","","","survey-likert-extra-labels","56","1263951","0.0-23.0-2.0","4000","3B","man","","","M2 is marrying M4","marry2","rating_volition","{""Q0"":0}","[0]","M2 wanted to marry M4","M4 wanted to marry M2"
"5145.655000000261","","","survey-likert-extra-labels","57","1269099","0.0-23.0-3.0-0.0","4000","3B","man","","","M2 is marrying M4","marry2","rating_causation","{""Q0"":3}","[0]","M2 asked to marry M4","M4 asked to marry M2"
"null","Dave is fighting with Kate","","html-keyboard-response","58","1271102","0.0-24.0-0.0","4000","3B","man","","null","M3 is fighting with W1","fight4","sentence","","","",""
"2489.819999998901","","","survey-likert-extra-labels","59","1273596","0.0-24.0-2.0","4000","3B","man","","","M3 is fighting with W1","fight4","rating_volition","{""Q0"":3}","[0]","M3 wanted to fight W1","W1 wanted to fight M3"
"2085.3700000005774","","","survey-likert-extra-labels","60","1275683","0.0-24.0-3.0-0.0","4000","3B","man","","","M3 is fighting with W1","fight4","rating_causation","{""Q0"":3}","[0]","M3 started the fight with W1","W1 started the fight with M3"
