"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_gender","url","key_press","sentence_type","verb","test_part","responses","question_order","left_part","right_part"
"1270.105000003241","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","1272","0.0-0.0","13492","3A","woman","","","","","","","","",""
"13253.979999979492","","","external-html","1","15563","0.0-1.0","13492","3A","woman","consent.html","","","","","","","",""
"3731.325000000652","<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>","0","html-button-response","2","19296","0.0-2.0","13492","3A","woman","","","","","","","","",""
"2791.190000018105","<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>","0","html-button-response","3","23090","0.0-3.0","13492","3A","woman","","","","","","","","",""
"null","The police officer is arresting the robber","","html-keyboard-response","4","26099","0.0-4.0","13492","3A","woman","","null","","","","","","",""
"13857.140000036452","<img src='img/Example-trial.jpg' style='height:550px;''></img>","0","html-button-response","5","39957","0.0-5.0","13492","3A","woman","","","","","","","","",""
"5562.94999999227","<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>","0","html-button-response","6","46525","0.0-6.0","13492","3A","woman","","","","","","","","",""
"null","Kate is dancing with Ruth","","html-keyboard-response","7","49533","0.0-7.0-0.0","13492","3A","woman","","null","W3 is dancing with W1","dance1","sentence","","","",""
"15690.45500003267","","","survey-likert-extra-labels","8","65225","0.0-7.0-1.0-0.0","13492","3A","woman","","","W3 is dancing with W1","dance1","rating_causation","{""Q0"":2}","[0]","W1 asked W3 to dance","W3 asked W1 to dance"
"8800.474999996368","","","survey-likert-extra-labels","9","74028","0.0-7.0-2.0","13492","3A","woman","","","W3 is dancing with W1","dance1","rating_volition","{""Q0"":2}","[0]","W1 wanted to dance with W3","W3 wanted to dance with W1"
"null","Kate is feeding Luke","","html-keyboard-response","10","76030","0.0-8.0-0.0","13492","3A","woman","","null","W3 is feeding M1","feed","sentence","","","",""
"7126.415000006091","","","survey-likert-extra-labels","11","83158","0.0-8.0-1.0-0.0","13492","3A","woman","","","W3 is feeding M1","feed","rating_causation","{""Q0"":6}","[0]","W3 is eating M1's food","M1 is eating W3's food"
"4223.305000050459","","","survey-likert-extra-labels","12","87383","0.0-8.0-2.0","13492","3A","woman","","","W3 is feeding M1","feed","rating_volition","{""Q0"":0}","[0]","W3 is giving M1 food","M1 is giving W3 food"
"null","Fred is talking to Luke","","html-keyboard-response","13","89390","0.0-9.0-0.0","13492","3A","woman","","null","M3 is talking to M1","talk2","sentence","","","",""
"7373.544999980368","","","survey-likert-extra-labels","14","96765","0.0-9.0-2.0","13492","3A","woman","","","M3 is talking to M1","talk2","rating_volition","{""Q0"":5}","[0]","M1 wanted to talk to M3","M3 wanted to talk to M1"
"5360.240000009071","","","survey-likert-extra-labels","15","102127","0.0-9.0-3.0-0.0","13492","3A","woman","","","M3 is talking to M1","talk2","rating_causation","{""Q0"":5}","[0]","M1 started a conversation with M3","M3 started a conversation with M1"
"null","Beth is flirting with Jane","","html-keyboard-response","16","104131","0.0-10.0-0.0","13492","3A","woman","","null","W4 is flirting with W2","flirt1","sentence","","","",""
"7284.760000009555","","","survey-likert-extra-labels","17","111417","0.0-10.0-2.0","13492","3A","woman","","","W4 is flirting with W2","flirt1","rating_volition","{""Q0"":5}","[0]","W2 wanted to flirt with W4","W4 wanted to flirt with W2"
"5195.029999944381","","","survey-likert-extra-labels","18","116614","0.0-10.0-3.0-0.0","13492","3A","woman","","","W4 is flirting with W2","flirt1","rating_causation","{""Q0"":5}","[0]","W2 started flirting with W4 first","W4 started flirting with W2 first"
"null","Beth is talking to Mike","","html-keyboard-response","19","118617","0.0-11.0-0.0","13492","3A","woman","","null","W4 is talking to M2","talk4","sentence","","","",""
"3685.674999956973","","","survey-likert-extra-labels","20","122304","0.0-11.0-1.0-0.0","13492","3A","woman","","","W4 is talking to M2","talk4","rating_causation","{""Q0"":5}","[0]","M2 started a conversation with W4","W4 started a conversation with M2"
