"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_gender","url","key_press","sentence_type","verb","test_part","responses","question_order","left_part","right_part"
"1961","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","1967","0.0-0.0","78050","3B","woman","","","","","","","","",""
"19014","","","external-html","1","22031","0.0-1.0","78050","3B","woman","consent.html","","","","","","","",""
"8251.999999999996","<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>","0","html-button-response","2","30287","0.0-2.0","78050","3B","woman","","","","","","","","",""
"2145","<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>","0","html-button-response","3","33436","0.0-3.0","78050","3B","woman","","","","","","","","",""
"null","The police officer is arresting the robber","","html-keyboard-response","4","36444","0.0-4.0","78050","3B","woman","","null","","","","","","",""
"21421","<img src='img/Example-trial.jpg' style='height:550px;''></img>","0","html-button-response","5","57874","0.0-5.0","78050","3B","woman","","","","","","","","",""
"1980.9999999999927","<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>","0","html-button-response","6","60858","0.0-6.0","78050","3B","woman","","","","","","","","",""
"null","Ruth is arguing with Mike","","html-keyboard-response","7","63862","0.0-7.0-0.0","78050","3B","woman","","null","W2 is arguing with M4","argue3","sentence","","","",""
"9496.000000000015","","","survey-likert-extra-labels","8","73363","0.0-7.0-1.0-0.0","78050","3B","woman","","","W2 is arguing with M4","argue3","rating_causation","{""Q0"":3}","[0]","W2 started an argument with M4","M4 started an argument with W2"
"5363.000000000015","","","survey-likert-extra-labels","9","78733","0.0-7.0-2.0","78050","3B","woman","","","W2 is arguing with M4","argue3","rating_volition","{""Q0"":3}","[0]","W2 wanted to argue with M4","M4 wanted to argue with W2"
"null","Kate is kissing Beth","","html-keyboard-response","10","80741","0.0-8.0-0.0","78050","3B","woman","","null","W1 is kissing W3","kiss1","sentence","","","",""
