"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_gender","url","key_press","sentence_type","verb","test_part","responses","question_order","left_part","right_part"
"1437.5","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","1440","0.0-0.0","66571","4A","man","","","","","","","","",""
"4422.8","","","external-html","1","6959","0.0-1.0","66571","4A","man","consent.html","","","","","","","",""
"9932.899999999997","<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>","0","html-button-response","2","16893","0.0-2.0","66571","4A","man","","","","","","","","",""
"3400.5","<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>","0","html-button-response","3","21301","0.0-3.0","66571","4A","man","","","","","","","","",""
"null","The police officer is arresting the robber","","html-keyboard-response","4","24337","0.0-4.0","66571","4A","man","","null","","","","","","",""
"16622.4","<img src='img/Example-trial.jpg' style='height:550px;''></img>","0","html-button-response","5","40961","0.0-5.0","66571","4A","man","","","","","","","","",""
"2980.899999999994","<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>","0","html-button-response","6","44952","0.0-6.0","66571","4A","man","","","","","","","","",""
"null","Luke is arguing with Fred","","html-keyboard-response","7","47952","0.0-7.0-0.0","66571","4A","man","","null","M1 is arguing with M3","argue2","sentence","","","",""
"9881.299999999995","","","survey-likert-extra-labels","8","57836","0.0-7.0-1.0-0.0","66571","4A","man","","","M1 is arguing with M3","argue2","rating_causation","{""Q0"":3}","[0]","M3 started an argument with M1","M1 started an argument with M3"
"11173","","","survey-likert-extra-labels","9","69011","0.0-7.0-2.0","66571","4A","man","","","M1 is arguing with M3","argue2","rating_volition","{""Q0"":3}","[0]","M3 wanted to argue with M1","M1 wanted to argue with M3"
"null","Beth is kissing Mike","","html-keyboard-response","10","71025","0.0-8.0-0.0","66571","4A","man","","null","W4 is kissing M2","kiss3","sentence","","","",""
"7620.400000000009","","","survey-likert-extra-labels","11","78649","0.0-8.0-2.0","66571","4A","man","","","W4 is kissing M2","kiss3","rating_volition","{""Q0"":2}","[0]","W4 wanted to kiss M2","M2 wanted to kiss W4"
"6318.100000000006","","","survey-likert-extra-labels","12","84969","0.0-8.0-3.0-0.0","66571","4A","man","","","W4 is kissing M2","kiss3","rating_causation","{""Q0"":2}","[0]","W4 asked to kiss M2","M2 asked to kiss W4"
