"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_gender","url","key_press","sentence_type","verb","test_part","responses","question_order","left_part","right_part"
"2529","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","2532","0.0-0.0","29656","3A","woman","","","","","","","","",""
"14397","","","external-html","1","17988","0.0-1.0","29656","3A","woman","consent.html","","","","","","","",""
"1577.9999999999964","<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>","0","html-button-response","2","19570","0.0-2.0","29656","3A","woman","","","","","","","","",""
"7446","<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>","0","html-button-response","3","28021","0.0-3.0","29656","3A","woman","","","","","","","","",""
"null","The police officer is arresting the robber","","html-keyboard-response","4","31027","0.0-4.0","29656","3A","woman","","null","","","","","","",""
"3275.9999999999964","<img src='img/Example-trial.jpg' style='height:550px;''></img>","0","html-button-response","5","34306","0.0-5.0","29656","3A","woman","","","","","","","","",""
"3428","<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>","0","html-button-response","6","38737","0.0-6.0","29656","3A","woman","","","","","","","","",""
"null","Fred is talking to Luke","","html-keyboard-response","7","41744","0.0-7.0-0.0","29656","3A","woman","","null","M3 is talking to M1","talk2","sentence","","","",""
"9541","","","survey-likert-extra-labels","8","51293","0.0-7.0-1.0-0.0","29656","3A","woman","","","M3 is talking to M1","talk2","rating_causation","{""Q0"":5}","[0]","M1 started a conversation with M3","M3 started a conversation with M1"
"18664","","","survey-likert-extra-labels","9","69959","0.0-7.0-2.0","29656","3A","woman","","","M3 is talking to M1","talk2","rating_volition","{""Q0"":6}","[0]","M1 wanted to talk to M3","M3 wanted to talk to M1"
"null","Beth is dancing with Mike","","html-keyboard-response","10","71965","0.0-8.0-0.0","29656","3A","woman","","null","W4 is dancing with M2","dance4","sentence","","","",""
"10807","","","survey-likert-extra-labels","11","82779","0.0-8.0-1.0-0.0","29656","3A","woman","","","W4 is dancing with M2","dance4","rating_causation","{""Q0"":4}","[0]","M2 asked W4 to dance","W4 asked M2 to dance"
"22069","","","survey-likert-extra-labels","12","104854","0.0-8.0-2.0","29656","3A","woman","","","W4 is dancing with M2","dance4","rating_volition","{""Q0"":6}","[0]","M2 wanted to dance with W4","W4 wanted to dance with M2"
"null","Dave is talking to Jane","","html-keyboard-response","13","106859","0.0-9.0-0.0","29656","3A","woman","","null","M4 is talking to W2","talk3","sentence","","","",""
"12863","","","survey-likert-extra-labels","14","119729","0.0-9.0-2.0","29656","3A","woman","","","M4 is talking to W2","talk3","rating_volition","{""Q0"":6}","[0]","W2 wanted to talk to M4","M4 wanted to talk to W2"
"3385","","","survey-likert-extra-labels","15","123120","0.0-9.0-3.0-0.0","29656","3A","woman","","","M4 is talking to W2","talk3","rating_causation","{""Q0"":5}","[0]","W2 started a conversation with M4","M4 started a conversation with W2"
"null","Jane is teaching Dave","","html-keyboard-response","16","125125","0.0-10.0-0.0","29656","3A","woman","","null","W2 is teaching M4","teach","sentence","","","",""
"3350.9999999999854","","","survey-likert-extra-labels","17","128483","0.0-10.0-1.0-0.0","29656","3A","woman","","","W2 is teaching M4","teach","rating_causation","{""Q0"":6}","[0]","W2 is learning from M4","M4 is learning from W2"
