"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_gender","url","key_press","sentence_type","verb","test_part","responses","question_order","left_part","right_part"
"21453.794999979436","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","21459","0.0-0.0","34833","2B","man","","","","","","","","",""
"14176.36499996297","","","external-html","1","36760","0.0-1.0","34833","2B","man","consent.html","","","","","","","",""
"18860.8050000621","<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>","0","html-button-response","2","55623","0.0-2.0","34833","2B","man","","","","","","","","",""
"3186.364999972284","<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>","0","html-button-response","3","59815","0.0-3.0","34833","2B","man","","","","","","","","",""
"null","The police officer is arresting the robber","","html-keyboard-response","4","62831","0.0-4.0","34833","2B","man","","null","","","","","","",""
"38893.85999995284","<img src='img/Example-trial.jpg' style='height:550px;''></img>","0","html-button-response","5","101727","0.0-5.0","34833","2B","man","","","","","","","","",""
"5828.850000048988","<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>","0","html-button-response","6","108560","0.0-6.0","34833","2B","man","","","","","","","","",""
"null","Kate is chasing Beth","","html-keyboard-response","7","111594","0.0-7.0-0.0","34833","2B","man","","null","W1 is chasing W3","chase","sentence","","","",""
"27664.385000010952","","","survey-likert-extra-labels","8","139337","0.0-7.0-1.0-0.0","34833","2B","man","","","W1 is chasing W3","chase","rating_causation","{""Q0"":5}","[0]","W1 is running away from W3","W3 is running away from W1"
"19215.88499995414","","","survey-likert-extra-labels","9","158557","0.0-7.0-2.0","34833","2B","man","","","W1 is chasing W3","chase","rating_volition","{""Q0"":0}","[0]","W1 is behind W3","W3 is behind W1"
"null","Mike is fighting with Luke","","html-keyboard-response","10","160590","0.0-8.0-0.0","34833","2B","man","","null","M4 is fighting with M2","fight2","sentence","","","",""
"104198.15499999095","","","survey-likert-extra-labels","11","264792","0.0-8.0-2.0","34833","2B","man","","","M4 is fighting with M2","fight2","rating_volition","{""Q0"":2}","[0]","M4 wanted to fight M2","M2 wanted to fight M4"
"8586.42500010319","","","survey-likert-extra-labels","12","273383","0.0-8.0-3.0-0.0","34833","2B","man","","","M4 is fighting with M2","fight2","rating_causation","{""Q0"":1}","[0]","M4 started the fight with M2","M2 started the fight with M4"
"null","Beth is touching Fred","","html-keyboard-response","13","275387","0.0-9.0-0.0","34833","2B","man","","null","W3 is touching M1","touch3","sentence","","","",""
"7705.895000020973","","","survey-likert-extra-labels","14","283095","0.0-9.0-2.0","34833","2B","man","","","W3 is touching M1","touch3","rating_volition","{""Q0"":5}","[0]","M1 wanted to touch W3","W3 wanted to touch M1"
"13098.634999943897","","","survey-likert-extra-labels","15","296198","0.0-9.0-3.0-0.0","34833","2B","man","","","W3 is touching M1","touch3","rating_causation","{""Q0"":4}","[0]","M1 asked to touch W3","W3 asked to touch M1"
"null","Ruth is touching Jane","","html-keyboard-response","16","298214","0.0-10.0-0.0","34833","2B","man","","null","W2 is touching W4","touch1","sentence","","","",""
"16230.830000014976","","","survey-likert-extra-labels","17","314447","0.0-10.0-1.0-0.0","34833","2B","man","","","W2 is touching W4","touch1","rating_causation","{""Q0"":3}","[0]","W4 asked to touch W2","W2 asked to touch W4"
"8478.334999992512","","","survey-likert-extra-labels","18","322929","0.0-10.0-2.0","34833","2B","man","","","W2 is touching W4","touch1","rating_volition","{""Q0"":5}","[0]","W4 wanted to touch W2","W2 wanted to touch W4"
"null","Fred is kissing Dave","","html-keyboard-response","19","324936","0.0-11.0-0.0","34833","2B","man","","null","M1 is kissing M3","kiss2","sentence","","","",""
"5420.410000020638","","","survey-likert-extra-labels","20","330359","0.0-11.0-1.0-0.0","34833","2B","man","","","M1 is kissing M3","kiss2","rating_causation","{""Q0"":4}","[0]","M3 asked to kiss M1","M1 asked to kiss M3"
"7868.215000024065","","","survey-likert-extra-labels","21","338231","0.0-11.0-2.0","34833","2B","man","","","M1 is kissing M3","kiss2","rating_volition","{""Q0"":5}","[0]","M3 wanted to kiss M1","M1 wanted to kiss M3"
"null","Beth is feeding Fred","","html-keyboard-response","22","340246","0.0-12.0-0.0","34833","2B","man","","null","W3 is feeding M1","feed","sentence","","","",""
"13037.705000024289","","","survey-likert-extra-labels","23","353286","0.0-12.0-2.0","34833","2B","man","","","W3 is feeding M1","feed","rating_volition","{""Q0"":0}","[0]","W3 is giving M1 food","M1 is giving W3 food"
"27411.27499996219","","","survey-likert-extra-labels","24","380701","0.0-12.0-3.0-0.0","34833","2B","man","","","W3 is feeding M1","feed","rating_causation","{""Q0"":4}","[0]","W3 is eating M1's food","M1 is eating W3's food"
"null","Ruth is kissing Mike","","html-keyboard-response","25","382709","0.0-13.0-0.0","34833","2B","man","","null","W2 is kissing M4","kiss4","sentence","","","",""
"9894.660000107251","","","survey-likert-extra-labels","26","392606","0.0-13.0-1.0-0.0","34833","2B","man","","","W2 is kissing M4","kiss4","rating_causation","{""Q0"":4}","[0]","M4 asked to kiss W2","W2 asked to kiss M4"
"54763.0750000244","","","survey-likert-extra-labels","27","447374","0.0-13.0-2.0","34833","2B","man","","","W2 is kissing M4","kiss4","rating_volition","{""Q0"":5}","[0]","M4 wanted to kiss W2","W2 wanted to kiss M4"
"null","Jane is playing with Ruth","","html-keyboard-response","28","449381","0.0-14.0-0.0","34833","2B","man","","null","W4 is playing with W2","play1","sentence","","","",""
"19181.969999917783","","","survey-likert-extra-labels","29","468566","0.0-14.0-2.0","34833","2B","man","","","W4 is playing with W2","play1","rating_volition","{""Q0"":2}","[0]","W4 wanted to play with W2","W2 wanted to play with W4"
"5204.7099999617785","","","survey-likert-extra-labels","30","473774","0.0-14.0-3.0-0.0","34833","2B","man","","","W4 is playing with W2","play1","rating_causation","{""Q0"":1}","[0]","W4 asked to play with W2","W2 asked to play with W4"
"null","Ruth is flirting with Jane","","html-keyboard-response","31","475790","0.0-15.0-0.0","34833","2B","man","","null","W2 is flirting with W4","flirt1","sentence","","","",""
"9261.339999968186","","","survey-likert-extra-labels","32","485054","0.0-15.0-1.0-0.0","34833","2B","man","","","W2 is flirting with W4","flirt1","rating_causation","{""Q0"":5}","[0]","W4 started flirting with W2 first","W2 started flirting with W4 first"
"7939.149999991059","","","survey-likert-extra-labels","33","492997","0.0-15.0-2.0","34833","2B","man","","","W2 is flirting with W4","flirt1","rating_volition","{""Q0"":5}","[0]","W4 wanted to flirt with W2","W2 wanted to flirt with W4"
"null","Ruth is carrying Jane","","html-keyboard-response","34","495015","0.0-16.0-0.0","34833","2B","man","","null","W2 is carrying W4","carry","sentence","","","",""
"7243.090000003576","","","survey-likert-extra-labels","35","502261","0.0-16.0-1.0-0.0","34833","2B","man","","","W2 is carrying W4","carry","rating_causation","{""Q0"":1}","[0]","W2 is being moved by W4","W4 is being moved by W2"
"9803.674999973737","","","survey-likert-extra-labels","36","512069","0.0-16.0-2.0","34833","2B","man","","","W2 is carrying W4","carry","rating_volition","{""Q0"":0}","[0]","W2 is transporting W4","W4 is transporting W2"
"null","Ruth is marrying Jane","","html-keyboard-response","37","514073","0.0-17.0-0.0","34833","2B","man","","null","W2 is marrying W4","marry1","sentence","","","",""
"9057.090000016615","","","survey-likert-extra-labels","38","523132","0.0-17.0-2.0","34833","2B","man","","","W2 is marrying W4","marry1","rating_volition","{""Q0"":4}","[0]","W4 wanted to marry W2","W2 wanted to marry W4"
