rt,stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,subject,list,ppt_race,ppt_gender,url,first_guess,correct,key_press,responses,image_type,phrase_type,test_part
3660,Welcome to the experiment. Press Continue to begin.,0,html-button-response,0,3661,0.0-0.0,19715,List2B,black,woman,,,,,,,,
7787,,,external-html,1,17573,0.0-1.0,19715,List2B,black,woman,consent.html,,,,,,,
11207,"<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><br><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><br><p>The experiment will start after you have completed this memory test.</p><br><p>Ready?</p>",0,html-button-response,2,28782,0.0-2.0,19715,List2B,black,woman,,,,,,,,
46599,"<img src='img/portrait_matrix_list2.JPG' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,3,76382,0.0-3.0-0.0,19715,List2B,black,woman,,,,,,,,
2215,"<img src=""portrait/WW2.jpg""style=""width:400px;height:400px;""></img>",3,html-button-response,4,79600,0.0-3.0-1.0,19715,List2B,black,woman,,TRUE,3,,,,,
null,CORRECT,,html-keyboard-response,5,81104,0.0-3.0-2.0-0.0,19715,List2B,black,woman,,,,null,,,,
3381,"<img src=""portrait/WW1.jpg""style=""width:400px;height:400px;""></img>",2,html-button-response,6,84486,0.0-3.0-4.0,19715,List2B,black,woman,,TRUE,1,,,,,
3525,"<img src=""portrait/WW1.jpg""style=""width:400px;height:400px;""></img>",1,html-button-response,7,89014,0.0-3.0-6.0-0.0,19715,List2B,black,woman,,FALSE,1,,,,,
null,CORRECT,,html-keyboard-response,8,90516,0.0-3.0-6.0-1.0-0.0,19715,List2B,black,woman,,,,null,,,,
2064,"<img src=""portrait/WM2.jpg""style=""width:400px;height:400px;""></img>",7,html-button-response,9,92581,0.0-3.0-7.0,19715,List2B,black,woman,,TRUE,7,,,,,
null,CORRECT,,html-keyboard-response,10,94084,0.0-3.0-8.0-0.0,19715,List2B,black,woman,,,,null,,,,
3089,"<img src=""portrait/BM2.jpg""style=""width:400px;height:400px;""></img>",5,html-button-response,11,97175,0.0-3.0-10.0,19715,List2B,black,woman,,TRUE,5,,,,,
null,CORRECT,,html-keyboard-response,12,98679,0.0-3.0-11.0-0.0,19715,List2B,black,woman,,,,null,,,,
4255,"<img src=""portrait/WM1.jpg""style=""width:400px;height:400px;""></img>",6,html-button-response,13,102935,0.0-3.0-13.0,19715,List2B,black,woman,,TRUE,6,,,,,
null,CORRECT,,html-keyboard-response,14,104437,0.0-3.0-14.0-0.0,19715,List2B,black,woman,,,,null,,,,
