rt,stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,subject,list,ppt_race,ppt_gender,url,first_guess,correct,key_press,responses,image_type,phrase_type,test_part
3233,Welcome to the experiment. Press Continue to begin.,0,html-button-response,0,3236,0.0-0.0,76790,List2B,white,woman,,,,,,,,
6772,,,external-html,1,11020,0.0-1.0,76790,List2B,white,woman,consent.html,,,,,,,
2105,"<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><br><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><br><p>The experiment will start after you have completed this memory test.</p><br><p>Ready?</p>",0,html-button-response,2,13126,0.0-2.0,76790,List2B,white,woman,,,,,,,,
9392,"<img src='img/portrait_matrix_list2.JPG' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,3,23533,0.0-3.0-0.0,76790,List2B,white,woman,,,,,,,,
4457,"<img src=""portrait/BW1.jpg""style=""width:400px;height:400px;""></img>",0,html-button-response,4,29005,0.0-3.0-1.0,76790,List2B,white,woman,,TRUE,0,,,,,
null,CORRECT,,html-keyboard-response,5,30537,0.0-3.0-2.0-0.0,76790,List2B,white,woman,,,,null,,,,
1794,"<img src=""portrait/WW2.jpg""style=""width:400px;height:400px;""></img>",3,html-button-response,6,32332,0.0-3.0-4.0,76790,List2B,white,woman,,TRUE,3,,,,,
null,CORRECT,,html-keyboard-response,7,33861,0.0-3.0-5.0-0.0,76790,List2B,white,woman,,,,null,,,,
1888,"<img src=""portrait/WW1.jpg""style=""width:400px;height:400px;""></img>",1,html-button-response,8,35753,0.0-3.0-7.0,76790,List2B,white,woman,,TRUE,1,,,,,
null,CORRECT,,html-keyboard-response,9,37280,0.0-3.0-8.0-0.0,76790,List2B,white,woman,,,,null,,,,
2169,"<img src=""portrait/BM2.jpg""style=""width:400px;height:400px;""></img>",5,html-button-response,10,39450,0.0-3.0-10.0,76790,List2B,white,woman,,TRUE,5,,,,,
null,CORRECT,,html-keyboard-response,11,40979,0.0-3.0-11.0-0.0,76790,List2B,white,woman,,,,null,,,,
2916,"<img src=""portrait/BM1.jpg""style=""width:400px;height:400px;""></img>",4,html-button-response,12,43898,0.0-3.0-13.0,76790,List2B,white,woman,,TRUE,4,,,,,
null,CORRECT,,html-keyboard-response,13,45429,0.0-3.0-14.0-0.0,76790,List2B,white,woman,,,,null,,,,
4055,"<img src=""portrait/WM2.jpg""style=""width:400px;height:400px;""></img>",7,html-button-response,14,49485,0.0-3.0-16.0,76790,List2B,white,woman,,TRUE,7,,,,,
null,CORRECT,,html-keyboard-response,15,51014,0.0-3.0-17.0-0.0,76790,List2B,white,woman,,,,null,,,,
1954,"<img src=""portrait/WM1.jpg""style=""width:400px;height:400px;""></img>",6,html-button-response,16,52972,0.0-3.0-19.0,76790,List2B,white,woman,,TRUE,6,,,,,
null,CORRECT,,html-keyboard-response,17,54500,0.0-3.0-20.0-0.0,76790,List2B,white,woman,,,,null,,,,
1662,"<img src=""portrait/BW2.jpg""style=""width:400px;height:400px;""></img>",2,html-button-response,18,56163,0.0-3.0-22.0,76790,List2B,white,woman,,TRUE,2,,,,,
null,CORRECT,,html-keyboard-response,19,57695,0.0-3.0-23.0-0.0,76790,List2B,white,woman,,,,null,,,,
1509,<p>You got 8 out of 8 right first time. Press Continue.</p>,0,html-button-response,20,59206,0.0-3.0-25.0,76790,List2B,white,woman,,,,,,,,
5568,"<p>In this experiment, you will view photographs of the people from the memory game interacting.</p><p>By using the <strong>exact</strong> phrase given <i>after</i> the photograph appears and recalling the correct names of the people in the photographs, form a sentence describing the interaction. You do not need to capitalise names.</p><p>Type your answer in the space provided. Please complete every sentence before moving onto the next trial.</p><p>You will only have a few seconds to memorise each given photograph and phrase before you can respond, so try your best to focus.</p><p>An example is given below. Press 'Continue' when you are ready.</p><img src='img/speaking_example_v2.jpg' style='width:800px;height:460px;''></img>",0,html-button-response,21,65778,0.0-4.0,76790,List2B,white,woman,,,,,,,,
2090,"<p>Before the experiment starts, you will watch two example trials. Press 'Continue'.</p>",0,html-button-response,22,68880,0.0-5.0,76790,List2B,white,woman,,,,,,,,
null,<img src='img/speaking_WW.gif'></img>,,html-keyboard-response,23,71900,0.0-6.0,76790,List2B,white,woman,,,,null,,,,
null,<p>is speaking to</p>,,html-keyboard-response,24,73898,0.0-7.0,76790,List2B,white,woman,,,,null,,,,
4178,<p><b>Answer:</b> jane is speaking to ruth</p>,0,html-button-response,25,78079,0.0-8.0,76790,List2B,white,woman,,,,,,,,
null,<img src='img/pointing_BM.gif'></img>,,html-keyboard-response,26,81097,0.0-9.0,76790,List2B,white,woman,,,,null,,,,
null,<p>are pointing at each other</p>,,html-keyboard-response,27,83092,0.0-10.0,76790,List2B,white,woman,,,,null,,,,
4433,<p><b>Answer:</b> fred and mike are pointing at each other</p>,0,html-button-response,28,87526,0.0-11.0,76790,List2B,white,woman,,,,,,,,
2806,"<p>Ready to start the experiment?</p><br><p><strong>Remember to describe the picture using a full sentence,</strong></p><p><strong>that combines the names of the people with the given phrase.</strong></p><p><strong>If you do not do this correctly you will not be paid.</strong></p><p><strong> You do not need to capitalise names or use punctuation.</strong></p><br><p>Press 'Continue' to begin.</p>",0,html-button-response,29,91335,0.0-12.0,76790,List2B,white,woman,,,,,,,,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,30,92851,0.0-13.0-0.0,76790,List2B,white,woman,,,,null,,,,
null,"<img src=""stim_listB/dance8.gif""</stim_listB>",,html-keyboard-response,31,94863,0.0-13.0-1.0,76790,List2B,white,woman,,,,null,,,,
null,are dancing with each other,,html-keyboard-response,32,96850,0.0-13.0-2.0,76790,List2B,white,woman,,,,null,,,,
15716,,,survey-text,33,112569,0.0-13.0-3.0,76790,List2B,white,woman,,,,,"{""Q0"":""Beth and Jane are dancing with each other""}","<img src=""stim_listB/dance8.gif""</stim_listB>",are dancing with each other,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,34,113083,0.0-13.0-0.1,76790,List2B,white,woman,,,,null,,,,
null,"<img src=""stim_listB/touch1.gif""</stim_listB>",,html-keyboard-response,35,115098,0.0-13.0-1.1,76790,List2B,white,woman,,,,null,,,,
null,is touching,,html-keyboard-response,36,117091,0.0-13.0-2.1,76790,List2B,white,woman,,,,null,,,,
21085,,,survey-text,37,138179,0.0-13.0-3.1,76790,List2B,white,woman,,,,,"{""Q0"":""Jane is touching Dave""}","<img src=""stim_listB/touch1.gif""</stim_listB>",is touching,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,38,138693,0.0-13.0-0.2,76790,List2B,white,woman,,,,null,,,,
null,"<img src=""stim_listB/dance1.gif""</stim_listB>",,html-keyboard-response,39,140702,0.0-13.0-1.2,76790,List2B,white,woman,,,,null,,,,
null,is dancing with,,html-keyboard-response,40,142695,0.0-13.0-2.2,76790,List2B,white,woman,,,,null,,,,
16858,,,survey-text,41,159554,0.0-13.0-3.2,76790,List2B,white,woman,,,,,"{""Q0"":""Luke is dancing with jane""}","<img src=""stim_listB/dance1.gif""</stim_listB>",is dancing with,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,42,160069,0.0-13.0-0.3,76790,List2B,white,woman,,,,null,,,,
null,"<img src=""stim_listB/hug1.gif""</stim_listB>",,html-keyboard-response,43,162082,0.0-13.0-1.3,76790,List2B,white,woman,,,,null,,,,
null,is hugging,,html-keyboard-response,44,164077,0.0-13.0-2.3,76790,List2B,white,woman,,,,null,,,,
10103,,,survey-text,45,174182,0.0-13.0-3.3,76790,List2B,white,woman,,,,,"{""Q0"":""Like is hugging Ruth""}","<img src=""stim_listB/hug1.gif""</stim_listB>",is hugging,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,46,174697,0.0-13.0-0.4,76790,List2B,white,woman,,,,null,,,,
null,"<img src=""stim_listB/hug6.gif""</stim_listB>",,html-keyboard-response,47,176709,0.0-13.0-1.4,76790,List2B,white,woman,,,,null,,,,
null,are hugging each other,,html-keyboard-response,48,178710,0.0-13.0-2.4,76790,List2B,white,woman,,,,null,,,,
18815,,,survey-text,49,197527,0.0-13.0-3.4,76790,List2B,white,woman,,,,,"{""Q0"":""Dave and Mike are hugging each other""}","<img src=""stim_listB/hug6.gif""</stim_listB>",are hugging each other,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,50,198039,0.0-13.0-0.5,76790,List2B,white,woman,,,,null,,,,
null,"<img src=""stim_listB/marry8.gif""</stim_listB>",,html-keyboard-response,51,200046,0.0-13.0-1.5,76790,List2B,white,woman,,,,null,,,,
null,are marrying each other,,html-keyboard-response,52,202056,0.0-13.0-2.5,76790,List2B,white,woman,,,,null,,,,
14999,,,survey-text,53,217057,0.0-13.0-3.5,76790,List2B,white,woman,,,,,"{""Q0"":""Ruth and beth are marrying each other""}","<img src=""stim_listB/marry8.gif""</stim_listB>",are marrying each other,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,54,217564,0.0-13.0-0.6,76790,List2B,white,woman,,,,null,,,,
null,"<img src=""stim_listB/kiss5.gif""</stim_listB>",,html-keyboard-response,55,219576,0.0-13.0-1.6,76790,List2B,white,woman,,,,null,,,,
null,is kissing,,html-keyboard-response,56,221579,0.0-13.0-2.6,76790,List2B,white,woman,,,,null,,,,
11148,,,survey-text,57,232728,0.0-13.0-3.6,76790,List2B,white,woman,,,,,"{""Q0"":""Fred is kissing Luke""}","<img src=""stim_listB/kiss5.gif""</stim_listB>",is kissing,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,58,233242,0.0-13.0-0.7,76790,List2B,white,woman,,,,null,,,,
null,"<img src=""stim_listB/argue6.gif""</stim_listB>",,html-keyboard-response,59,235256,0.0-13.0-1.7,76790,List2B,white,woman,,,,null,,,,
null,are arguing with each other,,html-keyboard-response,60,237254,0.0-13.0-2.7,76790,List2B,white,woman,,,,null,,,,
20469,,,survey-text,61,257724,0.0-13.0-3.7,76790,List2B,white,woman,,,,,"{""Q0"":""Luke and Mike are arguing with each other""}","<img src=""stim_listB/argue6.gif""</stim_listB>",are arguing with each other,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,62,258238,0.0-13.0-0.8,76790,List2B,white,woman,,,,null,,,,
null,"<img src=""stim_listB/touch2.gif""</stim_listB>",,html-keyboard-response,63,260240,0.0-13.0-1.8,76790,List2B,white,woman,,,,null,,,,
null,are touching each other,,html-keyboard-response,64,262249,0.0-13.0-2.8,76790,List2B,white,woman,,,,null,,,,
13157,,,survey-text,65,275408,0.0-13.0-3.8,76790,List2B,white,woman,,,,,"{""Q0"":""Luke and Ruth are touching each other""}","<img src=""stim_listB/touch2.gif""</stim_listB>",are touching each other,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,66,275921,0.0-13.0-0.9,76790,List2B,white,woman,,,,null,,,,
null,"<img src=""stim_listB/dance7.gif""</stim_listB>",,html-keyboard-response,67,277925,0.0-13.0-1.9,76790,List2B,white,woman,,,,null,,,,
null,is dancing with,,html-keyboard-response,68,279924,0.0-13.0-2.9,76790,List2B,white,woman,,,,null,,,,
10269,,,survey-text,69,290194,0.0-13.0-3.9,76790,List2B,white,woman,,,,,"{""Q0"":""Beth is dancing with ruth""}","<img src=""stim_listB/dance7.gif""</stim_listB>",is dancing with,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,70,290711,0.0-13.0-0.10,76790,List2B,white,woman,,,,null,,,,
null,"<img src=""stim_listB/marry6.gif""</stim_listB>",,html-keyboard-response,71,292719,0.0-13.0-1.10,76790,List2B,white,woman,,,,null,,,,
null,are marrying each other,,html-keyboard-response,72,294723,0.0-13.0-2.10,76790,List2B,white,woman,,,,null,,,,
17919,,,survey-text,73,312644,0.0-13.0-3.10,76790,List2B,white,woman,,,,,"{""Q0"":""Luke and Mike are marrying each other""}","<img src=""stim_listB/marry6.gif""</stim_listB>",are marrying each other,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,74,313158,0.0-13.0-0.11,76790,List2B,white,woman,,,,null,,,,
null,"<img src=""stim_listB/marry3.gif""</stim_listB>",,html-keyboard-response,75,315168,0.0-13.0-1.11,76790,List2B,white,woman,,,,null,,,,
null,is marrying,,html-keyboard-response,76,317166,0.0-13.0-2.11,76790,List2B,white,woman,,,,null,,,,
12474,,,survey-text,77,329642,0.0-13.0-3.11,76790,List2B,white,woman,,,,,"{""Q0"":""Beth is marrying Mike""}","<img src=""stim_listB/marry3.gif""</stim_listB>",is marrying,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,78,330156,0.0-13.0-0.12,76790,List2B,white,woman,,,,null,,,,
null,"<img src=""stim_listB/meet6.gif""</stim_listB>",,html-keyboard-response,79,332162,0.0-13.0-1.12,76790,List2B,white,woman,,,,null,,,,
null,are meeting each other,,html-keyboard-response,80,334160,0.0-13.0-2.12,76790,List2B,white,woman,,,,null,,,,
18899,,,survey-text,81,353062,0.0-13.0-3.12,76790,List2B,white,woman,,,,,"{""Q0"":""Luke and Fred are meeting each other""}","<img src=""stim_listB/meet6.gif""</stim_listB>",are meeting each other,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,82,353578,0.0-13.0-0.13,76790,List2B,white,woman,,,,null,,,,
null,"<img src=""stim_listB/talk1.gif""</stim_listB>",,html-keyboard-response,83,355579,0.0-13.0-1.13,76790,List2B,white,woman,,,,null,,,,
null,is talking to,,html-keyboard-response,84,357591,0.0-13.0-2.13,76790,List2B,white,woman,,,,null,,,,
9957,,,survey-text,85,367551,0.0-13.0-3.13,76790,List2B,white,woman,,,,,"{""Q0"":""Jane is talking to luke""}","<img src=""stim_listB/talk1.gif""</stim_listB>",is talking to,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,86,368066,0.0-13.0-0.14,76790,List2B,white,woman,,,,null,,,,
null,"<img src=""stim_listB/shout3.gif""</stim_listB>",,html-keyboard-response,87,370076,0.0-13.0-1.14,76790,List2B,white,woman,,,,null,,,,
null,is shouting at,,html-keyboard-response,88,372075,0.0-13.0-2.14,76790,List2B,white,woman,,,,null,,,,
9813,,,survey-text,89,381891,0.0-13.0-3.14,76790,List2B,white,woman,,,,,"{""Q0"":""Beth is shouting at fred""}","<img src=""stim_listB/shout3.gif""</stim_listB>",is shouting at,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,90,382407,0.0-13.0-0.15,76790,List2B,white,woman,,,,null,,,,
null,"<img src=""stim_listB/hug3.gif""</stim_listB>",,html-keyboard-response,91,384421,0.0-13.0-1.15,76790,List2B,white,woman,,,,null,,,,
null,is hugging,,html-keyboard-response,92,386416,0.0-13.0-2.15,76790,List2B,white,woman,,,,null,,,,
8202,,,survey-text,93,394621,0.0-13.0-3.15,76790,List2B,white,woman,,,,,"{""Q0"":""Beth is hugging fred""}","<img src=""stim_listB/hug3.gif""</stim_listB>",is hugging,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,94,395135,0.0-13.0-0.16,76790,List2B,white,woman,,,,null,,,,
null,"<img src=""stim_listB/talk2.gif""</stim_listB>",,html-keyboard-response,95,397137,0.0-13.0-1.16,76790,List2B,white,woman,,,,null,,,,
null,are talking to each other,,html-keyboard-response,96,399134,0.0-13.0-2.16,76790,List2B,white,woman,,,,null,,,,
19553,,,survey-text,97,418689,0.0-13.0-3.16,76790,List2B,white,woman,,,,,"{""Q0"":""Dave and ruth are talking to each other""}","<img src=""stim_listB/talk2.gif""</stim_listB>",are talking to each other,
