rt,stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,subject,list,ppt_race,ppt_gender,url,first_guess,correct,key_press,responses,image_type,phrase_type,test_part
8367,Welcome to the experiment. Press Continue to begin.,0,html-button-response,0,8376,0.0-0.0,46776,List1B,black,woman,,,,,,,,
103103,,,external-html,1,112564,0.0-1.0,46776,List1B,black,woman,consent.html,,,,,,,
10275,"<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><br><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><br><p>The experiment will start after you have completed this memory test.</p><br><p>Ready?</p>",0,html-button-response,2,122845,0.0-2.0,46776,List1B,black,woman,,,,,,,,
67262,"<img src='img/portrait_matrix_list1.JPG' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,3,191121,0.0-3.0-0.0,46776,List1B,black,woman,,,,,,,,
9625,"<img src=""portrait/BW2.jpg""style=""width:400px;height:400px;""></img>",2,html-button-response,4,201754,0.0-3.0-1.0,46776,List1B,black,woman,,TRUE,2,,,,,
null,CORRECT,,html-keyboard-response,5,203267,0.0-3.0-2.0-0.0,46776,List1B,black,woman,,,,null,,,,
8062,"<img src=""portrait/WW2.jpg""style=""width:400px;height:400px;""></img>",3,html-button-response,6,211338,0.0-3.0-4.0,46776,List1B,black,woman,,TRUE,3,,,,,
null,CORRECT,,html-keyboard-response,7,212853,0.0-3.0-5.0-0.0,46776,List1B,black,woman,,,,null,,,,
8962,"<img src=""portrait/BM2.jpg""style=""width:400px;height:400px;""></img>",4,html-button-response,8,221821,0.0-3.0-7.0,46776,List1B,black,woman,,TRUE,5,,,,,
4538,"<img src=""portrait/BM2.jpg""style=""width:400px;height:400px;""></img>",5,html-button-response,9,227370,0.0-3.0-9.0-0.0,46776,List1B,black,woman,,FALSE,5,,,,,
null,CORRECT,,html-keyboard-response,10,228884,0.0-3.0-9.0-1.0-0.0,46776,List1B,black,woman,,,,null,,,,
8728,"<img src=""portrait/WM1.jpg""style=""width:400px;height:400px;""></img>",6,html-button-response,11,237618,0.0-3.0-10.0,46776,List1B,black,woman,,TRUE,6,,,,,
null,CORRECT,,html-keyboard-response,12,239122,0.0-3.0-11.0-0.0,46776,List1B,black,woman,,,,null,,,,
5618,"<img src=""portrait/WM2.jpg""style=""width:400px;height:400px;""></img>",7,html-button-response,13,244746,0.0-3.0-13.0,46776,List1B,black,woman,,TRUE,7,,,,,
null,CORRECT,,html-keyboard-response,14,246252,0.0-3.0-14.0-0.0,46776,List1B,black,woman,,,,null,,,,
10667,"<img src=""portrait/BM1.jpg""style=""width:400px;height:400px;""></img>",4,html-button-response,15,256925,0.0-3.0-16.0,46776,List1B,black,woman,,TRUE,4,,,,,
null,CORRECT,,html-keyboard-response,16,258433,0.0-3.0-17.0-0.0,46776,List1B,black,woman,,,,null,,,,
6599,"<img src=""portrait/BW1.jpg""style=""width:400px;height:400px;""></img>",0,html-button-response,17,265039,0.0-3.0-19.0,46776,List1B,black,woman,,TRUE,0,,,,,
null,CORRECT,,html-keyboard-response,18,266545,0.0-3.0-20.0-0.0,46776,List1B,black,woman,,,,null,,,,
11646,"<img src=""portrait/WW1.jpg""style=""width:400px;height:400px;""></img>",1,html-button-response,19,278196,0.0-3.0-22.0,46776,List1B,black,woman,,TRUE,1,,,,,
null,CORRECT,,html-keyboard-response,20,279701,0.0-3.0-23.0-0.0,46776,List1B,black,woman,,,,null,,,,
2197,<p>You got 7 out of 8 right first time. Press Continue.</p>,0,html-button-response,21,281902,0.0-3.0-25.0,46776,List1B,black,woman,,,,,,,,
2769,"As you did not score 100%, the memory game will repeat. Press Continue.",0,html-button-response,22,285678,0.0-3.0-26.0-0.0,46776,List1B,black,woman,,,,,,,,
35898,"<img src='img/portrait_matrix_list1.JPG' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,23,322583,0.0-3.1-0.1,46776,List1B,black,woman,,,,,,,,
5535,"<img src=""portrait/BW2.jpg""style=""width:400px;height:400px;""></img>",2,html-button-response,24,329129,0.0-3.1-1.1,46776,List1B,black,woman,,TRUE,2,,,,,
null,CORRECT,,html-keyboard-response,25,330636,0.0-3.1-2.1-0.1,46776,List1B,black,woman,,,,null,,,,
7353,"<img src=""portrait/WW2.jpg""style=""width:400px;height:400px;""></img>",3,html-button-response,26,337999,0.0-3.1-4.1,46776,List1B,black,woman,,TRUE,3,,,,,
null,CORRECT,,html-keyboard-response,27,339504,0.0-3.1-5.1-0.1,46776,List1B,black,woman,,,,null,,,,
6066,"<img src=""portrait/BM2.jpg""style=""width:400px;height:400px;""></img>",5,html-button-response,28,345577,0.0-3.1-7.1,46776,List1B,black,woman,,TRUE,5,,,,,
null,CORRECT,,html-keyboard-response,29,347081,0.0-3.1-8.1-0.1,46776,List1B,black,woman,,,,null,,,,
2672,"<img src=""portrait/WM1.jpg""style=""width:400px;height:400px;""></img>",6,html-button-response,30,349762,0.0-3.1-10.1,46776,List1B,black,woman,,TRUE,6,,,,,
null,CORRECT,,html-keyboard-response,31,351266,0.0-3.1-11.1-0.1,46776,List1B,black,woman,,,,null,,,,
2404,"<img src=""portrait/WM2.jpg""style=""width:400px;height:400px;""></img>",7,html-button-response,32,353677,0.0-3.1-13.1,46776,List1B,black,woman,,TRUE,7,,,,,
null,CORRECT,,html-keyboard-response,33,355180,0.0-3.1-14.1-0.1,46776,List1B,black,woman,,,,null,,,,
4595,"<img src=""portrait/BM1.jpg""style=""width:400px;height:400px;""></img>",4,html-button-response,34,359780,0.0-3.1-16.1,46776,List1B,black,woman,,TRUE,4,,,,,
null,CORRECT,,html-keyboard-response,35,361283,0.0-3.1-17.1-0.1,46776,List1B,black,woman,,,,null,,,,
6745,"<img src=""portrait/BW1.jpg""style=""width:400px;height:400px;""></img>",0,html-button-response,36,368033,0.0-3.1-19.1,46776,List1B,black,woman,,TRUE,0,,,,,
null,CORRECT,,html-keyboard-response,37,369539,0.0-3.1-20.1-0.1,46776,List1B,black,woman,,,,null,,,,
3620,"<img src=""portrait/WW1.jpg""style=""width:400px;height:400px;""></img>",1,html-button-response,38,373170,0.0-3.1-22.1,46776,List1B,black,woman,,TRUE,1,,,,,
null,CORRECT,,html-keyboard-response,39,374677,0.0-3.1-23.1-0.1,46776,List1B,black,woman,,,,null,,,,
2526,<p>You got 8 out of 8 right first time. Press Continue.</p>,0,html-button-response,40,377208,0.0-3.1-25.1,46776,List1B,black,woman,,,,,,,,
39185,"<p>In this experiment, you will view photographs of the people from the memory game interacting.</p><p>By using the <strong>exact</strong> phrase given <i>after</i> the photograph appears and recalling the correct names of the people in the photographs, form a sentence describing the interaction. You do not need to capitalise names.</p><p>Type your answer in the space provided. Please complete every sentence before moving onto the next trial.</p><p>You will only have a few seconds to memorise each given photograph and phrase before you can respond, so try your best to focus.</p><p>An example is given below. Press 'Continue' when you are ready.</p><img src='img/speaking_example_v2.jpg' style='width:800px;height:460px;''></img>",0,html-button-response,41,417399,0.0-4.0,46776,List1B,black,woman,,,,,,,,
2538,"<p>Before the experiment starts, you will watch two example trials. Press 'Continue'.</p>",0,html-button-response,42,420940,0.0-5.0,46776,List1B,black,woman,,,,,,,,
null,<img src='img/speaking_WW.gif'></img>,,html-keyboard-response,43,423946,0.0-6.0,46776,List1B,black,woman,,,,null,,,,
null,<p>is speaking to</p>,,html-keyboard-response,44,425949,0.0-7.0,46776,List1B,black,woman,,,,null,,,,
13076,<p><b>Answer:</b> kate is speaking to beth</p>,0,html-button-response,45,439030,0.0-8.0,46776,List1B,black,woman,,,,,,,,
null,<img src='img/pointing_BM.gif'></img>,,html-keyboard-response,46,442036,0.0-9.0,46776,List1B,black,woman,,,,null,,,,
null,<p>are pointing at each other</p>,,html-keyboard-response,47,444040,0.0-10.0,46776,List1B,black,woman,,,,null,,,,
5630,<p><b>Answer:</b> luke and dave are pointing at each other</p>,0,html-button-response,48,449673,0.0-11.0,46776,List1B,black,woman,,,,,,,,
10620,"<p>Ready to start the experiment?</p><br><p><strong>Remember to describe the picture using a full sentence,</strong></p><p><strong>that combines the names of the people with the given phrase.</strong></p><p><strong>If you do not do this correctly you will not be paid.</strong></p><p><strong> You do not need to capitalise names or use punctuation.</strong></p><br><p>Press 'Continue' to begin.</p>",0,html-button-response,49,461297,0.0-12.0,46776,List1B,black,woman,,,,,,,,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,50,462803,0.0-13.0-0.0,46776,List1B,black,woman,,,,null,,,,
null,"<img src=""stim_listB/fight2.gif""</stim_listB>",,html-keyboard-response,51,464812,0.0-13.0-1.0,46776,List1B,black,woman,,,,null,,,,
null,are fighting each other,,html-keyboard-response,52,466815,0.0-13.0-2.0,46776,List1B,black,woman,,,,null,,,,
25616,,,survey-text,53,492439,0.0-13.0-3.0,46776,List1B,black,woman,,,,,"{""Q0"":""beth and mike are fighting each other""}","<img src=""stim_listB/fight2.gif""</stim_listB>",are fighting each other,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,54,492945,0.0-13.0-0.1,46776,List1B,black,woman,,,,null,,,,
null,"<img src=""stim_listB/argue4.gif""</stim_listB>",,html-keyboard-response,55,494948,0.0-13.0-1.1,46776,List1B,black,woman,,,,null,,,,
null,are arguing with each other,,html-keyboard-response,56,496951,0.0-13.0-2.1,46776,List1B,black,woman,,,,null,,,,
53656,,,survey-text,57,550611,0.0-13.0-3.1,46776,List1B,black,woman,,,,,"{""Q0"":""jane and luke are arguing with each other""}","<img src=""stim_listB/argue4.gif""</stim_listB>",are arguing with each other,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,58,551115,0.0-13.0-0.2,46776,List1B,black,woman,,,,null,,,,
null,"<img src=""stim_listB/shout3.gif""</stim_listB>",,html-keyboard-response,59,553129,0.0-13.0-1.2,46776,List1B,black,woman,,,,null,,,,
null,is shouting at,,html-keyboard-response,60,555132,0.0-13.0-2.2,46776,List1B,black,woman,,,,null,,,,
70865,,,survey-text,61,625999,0.0-13.0-3.2,46776,List1B,black,woman,,,,,"{""Q0"":""ruth is shouting at luke""}","<img src=""stim_listB/shout3.gif""</stim_listB>",is shouting at,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,62,626502,0.0-13.0-0.3,46776,List1B,black,woman,,,,null,,,,
null,"<img src=""stim_listB/hug8.gif""</stim_listB>",,html-keyboard-response,63,628507,0.0-13.0-1.3,46776,List1B,black,woman,,,,null,,,,
null,are hugging each other,,html-keyboard-response,64,630511,0.0-13.0-2.3,46776,List1B,black,woman,,,,null,,,,
41529,,,survey-text,65,672043,0.0-13.0-3.3,46776,List1B,black,woman,,,,,"{""Q0"":""jane and kate are hugging each other""}","<img src=""stim_listB/hug8.gif""</stim_listB>",are hugging each other,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,66,672548,0.0-13.0-0.4,46776,List1B,black,woman,,,,null,,,,
null,"<img src=""stim_listB/touch1.gif""</stim_listB>",,html-keyboard-response,67,674553,0.0-13.0-1.4,46776,List1B,black,woman,,,,null,,,,
null,is touching,,html-keyboard-response,68,676556,0.0-13.0-2.4,46776,List1B,black,woman,,,,null,,,,
31059,,,survey-text,69,707620,0.0-13.0-3.4,46776,List1B,black,woman,,,,,"{""Q0"":""mike is touching  kate""}","<img src=""stim_listB/touch1.gif""</stim_listB>",is touching,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,70,708126,0.0-13.0-0.5,46776,List1B,black,woman,,,,null,,,,
null,"<img src=""stim_listB/fight1.gif""</stim_listB>",,html-keyboard-response,71,710130,0.0-13.0-1.5,46776,List1B,black,woman,,,,null,,,,
null,is fighting,,html-keyboard-response,72,712133,0.0-13.0-2.5,46776,List1B,black,woman,,,,null,,,,
19848,,,survey-text,73,731985,0.0-13.0-3.5,46776,List1B,black,woman,,,,,"{""Q0"":""kate is fighting mike""}","<img src=""stim_listB/fight1.gif""</stim_listB>",is fighting,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,74,732489,0.0-13.0-0.6,46776,List1B,black,woman,,,,null,,,,
null,"<img src=""stim_listB/touch6.gif""</stim_listB>",,html-keyboard-response,75,734493,0.0-13.0-1.6,46776,List1B,black,woman,,,,null,,,,
null,are touching each other,,html-keyboard-response,76,736496,0.0-13.0-2.6,46776,List1B,black,woman,,,,null,,,,
45015,,,survey-text,77,781514,0.0-13.0-3.6,46776,List1B,black,woman,,,,,"{""Q0"":""fred and luke are touching each other""}","<img src=""stim_listB/touch6.gif""</stim_listB>",are touching each other,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,78,782018,0.0-13.0-0.7,46776,List1B,black,woman,,,,null,,,,
null,"<img src=""stim_listB/marry1.gif""</stim_listB>",,html-keyboard-response,79,784020,0.0-13.0-1.7,46776,List1B,black,woman,,,,null,,,,
null,is marrying,,html-keyboard-response,80,786022,0.0-13.0-2.7,46776,List1B,black,woman,,,,null,,,,
16905,,,survey-text,81,802933,0.0-13.0-3.7,46776,List1B,black,woman,,,,,"{""Q0"":""mike is marrying beth""}","<img src=""stim_listB/marry1.gif""</stim_listB>",is marrying,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,82,803437,0.0-13.0-0.8,46776,List1B,black,woman,,,,null,,,,
null,"<img src=""stim_listB/meet8.gif""</stim_listB>",,html-keyboard-response,83,805443,0.0-13.0-1.8,46776,List1B,black,woman,,,,null,,,,
null,are meeting each other,,html-keyboard-response,84,807446,0.0-13.0-2.8,46776,List1B,black,woman,,,,null,,,,
14975,,,survey-text,85,822425,0.0-13.0-3.8,46776,List1B,black,woman,,,,,"{""Q0"":""ruth and beth are meeting each other""}","<img src=""stim_listB/meet8.gif""</stim_listB>",are meeting each other,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,86,822930,0.0-13.0-0.9,46776,List1B,black,woman,,,,null,,,,
null,"<img src=""stim_listB/fight5.gif""</stim_listB>",,html-keyboard-response,87,824936,0.0-13.0-1.9,46776,List1B,black,woman,,,,null,,,,
null,is fighting,,html-keyboard-response,88,826938,0.0-13.0-2.9,46776,List1B,black,woman,,,,null,,,,
10565,,,survey-text,89,837507,0.0-13.0-3.9,46776,List1B,black,woman,,,,,"{""Q0"":""mike is fighting dave""}","<img src=""stim_listB/fight5.gif""</stim_listB>",is fighting,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,90,838012,0.0-13.0-0.10,46776,List1B,black,woman,,,,null,,,,
null,"<img src=""stim_listB/shout7.gif""</stim_listB>",,html-keyboard-response,91,840017,0.0-13.0-1.10,46776,List1B,black,woman,,,,null,,,,
null,is shouting at,,html-keyboard-response,92,842021,0.0-13.0-2.10,46776,List1B,black,woman,,,,null,,,,
15788,,,survey-text,93,857812,0.0-13.0-3.10,46776,List1B,black,woman,,,,,"{""Q0"":""ruth is shouting at beth""}","<img src=""stim_listB/shout7.gif""</stim_listB>",is shouting at,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,94,858316,0.0-13.0-0.11,46776,List1B,black,woman,,,,null,,,,
null,"<img src=""stim_listB/hug1.gif""</stim_listB>",,html-keyboard-response,95,860323,0.0-13.0-1.11,46776,List1B,black,woman,,,,null,,,,
null,is hugging,,html-keyboard-response,96,862326,0.0-13.0-2.11,46776,List1B,black,woman,,,,null,,,,
12183,,,survey-text,97,874513,0.0-13.0-3.11,46776,List1B,black,woman,,,,,"{""Q0"":""beth is hugging fred""}","<img src=""stim_listB/hug1.gif""</stim_listB>",is hugging,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,98,875017,0.0-13.0-0.12,46776,List1B,black,woman,,,,null,,,,
null,"<img src=""stim_listB/shout5.gif""</stim_listB>",,html-keyboard-response,99,877023,0.0-13.0-1.12,46776,List1B,black,woman,,,,null,,,,
null,is shouting at,,html-keyboard-response,100,879027,0.0-13.0-2.12,46776,List1B,black,woman,,,,null,,,,
11678,,,survey-text,101,890707,0.0-13.0-3.12,46776,List1B,black,woman,,,,,"{""Q0"":""fred is shouting at luke""}","<img src=""stim_listB/shout5.gif""</stim_listB>",is shouting at,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,102,891212,0.0-13.0-0.13,46776,List1B,black,woman,,,,null,,,,
null,"<img src=""stim_listB/kiss6.gif""</stim_listB>",,html-keyboard-response,103,893218,0.0-13.0-1.13,46776,List1B,black,woman,,,,null,,,,
null,are kissing each other,,html-keyboard-response,104,895221,0.0-13.0-2.13,46776,List1B,black,woman,,,,null,,,,
19114,,,survey-text,105,914337,0.0-13.0-3.13,46776,List1B,black,woman,,,,,"{""Q0"":""mike and dave are kissing each other""}","<img src=""stim_listB/kiss6.gif""</stim_listB>",are kissing each other,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,106,914843,0.0-13.0-0.14,46776,List1B,black,woman,,,,null,,,,
null,"<img src=""stim_listB/hug3.gif""</stim_listB>",,html-keyboard-response,107,916849,0.0-13.0-1.14,46776,List1B,black,woman,,,,null,,,,
null,is hugging,,html-keyboard-response,108,918852,0.0-13.0-2.14,46776,List1B,black,woman,,,,null,,,,
10648,,,survey-text,109,929504,0.0-13.0-3.14,46776,List1B,black,woman,,,,,"{""Q0"":""ruth is hugging luke""}","<img src=""stim_listB/hug3.gif""</stim_listB>",is hugging,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,110,930010,0.0-13.0-0.15,46776,List1B,black,woman,,,,null,,,,
null,"<img src=""stim_listB/marry3.gif""</stim_listB>",,html-keyboard-response,111,932018,0.0-13.0-1.15,46776,List1B,black,woman,,,,null,,,,
null,is marrying,,html-keyboard-response,112,934022,0.0-13.0-2.15,46776,List1B,black,woman,,,,null,,,,
