rt,stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,subject,list,ppt_race,ppt_gender,url,first_guess,correct,key_press,responses,image_type,phrase_type,test_part
8710,Welcome to the experiment. Press Continue to begin.,0,html-button-response,0,8715,0.0-0.0,95473,List1A,black,woman,,,,,,,,
17578,,,external-html,1,27667,0.0-1.0,95473,List1A,black,woman,consent.html,,,,,,,
86266,"<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><br><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><br><p>The experiment will start after you have completed this memory test.</p><br><p>Ready?</p>",0,html-button-response,2,113935,0.0-2.0,95473,List1A,black,woman,,,,,,,,
155512,"<img src='img/portrait_matrix_list1.JPG' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,3,270450,0.0-3.0-0.0,95473,List1A,black,woman,,,,,,,,
5272,"<img src=""portrait/WM1.jpg""style=""width:400px;height:400px;""></img>",6,html-button-response,4,276726,0.0-3.0-1.0,95473,List1A,black,woman,,TRUE,6,,,,,
null,CORRECT,,html-keyboard-response,5,278229,0.0-3.0-2.0-0.0,95473,List1A,black,woman,,,,null,,,,
2778,"<img src=""portrait/WW2.jpg""style=""width:400px;height:400px;""></img>",3,html-button-response,6,281008,0.0-3.0-4.0,95473,List1A,black,woman,,TRUE,3,,,,,
null,CORRECT,,html-keyboard-response,7,282511,0.0-3.0-5.0-0.0,95473,List1A,black,woman,,,,null,,,,
8707,"<img src=""portrait/BM1.jpg""style=""width:400px;height:400px;""></img>",4,html-button-response,8,291220,0.0-3.0-7.0,95473,List1A,black,woman,,TRUE,4,,,,,
null,CORRECT,,html-keyboard-response,9,292721,0.0-3.0-8.0-0.0,95473,List1A,black,woman,,,,null,,,,
2827,"<img src=""portrait/BM2.jpg""style=""width:400px;height:400px;""></img>",5,html-button-response,10,295550,0.0-3.0-10.0,95473,List1A,black,woman,,TRUE,5,,,,,
null,CORRECT,,html-keyboard-response,11,297053,0.0-3.0-11.0-0.0,95473,List1A,black,woman,,,,null,,,,
3064,"<img src=""portrait/WW1.jpg""style=""width:400px;height:400px;""></img>",1,html-button-response,12,300118,0.0-3.0-13.0,95473,List1A,black,woman,,TRUE,1,,,,,
