rt,stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,subject,list,ppt_race,ppt_gender,url,first_guess,correct,key_press,responses,image_type,phrase_type,test_part
3228,Welcome to the experiment. Press Continue to begin.,0,html-button-response,0,3233,0.0-0.0,33348,List2A,white,woman,,,,,,,,
64653,,,external-html,1,68933,0.0-1.0,33348,List2A,white,woman,consent.html,,,,,,,
16772,"<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><br><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><br><p>The experiment will start after you have completed this memory test.</p><br><p>Ready?</p>",0,html-button-response,2,85706,0.0-2.0,33348,List2A,white,woman,,,,,,,,
51982,"<img src='img/portrait_matrix_list2.JPG' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,3,138694,0.0-3.0-0.0,33348,List2A,white,woman,,,,,,,,
3137,"<img src=""portrait/BM2.jpg""style=""width:400px;height:400px;""></img>",5,html-button-response,4,142834,0.0-3.0-1.0,33348,List2A,white,woman,,TRUE,5,,,,,
null,CORRECT,,html-keyboard-response,5,144345,0.0-3.0-2.0-0.0,33348,List2A,white,woman,,,,null,,,,
6397,"<img src=""portrait/BW2.jpg""style=""width:400px;height:400px;""></img>",2,html-button-response,6,150743,0.0-3.0-4.0,33348,List2A,white,woman,,TRUE,2,,,,,
null,CORRECT,,html-keyboard-response,7,152254,0.0-3.0-5.0-0.0,33348,List2A,white,woman,,,,null,,,,
2661,"<img src=""portrait/WM2.jpg""style=""width:400px;height:400px;""></img>",7,html-button-response,8,154916,0.0-3.0-7.0,33348,List2A,white,woman,,TRUE,7,,,,,
null,CORRECT,,html-keyboard-response,9,156425,0.0-3.0-8.0-0.0,33348,List2A,white,woman,,,,null,,,,
3126,"<img src=""portrait/WW1.jpg""style=""width:400px;height:400px;""></img>",1,html-button-response,10,159551,0.0-3.0-10.0,33348,List2A,white,woman,,TRUE,1,,,,,
null,CORRECT,,html-keyboard-response,11,161058,0.0-3.0-11.0-0.0,33348,List2A,white,woman,,,,null,,,,
2058,"<img src=""portrait/WW2.jpg""style=""width:400px;height:400px;""></img>",3,html-button-response,12,163117,0.0-3.0-13.0,33348,List2A,white,woman,,TRUE,3,,,,,
null,CORRECT,,html-keyboard-response,13,164629,0.0-3.0-14.0-0.0,33348,List2A,white,woman,,,,null,,,,
2200,"<img src=""portrait/BW1.jpg""style=""width:400px;height:400px;""></img>",0,html-button-response,14,166830,0.0-3.0-16.0,33348,List2A,white,woman,,TRUE,0,,,,,
null,CORRECT,,html-keyboard-response,15,168337,0.0-3.0-17.0-0.0,33348,List2A,white,woman,,,,null,,,,
8820,"<img src=""portrait/BM1.jpg""style=""width:400px;height:400px;""></img>",4,html-button-response,16,177157,0.0-3.0-19.0,33348,List2A,white,woman,,TRUE,4,,,,,
null,CORRECT,,html-keyboard-response,17,178664,0.0-3.0-20.0-0.0,33348,List2A,white,woman,,,,null,,,,
2082,"<img src=""portrait/WM1.jpg""style=""width:400px;height:400px;""></img>",6,html-button-response,18,180747,0.0-3.0-22.0,33348,List2A,white,woman,,TRUE,6,,,,,
null,CORRECT,,html-keyboard-response,19,182250,0.0-3.0-23.0-0.0,33348,List2A,white,woman,,,,null,,,,
2117,<p>You got 8 out of 8 right first time. Press Continue.</p>,0,html-button-response,20,184369,0.0-3.0-25.0,33348,List2A,white,woman,,,,,,,,
35401,"<p>In this experiment, you will view photographs of the people from the memory game interacting.</p><p>By using the <strong>exact</strong> phrase given <i>after</i> the photograph appears and recalling the correct names of the people in the photographs, form a sentence describing the interaction. You do not need to capitalise names.</p><p>Type your answer in the space provided. Please complete every sentence before moving onto the next trial.</p><p>You will only have a few seconds to memorise each given photograph and phrase before you can respond, so try your best to focus.</p><p>An example is given below. Press 'Continue' when you are ready.</p><img src='img/speaking_example_v2.jpg' style='width:800px;height:460px;''></img>",0,html-button-response,21,220774,0.0-4.0,33348,List2A,white,woman,,,,,,,,
3156,"<p>Before the experiment starts, you will watch two example trials. Press 'Continue'.</p>",0,html-button-response,22,224936,0.0-5.0,33348,List2A,white,woman,,,,,,,,
null,<img src='img/speaking_WW.gif'></img>,,html-keyboard-response,23,227939,0.0-6.0,33348,List2A,white,woman,,,,null,,,,
null,<p>is speaking to</p>,,html-keyboard-response,24,229943,0.0-7.0,33348,List2A,white,woman,,,,null,,,,
3700,<p><b>Answer:</b> jane is speaking to ruth</p>,0,html-button-response,25,233644,0.0-8.0,33348,List2A,white,woman,,,,,,,,
null,<img src='img/pointing_BM.gif'></img>,,html-keyboard-response,26,236655,0.0-9.0,33348,List2A,white,woman,,,,null,,,,
null,<p>are pointing at each other</p>,,html-keyboard-response,27,238655,0.0-10.0,33348,List2A,white,woman,,,,null,,,,
9106,<p><b>Answer:</b> fred and mike are pointing at each other</p>,0,html-button-response,28,247763,0.0-11.0,33348,List2A,white,woman,,,,,,,,
142185,"<p>Ready to start the experiment?</p><br><p><strong>Remember to describe the picture using a full sentence,</strong></p><p><strong>that combines the names of the people with the given phrase.</strong></p><p><strong>If you do not do this correctly you will not be paid.</strong></p><p><strong> You do not need to capitalise names or use punctuation.</strong></p><br><p>Press 'Continue' to begin.</p>",0,html-button-response,29,390953,0.0-12.0,33348,List2A,white,woman,,,,,,,,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,30,392462,0.0-13.0-0.0,33348,List2A,white,woman,,,,null,,,,
null,"<img src=""stim_listA/shout8.gif""</stim_listA>",,html-keyboard-response,31,394467,0.0-13.0-1.0,33348,List2A,white,woman,,,,null,,,,
null,are shouting at each other,,html-keyboard-response,32,396469,0.0-13.0-2.0,33348,List2A,white,woman,,,,null,,,,
21608,,,survey-text,33,418077,0.0-13.0-3.0,33348,List2A,white,woman,,,,,"{""Q0"":""Jane and Kate are shouting at each other""}","<img src=""stim_listA/shout8.gif""</stim_listA>",are shouting at each other,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,34,418579,0.0-13.0-0.1,33348,List2A,white,woman,,,,null,,,,
null,"<img src=""stim_listA/hug5.gif""</stim_listA>",,html-keyboard-response,35,420585,0.0-13.0-1.1,33348,List2A,white,woman,,,,null,,,,
null,is hugging,,html-keyboard-response,36,422591,0.0-13.0-2.1,33348,List2A,white,woman,,,,null,,,,
13069,,,survey-text,37,435661,0.0-13.0-3.1,33348,List2A,white,woman,,,,,"{""Q0"":""Luke is hugging Fred""}","<img src=""stim_listA/hug5.gif""</stim_listA>",is hugging,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,38,436162,0.0-13.0-0.2,33348,List2A,white,woman,,,,null,,,,
null,"<img src=""stim_listA/meet8.gif""</stim_listA>",,html-keyboard-response,39,438165,0.0-13.0-1.2,33348,List2A,white,woman,,,,null,,,,
null,are meeting each other,,html-keyboard-response,40,440171,0.0-13.0-2.2,33348,List2A,white,woman,,,,null,,,,
18270,,,survey-text,41,458442,0.0-13.0-3.2,33348,List2A,white,woman,,,,,"{""Q0"":""Dave and Mike are meeting each other""}","<img src=""stim_listA/meet8.gif""</stim_listA>",are meeting each other,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,42,458946,0.0-13.0-0.3,33348,List2A,white,woman,,,,null,,,,
null,"<img src=""stim_listA/touch2.gif""</stim_listA>",,html-keyboard-response,43,460948,0.0-13.0-1.3,33348,List2A,white,woman,,,,null,,,,
null,are touching each other,,html-keyboard-response,44,462953,0.0-13.0-2.3,33348,List2A,white,woman,,,,null,,,,
12588,,,survey-text,45,475542,0.0-13.0-3.3,33348,List2A,white,woman,,,,,"{""Q0"":""Luke and Ruth are touching each other""}","<img src=""stim_listA/touch2.gif""</stim_listA>",are touching each other,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,46,476047,0.0-13.0-0.4,33348,List2A,white,woman,,,,null,,,,
