rt,stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,subject,list,ppt_race,ppt_gender,url,first_guess,correct,key_press,responses,image_type,phrase_type,test_part
3063,Welcome to the experiment. Press Continue to begin.,0,html-button-response,0,3072,0.0-0.0,5936,List2A,black,man,,,,,,,,
57331,,,external-html,1,61566,0.0-1.0,5936,List2A,black,man,consent.html,,,,,,,
222026,"<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><br><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><br><p>The experiment will start after you have completed this memory test.</p><br><p>Ready?</p>",0,html-button-response,2,283598,0.0-2.0,5936,List2A,black,man,,,,,,,,
126306,"<img src='img/portrait_matrix_list2.JPG' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,3,410917,0.0-3.0-0.0,5936,List2A,black,man,,,,,,,,
10161,"<img src=""portrait/BW1.jpg""style=""width:400px;height:400px;""></img>",0,html-button-response,4,422085,0.0-3.0-1.0,5936,List2A,black,man,,TRUE,0,,,,,
null,CORRECT,,html-keyboard-response,5,423595,0.0-3.0-2.0-0.0,5936,List2A,black,man,,,,null,,,,
7714,"<img src=""portrait/BM2.jpg""style=""width:400px;height:400px;""></img>",5,html-button-response,6,431315,0.0-3.0-4.0,5936,List2A,black,man,,TRUE,5,,,,,
null,CORRECT,,html-keyboard-response,7,432820,0.0-3.0-5.0-0.0,5936,List2A,black,man,,,,null,,,,
4146,"<img src=""portrait/WM1.jpg""style=""width:400px;height:400px;""></img>",6,html-button-response,8,436971,0.0-3.0-7.0,5936,List2A,black,man,,TRUE,6,,,,,
null,CORRECT,,html-keyboard-response,9,438475,0.0-3.0-8.0-0.0,5936,List2A,black,man,,,,null,,,,
3105,"<img src=""portrait/WM2.jpg""style=""width:400px;height:400px;""></img>",7,html-button-response,10,441585,0.0-3.0-10.0,5936,List2A,black,man,,TRUE,7,,,,,
null,CORRECT,,html-keyboard-response,11,443095,0.0-3.0-11.0-0.0,5936,List2A,black,man,,,,null,,,,
9121,"<img src=""portrait/BM1.jpg""style=""width:400px;height:400px;""></img>",4,html-button-response,12,452221,0.0-3.0-13.0,5936,List2A,black,man,,TRUE,4,,,,,
null,CORRECT,,html-keyboard-response,13,453726,0.0-3.0-14.0-0.0,5936,List2A,black,man,,,,null,,,,
23642,"<img src=""portrait/BW2.jpg""style=""width:400px;height:400px;""></img>",2,html-button-response,14,477372,0.0-3.0-16.0,5936,List2A,black,man,,TRUE,2,,,,,
null,CORRECT,,html-keyboard-response,15,478878,0.0-3.0-17.0-0.0,5936,List2A,black,man,,,,null,,,,
8523,"<img src=""portrait/WW2.jpg""style=""width:400px;height:400px;""></img>",3,html-button-response,16,487406,0.0-3.0-19.0,5936,List2A,black,man,,TRUE,3,,,,,
null,CORRECT,,html-keyboard-response,17,488910,0.0-3.0-20.0-0.0,5936,List2A,black,man,,,,null,,,,
