rt,stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,subject,list,ppt_race,ppt_gender,url,first_guess,correct,key_press,responses,image_type,phrase_type,test_part
3455,Welcome to the experiment. Press Continue to begin.,0,html-button-response,0,3458,0.0-0.0,3908,List1A,black,woman,,,,,,,,
53820,,,external-html,1,58326,0.0-1.0,3908,List1A,black,woman,consent.html,,,,,,,
17381,"<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><br><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><br><p>The experiment will start after you have completed this memory test.</p><br><p>Ready?</p>",0,html-button-response,2,75712,0.0-2.0,3908,List1A,black,woman,,,,,,,,
43992,"<img src='img/portrait_matrix_list1.JPG' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,3,120709,0.0-3.0-0.0,3908,List1A,black,woman,,,,,,,,
4273,"<img src=""portrait/WW2.jpg""style=""width:400px;height:400px;""></img>",1,html-button-response,4,125986,0.0-3.0-1.0,3908,List1A,black,woman,,TRUE,3,,,,,
1863,"<img src=""portrait/WW2.jpg""style=""width:400px;height:400px;""></img>",1,html-button-response,5,128854,0.0-3.0-3.0-0.0,3908,List1A,black,woman,,FALSE,3,,,,,
null,INCORRECT,,html-keyboard-response,6,130359,0.0-3.0-3.0-2.0-0.0,3908,List1A,black,woman,,,,null,,,,
5428,"<img src=""portrait/BW1.jpg""style=""width:400px;height:400px;""></img>",2,html-button-response,7,135794,0.0-3.0-4.0,3908,List1A,black,woman,,TRUE,0,,,,,
5557,"<img src=""portrait/BW1.jpg""style=""width:400px;height:400px;""></img>",0,html-button-response,8,142355,0.0-3.0-6.0-0.0,3908,List1A,black,woman,,FALSE,0,,,,,
null,CORRECT,,html-keyboard-response,9,143858,0.0-3.0-6.0-1.0-0.0,3908,List1A,black,woman,,,,null,,,,
2429,"<img src=""portrait/WM2.jpg""style=""width:400px;height:400px;""></img>",7,html-button-response,10,146291,0.0-3.0-7.0,3908,List1A,black,woman,,TRUE,7,,,,,
null,CORRECT,,html-keyboard-response,11,147794,0.0-3.0-8.0-0.0,3908,List1A,black,woman,,,,null,,,,
2193,"<img src=""portrait/BM1.jpg""style=""width:400px;height:400px;""></img>",4,html-button-response,12,149989,0.0-3.0-10.0,3908,List1A,black,woman,,TRUE,4,,,,,
null,CORRECT,,html-keyboard-response,13,151491,0.0-3.0-11.0-0.0,3908,List1A,black,woman,,,,null,,,,
4525,"<img src=""portrait/BW2.jpg""style=""width:400px;height:400px;""></img>",2,html-button-response,14,156020,0.0-3.0-13.0,3908,List1A,black,woman,,TRUE,2,,,,,
null,CORRECT,,html-keyboard-response,15,157524,0.0-3.0-14.0-0.0,3908,List1A,black,woman,,,,null,,,,
3363,"<img src=""portrait/WW1.jpg""style=""width:400px;height:400px;""></img>",1,html-button-response,16,160891,0.0-3.0-16.0,3908,List1A,black,woman,,TRUE,1,,,,,
null,CORRECT,,html-keyboard-response,17,162393,0.0-3.0-17.0-0.0,3908,List1A,black,woman,,,,null,,,,
5335,"<img src=""portrait/WM1.jpg""style=""width:400px;height:400px;""></img>",6,html-button-response,18,167732,0.0-3.0-19.0,3908,List1A,black,woman,,TRUE,6,,,,,
null,CORRECT,,html-keyboard-response,19,169235,0.0-3.0-20.0-0.0,3908,List1A,black,woman,,,,null,,,,
2928,"<img src=""portrait/BM2.jpg""style=""width:400px;height:400px;""></img>",4,html-button-response,20,172166,0.0-3.0-22.0,3908,List1A,black,woman,,TRUE,5,,,,,
3979,"<img src=""portrait/BM2.jpg""style=""width:400px;height:400px;""></img>",5,html-button-response,21,177149,0.0-3.0-24.0-0.0,3908,List1A,black,woman,,FALSE,5,,,,,
null,CORRECT,,html-keyboard-response,22,178653,0.0-3.0-24.0-1.0-0.0,3908,List1A,black,woman,,,,null,,,,
2853,<p>You got 5 out of 8 right first time. Press Continue.</p>,0,html-button-response,23,181509,0.0-3.0-25.0,3908,List1A,black,woman,,,,,,,,
3790,"As you did not score 100%, the memory game will repeat. Press Continue.",0,html-button-response,24,186303,0.0-3.0-26.0-0.0,3908,List1A,black,woman,,,,,,,,
44598,"<img src='img/portrait_matrix_list1.JPG' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,25,231906,0.0-3.1-0.1,3908,List1A,black,woman,,,,,,,,
1853,"<img src=""portrait/WW2.jpg""style=""width:400px;height:400px;""></img>",3,html-button-response,26,234763,0.0-3.1-1.1,3908,List1A,black,woman,,TRUE,3,,,,,
null,CORRECT,,html-keyboard-response,27,236265,0.0-3.1-2.1-0.1,3908,List1A,black,woman,,,,null,,,,
8141,"<img src=""portrait/BW1.jpg""style=""width:400px;height:400px;""></img>",0,html-button-response,28,244409,0.0-3.1-4.1,3908,List1A,black,woman,,TRUE,0,,,,,
null,CORRECT,,html-keyboard-response,29,245912,0.0-3.1-5.1-0.1,3908,List1A,black,woman,,,,null,,,,
10371,"<img src=""portrait/WM2.jpg""style=""width:400px;height:400px;""></img>",7,html-button-response,30,256286,0.0-3.1-7.1,3908,List1A,black,woman,,TRUE,7,,,,,
null,CORRECT,,html-keyboard-response,31,257789,0.0-3.1-8.1-0.1,3908,List1A,black,woman,,,,null,,,,
2081,"<img src=""portrait/BM1.jpg""style=""width:400px;height:400px;""></img>",4,html-button-response,32,259872,0.0-3.1-10.1,3908,List1A,black,woman,,TRUE,4,,,,,
null,CORRECT,,html-keyboard-response,33,261376,0.0-3.1-11.1-0.1,3908,List1A,black,woman,,,,null,,,,
10334,"<img src=""portrait/BW2.jpg""style=""width:400px;height:400px;""></img>",2,html-button-response,34,271714,0.0-3.1-13.1,3908,List1A,black,woman,,TRUE,2,,,,,
null,CORRECT,,html-keyboard-response,35,273217,0.0-3.1-14.1-0.1,3908,List1A,black,woman,,,,null,,,,
9286,"<img src=""portrait/WW1.jpg""style=""width:400px;height:400px;""></img>",3,html-button-response,36,282506,0.0-3.1-16.1,3908,List1A,black,woman,,TRUE,1,,,,,
3370,"<img src=""portrait/WW1.jpg""style=""width:400px;height:400px;""></img>",1,html-button-response,37,286880,0.0-3.1-18.1-0.1,3908,List1A,black,woman,,FALSE,1,,,,,
null,CORRECT,,html-keyboard-response,38,288384,0.0-3.1-18.1-1.1-0.1,3908,List1A,black,woman,,,,null,,,,
4613,"<img src=""portrait/WM1.jpg""style=""width:400px;height:400px;""></img>",6,html-button-response,39,293000,0.0-3.1-19.1,3908,List1A,black,woman,,TRUE,6,,,,,
null,CORRECT,,html-keyboard-response,40,294503,0.0-3.1-20.1-0.1,3908,List1A,black,woman,,,,null,,,,
3495,"<img src=""portrait/BM2.jpg""style=""width:400px;height:400px;""></img>",4,html-button-response,41,298002,0.0-3.1-22.1,3908,List1A,black,woman,,TRUE,5,,,,,
2049,"<img src=""portrait/BM2.jpg""style=""width:400px;height:400px;""></img>",5,html-button-response,42,301055,0.0-3.1-24.1-0.1,3908,List1A,black,woman,,FALSE,5,,,,,
null,CORRECT,,html-keyboard-response,43,302557,0.0-3.1-24.1-1.1-0.1,3908,List1A,black,woman,,,,null,,,,
1984,<p>You got 6 out of 8 right first time. Press Continue.</p>,0,html-button-response,44,304544,0.0-3.1-25.1,3908,List1A,black,woman,,,,,,,,
1865,"As you did not score 100%, the memory game will repeat. Press Continue.",0,html-button-response,45,307412,0.0-3.1-26.1-0.1,3908,List1A,black,woman,,,,,,,,
65026,"<img src='img/portrait_matrix_list1.JPG' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,46,373444,0.0-3.2-0.2,3908,List1A,black,woman,,,,,,,,
14502,"<img src=""portrait/WW2.jpg""style=""width:400px;height:400px;""></img>",0,html-button-response,47,388951,0.0-3.2-1.2,3908,List1A,black,woman,,TRUE,3,,,,,
5443,"<img src=""portrait/WW2.jpg""style=""width:400px;height:400px;""></img>",3,html-button-response,48,395399,0.0-3.2-3.2-0.2,3908,List1A,black,woman,,FALSE,3,,,,,
null,CORRECT,,html-keyboard-response,49,396902,0.0-3.2-3.2-1.2-0.2,3908,List1A,black,woman,,,,null,,,,
14400,"<img src=""portrait/BW1.jpg""style=""width:400px;height:400px;""></img>",0,html-button-response,50,411305,0.0-3.2-4.2,3908,List1A,black,woman,,TRUE,0,,,,,
null,CORRECT,,html-keyboard-response,51,412808,0.0-3.2-5.2-0.2,3908,List1A,black,woman,,,,null,,,,
3599,"<img src=""portrait/WM2.jpg""style=""width:400px;height:400px;""></img>",7,html-button-response,52,416418,0.0-3.2-7.2,3908,List1A,black,woman,,TRUE,7,,,,,
null,CORRECT,,html-keyboard-response,53,417921,0.0-3.2-8.2-0.2,3908,List1A,black,woman,,,,null,,,,
9439,"<img src=""portrait/BM1.jpg""style=""width:400px;height:400px;""></img>",4,html-button-response,54,427364,0.0-3.2-10.2,3908,List1A,black,woman,,TRUE,4,,,,,
null,CORRECT,,html-keyboard-response,55,428867,0.0-3.2-11.2-0.2,3908,List1A,black,woman,,,,null,,,,
5995,"<img src=""portrait/BW2.jpg""style=""width:400px;height:400px;""></img>",2,html-button-response,56,434867,0.0-3.2-13.2,3908,List1A,black,woman,,TRUE,2,,,,,
null,CORRECT,,html-keyboard-response,57,436370,0.0-3.2-14.2-0.2,3908,List1A,black,woman,,,,null,,,,
16127,"<img src=""portrait/WW1.jpg""style=""width:400px;height:400px;""></img>",1,html-button-response,58,452500,0.0-3.2-16.2,3908,List1A,black,woman,,TRUE,1,,,,,
null,CORRECT,,html-keyboard-response,59,454004,0.0-3.2-17.2-0.2,3908,List1A,black,woman,,,,null,,,,
5324,"<img src=""portrait/WM1.jpg""style=""width:400px;height:400px;""></img>",6,html-button-response,60,459331,0.0-3.2-19.2,3908,List1A,black,woman,,TRUE,6,,,,,
null,CORRECT,,html-keyboard-response,61,460834,0.0-3.2-20.2-0.2,3908,List1A,black,woman,,,,null,,,,
6324,"<img src=""portrait/BM2.jpg""style=""width:400px;height:400px;""></img>",5,html-button-response,62,467162,0.0-3.2-22.2,3908,List1A,black,woman,,TRUE,5,,,,,
null,CORRECT,,html-keyboard-response,63,468665,0.0-3.2-23.2-0.2,3908,List1A,black,woman,,,,null,,,,
2681,<p>You got 7 out of 8 right first time. Press Continue.</p>,0,html-button-response,64,471349,0.0-3.2-25.2,3908,List1A,black,woman,,,,,,,,
1651,"As you did not score 100%, the memory game will repeat. Press Continue.",0,html-button-response,65,474004,0.0-3.2-26.2-0.2,3908,List1A,black,woman,,,,,,,,
5144,"<img src='img/portrait_matrix_list1.JPG' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,66,480151,0.0-3.3-0.3,3908,List1A,black,woman,,,,,,,,
