rt,stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,subject,list,ppt_race,ppt_gender,url,first_guess,correct,key_press,responses,image_type,phrase_type,test_part
3181,Welcome to the experiment. Press Continue to begin.,0,html-button-response,0,3196,0.0-0.0,81029,List1B,white,woman,,,,,,,,
25338,,,external-html,1,29570,0.0-1.0,81029,List1B,white,woman,consent.html,,,,,,,
8003,"<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><br><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><br><p>The experiment will start after you have completed this memory test.</p><br><p>Ready?</p>",0,html-button-response,2,37573,0.0-2.0,81029,List1B,white,woman,,,,,,,,
53121,"<img src='img/portrait_matrix_list1.JPG' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,3,91697,0.0-3.0-0.0,81029,List1B,white,woman,,,,,,,,
2728,"<img src=""portrait/WM1.jpg""style=""width:400px;height:400px;""></img>",6,html-button-response,4,95429,0.0-3.0-1.0,81029,List1B,white,woman,,TRUE,6,,,,,
null,CORRECT,,html-keyboard-response,5,96935,0.0-3.0-2.0-0.0,81029,List1B,white,woman,,,,null,,,,
2158,"<img src=""portrait/WW2.jpg""style=""width:400px;height:400px;""></img>",3,html-button-response,6,99095,0.0-3.0-4.0,81029,List1B,white,woman,,TRUE,3,,,,,
null,CORRECT,,html-keyboard-response,7,100599,0.0-3.0-5.0-0.0,81029,List1B,white,woman,,,,null,,,,
4672,"<img src=""portrait/BW1.jpg""style=""width:400px;height:400px;""></img>",0,html-button-response,8,105273,0.0-3.0-7.0,81029,List1B,white,woman,,TRUE,0,,,,,
null,CORRECT,,html-keyboard-response,9,106776,0.0-3.0-8.0-0.0,81029,List1B,white,woman,,,,null,,,,
1398,"<img src=""portrait/BM1.jpg""style=""width:400px;height:400px;""></img>",4,html-button-response,10,108175,0.0-3.0-10.0,81029,List1B,white,woman,,TRUE,4,,,,,
null,CORRECT,,html-keyboard-response,11,109679,0.0-3.0-11.0-0.0,81029,List1B,white,woman,,,,null,,,,
3055,"<img src=""portrait/WM2.jpg""style=""width:400px;height:400px;""></img>",7,html-button-response,12,112735,0.0-3.0-13.0,81029,List1B,white,woman,,TRUE,7,,,,,
null,CORRECT,,html-keyboard-response,13,114240,0.0-3.0-14.0-0.0,81029,List1B,white,woman,,,,null,,,,
4209,"<img src=""portrait/BM2.jpg""style=""width:400px;height:400px;""></img>",5,html-button-response,14,118451,0.0-3.0-16.0,81029,List1B,white,woman,,TRUE,5,,,,,
null,CORRECT,,html-keyboard-response,15,119956,0.0-3.0-17.0-0.0,81029,List1B,white,woman,,,,null,,,,
17432,"<img src=""portrait/BW2.jpg""style=""width:400px;height:400px;""></img>",1,html-button-response,16,137390,0.0-3.0-19.0,81029,List1B,white,woman,,TRUE,2,,,,,
2442,"<img src=""portrait/BW2.jpg""style=""width:400px;height:400px;""></img>",2,html-button-response,17,140835,0.0-3.0-21.0-0.0,81029,List1B,white,woman,,FALSE,2,,,,,
null,CORRECT,,html-keyboard-response,18,142339,0.0-3.0-21.0-1.0-0.0,81029,List1B,white,woman,,,,null,,,,
3256,"<img src=""portrait/WW1.jpg""style=""width:400px;height:400px;""></img>",1,html-button-response,19,145597,0.0-3.0-22.0,81029,List1B,white,woman,,TRUE,1,,,,,
null,CORRECT,,html-keyboard-response,20,147100,0.0-3.0-23.0-0.0,81029,List1B,white,woman,,,,null,,,,
1286,<p>You got 7 out of 8 right first time. Press Continue.</p>,0,html-button-response,21,148387,0.0-3.0-25.0,81029,List1B,white,woman,,,,,,,,
1624,"As you did not score 100%, the memory game will repeat. Press Continue.",0,html-button-response,22,151015,0.0-3.0-26.0-0.0,81029,List1B,white,woman,,,,,,,,
2434,"<img src='img/portrait_matrix_list1.JPG' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,23,154453,0.0-3.1-0.1,81029,List1B,white,woman,,,,,,,,
1832,"<img src=""portrait/WM1.jpg""style=""width:400px;height:400px;""></img>",6,html-button-response,24,157289,0.0-3.1-1.1,81029,List1B,white,woman,,TRUE,6,,,,,
null,CORRECT,,html-keyboard-response,25,158792,0.0-3.1-2.1-0.1,81029,List1B,white,woman,,,,null,,,,
2328,"<img src=""portrait/WW2.jpg""style=""width:400px;height:400px;""></img>",1,html-button-response,26,161121,0.0-3.1-4.1,81029,List1B,white,woman,,TRUE,3,,,,,
2291,"<img src=""portrait/WW2.jpg""style=""width:400px;height:400px;""></img>",3,html-button-response,27,164413,0.0-3.1-6.1-0.1,81029,List1B,white,woman,,FALSE,3,,,,,
null,CORRECT,,html-keyboard-response,28,165917,0.0-3.1-6.1-1.1-0.1,81029,List1B,white,woman,,,,null,,,,
2956,"<img src=""portrait/BW1.jpg""style=""width:400px;height:400px;""></img>",0,html-button-response,29,168875,0.0-3.1-7.1,81029,List1B,white,woman,,TRUE,0,,,,,
null,CORRECT,,html-keyboard-response,30,170378,0.0-3.1-8.1-0.1,81029,List1B,white,woman,,,,null,,,,
2072,"<img src=""portrait/BM1.jpg""style=""width:400px;height:400px;""></img>",4,html-button-response,31,172451,0.0-3.1-10.1,81029,List1B,white,woman,,TRUE,4,,,,,
null,CORRECT,,html-keyboard-response,32,173956,0.0-3.1-11.1-0.1,81029,List1B,white,woman,,,,null,,,,
1738,"<img src=""portrait/WM2.jpg""style=""width:400px;height:400px;""></img>",7,html-button-response,33,175695,0.0-3.1-13.1,81029,List1B,white,woman,,TRUE,7,,,,,
null,CORRECT,,html-keyboard-response,34,177200,0.0-3.1-14.1-0.1,81029,List1B,white,woman,,,,null,,,,
2075,"<img src=""portrait/BM2.jpg""style=""width:400px;height:400px;""></img>",5,html-button-response,35,179277,0.0-3.1-16.1,81029,List1B,white,woman,,TRUE,5,,,,,
null,CORRECT,,html-keyboard-response,36,180781,0.0-3.1-17.1-0.1,81029,List1B,white,woman,,,,null,,,,
1325,"<img src=""portrait/BW2.jpg""style=""width:400px;height:400px;""></img>",2,html-button-response,37,182107,0.0-3.1-19.1,81029,List1B,white,woman,,TRUE,2,,,,,
null,CORRECT,,html-keyboard-response,38,183608,0.0-3.1-20.1-0.1,81029,List1B,white,woman,,,,null,,,,
1927,"<img src=""portrait/WW1.jpg""style=""width:400px;height:400px;""></img>",1,html-button-response,39,185537,0.0-3.1-22.1,81029,List1B,white,woman,,TRUE,1,,,,,
null,CORRECT,,html-keyboard-response,40,187040,0.0-3.1-23.1-0.1,81029,List1B,white,woman,,,,null,,,,
812,<p>You got 7 out of 8 right first time. Press Continue.</p>,0,html-button-response,41,187853,0.0-3.1-25.1,81029,List1B,white,woman,,,,,,,,
888,"As you did not score 100%, the memory game will repeat. Press Continue.",0,html-button-response,42,189743,0.0-3.1-26.1-0.1,81029,List1B,white,woman,,,,,,,,
1521,"<img src='img/portrait_matrix_list1.JPG' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,43,192267,0.0-3.2-0.2,81029,List1B,white,woman,,,,,,,,
1369,"<img src=""portrait/WM1.jpg""style=""width:400px;height:400px;""></img>",6,html-button-response,44,194639,0.0-3.2-1.2,81029,List1B,white,woman,,TRUE,6,,,,,
null,CORRECT,,html-keyboard-response,45,196142,0.0-3.2-2.2-0.2,81029,List1B,white,woman,,,,null,,,,
1068,"<img src=""portrait/WW2.jpg""style=""width:400px;height:400px;""></img>",3,html-button-response,46,197211,0.0-3.2-4.2,81029,List1B,white,woman,,TRUE,3,,,,,
null,CORRECT,,html-keyboard-response,47,198714,0.0-3.2-5.2-0.2,81029,List1B,white,woman,,,,null,,,,
1878,"<img src=""portrait/BW1.jpg""style=""width:400px;height:400px;""></img>",0,html-button-response,48,200593,0.0-3.2-7.2,81029,List1B,white,woman,,TRUE,0,,,,,
null,CORRECT,,html-keyboard-response,49,202097,0.0-3.2-8.2-0.2,81029,List1B,white,woman,,,,null,,,,
3356,"<img src=""portrait/BM1.jpg""style=""width:400px;height:400px;""></img>",4,html-button-response,50,205455,0.0-3.2-10.2,81029,List1B,white,woman,,TRUE,4,,,,,
null,CORRECT,,html-keyboard-response,51,206957,0.0-3.2-11.2-0.2,81029,List1B,white,woman,,,,null,,,,
1550,"<img src=""portrait/WM2.jpg""style=""width:400px;height:400px;""></img>",7,html-button-response,52,208509,0.0-3.2-13.2,81029,List1B,white,woman,,TRUE,7,,,,,
null,CORRECT,,html-keyboard-response,53,210011,0.0-3.2-14.2-0.2,81029,List1B,white,woman,,,,null,,,,
4529,"<img src=""portrait/BM2.jpg""style=""width:400px;height:400px;""></img>",5,html-button-response,54,214545,0.0-3.2-16.2,81029,List1B,white,woman,,TRUE,5,,,,,
null,CORRECT,,html-keyboard-response,55,216048,0.0-3.2-17.2-0.2,81029,List1B,white,woman,,,,null,,,,
1266,"<img src=""portrait/BW2.jpg""style=""width:400px;height:400px;""></img>",2,html-button-response,56,217317,0.0-3.2-19.2,81029,List1B,white,woman,,TRUE,2,,,,,
null,CORRECT,,html-keyboard-response,57,218822,0.0-3.2-20.2-0.2,81029,List1B,white,woman,,,,null,,,,
1468,"<img src=""portrait/WW1.jpg""style=""width:400px;height:400px;""></img>",1,html-button-response,58,220291,0.0-3.2-22.2,81029,List1B,white,woman,,TRUE,1,,,,,
null,CORRECT,,html-keyboard-response,59,221796,0.0-3.2-23.2-0.2,81029,List1B,white,woman,,,,null,,,,
1188,<p>You got 8 out of 8 right first time. Press Continue.</p>,0,html-button-response,60,222985,0.0-3.2-25.2,81029,List1B,white,woman,,,,,,,,
