rt,stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,subject,list,ppt_race,ppt_gender,url,first_guess,correct,key_press,responses,image_type,phrase_type,test_part
1730,Welcome to the experiment. Press Continue to begin.,0,html-button-response,0,1736,0.0-0.0,91844,List1A,black,woman,,,,,,,,
6020,,,external-html,1,8894,0.0-1.0,91844,List1A,black,woman,consent.html,,,,,,,
1388,"<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><br><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><br><p>The experiment will start after you have completed this memory test.</p><br><p>Ready?</p>",0,html-button-response,2,10284,0.0-2.0,91844,List1A,black,woman,,,,,,,,
25987,"<img src='img/portrait_matrix_list1.JPG' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,3,37275,0.0-3.0-0.0,91844,List1A,black,woman,,,,,,,,
7203,"<img src=""portrait/BM1.jpg""style=""width:400px;height:400px;""></img>",5,html-button-response,4,45481,0.0-3.0-1.0,91844,List1A,black,woman,,TRUE,4,,,,,
5739,"<img src=""portrait/BM1.jpg""style=""width:400px;height:400px;""></img>",4,html-button-response,5,52228,0.0-3.0-3.0-0.0,91844,List1A,black,woman,,FALSE,4,,,,,
null,CORRECT,,html-keyboard-response,6,53738,0.0-3.0-3.0-1.0-0.0,91844,List1A,black,woman,,,,null,,,,
2120,"<img src=""portrait/WM2.jpg""style=""width:400px;height:400px;""></img>",7,html-button-response,7,55862,0.0-3.0-4.0,91844,List1A,black,woman,,TRUE,7,,,,,
null,CORRECT,,html-keyboard-response,8,57366,0.0-3.0-5.0-0.0,91844,List1A,black,woman,,,,null,,,,
2198,"<img src=""portrait/WM1.jpg""style=""width:400px;height:400px;""></img>",5,html-button-response,9,59566,0.0-3.0-7.0,91844,List1A,black,woman,,TRUE,6,,,,,
2926,"<img src=""portrait/WM1.jpg""style=""width:400px;height:400px;""></img>",6,html-button-response,10,63496,0.0-3.0-9.0-0.0,91844,List1A,black,woman,,FALSE,6,,,,,
null,CORRECT,,html-keyboard-response,11,65007,0.0-3.0-9.0-1.0-0.0,91844,List1A,black,woman,,,,null,,,,
3068,"<img src=""portrait/WW1.jpg""style=""width:400px;height:400px;""></img>",3,html-button-response,12,68076,0.0-3.0-10.0,91844,List1A,black,woman,,TRUE,1,,,,,
2218,"<img src=""portrait/WW1.jpg""style=""width:400px;height:400px;""></img>",1,html-button-response,13,71299,0.0-3.0-12.0-0.0,91844,List1A,black,woman,,FALSE,1,,,,,
