rt,stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,subject,list,ppt_race,ppt_gender,url,first_guess,correct,key_press,responses,image_type,phrase_type,test_part
1802,Welcome to the experiment. Press Continue to begin.,0,html-button-response,0,1815,0.0-0.0,23657,List2B,black,man,,,,,,,,
26608,,,external-html,1,29447,0.0-1.0,23657,List2B,black,man,consent.html,,,,,,,
511252,"<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><br><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><br><p>The experiment will start after you have completed this memory test.</p><br><p>Ready?</p>",0,html-button-response,2,540700,0.0-2.0,23657,List2B,black,man,,,,,,,,
1854505,"<img src='img/portrait_matrix_list2.JPG' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,3,2396208,0.0-3.0-0.0,23657,List2B,black,man,,,,,,,,
9037,"<img src=""portrait/WM1.jpg""style=""width:400px;height:400px;""></img>",6,html-button-response,4,2406248,0.0-3.0-1.0,23657,List2B,black,man,,TRUE,6,,,,,
null,CORRECT,,html-keyboard-response,5,2407751,0.0-3.0-2.0-0.0,23657,List2B,black,man,,,,null,,,,
1677,"<img src=""portrait/WM2.jpg""style=""width:400px;height:400px;""></img>",7,html-button-response,6,2409429,0.0-3.0-4.0,23657,List2B,black,man,,TRUE,7,,,,,
null,CORRECT,,html-keyboard-response,7,2410931,0.0-3.0-5.0-0.0,23657,List2B,black,man,,,,null,,,,
3634,"<img src=""portrait/BW2.jpg""style=""width:400px;height:400px;""></img>",1,html-button-response,8,2414565,0.0-3.0-7.0,23657,List2B,black,man,,TRUE,2,,,,,
7107,"<img src=""portrait/BW2.jpg""style=""width:400px;height:400px;""></img>",0,html-button-response,9,2422675,0.0-3.0-9.0-0.0,23657,List2B,black,man,,FALSE,2,,,,,
null,INCORRECT,,html-keyboard-response,10,2424177,0.0-3.0-9.0-2.0-0.0,23657,List2B,black,man,,,,null,,,,
2384,"<img src=""portrait/BW1.jpg""style=""width:400px;height:400px;""></img>",1,html-button-response,11,2426563,0.0-3.0-10.0,23657,List2B,black,man,,TRUE,0,,,,,
4034,"<img src=""portrait/BW1.jpg""style=""width:400px;height:400px;""></img>",0,html-button-response,12,2431599,0.0-3.0-12.0-0.0,23657,List2B,black,man,,FALSE,0,,,,,
null,CORRECT,,html-keyboard-response,13,2433101,0.0-3.0-12.0-1.0-0.0,23657,List2B,black,man,,,,null,,,,
3018,"<img src=""portrait/WW1.jpg""style=""width:400px;height:400px;""></img>",2,html-button-response,14,2436120,0.0-3.0-13.0,23657,List2B,black,man,,TRUE,1,,,,,
2558,"<img src=""portrait/WW1.jpg""style=""width:400px;height:400px;""></img>",1,html-button-response,15,2439681,0.0-3.0-15.0-0.0,23657,List2B,black,man,,FALSE,1,,,,,
null,CORRECT,,html-keyboard-response,16,2441182,0.0-3.0-15.0-1.0-0.0,23657,List2B,black,man,,,,null,,,,
2278,"<img src=""portrait/BM1.jpg""style=""width:400px;height:400px;""></img>",5,html-button-response,17,2443461,0.0-3.0-16.0,23657,List2B,black,man,,TRUE,4,,,,,
2162,"<img src=""portrait/BM1.jpg""style=""width:400px;height:400px;""></img>",4,html-button-response,18,2446626,0.0-3.0-18.0-0.0,23657,List2B,black,man,,FALSE,4,,,,,
null,CORRECT,,html-keyboard-response,19,2448129,0.0-3.0-18.0-1.0-0.0,23657,List2B,black,man,,,,null,,,,
