rt,stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,subject,list,ppt_race,ppt_gender,url,first_guess,correct,key_press,responses,image_type,phrase_type,test_part
5989,Welcome to the experiment. Press Continue to begin.,0,html-button-response,0,5993,0.0-0.0,71693,List2B,white,man,,,,,,,,
19438,,,external-html,1,26483,0.0-1.0,71693,List2B,white,man,consent.html,,,,,,,
18754,"<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><br><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><br><p>The experiment will start after you have completed this memory test.</p><br><p>Ready?</p>",0,html-button-response,2,45240,0.0-2.0,71693,List2B,white,man,,,,,,,,
109334,"<img src='img/portrait_matrix_list2.JPG' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,3,155581,0.0-3.0-0.0,71693,List2B,white,man,,,,,,,,
7466,"<img src=""portrait/BW2.jpg""style=""width:400px;height:400px;""></img>",2,html-button-response,4,164052,0.0-3.0-1.0,71693,List2B,white,man,,TRUE,2,,,,,
null,CORRECT,,html-keyboard-response,5,165562,0.0-3.0-2.0-0.0,71693,List2B,white,man,,,,null,,,,
5711,"<img src=""portrait/WM2.jpg""style=""width:400px;height:400px;""></img>",6,html-button-response,6,171275,0.0-3.0-4.0,71693,List2B,white,man,,TRUE,7,,,,,
4341,"<img src=""portrait/WM2.jpg""style=""width:400px;height:400px;""></img>",7,html-button-response,7,176620,0.0-3.0-6.0-0.0,71693,List2B,white,man,,FALSE,7,,,,,
null,CORRECT,,html-keyboard-response,8,178128,0.0-3.0-6.0-1.0-0.0,71693,List2B,white,man,,,,null,,,,
7216,"<img src=""portrait/BM2.jpg""style=""width:400px;height:400px;""></img>",5,html-button-response,9,185348,0.0-3.0-7.0,71693,List2B,white,man,,TRUE,5,,,,,
null,CORRECT,,html-keyboard-response,10,186853,0.0-3.0-8.0-0.0,71693,List2B,white,man,,,,null,,,,
2377,"<img src=""portrait/WW2.jpg""style=""width:400px;height:400px;""></img>",3,html-button-response,11,189234,0.0-3.0-10.0,71693,List2B,white,man,,TRUE,3,,,,,
null,CORRECT,,html-keyboard-response,12,190742,0.0-3.0-11.0-0.0,71693,List2B,white,man,,,,null,,,,
5569,"<img src=""portrait/BW1.jpg""style=""width:400px;height:400px;""></img>",2,html-button-response,13,196314,0.0-3.0-13.0,71693,List2B,white,man,,TRUE,0,,,,,
2482,"<img src=""portrait/BW1.jpg""style=""width:400px;height:400px;""></img>",0,html-button-response,14,199802,0.0-3.0-15.0-0.0,71693,List2B,white,man,,FALSE,0,,,,,
null,CORRECT,,html-keyboard-response,15,201307,0.0-3.0-15.0-1.0-0.0,71693,List2B,white,man,,,,null,,,,
9774,"<img src=""portrait/BM1.jpg""style=""width:400px;height:400px;""></img>",7,html-button-response,16,211082,0.0-3.0-16.0,71693,List2B,white,man,,TRUE,4,,,,,
1989,"<img src=""portrait/BM1.jpg""style=""width:400px;height:400px;""></img>",4,html-button-response,17,214073,0.0-3.0-18.0-0.0,71693,List2B,white,man,,FALSE,4,,,,,
null,CORRECT,,html-keyboard-response,18,215579,0.0-3.0-18.0-1.0-0.0,71693,List2B,white,man,,,,null,,,,
5813,"<img src=""portrait/WM1.jpg""style=""width:400px;height:400px;""></img>",6,html-button-response,19,221394,0.0-3.0-19.0,71693,List2B,white,man,,TRUE,6,,,,,
null,CORRECT,,html-keyboard-response,20,222896,0.0-3.0-20.0-0.0,71693,List2B,white,man,,,,null,,,,
5567,"<img src=""portrait/WW1.jpg""style=""width:400px;height:400px;""></img>",1,html-button-response,21,228465,0.0-3.0-22.0,71693,List2B,white,man,,TRUE,1,,,,,
null,CORRECT,,html-keyboard-response,22,229970,0.0-3.0-23.0-0.0,71693,List2B,white,man,,,,null,,,,
1814,<p>You got 5 out of 8 right first time. Press Continue.</p>,0,html-button-response,23,231785,0.0-3.0-25.0,71693,List2B,white,man,,,,,,,,
5038,"As you did not score 100%, the memory game will repeat. Press Continue.",0,html-button-response,24,237825,0.0-3.0-26.0-0.0,71693,List2B,white,man,,,,,,,,
14185,"<img src='img/portrait_matrix_list2.JPG' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,25,253018,0.0-3.1-0.1,71693,List2B,white,man,,,,,,,,
8323,"<img src=""portrait/BW2.jpg""style=""width:400px;height:400px;""></img>",0,html-button-response,26,262344,0.0-3.1-1.1,71693,List2B,white,man,,TRUE,2,,,,,
