rt,stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,subject,list,ppt_race,ppt_gender,url,first_guess,correct,key_press,responses,image_type,phrase_type,test_part
203114,Welcome to the experiment. Press Continue to begin.,0,html-button-response,0,203116,0.0-0.0,86403,List1A,white,man,,,,,,,,
3748,,,external-html,1,208396,0.0-1.0,86403,List1A,white,man,consent.html,,,,,,,
16429,"<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><br><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><br><p>The experiment will start after you have completed this memory test.</p><br><p>Ready?</p>",0,html-button-response,2,224828,0.0-2.0,86403,List1A,white,man,,,,,,,,
64337,"<img src='img/portrait_matrix_list1.JPG' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,3,290169,0.0-3.0-0.0,86403,List1A,white,man,,,,,,,,
4257,"<img src=""portrait/BW1.jpg""style=""width:400px;height:400px;""></img>",0,html-button-response,4,295429,0.0-3.0-1.0,86403,List1A,white,man,,TRUE,0,,,,,
null,CORRECT,,html-keyboard-response,5,296935,0.0-3.0-2.0-0.0,86403,List1A,white,man,,,,null,,,,
3276,"<img src=""portrait/WW1.jpg""style=""width:400px;height:400px;""></img>",1,html-button-response,6,300214,0.0-3.0-4.0,86403,List1A,white,man,,TRUE,1,,,,,
null,CORRECT,,html-keyboard-response,7,301718,0.0-3.0-5.0-0.0,86403,List1A,white,man,,,,null,,,,
2771,"<img src=""portrait/WM1.jpg""style=""width:400px;height:400px;""></img>",6,html-button-response,8,304490,0.0-3.0-7.0,86403,List1A,white,man,,TRUE,6,,,,,
null,CORRECT,,html-keyboard-response,9,305992,0.0-3.0-8.0-0.0,86403,List1A,white,man,,,,null,,,,
5817,"<img src=""portrait/WW2.jpg""style=""width:400px;height:400px;""></img>",3,html-button-response,10,311810,0.0-3.0-10.0,86403,List1A,white,man,,TRUE,3,,,,,
null,CORRECT,,html-keyboard-response,11,313313,0.0-3.0-11.0-0.0,86403,List1A,white,man,,,,null,,,,
5240,"<img src=""portrait/BM2.jpg""style=""width:400px;height:400px;""></img>",5,html-button-response,12,318554,0.0-3.0-13.0,86403,List1A,white,man,,TRUE,5,,,,,
null,CORRECT,,html-keyboard-response,13,320058,0.0-3.0-14.0-0.0,86403,List1A,white,man,,,,null,,,,
8951,"<img src=""portrait/WM2.jpg""style=""width:400px;height:400px;""></img>",7,html-button-response,14,329011,0.0-3.0-16.0,86403,List1A,white,man,,TRUE,7,,,,,
null,CORRECT,,html-keyboard-response,15,330515,0.0-3.0-17.0-0.0,86403,List1A,white,man,,,,null,,,,
7306,"<img src=""portrait/BM1.jpg""style=""width:400px;height:400px;""></img>",4,html-button-response,16,337823,0.0-3.0-19.0,86403,List1A,white,man,,TRUE,4,,,,,
null,CORRECT,,html-keyboard-response,17,339326,0.0-3.0-20.0-0.0,86403,List1A,white,man,,,,null,,,,
3179,"<img src=""portrait/BW2.jpg""style=""width:400px;height:400px;""></img>",2,html-button-response,18,342507,0.0-3.0-22.0,86403,List1A,white,man,,TRUE,2,,,,,
null,CORRECT,,html-keyboard-response,19,344010,0.0-3.0-23.0-0.0,86403,List1A,white,man,,,,null,,,,
2071,<p>You got 8 out of 8 right first time. Press Continue.</p>,0,html-button-response,20,346083,0.0-3.0-25.0,86403,List1A,white,man,,,,,,,,
