rt,stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,subject,list,ppt_race,ppt_gender,url,first_guess,correct,key_press,responses,image_type,phrase_type,test_part
3621,Welcome to the experiment. Press Continue to begin.,0,html-button-response,0,3627,0.0-0.0,60076,List1A,white,woman,,,,,,,,
16938,,,external-html,1,21631,0.0-1.0,60076,List1A,white,woman,consent.html,,,,,,,
15559,"<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><br><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><br><p>The experiment will start after you have completed this memory test.</p><br><p>Ready?</p>",0,html-button-response,2,37193,0.0-2.0,60076,List1A,white,woman,,,,,,,,
73073,"<img src='img/portrait_matrix_list1.JPG' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,3,111272,0.0-3.0-0.0,60076,List1A,white,woman,,,,,,,,
6939,"<img src=""portrait/WM2.jpg""style=""width:400px;height:400px;""></img>",7,html-button-response,4,119218,0.0-3.0-1.0,60076,List1A,white,woman,,TRUE,7,,,,,
null,CORRECT,,html-keyboard-response,5,120727,0.0-3.0-2.0-0.0,60076,List1A,white,woman,,,,null,,,,
2113,"<img src=""portrait/BW2.jpg""style=""width:400px;height:400px;""></img>",0,html-button-response,6,122844,0.0-3.0-4.0,60076,List1A,white,woman,,TRUE,2,,,,,
3689,"<img src=""portrait/BW2.jpg""style=""width:400px;height:400px;""></img>",2,html-button-response,7,127538,0.0-3.0-6.0-0.0,60076,List1A,white,woman,,FALSE,2,,,,,
null,CORRECT,,html-keyboard-response,8,129043,0.0-3.0-6.0-1.0-0.0,60076,List1A,white,woman,,,,null,,,,
2567,"<img src=""portrait/BM1.jpg""style=""width:400px;height:400px;""></img>",4,html-button-response,9,131615,0.0-3.0-7.0,60076,List1A,white,woman,,TRUE,4,,,,,
null,CORRECT,,html-keyboard-response,10,133119,0.0-3.0-8.0-0.0,60076,List1A,white,woman,,,,null,,,,
4103,"<img src=""portrait/BW1.jpg""style=""width:400px;height:400px;""></img>",0,html-button-response,11,137228,0.0-3.0-10.0,60076,List1A,white,woman,,TRUE,0,,,,,
null,CORRECT,,html-keyboard-response,12,138733,0.0-3.0-11.0-0.0,60076,List1A,white,woman,,,,null,,,,
4025,"<img src=""portrait/BM2.jpg""style=""width:400px;height:400px;""></img>",5,html-button-response,13,142762,0.0-3.0-13.0,60076,List1A,white,woman,,TRUE,5,,,,,
null,CORRECT,,html-keyboard-response,14,144267,0.0-3.0-14.0-0.0,60076,List1A,white,woman,,,,null,,,,
2168,"<img src=""portrait/WW2.jpg""style=""width:400px;height:400px;""></img>",3,html-button-response,15,146439,0.0-3.0-16.0,60076,List1A,white,woman,,TRUE,3,,,,,
null,CORRECT,,html-keyboard-response,16,147943,0.0-3.0-17.0-0.0,60076,List1A,white,woman,,,,null,,,,
1911,"<img src=""portrait/WW1.jpg""style=""width:400px;height:400px;""></img>",1,html-button-response,17,149858,0.0-3.0-19.0,60076,List1A,white,woman,,TRUE,1,,,,,
null,CORRECT,,html-keyboard-response,18,151363,0.0-3.0-20.0-0.0,60076,List1A,white,woman,,,,null,,,,
2651,"<img src=""portrait/WM1.jpg""style=""width:400px;height:400px;""></img>",6,html-button-response,19,154019,0.0-3.0-22.0,60076,List1A,white,woman,,TRUE,6,,,,,
null,CORRECT,,html-keyboard-response,20,155523,0.0-3.0-23.0-0.0,60076,List1A,white,woman,,,,null,,,,
2210,<p>You got 7 out of 8 right first time. Press Continue.</p>,0,html-button-response,21,157737,0.0-3.0-25.0,60076,List1A,white,woman,,,,,,,,
4514,"As you did not score 100%, the memory game will repeat. Press Continue.",0,html-button-response,22,163255,0.0-3.0-26.0-0.0,60076,List1A,white,woman,,,,,,,,
2544,"<img src='img/portrait_matrix_list1.JPG' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,23,166807,0.0-3.1-0.1,60076,List1A,white,woman,,,,,,,,
9801,"<img src=""portrait/WM2.jpg""style=""width:400px;height:400px;""></img>",7,html-button-response,24,177613,0.0-3.1-1.1,60076,List1A,white,woman,,TRUE,7,,,,,
null,CORRECT,,html-keyboard-response,25,179117,0.0-3.1-2.1-0.1,60076,List1A,white,woman,,,,null,,,,
4987,"<img src=""portrait/BW2.jpg""style=""width:400px;height:400px;""></img>",2,html-button-response,26,184109,0.0-3.1-4.1,60076,List1A,white,woman,,TRUE,2,,,,,
null,CORRECT,,html-keyboard-response,27,185614,0.0-3.1-5.1-0.1,60076,List1A,white,woman,,,,null,,,,
1933,"<img src=""portrait/BM1.jpg""style=""width:400px;height:400px;""></img>",4,html-button-response,28,187552,0.0-3.1-7.1,60076,List1A,white,woman,,TRUE,4,,,,,
null,CORRECT,,html-keyboard-response,29,189056,0.0-3.1-8.1-0.1,60076,List1A,white,woman,,,,null,,,,
5419,"<img src=""portrait/BW1.jpg""style=""width:400px;height:400px;""></img>",0,html-button-response,30,194479,0.0-3.1-10.1,60076,List1A,white,woman,,TRUE,0,,,,,
null,CORRECT,,html-keyboard-response,31,195983,0.0-3.1-11.1-0.1,60076,List1A,white,woman,,,,null,,,,
2328,"<img src=""portrait/BM2.jpg""style=""width:400px;height:400px;""></img>",5,html-button-response,32,198315,0.0-3.1-13.1,60076,List1A,white,woman,,TRUE,5,,,,,
null,CORRECT,,html-keyboard-response,33,199820,0.0-3.1-14.1-0.1,60076,List1A,white,woman,,,,null,,,,
1544,"<img src=""portrait/WW2.jpg""style=""width:400px;height:400px;""></img>",3,html-button-response,34,201368,0.0-3.1-16.1,60076,List1A,white,woman,,TRUE,3,,,,,
null,CORRECT,,html-keyboard-response,35,202879,0.0-3.1-17.1-0.1,60076,List1A,white,woman,,,,null,,,,
1800,"<img src=""portrait/WW1.jpg""style=""width:400px;height:400px;""></img>",1,html-button-response,36,204686,0.0-3.1-19.1,60076,List1A,white,woman,,TRUE,1,,,,,
null,CORRECT,,html-keyboard-response,37,206191,0.0-3.1-20.1-0.1,60076,List1A,white,woman,,,,null,,,,
2673,"<img src=""portrait/WM1.jpg""style=""width:400px;height:400px;""></img>",6,html-button-response,38,208870,0.0-3.1-22.1,60076,List1A,white,woman,,TRUE,6,,,,,
null,CORRECT,,html-keyboard-response,39,210375,0.0-3.1-23.1-0.1,60076,List1A,white,woman,,,,null,,,,
1700,<p>You got 8 out of 8 right first time. Press Continue.</p>,0,html-button-response,40,212079,0.0-3.1-25.1,60076,List1A,white,woman,,,,,,,,
41216,"<p>In this experiment, you will view photographs of the people from the memory game interacting.</p><p>By using the <strong>exact</strong> phrase given <i>after</i> the photograph appears and recalling the correct names of the people in the photographs, form a sentence describing the interaction. You do not need to capitalise names.</p><p>Type your answer in the space provided. Please complete every sentence before moving onto the next trial.</p><p>You will only have a few seconds to memorise each given photograph and phrase before you can respond, so try your best to focus.</p><p>An example is given below. Press 'Continue' when you are ready.</p><img src='img/speaking_example_v2.jpg' style='width:800px;height:460px;''></img>",0,html-button-response,41,254300,0.0-4.0,60076,List1A,white,woman,,,,,,,,
1931,"<p>Before the experiment starts, you will watch two example trials. Press 'Continue'.</p>",0,html-button-response,42,257235,0.0-5.0,60076,List1A,white,woman,,,,,,,,
null,<img src='img/speaking_WW.gif'></img>,,html-keyboard-response,43,260241,0.0-6.0,60076,List1A,white,woman,,,,null,,,,
null,<p>is speaking to</p>,,html-keyboard-response,44,262245,0.0-7.0,60076,List1A,white,woman,,,,null,,,,
2623,<p><b>Answer:</b> kate is speaking to beth</p>,0,html-button-response,45,264873,0.0-8.0,60076,List1A,white,woman,,,,,,,,
null,<img src='img/pointing_BM.gif'></img>,,html-keyboard-response,46,267879,0.0-9.0,60076,List1A,white,woman,,,,null,,,,
null,<p>are pointing at each other</p>,,html-keyboard-response,47,269883,0.0-10.0,60076,List1A,white,woman,,,,null,,,,
1574,<p><b>Answer:</b> luke and dave are pointing at each other</p>,0,html-button-response,48,271459,0.0-11.0,60076,List1A,white,woman,,,,,,,,
1874,"<p>Ready to start the experiment?</p><br><p><strong>Remember to describe the picture using a full sentence,</strong></p><p><strong> that combines the names of the people with the given phrase.</strong></p><p><strong> You do not need to capitalise names or use punctuation.</strong></p><br><p>Press 'Continue' to begin.</p>",0,html-button-response,49,274337,0.0-12.0,60076,List1A,white,woman,,,,,,,,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,50,275841,0.0-13.0-0.0,60076,List1A,white,woman,,,,null,,,,
null,"<img src=""stim_listA/hug1.gif""</stim_listA>",,html-keyboard-response,51,277847,0.0-13.0-1.0,60076,List1A,white,woman,,,,null,,,,
null,is hugging,,html-keyboard-response,52,279851,0.0-13.0-2.0,60076,List1A,white,woman,,,,null,,,,
8179,,,survey-text,53,288035,0.0-13.0-3.0,60076,List1A,white,woman,,,,,"{""Q0"":""Fred is hugging Beth ""}","<img src=""stim_listA/hug1.gif""</stim_listA>",is hugging,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,54,288540,0.0-13.0-0.1,60076,List1A,white,woman,,,,null,,,,
null,"<img src=""stim_listA/meet3.gif""</stim_listA>",,html-keyboard-response,55,290545,0.0-13.0-1.1,60076,List1A,white,woman,,,,null,,,,
null,is meeting,,html-keyboard-response,56,292549,0.0-13.0-2.1,60076,List1A,white,woman,,,,null,,,,
12587,,,survey-text,57,305139,0.0-13.0-3.1,60076,List1A,white,woman,,,,,"{""Q0"":""Dave is meeting Jane""}","<img src=""stim_listA/meet3.gif""</stim_listA>",is meeting,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,58,305642,0.0-13.0-0.2,60076,List1A,white,woman,,,,null,,,,
null,"<img src=""stim_listA/kiss5.gif""</stim_listA>",,html-keyboard-response,59,307647,0.0-13.0-1.2,60076,List1A,white,woman,,,,null,,,,
null,is kissing,,html-keyboard-response,60,309651,0.0-13.0-2.2,60076,List1A,white,woman,,,,null,,,,
11618,,,survey-text,61,321272,0.0-13.0-3.2,60076,List1A,white,woman,,,,,"{""Q0"":""Fred is kissing luke ""}","<img src=""stim_listA/kiss5.gif""</stim_listA>",is kissing,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,62,321775,0.0-13.0-0.3,60076,List1A,white,woman,,,,null,,,,
null,"<img src=""stim_listA/kiss8.gif""</stim_listA>",,html-keyboard-response,63,323780,0.0-13.0-1.3,60076,List1A,white,woman,,,,null,,,,
null,are kissing each other,,html-keyboard-response,64,325785,0.0-13.0-2.3,60076,List1A,white,woman,,,,null,,,,
7675,,,survey-text,65,333463,0.0-13.0-3.3,60076,List1A,white,woman,,,,,"{""Q0"":""Kate is kissing Ruth ""}","<img src=""stim_listA/kiss8.gif""</stim_listA>",are kissing each other,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,66,333967,0.0-13.0-0.4,60076,List1A,white,woman,,,,null,,,,
null,"<img src=""stim_listA/argue3.gif""</stim_listA>",,html-keyboard-response,67,335971,0.0-13.0-1.4,60076,List1A,white,woman,,,,null,,,,
null,is arguing with,,html-keyboard-response,68,337975,0.0-13.0-2.4,60076,List1A,white,woman,,,,null,,,,
7978,,,survey-text,69,345957,0.0-13.0-3.4,60076,List1A,white,woman,,,,,"{""Q0"":""Jane is arguing with Dave ""}","<img src=""stim_listA/argue3.gif""</stim_listA>",is arguing with,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,70,346462,0.0-13.0-0.5,60076,List1A,white,woman,,,,null,,,,
null,"<img src=""stim_listA/shout7.gif""</stim_listA>",,html-keyboard-response,71,348465,0.0-13.0-1.5,60076,List1A,white,woman,,,,null,,,,
null,is shouting at,,html-keyboard-response,72,350469,0.0-13.0-2.5,60076,List1A,white,woman,,,,null,,,,
8093,,,survey-text,73,358565,0.0-13.0-3.5,60076,List1A,white,woman,,,,,"{""Q0"":""Ruth is shouting at beth""}","<img src=""stim_listA/shout7.gif""</stim_listA>",is shouting at,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,74,359068,0.0-13.0-0.6,60076,List1A,white,woman,,,,null,,,,
null,"<img src=""stim_listA/dance5.gif""</stim_listA>",,html-keyboard-response,75,361073,0.0-13.0-1.6,60076,List1A,white,woman,,,,null,,,,
null,is dancing with,,html-keyboard-response,76,363077,0.0-13.0-2.6,60076,List1A,white,woman,,,,null,,,,
7977,,,survey-text,77,371058,0.0-13.0-3.6,60076,List1A,white,woman,,,,,"{""Q0"":""Fred is dancing with Dave ""}","<img src=""stim_listA/dance5.gif""</stim_listA>",is dancing with,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,78,371561,0.0-13.0-0.7,60076,List1A,white,woman,,,,null,,,,
null,"<img src=""stim_listA/hug7.gif""</stim_listA>",,html-keyboard-response,79,373565,0.0-13.0-1.7,60076,List1A,white,woman,,,,null,,,,
null,is hugging,,html-keyboard-response,80,375569,0.0-13.0-2.7,60076,List1A,white,woman,,,,null,,,,
8749,,,survey-text,81,384321,0.0-13.0-3.7,60076,List1A,white,woman,,,,,"{""Q0"":""Jane is hugging Beth ""}","<img src=""stim_listA/hug7.gif""</stim_listA>",is hugging,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,82,384824,0.0-13.0-0.8,60076,List1A,white,woman,,,,null,,,,
null,"<img src=""stim_listA/dance2.gif""</stim_listA>",,html-keyboard-response,83,386832,0.0-13.0-1.8,60076,List1A,white,woman,,,,null,,,,
null,are dancing with each other,,html-keyboard-response,84,388836,0.0-13.0-2.8,60076,List1A,white,woman,,,,null,,,,
7644,,,survey-text,85,396484,0.0-13.0-3.8,60076,List1A,white,woman,,,,,"{""Q0"":""Mike is dancing with beth""}","<img src=""stim_listA/dance2.gif""</stim_listA>",are dancing with each other,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,86,396987,0.0-13.0-0.9,60076,List1A,white,woman,,,,null,,,,
null,"<img src=""stim_listA/argue6.gif""</stim_listA>",,html-keyboard-response,87,398991,0.0-13.0-1.9,60076,List1A,white,woman,,,,null,,,,
null,are arguing with each other,,html-keyboard-response,88,400995,0.0-13.0-2.9,60076,List1A,white,woman,,,,null,,,,
12553,,,survey-text,89,413551,0.0-13.0-3.9,60076,List1A,white,woman,,,,,"{""Q0"":""Fred and Dave are arguing with each other ""}","<img src=""stim_listA/argue6.gif""</stim_listA>",are arguing with each other,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,90,414055,0.0-13.0-0.10,60076,List1A,white,woman,,,,null,,,,
null,"<img src=""stim_listA/hug6.gif""</stim_listA>",,html-keyboard-response,91,416059,0.0-13.0-1.10,60076,List1A,white,woman,,,,null,,,,
null,are hugging each other,,html-keyboard-response,92,418062,0.0-13.0-2.10,60076,List1A,white,woman,,,,null,,,,
