rt,stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,subject,list,ppt_race,ppt_gender,url,first_guess,correct,key_press,responses,image_type,phrase_type,test_part
2535,Welcome to the experiment. Press Continue to begin.,0,html-button-response,0,2547,0.0-0.0,47234,List2B,black,man,,,,,,,,
17696,,,external-html,1,21479,0.0-1.0,47234,List2B,black,man,consent.html,,,,,,,
15676,"<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><br><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><br><p>The experiment will start after you have completed this memory test.</p><br><p>Ready?</p>",0,html-button-response,2,37159,0.0-2.0,47234,List2B,black,man,,,,,,,,
117731,"<img src='img/portrait_matrix_list2.JPG' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,3,155893,0.0-3.0-0.0,47234,List2B,black,man,,,,,,,,
8916,"<img src=""portrait/BW1.jpg""style=""width:400px;height:400px;""></img>",0,html-button-response,4,165813,0.0-3.0-1.0,47234,List2B,black,man,,TRUE,0,,,,,
null,CORRECT,,html-keyboard-response,5,167324,0.0-3.0-2.0-0.0,47234,List2B,black,man,,,,null,,,,
4007,"<img src=""portrait/BW2.jpg""style=""width:400px;height:400px;""></img>",2,html-button-response,6,171333,0.0-3.0-4.0,47234,List2B,black,man,,TRUE,2,,,,,
null,CORRECT,,html-keyboard-response,7,172837,0.0-3.0-5.0-0.0,47234,List2B,black,man,,,,null,,,,
5230,"<img src=""portrait/WM2.jpg""style=""width:400px;height:400px;""></img>",7,html-button-response,8,178069,0.0-3.0-7.0,47234,List2B,black,man,,TRUE,7,,,,,
null,CORRECT,,html-keyboard-response,9,179572,0.0-3.0-8.0-0.0,47234,List2B,black,man,,,,null,,,,
6902,"<img src=""portrait/BM1.jpg""style=""width:400px;height:400px;""></img>",4,html-button-response,10,186477,0.0-3.0-10.0,47234,List2B,black,man,,TRUE,4,,,,,
null,CORRECT,,html-keyboard-response,11,187979,0.0-3.0-11.0-0.0,47234,List2B,black,man,,,,null,,,,
4023,"<img src=""portrait/BM2.jpg""style=""width:400px;height:400px;""></img>",5,html-button-response,12,192004,0.0-3.0-13.0,47234,List2B,black,man,,TRUE,5,,,,,
null,CORRECT,,html-keyboard-response,13,193507,0.0-3.0-14.0-0.0,47234,List2B,black,man,,,,null,,,,
4695,"<img src=""portrait/WW2.jpg""style=""width:400px;height:400px;""></img>",3,html-button-response,14,198205,0.0-3.0-16.0,47234,List2B,black,man,,TRUE,3,,,,,
null,CORRECT,,html-keyboard-response,15,199708,0.0-3.0-17.0-0.0,47234,List2B,black,man,,,,null,,,,
3837,"<img src=""portrait/WM1.jpg""style=""width:400px;height:400px;""></img>",6,html-button-response,16,203548,0.0-3.0-19.0,47234,List2B,black,man,,TRUE,6,,,,,
null,CORRECT,,html-keyboard-response,17,205051,0.0-3.0-20.0-0.0,47234,List2B,black,man,,,,null,,,,
2582,"<img src=""portrait/WW1.jpg""style=""width:400px;height:400px;""></img>",3,html-button-response,18,207636,0.0-3.0-22.0,47234,List2B,black,man,,TRUE,1,,,,,
3348,"<img src=""portrait/WW1.jpg""style=""width:400px;height:400px;""></img>",1,html-button-response,19,211988,0.0-3.0-24.0-0.0,47234,List2B,black,man,,FALSE,1,,,,,
null,CORRECT,,html-keyboard-response,20,213491,0.0-3.0-24.0-1.0-0.0,47234,List2B,black,man,,,,null,,,,
2007,<p>You got 7 out of 8 right first time. Press Continue.</p>,0,html-button-response,21,215500,0.0-3.0-25.0,47234,List2B,black,man,,,,,,,,
3076,"As you did not score 100%, the memory game will repeat. Press Continue.",0,html-button-response,22,219583,0.0-3.0-26.0-0.0,47234,List2B,black,man,,,,,,,,
6169,"<img src='img/portrait_matrix_list2.JPG' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,23,226759,0.0-3.1-0.1,47234,List2B,black,man,,,,,,,,
5533,"<img src=""portrait/BW1.jpg""style=""width:400px;height:400px;""></img>",0,html-button-response,24,233295,0.0-3.1-1.1,47234,List2B,black,man,,TRUE,0,,,,,
null,CORRECT,,html-keyboard-response,25,234797,0.0-3.1-2.1-0.1,47234,List2B,black,man,,,,null,,,,
2359,"<img src=""portrait/BW2.jpg""style=""width:400px;height:400px;""></img>",2,html-button-response,26,237160,0.0-3.1-4.1,47234,List2B,black,man,,TRUE,2,,,,,
null,CORRECT,,html-keyboard-response,27,238663,0.0-3.1-5.1-0.1,47234,List2B,black,man,,,,null,,,,
4725,"<img src=""portrait/WM2.jpg""style=""width:400px;height:400px;""></img>",7,html-button-response,28,243391,0.0-3.1-7.1,47234,List2B,black,man,,TRUE,7,,,,,
null,CORRECT,,html-keyboard-response,29,244894,0.0-3.1-8.1-0.1,47234,List2B,black,man,,,,null,,,,
4567,"<img src=""portrait/BM1.jpg""style=""width:400px;height:400px;""></img>",4,html-button-response,30,249463,0.0-3.1-10.1,47234,List2B,black,man,,TRUE,4,,,,,
null,CORRECT,,html-keyboard-response,31,250966,0.0-3.1-11.1-0.1,47234,List2B,black,man,,,,null,,,,
7230,"<img src=""portrait/BM2.jpg""style=""width:400px;height:400px;""></img>",5,html-button-response,32,258199,0.0-3.1-13.1,47234,List2B,black,man,,TRUE,5,,,,,
null,CORRECT,,html-keyboard-response,33,259702,0.0-3.1-14.1-0.1,47234,List2B,black,man,,,,null,,,,
4533,"<img src=""portrait/WW2.jpg""style=""width:400px;height:400px;""></img>",3,html-button-response,34,264239,0.0-3.1-16.1,47234,List2B,black,man,,TRUE,3,,,,,
null,CORRECT,,html-keyboard-response,35,265742,0.0-3.1-17.1-0.1,47234,List2B,black,man,,,,null,,,,
3597,"<img src=""portrait/WM1.jpg""style=""width:400px;height:400px;""></img>",6,html-button-response,36,269343,0.0-3.1-19.1,47234,List2B,black,man,,TRUE,6,,,,,
null,CORRECT,,html-keyboard-response,37,270845,0.0-3.1-20.1-0.1,47234,List2B,black,man,,,,null,,,,
3998,"<img src=""portrait/WW1.jpg""style=""width:400px;height:400px;""></img>",1,html-button-response,38,274847,0.0-3.1-22.1,47234,List2B,black,man,,TRUE,1,,,,,
null,CORRECT,,html-keyboard-response,39,276349,0.0-3.1-23.1-0.1,47234,List2B,black,man,,,,null,,,,
2162,<p>You got 8 out of 8 right first time. Press Continue.</p>,0,html-button-response,40,278514,0.0-3.1-25.1,47234,List2B,black,man,,,,,,,,
84745,"<p>In this experiment, you will view photographs of the people from the memory game interacting.</p><p>By using the <strong>exact</strong> phrase given <i>after</i> the photograph appears and recalling the correct names of the people in the photographs, form a sentence describing the interaction. You do not need to capitalise names.</p><p>Type your answer in the space provided. Please complete every sentence before moving onto the next trial.</p><p>You will only have a few seconds to memorise each given photograph and phrase before you can respond, so try your best to focus.</p><p>An example is given below. Press 'Continue' when you are ready.</p><img src='img/speaking_example_v2.jpg' style='width:800px;height:460px;''></img>",0,html-button-response,41,364263,0.0-4.0,47234,List2B,black,man,,,,,,,,
2565,"<p>Before the experiment starts, you will watch two example trials. Press 'Continue'.</p>",0,html-button-response,42,367833,0.0-5.0,47234,List2B,black,man,,,,,,,,
null,<img src='img/speaking_WW.gif'></img>,,html-keyboard-response,43,370836,0.0-6.0,47234,List2B,black,man,,,,null,,,,
null,<p>is speaking to</p>,,html-keyboard-response,44,372838,0.0-7.0,47234,List2B,black,man,,,,null,,,,
13525,<p><b>Answer:</b> jane is speaking to ruth</p>,0,html-button-response,45,386366,0.0-8.0,47234,List2B,black,man,,,,,,,,
null,<img src='img/pointing_BM.gif'></img>,,html-keyboard-response,46,389369,0.0-9.0,47234,List2B,black,man,,,,null,,,,
null,<p>are pointing at each other</p>,,html-keyboard-response,47,391371,0.0-10.0,47234,List2B,black,man,,,,null,,,,
3328,<p><b>Answer:</b> fred and mike are pointing at each other</p>,0,html-button-response,48,394701,0.0-11.0,47234,List2B,black,man,,,,,,,,
11516,"<p>Ready to start the experiment?</p><br><p><strong>Remember to describe the picture using a full sentence,</strong></p><p><strong>that combines the names of the people with the given phrase.</strong></p><p><strong>If you do not do this correctly you will not be paid.</strong></p><p><strong> You do not need to capitalise names or use punctuation.</strong></p><br><p>Press 'Continue' to begin.</p>",0,html-button-response,49,407220,0.0-12.0,47234,List2B,black,man,,,,,,,,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,50,408723,0.0-13.0-0.0,47234,List2B,black,man,,,,null,,,,
null,"<img src=""stim_listB/fight2.gif""</stim_listB>",,html-keyboard-response,51,410727,0.0-13.0-1.0,47234,List2B,black,man,,,,null,,,,
null,are fighting each other,,html-keyboard-response,52,412729,0.0-13.0-2.0,47234,List2B,black,man,,,,null,,,,
14549,,,survey-text,53,427281,0.0-13.0-3.0,47234,List2B,black,man,,,,,"{""Q0"":""dave and ruth are fighting each other""}","<img src=""stim_listB/fight2.gif""</stim_listB>",are fighting each other,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,54,427785,0.0-13.0-0.1,47234,List2B,black,man,,,,null,,,,
null,"<img src=""stim_listB/talk8.gif""</stim_listB>",,html-keyboard-response,55,429787,0.0-13.0-1.1,47234,List2B,black,man,,,,null,,,,
null,are talking to each other,,html-keyboard-response,56,431789,0.0-13.0-2.1,47234,List2B,black,man,,,,null,,,,
13713,,,survey-text,57,445504,0.0-13.0-3.1,47234,List2B,black,man,,,,,"{""Q0"":""beth and jane are talking to each other""}","<img src=""stim_listB/talk8.gif""</stim_listB>",are talking to each other,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,58,446006,0.0-13.0-0.2,47234,List2B,black,man,,,,null,,,,
null,"<img src=""stim_listB/hug7.gif""</stim_listB>",,html-keyboard-response,59,448016,0.0-13.0-1.2,47234,List2B,black,man,,,,null,,,,
null,is hugging,,html-keyboard-response,60,450019,0.0-13.0-2.2,47234,List2B,black,man,,,,null,,,,
11675,,,survey-text,61,461696,0.0-13.0-3.2,47234,List2B,black,man,,,,,"{""Q0"":""ruth is hugging beth""}","<img src=""stim_listB/hug7.gif""</stim_listB>",is hugging,
