rt,stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,subject,list,ppt_race,ppt_gender,url,first_guess,correct,key_press,responses,image_type,phrase_type,test_part
3287,Welcome to the experiment. Press Continue to begin.,0,html-button-response,0,3317,0.0-0.0,24074,List2B,white,woman,,,,,,,,
4826,,,external-html,1,9176,0.0-1.0,24074,List2B,white,woman,consent.html,,,,,,,
1073,"<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><br><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><br><p>The experiment will start after you have completed this memory test.</p><br><p>Ready?</p>",0,html-button-response,2,10249,0.0-2.0,24074,List2B,white,woman,,,,,,,,
23577,"<img src='img/portrait_matrix_list2.JPG' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,3,34829,0.0-3.0-0.0,24074,List2B,white,woman,,,,,,,,
14663,"<img src=""portrait/BW1.jpg""style=""width:400px;height:400px;""></img>",1,html-button-response,4,50494,0.0-3.0-1.0,24074,List2B,white,woman,,TRUE,0,,,,,
3808,"<img src=""portrait/BW1.jpg""style=""width:400px;height:400px;""></img>",0,html-button-response,5,55307,0.0-3.0-3.0-0.0,24074,List2B,white,woman,,FALSE,0,,,,,
null,CORRECT,,html-keyboard-response,6,56811,0.0-3.0-3.0-1.0-0.0,24074,List2B,white,woman,,,,null,,,,
3891,"<img src=""portrait/BM1.jpg""style=""width:400px;height:400px;""></img>",5,html-button-response,7,60704,0.0-3.0-4.0,24074,List2B,white,woman,,TRUE,4,,,,,
2077,"<img src=""portrait/BM1.jpg""style=""width:400px;height:400px;""></img>",4,html-button-response,8,63785,0.0-3.0-6.0-0.0,24074,List2B,white,woman,,FALSE,4,,,,,
null,CORRECT,,html-keyboard-response,9,65288,0.0-3.0-6.0-1.0-0.0,24074,List2B,white,woman,,,,null,,,,
1666,"<img src=""portrait/BW2.jpg""style=""width:400px;height:400px;""></img>",0,html-button-response,10,66955,0.0-3.0-7.0,24074,List2B,white,woman,,TRUE,2,,,,,
17069,"<img src=""portrait/BW2.jpg""style=""width:400px;height:400px;""></img>",2,html-button-response,11,85028,0.0-3.0-9.0-0.0,24074,List2B,white,woman,,FALSE,2,,,,,
null,CORRECT,,html-keyboard-response,12,86531,0.0-3.0-9.0-1.0-0.0,24074,List2B,white,woman,,,,null,,,,
3564,"<img src=""portrait/BM2.jpg""style=""width:400px;height:400px;""></img>",7,html-button-response,13,90096,0.0-3.0-10.0,24074,List2B,white,woman,,TRUE,5,,,,,
2497,"<img src=""portrait/BM2.jpg""style=""width:400px;height:400px;""></img>",5,html-button-response,14,93596,0.0-3.0-12.0-0.0,24074,List2B,white,woman,,FALSE,5,,,,,
null,CORRECT,,html-keyboard-response,15,95099,0.0-3.0-12.0-1.0-0.0,24074,List2B,white,woman,,,,null,,,,
2975,"<img src=""portrait/WM2.jpg""style=""width:400px;height:400px;""></img>",4,html-button-response,16,98074,0.0-3.0-13.0,24074,List2B,white,woman,,TRUE,7,,,,,
3539,"<img src=""portrait/WM2.jpg""style=""width:400px;height:400px;""></img>",7,html-button-response,17,102616,0.0-3.0-15.0-0.0,24074,List2B,white,woman,,FALSE,7,,,,,
null,CORRECT,,html-keyboard-response,18,104121,0.0-3.0-15.0-1.0-0.0,24074,List2B,white,woman,,,,null,,,,
3837,"<img src=""portrait/WW2.jpg""style=""width:400px;height:400px;""></img>",2,html-button-response,19,107959,0.0-3.0-16.0,24074,List2B,white,woman,,TRUE,3,,,,,
3235,"<img src=""portrait/WW2.jpg""style=""width:400px;height:400px;""></img>",3,html-button-response,20,112198,0.0-3.0-18.0-0.0,24074,List2B,white,woman,,FALSE,3,,,,,
null,CORRECT,,html-keyboard-response,21,113700,0.0-3.0-18.0-1.0-0.0,24074,List2B,white,woman,,,,null,,,,
2629,"<img src=""portrait/WW1.jpg""style=""width:400px;height:400px;""></img>",1,html-button-response,22,116330,0.0-3.0-19.0,24074,List2B,white,woman,,TRUE,1,,,,,
null,CORRECT,,html-keyboard-response,23,117835,0.0-3.0-20.0-0.0,24074,List2B,white,woman,,,,null,,,,
4439,"<img src=""portrait/WM1.jpg""style=""width:400px;height:400px;""></img>",6,html-button-response,24,122275,0.0-3.0-22.0,24074,List2B,white,woman,,TRUE,6,,,,,
null,CORRECT,,html-keyboard-response,25,123779,0.0-3.0-23.0-0.0,24074,List2B,white,woman,,,,null,,,,
1500,<p>You got 2 out of 8 right first time. Press Continue.</p>,0,html-button-response,26,125282,0.0-3.0-25.0,24074,List2B,white,woman,,,,,,,,
2221,"As you did not score 100%, the memory game will repeat. Press Continue.",0,html-button-response,27,128505,0.0-3.0-26.0-0.0,24074,List2B,white,woman,,,,,,,,
16692,"<img src='img/portrait_matrix_list2.JPG' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,28,146201,0.0-3.1-0.1,24074,List2B,white,woman,,,,,,,,
3883,"<img src=""portrait/BW1.jpg""style=""width:400px;height:400px;""></img>",0,html-button-response,29,151087,0.0-3.1-1.1,24074,List2B,white,woman,,TRUE,0,,,,,
null,CORRECT,,html-keyboard-response,30,152591,0.0-3.1-2.1-0.1,24074,List2B,white,woman,,,,null,,,,
2992,"<img src=""portrait/BM1.jpg""style=""width:400px;height:400px;""></img>",4,html-button-response,31,155586,0.0-3.1-4.1,24074,List2B,white,woman,,TRUE,4,,,,,
null,CORRECT,,html-keyboard-response,32,157089,0.0-3.1-5.1-0.1,24074,List2B,white,woman,,,,null,,,,
2642,"<img src=""portrait/BW2.jpg""style=""width:400px;height:400px;""></img>",2,html-button-response,33,159732,0.0-3.1-7.1,24074,List2B,white,woman,,TRUE,2,,,,,
null,CORRECT,,html-keyboard-response,34,161237,0.0-3.1-8.1-0.1,24074,List2B,white,woman,,,,null,,,,
2984,"<img src=""portrait/BM2.jpg""style=""width:400px;height:400px;""></img>",5,html-button-response,35,164223,0.0-3.1-10.1,24074,List2B,white,woman,,TRUE,5,,,,,
null,CORRECT,,html-keyboard-response,36,165726,0.0-3.1-11.1-0.1,24074,List2B,white,woman,,,,null,,,,
3020,"<img src=""portrait/WM2.jpg""style=""width:400px;height:400px;""></img>",7,html-button-response,37,168748,0.0-3.1-13.1,24074,List2B,white,woman,,TRUE,7,,,,,
null,CORRECT,,html-keyboard-response,38,170250,0.0-3.1-14.1-0.1,24074,List2B,white,woman,,,,null,,,,
3028,"<img src=""portrait/WW2.jpg""style=""width:400px;height:400px;""></img>",3,html-button-response,39,173280,0.0-3.1-16.1,24074,List2B,white,woman,,TRUE,3,,,,,
null,CORRECT,,html-keyboard-response,40,174784,0.0-3.1-17.1-0.1,24074,List2B,white,woman,,,,null,,,,
3393,"<img src=""portrait/WW1.jpg""style=""width:400px;height:400px;""></img>",1,html-button-response,41,178179,0.0-3.1-19.1,24074,List2B,white,woman,,TRUE,1,,,,,
null,CORRECT,,html-keyboard-response,42,179684,0.0-3.1-20.1-0.1,24074,List2B,white,woman,,,,null,,,,
3119,"<img src=""portrait/WM1.jpg""style=""width:400px;height:400px;""></img>",6,html-button-response,43,182804,0.0-3.1-22.1,24074,List2B,white,woman,,TRUE,6,,,,,
null,CORRECT,,html-keyboard-response,44,184307,0.0-3.1-23.1-0.1,24074,List2B,white,woman,,,,null,,,,
1007,<p>You got 8 out of 8 right first time. Press Continue.</p>,0,html-button-response,45,185317,0.0-3.1-25.1,24074,List2B,white,woman,,,,,,,,
55411,"<p>In this experiment, you will view photographs of the people from the memory game interacting.</p><p>By using the <strong>exact</strong> phrase given <i>after</i> the photograph appears and recalling the correct names of the people in the photographs, form a sentence describing the interaction. You do not need to capitalise names.</p><p>Type your answer in the space provided. Please complete every sentence before moving onto the next trial.</p><p>You will only have a few seconds to memorise each given photograph and phrase before you can respond, so try your best to focus.</p><p>An example is given below. Press 'Continue' when you are ready.</p><img src='img/speaking_example_v2.jpg' style='width:800px;height:460px;''></img>",0,html-button-response,46,241731,0.0-4.0,24074,List2B,white,woman,,,,,,,,
2238,"<p>Before the experiment starts, you will watch two example trials. Press 'Continue'.</p>",0,html-button-response,47,244973,0.0-5.0,24074,List2B,white,woman,,,,,,,,
null,<img src='img/speaking_WW.gif'></img>,,html-keyboard-response,48,247977,0.0-6.0,24074,List2B,white,woman,,,,null,,,,
null,<p>is speaking to</p>,,html-keyboard-response,49,249980,0.0-7.0,24074,List2B,white,woman,,,,null,,,,
1234,<p><b>Answer:</b> jane is speaking to ruth</p>,0,html-button-response,50,251214,0.0-8.0,24074,List2B,white,woman,,,,,,,,
null,<img src='img/pointing_BM.gif'></img>,,html-keyboard-response,51,254217,0.0-9.0,24074,List2B,white,woman,,,,null,,,,
null,<p>are pointing at each other</p>,,html-keyboard-response,52,256218,0.0-10.0,24074,List2B,white,woman,,,,null,,,,
1064,<p><b>Answer:</b> fred and mike are pointing at each other</p>,0,html-button-response,53,257284,0.0-11.0,24074,List2B,white,woman,,,,,,,,
3396,"<p>Ready to start the experiment?</p><br><p><strong>Remember to describe the picture using a full sentence,</strong></p><p><strong>that combines the names of the people with the given phrase.</strong></p><p><strong>If you do not do this correctly you will not be paid.</strong></p><p><strong> You do not need to capitalise names or use punctuation.</strong></p><br><p>Press 'Continue' to begin.</p>",0,html-button-response,54,261682,0.0-12.0,24074,List2B,white,woman,,,,,,,,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,55,263186,0.0-13.0-0.0,24074,List2B,white,woman,,,,null,,,,
null,"<img src=""stim_listB/touch2.gif""</stim_listB>",,html-keyboard-response,56,265190,0.0-13.0-1.0,24074,List2B,white,woman,,,,null,,,,
null,are touching each other,,html-keyboard-response,57,267192,0.0-13.0-2.0,24074,List2B,white,woman,,,,null,,,,
14501,,,survey-text,58,281695,0.0-13.0-3.0,24074,List2B,white,woman,,,,,"{""Q0"":""Ruth and Luke are touching each other.""}","<img src=""stim_listB/touch2.gif""</stim_listB>",are touching each other,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,59,282196,0.0-13.0-0.1,24074,List2B,white,woman,,,,null,,,,
null,"<img src=""stim_listB/fight6.gif""</stim_listB>",,html-keyboard-response,60,284199,0.0-13.0-1.1,24074,List2B,white,woman,,,,null,,,,
null,are fighting each other,,html-keyboard-response,61,286201,0.0-13.0-2.1,24074,List2B,white,woman,,,,null,,,,
13362,,,survey-text,62,299565,0.0-13.0-3.1,24074,List2B,white,woman,,,,,"{""Q0"":""Fred and Luke are fighting each other.""}","<img src=""stim_listB/fight6.gif""</stim_listB>",are fighting each other,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,63,300066,0.0-13.0-0.2,24074,List2B,white,woman,,,,null,,,,
null,"<img src=""stim_listB/kiss7.gif""</stim_listB>",,html-keyboard-response,64,302069,0.0-13.0-1.2,24074,List2B,white,woman,,,,null,,,,
null,is kissing,,html-keyboard-response,65,304071,0.0-13.0-2.2,24074,List2B,white,woman,,,,null,,,,
15012,,,survey-text,66,319084,0.0-13.0-3.2,24074,List2B,white,woman,,,,,"{""Q0"":""Ruth is kissing Beth.""}","<img src=""stim_listB/kiss7.gif""</stim_listB>",is kissing,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,67,319585,0.0-13.0-0.3,24074,List2B,white,woman,,,,null,,,,
null,"<img src=""stim_listB/hug4.gif""</stim_listB>",,html-keyboard-response,68,321587,0.0-13.0-1.3,24074,List2B,white,woman,,,,null,,,,
null,are hugging each other,,html-keyboard-response,69,323588,0.0-13.0-2.3,24074,List2B,white,woman,,,,null,,,,
10092,,,survey-text,70,333681,0.0-13.0-3.3,24074,List2B,white,woman,,,,,"{""Q0"":""Kate and Mike are hugging each other.""}","<img src=""stim_listB/hug4.gif""</stim_listB>",are hugging each other,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,71,334183,0.0-13.0-0.4,24074,List2B,white,woman,,,,null,,,,
null,"<img src=""stim_listB/hug8.gif""</stim_listB>",,html-keyboard-response,72,336186,0.0-13.0-1.4,24074,List2B,white,woman,,,,null,,,,
null,are hugging each other,,html-keyboard-response,73,338188,0.0-13.0-2.4,24074,List2B,white,woman,,,,null,,,,
7675,,,survey-text,74,345863,0.0-13.0-3.4,24074,List2B,white,woman,,,,,"{""Q0"":""Kate and Jane are hugging each other.""}","<img src=""stim_listB/hug8.gif""</stim_listB>",are hugging each other,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,75,346364,0.0-13.0-0.5,24074,List2B,white,woman,,,,null,,,,
null,"<img src=""stim_listB/meet5.gif""</stim_listB>",,html-keyboard-response,76,348368,0.0-13.0-1.5,24074,List2B,white,woman,,,,null,,,,
null,is meeting,,html-keyboard-response,77,350370,0.0-13.0-2.5,24074,List2B,white,woman,,,,null,,,,
8083,,,survey-text,78,358455,0.0-13.0-3.5,24074,List2B,white,woman,,,,,"{""Q0"":""Dave is meeting Mike.""}","<img src=""stim_listB/meet5.gif""</stim_listB>",is meeting,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,79,358956,0.0-13.0-0.6,24074,List2B,white,woman,,,,null,,,,
null,"<img src=""stim_listB/marry2.gif""</stim_listB>",,html-keyboard-response,80,360958,0.0-13.0-1.6,24074,List2B,white,woman,,,,null,,,,
null,are marrying each other,,html-keyboard-response,81,362961,0.0-13.0-2.6,24074,List2B,white,woman,,,,null,,,,
8204,,,survey-text,82,371165,0.0-13.0-3.6,24074,List2B,white,woman,,,,,"{""Q0"":""Luke and Jane are marrying each other.""}","<img src=""stim_listB/marry2.gif""</stim_listB>",are marrying each other,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,83,371669,0.0-13.0-0.7,24074,List2B,white,woman,,,,null,,,,
null,"<img src=""stim_listB/marry3.gif""</stim_listB>",,html-keyboard-response,84,373671,0.0-13.0-1.7,24074,List2B,white,woman,,,,null,,,,
null,is marrying,,html-keyboard-response,85,375673,0.0-13.0-2.7,24074,List2B,white,woman,,,,null,,,,
