rt,stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,subject,list,ppt_race,ppt_gender,url,first_guess,correct,key_press,responses,image_type,phrase_type,test_part
7602,Welcome to the experiment. Press Continue to begin.,0,html-button-response,0,7647,0.0-0.0,23293,List1A,white,man,,,,,,,,
13320,,,external-html,1,22263,0.0-1.0,23293,List1A,white,man,consent.html,,,,,,,
9750,"<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><br><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><br><p>The experiment will start after you have completed this memory test.</p><br><p>Ready?</p>",0,html-button-response,2,32015,0.0-2.0,23293,List1A,white,man,,,,,,,,
52891,"<img src='img/portrait_matrix_list1.JPG' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,3,85919,0.0-3.0-0.0,23293,List1A,white,man,,,,,,,,
5083,"<img src=""portrait/WW1.jpg""style=""width:400px;height:400px;""></img>",1,html-button-response,4,92007,0.0-3.0-1.0,23293,List1A,white,man,,TRUE,1,,,,,
null,CORRECT,,html-keyboard-response,5,93519,0.0-3.0-2.0-0.0,23293,List1A,white,man,,,,null,,,,
2317,"<img src=""portrait/BM1.jpg""style=""width:400px;height:400px;""></img>",4,html-button-response,6,95839,0.0-3.0-4.0,23293,List1A,white,man,,TRUE,4,,,,,
null,CORRECT,,html-keyboard-response,7,97343,0.0-3.0-5.0-0.0,23293,List1A,white,man,,,,null,,,,
3301,"<img src=""portrait/BW2.jpg""style=""width:400px;height:400px;""></img>",2,html-button-response,8,100647,0.0-3.0-7.0,23293,List1A,white,man,,TRUE,2,,,,,
null,CORRECT,,html-keyboard-response,9,102154,0.0-3.0-8.0-0.0,23293,List1A,white,man,,,,null,,,,
2171,"<img src=""portrait/WW2.jpg""style=""width:400px;height:400px;""></img>",3,html-button-response,10,104327,0.0-3.0-10.0,23293,List1A,white,man,,TRUE,3,,,,,
null,CORRECT,,html-keyboard-response,11,105845,0.0-3.0-11.0-0.0,23293,List1A,white,man,,,,null,,,,
3215,"<img src=""portrait/WM1.jpg""style=""width:400px;height:400px;""></img>",6,html-button-response,12,109063,0.0-3.0-13.0,23293,List1A,white,man,,TRUE,6,,,,,
null,CORRECT,,html-keyboard-response,13,110580,0.0-3.0-14.0-0.0,23293,List1A,white,man,,,,null,,,,
1865,"<img src=""portrait/WM2.jpg""style=""width:400px;height:400px;""></img>",7,html-button-response,14,112447,0.0-3.0-16.0,23293,List1A,white,man,,TRUE,7,,,,,
null,CORRECT,,html-keyboard-response,15,113951,0.0-3.0-17.0-0.0,23293,List1A,white,man,,,,null,,,,
3965,"<img src=""portrait/BW1.jpg""style=""width:400px;height:400px;""></img>",0,html-button-response,16,117919,0.0-3.0-19.0,23293,List1A,white,man,,TRUE,0,,,,,
null,CORRECT,,html-keyboard-response,17,119425,0.0-3.0-20.0-0.0,23293,List1A,white,man,,,,null,,,,
2131,"<img src=""portrait/BM2.jpg""style=""width:400px;height:400px;""></img>",5,html-button-response,18,121559,0.0-3.0-22.0,23293,List1A,white,man,,TRUE,5,,,,,
null,CORRECT,,html-keyboard-response,19,123091,0.0-3.0-23.0-0.0,23293,List1A,white,man,,,,null,,,,
1257,<p>You got 8 out of 8 right first time. Press Continue.</p>,0,html-button-response,20,124351,0.0-3.0-25.0,23293,List1A,white,man,,,,,,,,
30302,"<p>In this experiment, you will view photographs of the people from the memory game interacting.</p><p>By using the <strong>exact</strong> phrase given <i>after</i> the photograph appears and recalling the correct names of the people in the photographs, form a sentence describing the interaction. You do not need to capitalise names.</p><p>Type your answer in the space provided. Please complete every sentence before moving onto the next trial.</p><p>You will only have a few seconds to memorise each given photograph and phrase before you can respond, so try your best to focus.</p><p>An example is given below. Press 'Continue' when you are ready.</p><img src='img/speaking_example_v2.jpg' style='width:800px;height:460px;''></img>",0,html-button-response,21,155670,0.0-4.0,23293,List1A,white,man,,,,,,,,
2022,"<p>Before the experiment starts, you will watch two example trials. Press 'Continue'.</p>",0,html-button-response,22,158694,0.0-5.0,23293,List1A,white,man,,,,,,,,
null,<img src='img/speaking_WW.gif'></img>,,html-keyboard-response,23,161706,0.0-6.0,23293,List1A,white,man,,,,null,,,,
null,<p>is speaking to</p>,,html-keyboard-response,24,163716,0.0-7.0,23293,List1A,white,man,,,,null,,,,
2761,<p><b>Answer:</b> kate is speaking to beth</p>,0,html-button-response,25,166478,0.0-8.0,23293,List1A,white,man,,,,,,,,
null,<img src='img/pointing_BM.gif'></img>,,html-keyboard-response,26,169484,0.0-9.0,23293,List1A,white,man,,,,null,,,,
null,<p>are pointing at each other</p>,,html-keyboard-response,27,171486,0.0-10.0,23293,List1A,white,man,,,,null,,,,
4631,<p><b>Answer:</b> luke and dave are pointing at each other</p>,0,html-button-response,28,176118,0.0-11.0,23293,List1A,white,man,,,,,,,,
8097,"<p>Ready to start the experiment?</p><br><p><strong>Remember to describe the picture using a full sentence,</strong></p><p><strong>that combines the names of the people with the given phrase.</strong></p><p><strong>If you do not do this correctly you will not be paid.</strong></p><p><strong> You do not need to capitalise names or use punctuation.</strong></p><br><p>Press 'Continue' to begin.</p>",0,html-button-response,29,185222,0.0-12.0,23293,List1A,white,man,,,,,,,,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,30,186736,0.0-13.0-0.0,23293,List1A,white,man,,,,null,,,,
null,"<img src=""stim_listA/meet1.gif""</stim_listA>",,html-keyboard-response,31,188741,0.0-13.0-1.0,23293,List1A,white,man,,,,null,,,,
null,is meeting,,html-keyboard-response,32,190744,0.0-13.0-2.0,23293,List1A,white,man,,,,null,,,,
7148,,,survey-text,33,197894,0.0-13.0-3.0,23293,List1A,white,man,,,,,"{""Q0"":""mike is meeting with kate""}","<img src=""stim_listA/meet1.gif""</stim_listA>",is meeting,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,34,198401,0.0-13.0-0.1,23293,List1A,white,man,,,,null,,,,
null,"<img src=""stim_listA/hug2.gif""</stim_listA>",,html-keyboard-response,35,200414,0.0-13.0-1.1,23293,List1A,white,man,,,,null,,,,
null,are hugging each other,,html-keyboard-response,36,202416,0.0-13.0-2.1,23293,List1A,white,man,,,,null,,,,
27885,,,survey-text,37,230302,0.0-13.0-3.1,23293,List1A,white,man,,,,,"{""Q0"":""mike and kate are hugging each other""}","<img src=""stim_listA/hug2.gif""</stim_listA>",are hugging each other,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,38,230804,0.0-13.0-0.2,23293,List1A,white,man,,,,null,,,,
null,"<img src=""stim_listA/argue5.gif""</stim_listA>",,html-keyboard-response,39,232808,0.0-13.0-1.2,23293,List1A,white,man,,,,null,,,,
null,is arguing with,,html-keyboard-response,40,234810,0.0-13.0-2.2,23293,List1A,white,man,,,,null,,,,
7699,,,survey-text,41,242510,0.0-13.0-3.2,23293,List1A,white,man,,,,,"{""Q0"":""mike is arguing with luke""}","<img src=""stim_listA/argue5.gif""</stim_listA>",is arguing with,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,42,243012,0.0-13.0-0.3,23293,List1A,white,man,,,,null,,,,
null,"<img src=""stim_listA/talk4.gif""</stim_listA>",,html-keyboard-response,43,245015,0.0-13.0-1.3,23293,List1A,white,man,,,,null,,,,
null,are talking to each other,,html-keyboard-response,44,247017,0.0-13.0-2.3,23293,List1A,white,man,,,,null,,,,
14468,,,survey-text,45,261486,0.0-13.0-3.3,23293,List1A,white,man,,,,,"{""Q0"":""dave and ruth are talking to each other""}","<img src=""stim_listA/talk4.gif""</stim_listA>",are talking to each other,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,46,261999,0.0-13.0-0.4,23293,List1A,white,man,,,,null,,,,
null,"<img src=""stim_listA/talk2.gif""</stim_listA>",,html-keyboard-response,47,264002,0.0-13.0-1.4,23293,List1A,white,man,,,,null,,,,
null,are talking to each other,,html-keyboard-response,48,266004,0.0-13.0-2.4,23293,List1A,white,man,,,,null,,,,
9137,,,survey-text,49,275142,0.0-13.0-3.4,23293,List1A,white,man,,,,,"{""Q0"":""mike and kate are talking to each other""}","<img src=""stim_listA/talk2.gif""</stim_listA>",are talking to each other,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,50,275657,0.0-13.0-0.5,23293,List1A,white,man,,,,null,,,,
null,"<img src=""stim_listA/meet4.gif""</stim_listA>",,html-keyboard-response,51,277675,0.0-13.0-1.5,23293,List1A,white,man,,,,null,,,,
null,are meeting each other,,html-keyboard-response,52,279678,0.0-13.0-2.5,23293,List1A,white,man,,,,null,,,,
8983,,,survey-text,53,288662,0.0-13.0-3.5,23293,List1A,white,man,,,,,"{""Q0"":""luke and ruth are meeting each other""}","<img src=""stim_listA/meet4.gif""</stim_listA>",are meeting each other,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,54,289164,0.0-13.0-0.6,23293,List1A,white,man,,,,null,,,,
null,"<img src=""stim_listA/dance7.gif""</stim_listA>",,html-keyboard-response,55,291170,0.0-13.0-1.6,23293,List1A,white,man,,,,null,,,,
null,is dancing with,,html-keyboard-response,56,293172,0.0-13.0-2.6,23293,List1A,white,man,,,,null,,,,
10993,,,survey-text,57,304166,0.0-13.0-3.6,23293,List1A,white,man,,,,,"{""Q0"":""kate is dancing with jane""}","<img src=""stim_listA/dance7.gif""</stim_listA>",is dancing with,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,58,304681,0.0-13.0-0.7,23293,List1A,white,man,,,,null,,,,
null,"<img src=""stim_listA/fight1.gif""</stim_listA>",,html-keyboard-response,59,306686,0.0-13.0-1.7,23293,List1A,white,man,,,,null,,,,
null,is fighting,,html-keyboard-response,60,308689,0.0-13.0-2.7,23293,List1A,white,man,,,,null,,,,
7340,,,survey-text,61,316030,0.0-13.0-3.7,23293,List1A,white,man,,,,,"{""Q0"":""mike is fighting with kate""}","<img src=""stim_listA/fight1.gif""</stim_listA>",is fighting,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,62,316532,0.0-13.0-0.8,23293,List1A,white,man,,,,null,,,,
null,"<img src=""stim_listA/argue2.gif""</stim_listA>",,html-keyboard-response,63,318535,0.0-13.0-1.8,23293,List1A,white,man,,,,null,,,,
null,are arguing with each other,,html-keyboard-response,64,320538,0.0-13.0-2.8,23293,List1A,white,man,,,,null,,,,
9979,,,survey-text,65,330518,0.0-13.0-3.8,23293,List1A,white,man,,,,,"{""Q0"":""kate and fred are arguing with each other""}","<img src=""stim_listA/argue2.gif""</stim_listA>",are arguing with each other,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,66,331030,0.0-13.0-0.9,23293,List1A,white,man,,,,null,,,,
null,"<img src=""stim_listA/kiss4.gif""</stim_listA>",,html-keyboard-response,67,333033,0.0-13.0-1.9,23293,List1A,white,man,,,,null,,,,
null,are kissing each other,,html-keyboard-response,68,335036,0.0-13.0-2.9,23293,List1A,white,man,,,,null,,,,
8003,,,survey-text,69,343041,0.0-13.0-3.9,23293,List1A,white,man,,,,,"{""Q0"":""jane and dave are kissing each other""}","<img src=""stim_listA/kiss4.gif""</stim_listA>",are kissing each other,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,70,343553,0.0-13.0-0.10,23293,List1A,white,man,,,,null,,,,
