rt,stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,subject,list,ppt_race,ppt_gender,url,first_guess,correct,key_press,responses,image_type,phrase_type,test_part
2265,Welcome to the experiment. Press Continue to begin.,0,html-button-response,0,2281,0.0-0.0,44016,List1B,black,woman,,,,,,,,
46048,,,external-html,1,49380,0.0-1.0,44016,List1B,black,woman,consent.html,,,,,,,
17185,"<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><br><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><br><p>The experiment will start after you have completed this memory test.</p><br><p>Ready?</p>",0,html-button-response,2,66565,0.0-2.0,44016,List1B,black,woman,,,,,,,,
58356,"<img src='img/portrait_matrix_list1.JPG' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,3,125924,0.0-3.0-0.0,44016,List1B,black,woman,,,,,,,,
6778,"<img src=""portrait/WM1.jpg""style=""width:400px;height:400px;""></img>",4,html-button-response,4,133704,0.0-3.0-1.0,44016,List1B,black,woman,,TRUE,6,,,,,
4620,"<img src=""portrait/WM1.jpg""style=""width:400px;height:400px;""></img>",6,html-button-response,5,139327,0.0-3.0-3.0-0.0,44016,List1B,black,woman,,FALSE,6,,,,,
null,CORRECT,,html-keyboard-response,6,140829,0.0-3.0-3.0-1.0-0.0,44016,List1B,black,woman,,,,null,,,,
2603,"<img src=""portrait/BW2.jpg""style=""width:400px;height:400px;""></img>",2,html-button-response,7,143435,0.0-3.0-4.0,44016,List1B,black,woman,,TRUE,2,,,,,
null,CORRECT,,html-keyboard-response,8,144937,0.0-3.0-5.0-0.0,44016,List1B,black,woman,,,,null,,,,
3149,"<img src=""portrait/BM1.jpg""style=""width:400px;height:400px;""></img>",4,html-button-response,9,148087,0.0-3.0-7.0,44016,List1B,black,woman,,TRUE,4,,,,,
null,CORRECT,,html-keyboard-response,10,149590,0.0-3.0-8.0-0.0,44016,List1B,black,woman,,,,null,,,,
6204,"<img src=""portrait/WW1.jpg""style=""width:400px;height:400px;""></img>",1,html-button-response,11,155795,0.0-3.0-10.0,44016,List1B,black,woman,,TRUE,1,,,,,
null,CORRECT,,html-keyboard-response,12,157297,0.0-3.0-11.0-0.0,44016,List1B,black,woman,,,,null,,,,
10498,"<img src=""portrait/WM2.jpg""style=""width:400px;height:400px;""></img>",6,html-button-response,13,167795,0.0-3.0-13.0,44016,List1B,black,woman,,TRUE,7,,,,,
2202,"<img src=""portrait/WM2.jpg""style=""width:400px;height:400px;""></img>",7,html-button-response,14,171000,0.0-3.0-15.0-0.0,44016,List1B,black,woman,,FALSE,7,,,,,
