rt,stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,subject,list,ppt_race,ppt_gender,url,first_guess,correct,key_press,responses,image_type,phrase_type,test_part
2090,Welcome to the experiment. Press Continue to begin.,0,html-button-response,0,2123,0.0-0.0,96926,List1A,black,man,,,,,,,,
9632,,,external-html,1,12863,0.0-1.0,96926,List1A,black,man,consent.html,,,,,,,
45596,"<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><br><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><br><p>The experiment will start after you have completed this memory test.</p><br><p>Ready?</p>",0,html-button-response,2,58461,0.0-2.0,96926,List1A,black,man,,,,,,,,
63979,"<img src='img/portrait_matrix_list1.JPG' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,3,123442,0.0-3.0-0.0,96926,List1A,black,man,,,,,,,,
24624,"<img src=""portrait/BM2.jpg""style=""width:400px;height:400px;""></img>",4,html-button-response,4,149068,0.0-3.0-1.0,96926,List1A,black,man,,TRUE,5,,,,,
5145,"<img src=""portrait/BM2.jpg""style=""width:400px;height:400px;""></img>",5,html-button-response,5,155216,0.0-3.0-3.0-0.0,96926,List1A,black,man,,FALSE,5,,,,,
null,CORRECT,,html-keyboard-response,6,156719,0.0-3.0-3.0-1.0-0.0,96926,List1A,black,man,,,,null,,,,
6471,"<img src=""portrait/BM1.jpg""style=""width:400px;height:400px;""></img>",4,html-button-response,7,163192,0.0-3.0-4.0,96926,List1A,black,man,,TRUE,4,,,,,
null,CORRECT,,html-keyboard-response,8,164694,0.0-3.0-5.0-0.0,96926,List1A,black,man,,,,null,,,,
13735,"<img src=""portrait/BW1.jpg""style=""width:400px;height:400px;""></img>",2,html-button-response,9,178430,0.0-3.0-7.0,96926,List1A,black,man,,TRUE,0,,,,,
2867,"<img src=""portrait/BW1.jpg""style=""width:400px;height:400px;""></img>",0,html-button-response,10,182300,0.0-3.0-9.0-0.0,96926,List1A,black,man,,FALSE,0,,,,,
null,CORRECT,,html-keyboard-response,11,183801,0.0-3.0-9.0-1.0-0.0,96926,List1A,black,man,,,,null,,,,
7805,"<img src=""portrait/WM1.jpg""style=""width:400px;height:400px;""></img>",6,html-button-response,12,191608,0.0-3.0-10.0,96926,List1A,black,man,,TRUE,6,,,,,
null,CORRECT,,html-keyboard-response,13,193111,0.0-3.0-11.0-0.0,96926,List1A,black,man,,,,null,,,,
1845,"<img src=""portrait/WM2.jpg""style=""width:400px;height:400px;""></img>",7,html-button-response,14,194958,0.0-3.0-13.0,96926,List1A,black,man,,TRUE,7,,,,,
null,CORRECT,,html-keyboard-response,15,196460,0.0-3.0-14.0-0.0,96926,List1A,black,man,,,,null,,,,
5381,"<img src=""portrait/BW2.jpg""style=""width:400px;height:400px;""></img>",2,html-button-response,16,201842,0.0-3.0-16.0,96926,List1A,black,man,,TRUE,2,,,,,
null,CORRECT,,html-keyboard-response,17,203345,0.0-3.0-17.0-0.0,96926,List1A,black,man,,,,null,,,,
13226,"<img src=""portrait/WW1.jpg""style=""width:400px;height:400px;""></img>",3,html-button-response,18,216572,0.0-3.0-19.0,96926,List1A,black,man,,TRUE,1,,,,,
1306,"<img src=""portrait/WW1.jpg""style=""width:400px;height:400px;""></img>",1,html-button-response,19,218880,0.0-3.0-21.0-0.0,96926,List1A,black,man,,FALSE,1,,,,,
null,CORRECT,,html-keyboard-response,20,220382,0.0-3.0-21.0-1.0-0.0,96926,List1A,black,man,,,,null,,,,
5173,"<img src=""portrait/WW2.jpg""style=""width:400px;height:400px;""></img>",1,html-button-response,21,225556,0.0-3.0-22.0,96926,List1A,black,man,,TRUE,3,,,,,
1644,"<img src=""portrait/WW2.jpg""style=""width:400px;height:400px;""></img>",3,html-button-response,22,228202,0.0-3.0-24.0-0.0,96926,List1A,black,man,,FALSE,3,,,,,
null,CORRECT,,html-keyboard-response,23,229705,0.0-3.0-24.0-1.0-0.0,96926,List1A,black,man,,,,null,,,,
1461,<p>You got 4 out of 8 right first time. Press Continue.</p>,0,html-button-response,24,231168,0.0-3.0-25.0,96926,List1A,black,man,,,,,,,,
1834,"As you did not score 100%, the memory game will repeat. Press Continue.",0,html-button-response,25,234004,0.0-3.0-26.0-0.0,96926,List1A,black,man,,,,,,,,
20125,"<img src='img/portrait_matrix_list1.JPG' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,26,255132,0.0-3.1-0.1,96926,List1A,black,man,,,,,,,,
4754,"<img src=""portrait/BM2.jpg""style=""width:400px;height:400px;""></img>",5,html-button-response,27,260888,0.0-3.1-1.1,96926,List1A,black,man,,TRUE,5,,,,,
null,CORRECT,,html-keyboard-response,28,262390,0.0-3.1-2.1-0.1,96926,List1A,black,man,,,,null,,,,
1814,"<img src=""portrait/BM1.jpg""style=""width:400px;height:400px;""></img>",4,html-button-response,29,264206,0.0-3.1-4.1,96926,List1A,black,man,,TRUE,4,,,,,
null,CORRECT,,html-keyboard-response,30,265711,0.0-3.1-5.1-0.1,96926,List1A,black,man,,,,null,,,,
5748,"<img src=""portrait/BW1.jpg""style=""width:400px;height:400px;""></img>",0,html-button-response,31,271460,0.0-3.1-7.1,96926,List1A,black,man,,TRUE,0,,,,,
null,CORRECT,,html-keyboard-response,32,272963,0.0-3.1-8.1-0.1,96926,List1A,black,man,,,,null,,,,
3208,"<img src=""portrait/WM1.jpg""style=""width:400px;height:400px;""></img>",6,html-button-response,33,276172,0.0-3.1-10.1,96926,List1A,black,man,,TRUE,6,,,,,
null,CORRECT,,html-keyboard-response,34,277674,0.0-3.1-11.1-0.1,96926,List1A,black,man,,,,null,,,,
1204,"<img src=""portrait/WM2.jpg""style=""width:400px;height:400px;""></img>",7,html-button-response,35,278881,0.0-3.1-13.1,96926,List1A,black,man,,TRUE,7,,,,,
null,CORRECT,,html-keyboard-response,36,280385,0.0-3.1-14.1-0.1,96926,List1A,black,man,,,,null,,,,
2774,"<img src=""portrait/BW2.jpg""style=""width:400px;height:400px;""></img>",2,html-button-response,37,283160,0.0-3.1-16.1,96926,List1A,black,man,,TRUE,2,,,,,
null,CORRECT,,html-keyboard-response,38,284664,0.0-3.1-17.1-0.1,96926,List1A,black,man,,,,null,,,,
5783,"<img src=""portrait/WW1.jpg""style=""width:400px;height:400px;""></img>",3,html-button-response,39,290448,0.0-3.1-19.1,96926,List1A,black,man,,TRUE,1,,,,,
2570,"<img src=""portrait/WW1.jpg""style=""width:400px;height:400px;""></img>",1,html-button-response,40,294022,0.0-3.1-21.1-0.1,96926,List1A,black,man,,FALSE,1,,,,,
null,CORRECT,,html-keyboard-response,41,295524,0.0-3.1-21.1-1.1-0.1,96926,List1A,black,man,,,,null,,,,
3376,"<img src=""portrait/WW2.jpg""style=""width:400px;height:400px;""></img>",3,html-button-response,42,298902,0.0-3.1-22.1,96926,List1A,black,man,,TRUE,3,,,,,
null,CORRECT,,html-keyboard-response,43,300406,0.0-3.1-23.1-0.1,96926,List1A,black,man,,,,null,,,,
1373,<p>You got 7 out of 8 right first time. Press Continue.</p>,0,html-button-response,44,301780,0.0-3.1-25.1,96926,List1A,black,man,,,,,,,,
922,"As you did not score 100%, the memory game will repeat. Press Continue.",0,html-button-response,45,303704,0.0-3.1-26.1-0.1,96926,List1A,black,man,,,,,,,,
12240,"<img src='img/portrait_matrix_list1.JPG' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,46,316946,0.0-3.2-0.2,96926,List1A,black,man,,,,,,,,
