rt,stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,subject,list,ppt_race,ppt_gender,url,first_guess,correct,key_press,responses,image_type,phrase_type,test_part
46632,Welcome to the experiment. Press Continue to begin.,0,html-button-response,0,46637,0.0-0.0,52256,List2B,black,man,,,,,,,,
69663,,,external-html,1,117406,0.0-1.0,52256,List2B,black,man,consent.html,,,,,,,
25321,"<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><br><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><br><p>The experiment will start after you have completed this memory test.</p><br><p>Ready?</p>",0,html-button-response,2,142729,0.0-2.0,52256,List2B,black,man,,,,,,,,
57962,"<img src='img/portrait_matrix_list2.JPG' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,3,201694,0.0-3.0-0.0,52256,List2B,black,man,,,,,,,,
4004,"<img src=""portrait/WM1.jpg""style=""width:400px;height:400px;""></img>",6,html-button-response,4,206705,0.0-3.0-1.0,52256,List2B,black,man,,TRUE,6,,,,,
null,CORRECT,,html-keyboard-response,5,208210,0.0-3.0-2.0-0.0,52256,List2B,black,man,,,,null,,,,
4856,"<img src=""portrait/WW1.jpg""style=""width:400px;height:400px;""></img>",1,html-button-response,6,213068,0.0-3.0-4.0,52256,List2B,black,man,,TRUE,1,,,,,
null,CORRECT,,html-keyboard-response,7,214571,0.0-3.0-5.0-0.0,52256,List2B,black,man,,,,null,,,,
6114,"<img src=""portrait/WW2.jpg""style=""width:400px;height:400px;""></img>",3,html-button-response,8,220688,0.0-3.0-7.0,52256,List2B,black,man,,TRUE,3,,,,,
null,CORRECT,,html-keyboard-response,9,222191,0.0-3.0-8.0-0.0,52256,List2B,black,man,,,,null,,,,
5070,"<img src=""portrait/WM2.jpg""style=""width:400px;height:400px;""></img>",7,html-button-response,10,227263,0.0-3.0-10.0,52256,List2B,black,man,,TRUE,7,,,,,
