rt,stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,subject,list,ppt_race,ppt_gender,url,first_guess,correct,key_press,responses,image_type,phrase_type,test_part
3032,Welcome to the experiment. Press Continue to begin.,0,html-button-response,0,3046,0.0-0.0,979,List1A,black,man,,,,,,,,
17230,,,external-html,1,21370,0.0-1.0,979,List1A,black,man,consent.html,,,,,,,
18953,"<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><br><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><br><p>The experiment will start after you have completed this memory test.</p><br><p>Ready?</p>",0,html-button-response,2,40331,0.0-2.0,979,List1A,black,man,,,,,,,,
45857,"<img src='img/portrait_matrix_list1.JPG' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,3,87211,0.0-3.0-0.0,979,List1A,black,man,,,,,,,,
7457,"<img src=""portrait/WW1.jpg""style=""width:400px;height:400px;""></img>",2,html-button-response,4,95688,0.0-3.0-1.0,979,List1A,black,man,,TRUE,1,,,,,
4186,"<img src=""portrait/WW1.jpg""style=""width:400px;height:400px;""></img>",3,html-button-response,5,100900,0.0-3.0-3.0-0.0,979,List1A,black,man,,FALSE,1,,,,,
null,INCORRECT,,html-keyboard-response,6,102437,0.0-3.0-3.0-2.0-0.0,979,List1A,black,man,,,,null,,,,
6155,"<img src=""portrait/BM1.jpg""style=""width:400px;height:400px;""></img>",4,html-button-response,7,108606,0.0-3.0-4.0,979,List1A,black,man,,TRUE,4,,,,,
null,CORRECT,,html-keyboard-response,8,110115,0.0-3.0-5.0-0.0,979,List1A,black,man,,,,null,,,,
5926,"<img src=""portrait/WW2.jpg""style=""width:400px;height:400px;""></img>",2,html-button-response,9,116053,0.0-3.0-7.0,979,List1A,black,man,,TRUE,3,,,,,
4167,"<img src=""portrait/WW2.jpg""style=""width:400px;height:400px;""></img>",3,html-button-response,10,121245,0.0-3.0-9.0-0.0,979,List1A,black,man,,FALSE,3,,,,,
