rt,stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,subject,list,ppt_race,ppt_gender,url,first_guess,correct,key_press,responses,image_type,phrase_type,test_part
2964,Welcome to the experiment. Press Continue to begin.,0,html-button-response,0,2976,0.0-0.0,78624,List1A,white,woman,,,,,,,,
33569,,,external-html,1,37594,0.0-1.0,78624,List1A,white,woman,consent.html,,,,,,,
15506,"<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><br><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><br><p>The experiment will start after you have completed this memory test.</p><br><p>Ready?</p>",0,html-button-response,2,53102,0.0-2.0,78624,List1A,white,woman,,,,,,,,
34908,"<img src='img/portrait_matrix_list1.JPG' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,3,89012,0.0-3.0-0.0,78624,List1A,white,woman,,,,,,,,
2963,"<img src=""portrait/WM2.jpg""style=""width:400px;height:400px;""></img>",7,html-button-response,4,92985,0.0-3.0-1.0,78624,List1A,white,woman,,TRUE,7,,,,,
null,CORRECT,,html-keyboard-response,5,94495,0.0-3.0-2.0-0.0,78624,List1A,white,woman,,,,null,,,,
10657,"<img src=""portrait/BW1.jpg""style=""width:400px;height:400px;""></img>",0,html-button-response,6,105156,0.0-3.0-4.0,78624,List1A,white,woman,,TRUE,0,,,,,
null,CORRECT,,html-keyboard-response,7,106664,0.0-3.0-5.0-0.0,78624,List1A,white,woman,,,,null,,,,
2297,"<img src=""portrait/WW2.jpg""style=""width:400px;height:400px;""></img>",3,html-button-response,8,108963,0.0-3.0-7.0,78624,List1A,white,woman,,TRUE,3,,,,,
null,CORRECT,,html-keyboard-response,9,110475,0.0-3.0-8.0-0.0,78624,List1A,white,woman,,,,null,,,,
3173,"<img src=""portrait/BM1.jpg""style=""width:400px;height:400px;""></img>",4,html-button-response,10,113650,0.0-3.0-10.0,78624,List1A,white,woman,,TRUE,4,,,,,
null,CORRECT,,html-keyboard-response,11,115161,0.0-3.0-11.0-0.0,78624,List1A,white,woman,,,,null,,,,
2144,"<img src=""portrait/WW1.jpg""style=""width:400px;height:400px;""></img>",1,html-button-response,12,117307,0.0-3.0-13.0,78624,List1A,white,woman,,TRUE,1,,,,,
null,CORRECT,,html-keyboard-response,13,118812,0.0-3.0-14.0-0.0,78624,List1A,white,woman,,,,null,,,,
2582,"<img src=""portrait/BW2.jpg""style=""width:400px;height:400px;""></img>",2,html-button-response,14,121396,0.0-3.0-16.0,78624,List1A,white,woman,,TRUE,2,,,,,
null,CORRECT,,html-keyboard-response,15,122906,0.0-3.0-17.0-0.0,78624,List1A,white,woman,,,,null,,,,
2076,"<img src=""portrait/WM1.jpg""style=""width:400px;height:400px;""></img>",6,html-button-response,16,124984,0.0-3.0-19.0,78624,List1A,white,woman,,TRUE,6,,,,,
null,CORRECT,,html-keyboard-response,17,126493,0.0-3.0-20.0-0.0,78624,List1A,white,woman,,,,null,,,,
1828,"<img src=""portrait/BM2.jpg""style=""width:400px;height:400px;""></img>",5,html-button-response,18,128323,0.0-3.0-22.0,78624,List1A,white,woman,,TRUE,5,,,,,
null,CORRECT,,html-keyboard-response,19,129835,0.0-3.0-23.0-0.0,78624,List1A,white,woman,,,,null,,,,
1964,<p>You got 8 out of 8 right first time. Press Continue.</p>,0,html-button-response,20,131801,0.0-3.0-25.0,78624,List1A,white,woman,,,,,,,,
17867,"<p>In this experiment, you will view photographs of the people from the memory game interacting.</p><p>By using the <strong>exact</strong> phrase given <i>after</i> the photograph appears and recalling the correct names of the people in the photographs, form a sentence describing the interaction. You do not need to capitalise names.</p><p>Type your answer in the space provided. Please complete every sentence before moving onto the next trial.</p><p>You will only have a few seconds to memorise each given photograph and phrase before you can respond, so try your best to focus.</p><p>An example is given below. Press 'Continue' when you are ready.</p><img src='img/speaking_example_v2.jpg' style='width:800px;height:460px;''></img>",0,html-button-response,21,150677,0.0-4.0,78624,List1A,white,woman,,,,,,,,
2218,"<p>Before the experiment starts, you will watch two example trials. Press 'Continue'.</p>",0,html-button-response,22,153903,0.0-5.0,78624,List1A,white,woman,,,,,,,,
null,<img src='img/speaking_WW.gif'></img>,,html-keyboard-response,23,156911,0.0-6.0,78624,List1A,white,woman,,,,null,,,,
null,<p>is speaking to</p>,,html-keyboard-response,24,158913,0.0-7.0,78624,List1A,white,woman,,,,null,,,,
2683,<p><b>Answer:</b> kate is speaking to beth</p>,0,html-button-response,25,161597,0.0-8.0,78624,List1A,white,woman,,,,,,,,
null,<img src='img/pointing_BM.gif'></img>,,html-keyboard-response,26,164600,0.0-9.0,78624,List1A,white,woman,,,,null,,,,
null,<p>are pointing at each other</p>,,html-keyboard-response,27,166606,0.0-10.0,78624,List1A,white,woman,,,,null,,,,
2665,<p><b>Answer:</b> luke and dave are pointing at each other</p>,0,html-button-response,28,169272,0.0-11.0,78624,List1A,white,woman,,,,,,,,
5317,"<p>Ready to start the experiment?</p><br><p><strong>Remember to describe the picture using a full sentence,</strong></p><p><strong> that combines the names of the people with the given phrase.</strong></p><p><strong> You do not need to capitalise names or use punctuation.</strong></p><br><p>Press 'Continue' to begin.</p>",0,html-button-response,29,175594,0.0-12.0,78624,List1A,white,woman,,,,,,,,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,30,177107,0.0-13.0-0.0,78624,List1A,white,woman,,,,null,,,,
null,"<img src=""stim_listA/touch6.gif""</stim_listA>",,html-keyboard-response,31,179112,0.0-13.0-1.0,78624,List1A,white,woman,,,,null,,,,
null,are touching each other,,html-keyboard-response,32,181117,0.0-13.0-2.0,78624,List1A,white,woman,,,,null,,,,
9200,,,survey-text,33,190319,0.0-13.0-3.0,78624,List1A,white,woman,,,,,"{""Q0"":""fred and luke are touching each other""}","<img src=""stim_listA/touch6.gif""</stim_listA>",are touching each other,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,34,190822,0.0-13.0-0.1,78624,List1A,white,woman,,,,null,,,,
null,"<img src=""stim_listA/talk6.gif""</stim_listA>",,html-keyboard-response,35,192828,0.0-13.0-1.1,78624,List1A,white,woman,,,,null,,,,
null,are talking to each other,,html-keyboard-response,36,194831,0.0-13.0-2.1,78624,List1A,white,woman,,,,null,,,,
9064,,,survey-text,37,203897,0.0-13.0-3.1,78624,List1A,white,woman,,,,,"{""Q0"":""Fred and mike are talking to each other""}","<img src=""stim_listA/talk6.gif""</stim_listA>",are talking to each other,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,38,204400,0.0-13.0-0.2,78624,List1A,white,woman,,,,null,,,,
null,"<img src=""stim_listA/shout7.gif""</stim_listA>",,html-keyboard-response,39,206406,0.0-13.0-1.2,78624,List1A,white,woman,,,,null,,,,
null,is shouting at,,html-keyboard-response,40,208408,0.0-13.0-2.2,78624,List1A,white,woman,,,,null,,,,
5581,,,survey-text,41,213989,0.0-13.0-3.2,78624,List1A,white,woman,,,,,"{""Q0"":""Ruth is shouting at beth""}","<img src=""stim_listA/shout7.gif""</stim_listA>",is shouting at,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,42,214493,0.0-13.0-0.3,78624,List1A,white,woman,,,,null,,,,
null,"<img src=""stim_listA/talk3.gif""</stim_listA>",,html-keyboard-response,43,216500,0.0-13.0-1.3,78624,List1A,white,woman,,,,null,,,,
null,is talking to,,html-keyboard-response,44,218501,0.0-13.0-2.3,78624,List1A,white,woman,,,,null,,,,
7951,,,survey-text,45,226453,0.0-13.0-3.3,78624,List1A,white,woman,,,,,"{""Q0"":""Luke is talking to Jane""}","<img src=""stim_listA/talk3.gif""</stim_listA>",is talking to,
