rt,stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,subject,list,ppt_race,ppt_gender,url,first_guess,correct,key_press,responses,image_type,phrase_type,test_part
3359,Welcome to the experiment. Press Continue to begin.,0,html-button-response,0,3364,0.0-0.0,20671,List1B,black,woman,,,,,,,,
84223,,,external-html,1,88764,0.0-1.0,20671,List1B,black,woman,consent.html,,,,,,,
17247,"<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><br><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><br><p>The experiment will start after you have completed this memory test.</p><br><p>Ready?</p>",0,html-button-response,2,106014,0.0-2.0,20671,List1B,black,woman,,,,,,,,
107499,"<img src='img/portrait_matrix_list1.JPG' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,3,214516,0.0-3.0-0.0,20671,List1B,black,woman,,,,,,,,
12739,"<img src=""portrait/BW2.jpg""style=""width:400px;height:400px;""></img>",2,html-button-response,4,228259,0.0-3.0-1.0,20671,List1B,black,woman,,TRUE,2,,,,,
null,CORRECT,,html-keyboard-response,5,229767,0.0-3.0-2.0-0.0,20671,List1B,black,woman,,,,null,,,,
7109,"<img src=""portrait/WM2.jpg""style=""width:400px;height:400px;""></img>",7,html-button-response,6,236879,0.0-3.0-4.0,20671,List1B,black,woman,,TRUE,7,,,,,
null,CORRECT,,html-keyboard-response,7,238381,0.0-3.0-5.0-0.0,20671,List1B,black,woman,,,,null,,,,
7159,"<img src=""portrait/WM1.jpg""style=""width:400px;height:400px;""></img>",6,html-button-response,8,245543,0.0-3.0-7.0,20671,List1B,black,woman,,TRUE,6,,,,,
null,CORRECT,,html-keyboard-response,9,247045,0.0-3.0-8.0-0.0,20671,List1B,black,woman,,,,null,,,,
5917,"<img src=""portrait/BM2.jpg""style=""width:400px;height:400px;""></img>",5,html-button-response,10,252965,0.0-3.0-10.0,20671,List1B,black,woman,,TRUE,5,,,,,
null,CORRECT,,html-keyboard-response,11,254466,0.0-3.0-11.0-0.0,20671,List1B,black,woman,,,,null,,,,
6749,"<img src=""portrait/BM1.jpg""style=""width:400px;height:400px;""></img>",4,html-button-response,12,261218,0.0-3.0-13.0,20671,List1B,black,woman,,TRUE,4,,,,,
null,CORRECT,,html-keyboard-response,13,262720,0.0-3.0-14.0-0.0,20671,List1B,black,woman,,,,null,,,,
17701,"<img src=""portrait/WW1.jpg""style=""width:400px;height:400px;""></img>",1,html-button-response,14,280423,0.0-3.0-16.0,20671,List1B,black,woman,,TRUE,1,,,,,
null,CORRECT,,html-keyboard-response,15,281925,0.0-3.0-17.0-0.0,20671,List1B,black,woman,,,,null,,,,
7211,"<img src=""portrait/WW2.jpg""style=""width:400px;height:400px;""></img>",3,html-button-response,16,289139,0.0-3.0-19.0,20671,List1B,black,woman,,TRUE,3,,,,,
null,CORRECT,,html-keyboard-response,17,290641,0.0-3.0-20.0-0.0,20671,List1B,black,woman,,,,null,,,,
7532,"<img src=""portrait/BW1.jpg""style=""width:400px;height:400px;""></img>",0,html-button-response,18,298175,0.0-3.0-22.0,20671,List1B,black,woman,,TRUE,0,,,,,
null,CORRECT,,html-keyboard-response,19,299677,0.0-3.0-23.0-0.0,20671,List1B,black,woman,,,,null,,,,
2041,<p>You got 8 out of 8 right first time. Press Continue.</p>,0,html-button-response,20,301720,0.0-3.0-25.0,20671,List1B,black,woman,,,,,,,,
61557,"<p>In this experiment, you will view photographs of the people from the memory game interacting.</p><p>By using the <strong>exact</strong> phrase given <i>after</i> the photograph appears and recalling the correct names of the people in the photographs, form a sentence describing the interaction. You do not need to capitalise names.</p><p>Type your answer in the space provided. Please complete every sentence before moving onto the next trial.</p><p>You will only have a few seconds to memorise each given photograph and phrase before you can respond, so try your best to focus.</p><p>An example is given below. Press 'Continue' when you are ready.</p><img src='img/speaking_example_v2.jpg' style='width:800px;height:460px;''></img>",0,html-button-response,21,364282,0.0-4.0,20671,List1B,black,woman,,,,,,,,
4024,"<p>Before the experiment starts, you will watch two example trials. Press 'Continue'.</p>",0,html-button-response,22,369309,0.0-5.0,20671,List1B,black,woman,,,,,,,,
null,<img src='img/speaking_WW.gif'></img>,,html-keyboard-response,23,372311,0.0-6.0,20671,List1B,black,woman,,,,null,,,,
null,<p>is speaking to</p>,,html-keyboard-response,24,374312,0.0-7.0,20671,List1B,black,woman,,,,null,,,,
22818,<p><b>Answer:</b> kate is speaking to beth</p>,0,html-button-response,25,397132,0.0-8.0,20671,List1B,black,woman,,,,,,,,
null,<img src='img/pointing_BM.gif'></img>,,html-keyboard-response,26,400134,0.0-9.0,20671,List1B,black,woman,,,,null,,,,
null,<p>are pointing at each other</p>,,html-keyboard-response,27,402135,0.0-10.0,20671,List1B,black,woman,,,,null,,,,
12864,<p><b>Answer:</b> luke and dave are pointing at each other</p>,0,html-button-response,28,415001,0.0-11.0,20671,List1B,black,woman,,,,,,,,
48870,"<p>Ready to start the experiment?</p><br><p><strong>Remember to describe the picture using a full sentence,</strong></p><p><strong>that combines the names of the people with the given phrase.</strong></p><p><strong>If you do not do this correctly you will not be paid.</strong></p><p><strong> You do not need to capitalise names or use punctuation.</strong></p><br><p>Press 'Continue' to begin.</p>",0,html-button-response,29,464874,0.0-12.0,20671,List1B,black,woman,,,,,,,,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,30,466376,0.0-13.0-0.0,20671,List1B,black,woman,,,,null,,,,
null,"<img src=""stim_listB/talk8.gif""</stim_listB>",,html-keyboard-response,31,468379,0.0-13.0-1.0,20671,List1B,black,woman,,,,null,,,,
null,are talking to each other,,html-keyboard-response,32,470381,0.0-13.0-2.0,20671,List1B,black,woman,,,,null,,,,
19190,,,survey-text,33,489573,0.0-13.0-3.0,20671,List1B,black,woman,,,,,"{""Q0"":""kate and ruth are talking to each other.""}","<img src=""stim_listB/talk8.gif""</stim_listB>",are talking to each other,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,34,490075,0.0-13.0-0.1,20671,List1B,black,woman,,,,null,,,,
null,"<img src=""stim_listB/touch7.gif""</stim_listB>",,html-keyboard-response,35,492077,0.0-13.0-1.1,20671,List1B,black,woman,,,,null,,,,
null,is touching,,html-keyboard-response,36,494078,0.0-13.0-2.1,20671,List1B,black,woman,,,,null,,,,
15872,,,survey-text,37,509952,0.0-13.0-3.1,20671,List1B,black,woman,,,,,"{""Q0"":""jane and ruth are touching.""}","<img src=""stim_listB/touch7.gif""</stim_listB>",is touching,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,38,510454,0.0-13.0-0.2,20671,List1B,black,woman,,,,null,,,,
null,"<img src=""stim_listB/argue4.gif""</stim_listB>",,html-keyboard-response,39,512456,0.0-13.0-1.2,20671,List1B,black,woman,,,,null,,,,
null,are arguing with each other,,html-keyboard-response,40,514457,0.0-13.0-2.2,20671,List1B,black,woman,,,,null,,,,
31890,,,survey-text,41,546350,0.0-13.0-3.2,20671,List1B,black,woman,,,,,"{""Q0"":""luke and jane are arguing with each other. ""}","<img src=""stim_listB/argue4.gif""</stim_listB>",are arguing with each other,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,42,546851,0.0-13.0-0.3,20671,List1B,black,woman,,,,null,,,,
null,"<img src=""stim_listB/meet6.gif""</stim_listB>",,html-keyboard-response,43,548853,0.0-13.0-1.3,20671,List1B,black,woman,,,,null,,,,
null,are meeting each other,,html-keyboard-response,44,550854,0.0-13.0-2.3,20671,List1B,black,woman,,,,null,,,,
22740,,,survey-text,45,573596,0.0-13.0-3.3,20671,List1B,black,woman,,,,,"{""Q0"":""luke and fred are meeting each other.""}","<img src=""stim_listB/meet6.gif""</stim_listB>",are meeting each other,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,46,574098,0.0-13.0-0.4,20671,List1B,black,woman,,,,null,,,,
null,"<img src=""stim_listB/shout7.gif""</stim_listB>",,html-keyboard-response,47,576100,0.0-13.0-1.4,20671,List1B,black,woman,,,,null,,,,
null,is shouting at,,html-keyboard-response,48,578101,0.0-13.0-2.4,20671,List1B,black,woman,,,,null,,,,
39630,,,survey-text,49,617733,0.0-13.0-3.4,20671,List1B,black,woman,,,,,"{""Q0"":""ruth is shouting at beth.""}","<img src=""stim_listB/shout7.gif""</stim_listB>",is shouting at,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,50,618235,0.0-13.0-0.5,20671,List1B,black,woman,,,,null,,,,
null,"<img src=""stim_listB/touch1.gif""</stim_listB>",,html-keyboard-response,51,620237,0.0-13.0-1.5,20671,List1B,black,woman,,,,null,,,,
null,is touching,,html-keyboard-response,52,622239,0.0-13.0-2.5,20671,List1B,black,woman,,,,null,,,,
35844,,,survey-text,53,658084,0.0-13.0-3.5,20671,List1B,black,woman,,,,,"{""Q0"":""kate is touching mike.""}","<img src=""stim_listB/touch1.gif""</stim_listB>",is touching,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,54,658586,0.0-13.0-0.6,20671,List1B,black,woman,,,,null,,,,
null,"<img src=""stim_listB/meet7.gif""</stim_listB>",,html-keyboard-response,55,660588,0.0-13.0-1.6,20671,List1B,black,woman,,,,null,,,,
null,is meeting,,html-keyboard-response,56,662589,0.0-13.0-2.6,20671,List1B,black,woman,,,,null,,,,
10882,,,survey-text,57,673473,0.0-13.0-3.6,20671,List1B,black,woman,,,,,"{""Q0"":""jane is meeting kate.""}","<img src=""stim_listB/meet7.gif""</stim_listB>",is meeting,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,58,673974,0.0-13.0-0.7,20671,List1B,black,woman,,,,null,,,,
null,"<img src=""stim_listB/argue5.gif""</stim_listB>",,html-keyboard-response,59,675976,0.0-13.0-1.7,20671,List1B,black,woman,,,,null,,,,
null,is arguing with,,html-keyboard-response,60,677977,0.0-13.0-2.7,20671,List1B,black,woman,,,,null,,,,
