rt,stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,subject,list,ppt_race,ppt_gender,url,first_guess,correct,key_press,responses,image_type,phrase_type,test_part
4529,Welcome to the experiment. Press Continue to begin.,0,html-button-response,0,4534,0.0-0.0,61847,List1B,white,man,,,,,,,,
100132,,,external-html,1,105711,0.0-1.0,61847,List1B,white,man,consent.html,,,,,,,
18281,"<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><br><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><br><p>The experiment will start after you have completed this memory test.</p><br><p>Ready?</p>",0,html-button-response,2,123995,0.0-2.0,61847,List1B,white,man,,,,,,,,
117491,"<img src='img/portrait_matrix_list1.JPG' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,3,242489,0.0-3.0-0.0,61847,List1B,white,man,,,,,,,,
5747,"<img src=""portrait/BM2.jpg""style=""width:400px;height:400px;""></img>",5,html-button-response,4,249240,0.0-3.0-1.0,61847,List1B,white,man,,TRUE,5,,,,,
null,CORRECT,,html-keyboard-response,5,250746,0.0-3.0-2.0-0.0,61847,List1B,white,man,,,,null,,,,
9387,"<img src=""portrait/WW1.jpg""style=""width:400px;height:400px;""></img>",1,html-button-response,6,260135,0.0-3.0-4.0,61847,List1B,white,man,,TRUE,1,,,,,
null,CORRECT,,html-keyboard-response,7,261637,0.0-3.0-5.0-0.0,61847,List1B,white,man,,,,null,,,,
5096,"<img src=""portrait/BW1.jpg""style=""width:400px;height:400px;""></img>",0,html-button-response,8,266735,0.0-3.0-7.0,61847,List1B,white,man,,TRUE,0,,,,,
null,CORRECT,,html-keyboard-response,9,268239,0.0-3.0-8.0-0.0,61847,List1B,white,man,,,,null,,,,
9898,"<img src=""portrait/BM1.jpg""style=""width:400px;height:400px;""></img>",4,html-button-response,10,278139,0.0-3.0-10.0,61847,List1B,white,man,,TRUE,4,,,,,
null,CORRECT,,html-keyboard-response,11,279649,0.0-3.0-11.0-0.0,61847,List1B,white,man,,,,null,,,,
6439,"<img src=""portrait/BW2.jpg""style=""width:400px;height:400px;""></img>",2,html-button-response,12,286091,0.0-3.0-13.0,61847,List1B,white,man,,TRUE,2,,,,,
null,CORRECT,,html-keyboard-response,13,287594,0.0-3.0-14.0-0.0,61847,List1B,white,man,,,,null,,,,
4959,"<img src=""portrait/WM1.jpg""style=""width:400px;height:400px;""></img>",6,html-button-response,14,292557,0.0-3.0-16.0,61847,List1B,white,man,,TRUE,6,,,,,
null,CORRECT,,html-keyboard-response,15,294061,0.0-3.0-17.0-0.0,61847,List1B,white,man,,,,null,,,,
6286,"<img src=""portrait/WW2.jpg""style=""width:400px;height:400px;""></img>",3,html-button-response,16,300349,0.0-3.0-19.0,61847,List1B,white,man,,TRUE,3,,,,,
null,CORRECT,,html-keyboard-response,17,301851,0.0-3.0-20.0-0.0,61847,List1B,white,man,,,,null,,,,
5876,"<img src=""portrait/WM2.jpg""style=""width:400px;height:400px;""></img>",7,html-button-response,18,307729,0.0-3.0-22.0,61847,List1B,white,man,,TRUE,7,,,,,
null,CORRECT,,html-keyboard-response,19,309235,0.0-3.0-23.0-0.0,61847,List1B,white,man,,,,null,,,,
4578,<p>You got 8 out of 8 right first time. Press Continue.</p>,0,html-button-response,20,313815,0.0-3.0-25.0,61847,List1B,white,man,,,,,,,,
46653,"<p>In this experiment, you will view photographs of the people from the memory game interacting.</p><p>By using the <strong>exact</strong> phrase given <i>after</i> the photograph appears and recalling the correct names of the people in the photographs, form a sentence describing the interaction. You do not need to capitalise names.</p><p>Type your answer in the space provided. Please complete every sentence before moving onto the next trial.</p><p>You will only have a few seconds to memorise each given photograph and phrase before you can respond, so try your best to focus.</p><p>An example is given below. Press 'Continue' when you are ready.</p><img src='img/speaking_example_v2.jpg' style='width:800px;height:460px;''></img>",0,html-button-response,21,361471,0.0-4.0,61847,List1B,white,man,,,,,,,,
4460,"<p>Before the experiment starts, you will watch two example trials. Press 'Continue'.</p>",0,html-button-response,22,366932,0.0-5.0,61847,List1B,white,man,,,,,,,,
null,<img src='img/speaking_WW.gif'></img>,,html-keyboard-response,23,369935,0.0-6.0,61847,List1B,white,man,,,,null,,,,
null,<p>is speaking to</p>,,html-keyboard-response,24,371939,0.0-7.0,61847,List1B,white,man,,,,null,,,,
7050,<p><b>Answer:</b> kate is speaking to beth</p>,0,html-button-response,25,378989,0.0-8.0,61847,List1B,white,man,,,,,,,,
null,<img src='img/pointing_BM.gif'></img>,,html-keyboard-response,26,381994,0.0-9.0,61847,List1B,white,man,,,,null,,,,
null,<p>are pointing at each other</p>,,html-keyboard-response,27,383999,0.0-10.0,61847,List1B,white,man,,,,null,,,,
5392,<p><b>Answer:</b> luke and dave are pointing at each other</p>,0,html-button-response,28,389393,0.0-11.0,61847,List1B,white,man,,,,,,,,
12121,"<p>Ready to start the experiment?</p><br><p><strong>Remember to describe the picture using a full sentence,</strong></p><p><strong>that combines the names of the people with the given phrase.</strong></p><p><strong>If you do not do this correctly you will not be paid.</strong></p><p><strong> You do not need to capitalise names or use punctuation.</strong></p><br><p>Press 'Continue' to begin.</p>",0,html-button-response,29,402520,0.0-12.0,61847,List1B,white,man,,,,,,,,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,30,404030,0.0-13.0-0.0,61847,List1B,white,man,,,,null,,,,
null,"<img src=""stim_listB/shout8.gif""</stim_listB>",,html-keyboard-response,31,406036,0.0-13.0-1.0,61847,List1B,white,man,,,,null,,,,
null,are shouting at each other,,html-keyboard-response,32,408042,0.0-13.0-2.0,61847,List1B,white,man,,,,null,,,,
26981,,,survey-text,33,435023,0.0-13.0-3.0,61847,List1B,white,man,,,,,"{""Q0"":""kate and jane are shouting at each other""}","<img src=""stim_listB/shout8.gif""</stim_listB>",are shouting at each other,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,34,435529,0.0-13.0-0.1,61847,List1B,white,man,,,,null,,,,
null,"<img src=""stim_listB/dance4.gif""</stim_listB>",,html-keyboard-response,35,437535,0.0-13.0-1.1,61847,List1B,white,man,,,,null,,,,
null,are dancing with each other,,html-keyboard-response,36,439541,0.0-13.0-2.1,61847,List1B,white,man,,,,null,,,,
16536,,,survey-text,37,456079,0.0-13.0-3.1,61847,List1B,white,man,,,,,"{""Q0"":""dave and beth are dancing with each other""}","<img src=""stim_listB/dance4.gif""</stim_listB>",are dancing with each other,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,38,456580,0.0-13.0-0.2,61847,List1B,white,man,,,,null,,,,
null,"<img src=""stim_listB/fight6.gif""</stim_listB>",,html-keyboard-response,39,458582,0.0-13.0-1.2,61847,List1B,white,man,,,,null,,,,
null,are fighting each other,,html-keyboard-response,40,460584,0.0-13.0-2.2,61847,List1B,white,man,,,,null,,,,
20338,,,survey-text,41,480922,0.0-13.0-3.2,61847,List1B,white,man,,,,,"{""Q0"":""fred and luke are fighting with each other""}","<img src=""stim_listB/fight6.gif""</stim_listB>",are fighting each other,
