"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_gender","ppt_language","url","first_guess","correct","key_press","responses","image","verb","phrase","condition","test_part"
"1944","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","1960","0.0-0.0","29459","ListA","woman","english","","","","","","","","","",""
"80018","","","external-html","1","83026","0.0-1.0","29459","ListA","woman","english","consent.html","","","","","","","","",""
"32345.000000000015","<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><p>The experiment will start after you have completed this memory test.</p><p>Ready?</p>","0","html-button-response","2","115372","0.0-2.0","29459","ListA","woman","english","","","","","","","","","",""
"74786.99999999999","<img src='img/portrait_matrix_listA.jpg' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 5 times during this experiment.</strong></p>","0","html-button-response","3","191162","0.0-3.0-0.0","29459","ListA","woman","english","","","","","","","","","",""
"2713.999999999971","<img src=""portrait/BW2.jpg""style=""height:400px;""></img>","2","html-button-response","4","194879","0.0-3.0-1.0","29459","ListA","woman","english","","true","2","","","","","","",""
"null","CORRECT","","html-keyboard-response","5","196384","0.0-3.0-2.0-0.0","29459","ListA","woman","english","","","","null","","","","","",""
"5730","<img src=""portrait/BW1.jpg""style=""height:400px;""></img>","0","html-button-response","6","202117","0.0-3.0-4.0","29459","ListA","woman","english","","true","0","","","","","","",""
"null","CORRECT","","html-keyboard-response","7","203620","0.0-3.0-5.0-0.0","29459","ListA","woman","english","","","","null","","","","","",""
"1714","<img src=""portrait/WW2.jpg""style=""height:400px;""></img>","3","html-button-response","8","205335","0.0-3.0-7.0","29459","ListA","woman","english","","true","3","","","","","","",""
"null","CORRECT","","html-keyboard-response","9","206838","0.0-3.0-8.0-0.0","29459","ListA","woman","english","","","","null","","","","","",""
