"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_gender","ppt_language","url","first_guess","correct","key_press","responses","image","verb","phrase","condition","test_part"
"1786.0000000000005","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","1791","0.0-0.0","84456","ListA","woman","english","","","","","","","","","",""
"16334","","","external-html","1","19173","0.0-1.0","84456","ListA","woman","english","consent.html","","","","","","","","",""
"22796","<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><p>The experiment will start after you have completed this memory test.</p><p>Ready?</p>","0","html-button-response","2","41973","0.0-2.0","84456","ListA","woman","english","","","","","","","","","",""
"93559","<img src='img/portrait_matrix_listA.jpg' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 5 times during this experiment.</strong></p>","0","html-button-response","3","136532","0.0-3.0-0.0","84456","ListA","woman","english","","","","","","","","","",""
"4150","<img src=""portrait/WW1.jpg""style=""height:400px;""></img>","1","html-button-response","4","141686","0.0-3.0-1.0","84456","ListA","woman","english","","true","1","","","","","","",""
"null","CORRECT","","html-keyboard-response","5","143194","0.0-3.0-2.0-0.0","84456","ListA","woman","english","","","","null","","","","","",""
"3025","<img src=""portrait/WM1.jpg""style=""height:400px;""></img>","6","html-button-response","6","146222","0.0-3.0-4.0","84456","ListA","woman","english","","true","6","","","","","","",""
"null","CORRECT","","html-keyboard-response","7","147727","0.0-3.0-5.0-0.0","84456","ListA","woman","english","","","","null","","","","","",""
"23088","<img src=""portrait/WM2.jpg""style=""height:400px;""></img>","6","html-button-response","8","170818","0.0-3.0-7.0","84456","ListA","woman","english","","true","7","","","","","","",""
"5468","<img src=""portrait/WM2.jpg""style=""height:400px;""></img>","7","html-button-response","9","177290","0.0-3.0-9.0-0.0","84456","ListA","woman","english","","false","7","","","","","","",""
