"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_gender","ppt_language","url","first_guess","correct","key_press","responses","image","verb","phrase","condition","test_part"
"20640","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","20643","0.0-0.0","29270","ListB","woman","english","","","","","","","","","",""
"4185.699999928474","","","external-html","1","25849","0.0-1.0","29270","ListB","woman","english","consent.html","","","","","","","","",""
"2077.5","<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><p>The experiment will start after you have completed this memory test.</p><p>Ready?</p>","0","html-button-response","2","27928","0.0-2.0","29270","ListB","woman","english","","","","","","","","","",""
"294634.60000002384","<img src='img/portrait_matrix_listB.jpg' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 5 times during this experiment.</strong></p>","0","html-button-response","3","323578","0.0-3.0-0.0","29270","ListB","woman","english","","","","","","","","","",""
"6976.700000047684","<img src=""portrait/BM1.jpg""style=""height:400px;""></img>","4","html-button-response","4","331567","0.0-3.0-1.0","29270","ListB","woman","english","","true","4","","","","","","",""
"null","CORRECT","","html-keyboard-response","5","333079","0.0-3.0-2.0-0.0","29270","ListB","woman","english","","","","null","","","","","",""
"4810.199999928474","<img src=""portrait/BW2.jpg""style=""height:400px;""></img>","2","html-button-response","6","337893","0.0-3.0-4.0","29270","ListB","woman","english","","true","2","","","","","","",""
"null","CORRECT","","html-keyboard-response","7","339403","0.0-3.0-5.0-0.0","29270","ListB","woman","english","","","","null","","","","","",""
"26592.799999952316","<img src=""portrait/WW1.jpg""style=""height:400px;""></img>","1","html-button-response","8","366004","0.0-3.0-7.0","29270","ListB","woman","english","","true","1","","","","","","",""
"null","CORRECT","","html-keyboard-response","9","367510","0.0-3.0-8.0-0.0","29270","ListB","woman","english","","","","null","","","","","",""
"3316.399999976158","<img src=""portrait/BW1.jpg""style=""height:400px;""></img>","0","html-button-response","10","370828","0.0-3.0-10.0","29270","ListB","woman","english","","true","0","","","","","","",""
"null","CORRECT","","html-keyboard-response","11","372336","0.0-3.0-11.0-0.0","29270","ListB","woman","english","","","","null","","","","","",""
"8519.300000071526","<img src=""portrait/BM2.jpg""style=""height:400px;""></img>","5","html-button-response","12","380857","0.0-3.0-13.0","29270","ListB","woman","english","","true","5","","","","","","",""
"null","CORRECT","","html-keyboard-response","13","382365","0.0-3.0-14.0-0.0","29270","ListB","woman","english","","","","null","","","","","",""
