"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_gender","ppt_language","ptptID","url","first_guess","correct","key_press","responses","image","verb","phrase","condition","test_part"
"82858.89999997616","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","82862","0.0-0.0","32894","ListB","man","chinese","CMB9","","","","","","","","","",""
"104685.39999997616","","","external-html","1","188938","0.0-1.0","32894","ListB","man","chinese","CMB9","consent.html","","","","","","","","",""
"101838.90000009537","<p>在下一页中，您将看到8个人物肖像和他们各自的名字。</p><p>请花费几分钟的时间记住这些人物及其所对应的名字。</p><p>之后的实验中需要您对人物的名字做出回忆，</p><p>因此在实验开始前请确保您已 经完全记住这些人物及其所对应的名字。</p><p><strong>然后您将完成一个测试以检验您对人物和名字的记忆。</strong></p><p>完成此记忆测试后，您将正式进入实验。</p><p>准备好了吗？</p>","0","html-button-response","2","290778","0.0-2.0","32894","ListB","man","chinese","CMB9","","","","","","","","","",""
"380825","<img src='img/portrait_matrix_listB_chinese.jpg' style='width:900px;height:500px;''></img><p>如果您已经记住了所有的人物和名字，请点击继续。</p><p><strong>请注意：您对先前记忆的面孔将在本实验中被测试5次。</strong></p>","0","html-button-response","3","672605","0.0-3.0-0.0","32894","ListB","man","chinese","CMB9","","","","","","","","","",""
"6687.399999976158","<img src=""portrait/BW1.jpg""style=""height:400px;""></img>","0","html-button-response","4","680309","0.0-3.0-1.0","32894","ListB","man","chinese","CMB9","","true","0","","","","","","",""
"null","正确","","html-keyboard-response","5","681812","0.0-3.0-2.0-0.0","32894","ListB","man","chinese","CMB9","","","","null","","","","","",""
"7397.700000047684","<img src=""portrait/BM1.jpg""style=""height:400px;""></img>","4","html-button-response","6","689211","0.0-3.0-4.0","32894","ListB","man","chinese","CMB9","","true","4","","","","","","",""
"null","正确","","html-keyboard-response","7","690735","0.0-3.0-5.0-0.0","32894","ListB","man","chinese","CMB9","","","","null","","","","","",""
"4385.300000071526","<img src=""portrait/WW1.jpg""style=""height:400px;""></img>","1","html-button-response","8","695121","0.0-3.0-7.0","32894","ListB","man","chinese","CMB9","","true","1","","","","","","",""
"null","正确","","html-keyboard-response","9","696641","0.0-3.0-8.0-0.0","32894","ListB","man","chinese","CMB9","","","","null","","","","","",""
"6623.100000023842","<img src=""portrait/BM2.jpg""style=""height:400px;""></img>","5","html-button-response","10","703265","0.0-3.0-10.0","32894","ListB","man","chinese","CMB9","","true","5","","","","","","",""
"null","正确","","html-keyboard-response","11","704792","0.0-3.0-11.0-0.0","32894","ListB","man","chinese","CMB9","","","","null","","","","","",""
"1705.6000000238419","<img src=""portrait/WM1.jpg""style=""height:400px;""></img>","6","html-button-response","12","706499","0.0-3.0-13.0","32894","ListB","man","chinese","CMB9","","true","6","","","","","","",""
"null","正确","","html-keyboard-response","13","708022","0.0-3.0-14.0-0.0","32894","ListB","man","chinese","CMB9","","","","null","","","","","",""
"3052.100000023842","<img src=""portrait/BW2.jpg""style=""height:400px;""></img>","2","html-button-response","14","711075","0.0-3.0-16.0","32894","ListB","man","chinese","CMB9","","true","2","","","","","","",""
"null","正确","","html-keyboard-response","15","712587","0.0-3.0-17.0-0.0","32894","ListB","man","chinese","CMB9","","","","null","","","","","",""
"3203.100000023842","<img src=""portrait/WW2.jpg""style=""height:400px;""></img>","3","html-button-response","16","715791","0.0-3.0-19.0","32894","ListB","man","chinese","CMB9","","true","3","","","","","","",""
"null","正确","","html-keyboard-response","17","717309","0.0-3.0-20.0-0.0","32894","ListB","man","chinese","CMB9","","","","null","","","","","",""
"3983.100000023842","<img src=""portrait/WM2.jpg""style=""height:400px;""></img>","7","html-button-response","18","721293","0.0-3.0-22.0","32894","ListB","man","chinese","CMB9","","true","7","","","","","","",""
"null","正确","","html-keyboard-response","19","722810","0.0-3.0-23.0-0.0","32894","ListB","man","chinese","CMB9","","","","null","","","","","",""
"4861.200000047684","<p>您第一次在8题里答对了 8 题。 请点击继续</p>","0","html-button-response","20","727673","0.0-3.0-25.0","32894","ListB","man","chinese","CMB9","","","","","","","","","",""
"78102.69999992847","<p>此次实验您将会看到先前记忆任务里的人物照片。</p><p>人物照片消失后您将看到一个动词短语，请正确回忆人物的名字并用特定的 动词短语组成一句完整的句子。</p><p>请在指定的框内输入您的答案。在进入下一题之前请确保您填写了完整的句子。</p><p>人物照片和动词短语只会在屏幕上出现几秒钟，因此请您答题时尽量集中注意力。</p><p>以下是例子。请您在准备好后按下“继续”。</p><img src='img/chinese_speaking_example.jpg' style='width:800px;height:460px;''></img>","0","html-button-response","21","806791","0.0-4.0","32894","ListB","man","chinese","CMB9","","","","","","","","","",""
